TMAX,TMIN,PRCP,SNWD,DATE,STATION
  318,  200,    0,,2005-06-11,AGM00060437
  310,  227,    0,,2005-06-12,AGM00060437
  270,  163,    0,,2005-06-13,AGM00060437
  235,  154,    0,,2005-06-14,AGM00060437
  241,  145,    0,,2005-06-15,AGM00060437
  246,  166,    0,,2005-06-16,AGM00060437
  216,  140,    0,,2005-06-17,AGM00060437
  235,  155,    0,,2005-06-18,AGM00060437
  275,  172,    0,,2005-06-19,AGM00060437
  296,  202,    0,,2005-06-20,AGM00060437
  290,  200,    0,,2005-06-21,AGM00060437
  310,  223,    0,,2005-06-22,AGM00060437
  325,  215,    0,,2005-06-23,AGM00060437
  352,  247,    0,,2005-06-24,AGM00060437
  342,  200,    0,,2005-06-25,AGM00060437
  356,  247,    0,,2005-06-26,AGM00060437
  340,  248,    0,,2005-06-27,AGM00060437
  362,  258,    0,,2005-06-28,AGM00060437
  315,  224,    0,,2005-06-29,AGM00060437
  315,  209,    0,,2005-06-30,AGM00060437
  290,  207,    0,,2005-07-01,AGM00060437
  308,  222,    0,,2005-07-02,AGM00060437
  328,  202,    0,,2005-07-03,AGM00060437
  366,  248,    0,,2005-07-04,AGM00060437
  285,  195,    0,,2005-07-05,AGM00060437
,  190,    0,,2005-07-06,AGM00060437
  332,  226,    0,,2005-07-07,AGM00060437
  293,  198,    0,,2005-07-08,AGM00060437
  302,  192,    0,,2005-07-09,AGM00060437
  282,  176,    0,,2005-07-10,AGM00060437
  266,  160,    0,,2005-07-11,AGM00060437
  304,  188,    0,,2005-07-12,AGM00060437
  335,  230,    0,,2005-07-13,AGM00060437
  353,  242,    0,,2005-07-14,AGM00060437
  382,  273,    0,,2005-07-15,AGM00060437
  395,  293,    0,,2005-07-16,AGM00060437
  393,  290,    0,,2005-07-17,AGM00060437
  352,  260,    0,,2005-07-18,AGM00060437
  362,  236,    0,,2005-07-19,AGM00060437
  358,  266,    0,,2005-07-20,AGM00060437
  350,  244,    0,,2005-07-21,AGM00060437
  332,  235,    0,,2005-07-22,AGM00060437
  338,  212,    0,,2005-07-23,AGM00060437
  352,  253,    0,,2005-07-24,AGM00060437
  335,  226,    0,,2005-07-25,AGM00060437
  330,  200,    0,,2005-07-26,AGM00060437
  335,  230,    0,,2005-07-27,AGM00060437
,  220,    0,,2005-07-28,AGM00060437
  305,  185,    0,,2005-07-29,AGM00060437
  327,  210,    0,,2005-07-30,AGM00060437
  315,  220,    0,,2005-07-31,AGM00060437
  286,  200,    0,,2005-08-01,AGM00060437
  253,  192,    0,,2005-08-02,AGM00060437
  305,  162,    0,,2005-08-04,AGM00060437
  292,  176,    0,,2005-08-05,AGM00060437
  312,  205,    0,,2005-08-06,AGM00060437
  325,  215,    0,,2005-08-07,AGM00060437
  356,  221,    0,,2005-08-08,AGM00060437
  385,  281,    0,,2005-08-09,AGM00060437
  362,  240,    0,,2005-08-10,AGM00060437
  288,,    0,,2005-08-11,AGM00060437
  267,  173,    0,,2005-08-12,AGM00060437
  307,  190,    0,,2005-08-13,AGM00060437
  357,  231,    0,,2005-08-14,AGM00060437
  347,  258,    0,,2005-08-15,AGM00060437
  352,  264,    0,,2005-08-16,AGM00060437
  380,  284,    0,,2005-08-17,AGM00060437
  319,  200,    0,,2005-08-18,AGM00060437
  280,  183,    0,,2005-08-20,AGM00060437
  230,  168,    0,,2005-08-21,AGM00060437
  232,  110,    0,,2005-08-22,AGM00060437
  262,  138,    0,,2005-08-23,AGM00060437
  295,  174,    0,,2005-08-24,AGM00060437
  320,  194,    0,,2005-08-25,AGM00060437
  340,  218,    0,,2005-08-26,AGM00060437
  319,  215,    0,,2005-08-27,AGM00060437
  295,  205,    0,,2005-08-28,AGM00060437
  248,  169,    0,,2005-08-29,AGM00060437
  234,  143,    0,,2005-08-30,AGM00060437
  281,  145,    0,,2005-08-31,AGM00060437
  302,  183,    0,,2005-09-01,AGM00060437
  336,  228,    0,,2005-09-02,AGM00060437
  315,  245,    0,,2005-09-03,AGM00060437
  291,  185,    0,,2005-09-04,AGM00060437
  314,  188,    0,,2005-09-05,AGM00060437
  246,  180,    0,,2005-09-06,AGM00060437
  230,  155,    0,,2005-09-07,AGM00060437
  241,  126,  180,,2005-09-08,AGM00060437
  257,  152,    3,,2005-09-09,AGM00060437
  256,  152,    0,,2005-09-10,AGM00060437
  244,  145,    0,,2005-09-11,AGM00060437
  216,  125,   20,,2005-09-12,AGM00060437
  217,  150,    0,,2005-09-13,AGM00060437
  250,  145,    0,,2005-09-14,AGM00060437
  315,  170,    0,,2005-09-15,AGM00060437
  300,  185,    0,,2005-09-16,AGM00060437
  193,  150,   79,,2005-09-17,AGM00060437
  180,,    0,,2005-09-18,AGM00060437
  208,   84,   20,,2005-09-19,AGM00060437
  231,  104,    0,,2005-09-20,AGM00060437
  248,  155,    0,,2005-09-21,AGM00060437
  282,  179,    0,,2005-09-22,AGM00060437
  275,  184,    0,,2005-09-23,AGM00060437
  235,  155,    0,,2005-09-24,AGM00060437
  243,  150,    0,,2005-09-25,AGM00060437
  192,  125,    0,,2005-09-26,AGM00060437
  232,  133,   41,,2005-09-27,AGM00060437
  235,  153,    0,,2005-09-28,AGM00060437
  249,  148,    0,,2005-09-29,AGM00060437
  235,  140,    0,,2005-09-30,AGM00060437
  217,  123,    0,,2005-10-01,AGM00060437
  242,  156,    0,,2005-10-02,AGM00060437
  190,  130,    0,,2005-10-03,AGM00060437
  206,  107,    0,,2005-10-04,AGM00060437
  214,  109,    0,,2005-10-05,AGM00060437
  204,  118,    0,,2005-10-06,AGM00060437
  210,  104,    0,,2005-10-07,AGM00060437
  262,  153,    0,,2005-10-08,AGM00060437
  228,  165,    0,,2005-10-09,AGM00060437
  252,  157,    0,,2005-10-10,AGM00060437
  206,  150,    0,,2005-10-11,AGM00060437
  220,  152,    3,,2005-10-12,AGM00060437
  205,,    0,,2005-10-13,AGM00060437
  114,   90,  439,,2005-10-14,AGM00060437
  213,  112,  569,,2005-10-15,AGM00060437
  236,  165,    0,,2005-10-16,AGM00060437
  251,  161,    0,,2005-10-17,AGM00060437
  255,  182,    0,,2005-10-18,AGM00060437
  206,  144,   20,,2005-10-19,AGM00060437
  202,  135,    0,,2005-10-20,AGM00060437
  190,  126,    0,,2005-10-21,AGM00060437
  222,  123,    0,,2005-10-22,AGM00060437
  200,  137,    3,,2005-10-23,AGM00060437
  191,  102,    0,,2005-10-24,AGM00060437
  193,  106,    0,,2005-10-25,AGM00060437
  200,  124,    0,,2005-10-26,AGM00060437
  213,  143,    0,,2005-10-27,AGM00060437
  243,  140,    0,,2005-10-28,AGM00060437
  253,  170,    0,,2005-10-29,AGM00060437
  264,  168,    0,,2005-10-30,AGM00060437
  210,,    0,,2005-10-31,AGM00060437
  190,  105,   20,,2005-11-01,AGM00060437
  245,  145,    0,,2005-11-02,AGM00060437
  247,  170,    0,,2005-11-03,AGM00060437
  225,  155,    0,,2005-11-04,AGM00060437
  126,,    0,,2005-11-05,AGM00060437
  143,   80,  109,,2005-11-06,AGM00060437
  177,   80,    0,,2005-11-07,AGM00060437
  210,  100,    0,,2005-11-08,AGM00060437
  133,,    0,,2005-11-09,AGM00060437
  108,   50,   20,,2005-11-10,AGM00060437
  116,   56,    0,,2005-11-11,AGM00060437
   97,,   71,,2005-11-12,AGM00060437
  116,   50,   61,,2005-11-13,AGM00060437
  135,,    0,,2005-11-14,AGM00060437
  150,   76,    0,,2005-11-15,AGM00060437
   78,,   30,,2005-11-16,AGM00060437
  112,   43,   20,,2005-11-17,AGM00060437
  114,,    0,,2005-11-18,AGM00060437
  148,   73,    0,,2005-11-19,AGM00060437
  167,  103,    0,,2005-11-20,AGM00060437
  162,  110,    0,,2005-11-21,AGM00060437
  138,,   10,,2005-11-22,AGM00060437
  100,,    8,,2005-11-23,AGM00060437
   68,   29,   41,,2005-11-24,AGM00060437
   91,,    0,,2005-11-25,AGM00060437
   64,,    0,,2005-11-26,AGM00060437
   53,    0,  109,,2005-11-27,AGM00060437
,   28,   20,,2005-11-28,AGM00060437
   62,,    0,,2005-11-29,AGM00060437
   59,   40,   61,,2005-11-30,AGM00060437
   46,   30,   41,,2005-12-01,AGM00060437
  106,   33,    8,,2005-12-02,AGM00060437
  112,   87,    0,,2005-12-03,AGM00060437
  138,   80,    0,,2005-12-04,AGM00060437
  106,   82,    0,,2005-12-05,AGM00060437
  116,   74,    0,,2005-12-06,AGM00060437
  120,   63,    0,,2005-12-07,AGM00060437
  115,   42,    0,,2005-12-08,AGM00060437
   80,,   10,,2005-12-09,AGM00060437
   45,,  201,,2005-12-10,AGM00060437
   43,,  290,,2005-12-11,AGM00060437
   27,   14,  191,,2005-12-12,AGM00060437
   32,    7,  140,,2005-12-13,AGM00060437
   51,,  109,,2005-12-14,AGM00060437
   85,   33,   41,,2005-12-15,AGM00060437
   96,   20,    0,,2005-12-16,AGM00060437
   73,   25,    0,,2005-12-17,AGM00060437
   56,   34,    0,,2005-12-18,AGM00060437
   75,   42,   20,,2005-12-19,AGM00060437
   80,   40,    0,,2005-12-20,AGM00060437
   84,   36,    0,,2005-12-21,AGM00060437
  105,   30,    0,,2005-12-22,AGM00060437
   91,   22,    0,,2005-12-23,AGM00060437
  116,   50,    0,,2005-12-25,AGM00060437
   96,,    0,,2005-12-26,AGM00060437
   92,,   30,,2005-12-27,AGM00060437
   84,   51,    0,,2005-12-28,AGM00060437
   44,,   41,,2005-12-29,AGM00060437
   59,   10,    0,,2005-12-30,AGM00060437
   90,   56,    0,,2005-12-31,AGM00060437
,,    0,,2006-01-01,AGM00060437
   62,   24,  109,,2006-01-02,AGM00060437
   56,   18,   30,,2006-01-03,AGM00060437
   26,    4,   10,,2006-01-04,AGM00060437
   64,   10,   10,,2006-01-05,AGM00060437
   86,   22,    0,,2006-01-06,AGM00060437
   61,   28,    0,,2006-01-07,AGM00060437
   20,,    8,,2006-01-08,AGM00060437
   76,   15,  221,,2006-01-09,AGM00060437
,   40,   41,,2006-01-10,AGM00060437
   81,,    0,,2006-01-11,AGM00060437
   70,   22,   20,,2006-01-12,AGM00060437
   81,   20,    0,,2006-01-13,AGM00060437
   75,   20,    0,,2006-01-14,AGM00060437
   80,   20,    0,,2006-01-15,AGM00060437
,   15,    0,,2006-01-16,AGM00060437
  100,   37,    0,,2006-01-17,AGM00060437
,   30,    0,,2006-01-18,AGM00060437
   62,   24,    0,,2006-01-19,AGM00060437
   80,,,,2006-01-20,AGM00060437
   76,   50,   61,,2006-01-21,AGM00060437
   92,,  119,,2006-01-22,AGM00060437
   75,   22,   20,,2006-01-23,AGM00060437
   64,    5,    0,,2006-01-24,AGM00060437
   64,   -7,    0,,2006-01-25,AGM00060437
   30,,    0,,2006-01-26,AGM00060437
   80,   17,   20,,2006-01-27,AGM00060437
   79,,    0,,2006-01-28,AGM00060437
,,  170,,2006-01-29,AGM00060437
   34,,   51,,2006-01-30,AGM00060437
   75,   16,   99,,2006-01-31,AGM00060437
   82,   62,  361,,2006-02-01,AGM00060437
  117,   43,    5,,2006-02-02,AGM00060437
  118,   65,    0,,2006-02-03,AGM00060437
   46,,   41,,2006-02-04,AGM00060437
   61,   30,  150,,2006-02-05,AGM00060437
   56,   17,   41,,2006-02-06,AGM00060437
   70,   12,    0,,2006-02-07,AGM00060437
  112,   30,    0,,2006-02-08,AGM00060437
  135,   44,    0,,2006-02-09,AGM00060437
  146,   80,    0,,2006-02-10,AGM00060437
  130,,    0,,2006-02-11,AGM00060437
   72,   32,    0,,2006-02-12,AGM00060437
   83,   13,    0,,2006-02-13,AGM00060437
  115,   25,    0,,2006-02-14,AGM00060437
  125,   45,    0,,2006-02-15,AGM00060437
  123,   63,    0,,2006-02-16,AGM00060437
  105,   62,    0,,2006-02-17,AGM00060437
   82,   53,    0,,2006-02-18,AGM00060437
  115,,    0,,2006-02-19,AGM00060437
   43,,    3,,2006-02-20,AGM00060437
   29,,   79,,2006-02-21,AGM00060437
   26,,   30,,2006-02-22,AGM00060437
   25,    6,   99,,2006-02-23,AGM00060437
   28,,  170,,2006-02-24,AGM00060437
   58,   -8,   61,   30,2006-02-25,AGM00060437
   98,,   10,,2006-02-26,AGM00060437
   34,    0,   89,,2006-02-27,AGM00060437
   95,   12,  150,,2006-02-28,AGM00060437
   83,   69,    0,,2006-03-01,AGM00060437
   86,   43,  150,,2006-03-02,AGM00060437
  120,   43,    0,,2006-03-03,AGM00060437
  139,   47,    0,,2006-03-04,AGM00060437
   80,,    0,,2006-03-05,AGM00060437
   38,  -10,  130,   51,2006-03-06,AGM00060437
   70,   20,   51,,2006-03-07,AGM00060437
  140,   33,    0,,2006-03-08,AGM00060437
  162,   90,    0,,2006-03-09,AGM00060437
  100,   70,    0,,2006-03-10,AGM00060437
  109,   40,   41,,2006-03-11,AGM00060437
  121,   59,    0,,2006-03-12,AGM00060437
  132,   65,    0,,2006-03-13,AGM00060437
  165,   57,    0,,2006-03-14,AGM00060437
  184,  100,    0,,2006-03-15,AGM00060437
  173,   83,    0,,2006-03-16,AGM00060437
  210,  100,    0,,2006-03-17,AGM00060437
  172,,    0,,2006-03-18,AGM00060437
  152,   74,    0,,2006-03-19,AGM00060437
  200,  102,    0,,2006-03-20,AGM00060437
   95,,    5,,2006-03-21,AGM00060437
   83,   65,   51,,2006-03-22,AGM00060437
  140,   55,    3,,2006-03-23,AGM00060437
  156,  105,    0,,2006-03-24,AGM00060437
  160,   80,    0,,2006-03-25,AGM00060437
  216,  106,    0,,2006-03-26,AGM00060437
  250,  157,    0,,2006-03-27,AGM00060437
  165,,    0,,2006-03-28,AGM00060437
  174,   92,    0,,2006-03-29,AGM00060437
  224,  101,    0,,2006-03-30,AGM00060437
  248,  158,    0,,2006-03-31,AGM00060437
  252,  180,    0,,2006-04-01,AGM00060437
  220,  150,    0,,2006-04-02,AGM00060437
  240,  139,    0,,2006-04-03,AGM00060437
  268,  163,    0,,2006-04-04,AGM00060437
  192,,    0,,2006-04-05,AGM00060437
  140,   80,    0,,2006-04-06,AGM00060437
  174,   80,    0,,2006-04-07,AGM00060437
  232,  110,    0,,2006-04-08,AGM00060437
  262,  153,    0,,2006-04-09,AGM00060437
  227,  195,    0,,2006-04-10,AGM00060437
  162,,    3,,2006-04-11,AGM00060437
  169,   80,    0,,2006-04-12,AGM00060437
  162,   85,    0,,2006-04-13,AGM00060437
  230,  104,    0,,2006-04-14,AGM00060437
  237,  150,    0,,2006-04-15,AGM00060437
  245,  150,    0,,2006-04-16,AGM00060437
  136,,    0,,2006-04-17,AGM00060437
  117,   65,   10,,2006-04-18,AGM00060437
  175,   82,   20,,2006-04-19,AGM00060437
  175,   75,   10,,2006-04-20,AGM00060437
  212,   75,    0,,2006-04-21,AGM00060437
  217,  148,    0,,2006-04-22,AGM00060437
  251,  150,    0,,2006-04-23,AGM00060437
  265,  160,    0,,2006-04-24,AGM00060437
  156,,    0,,2006-04-25,AGM00060437
  127,   94,  109,,2006-04-26,AGM00060437
  175,   82,   30,,2006-04-27,AGM00060437
  157,,    0,,2006-04-28,AGM00060437
  183,   82,    0,,2006-04-29,AGM00060437
  210,   85,    0,,2006-04-30,AGM00060437
  236,  134,    0,,2006-05-01,AGM00060437
  252,  153,   89,,2006-05-02,AGM00060437
  218,,   10,,2006-05-03,AGM00060437
  110,   87,  391,,2006-05-04,AGM00060437
  131,   90, 1379,,2006-05-05,AGM00060437
  155,   95,  201,,2006-05-06,AGM00060437
  198,  110,   10,,2006-05-07,AGM00060437
  210,  125,   20,,2006-05-08,AGM00060437
  217,  128,    0,,2006-05-09,AGM00060437
  250,  126,    0,,2006-05-10,AGM00060437
  251,  166,    0,,2006-05-11,AGM00060437
  250,  142,    0,,2006-05-12,AGM00060437
  267,  168,    0,,2006-05-13,AGM00060437
  279,  173,    5,,2006-05-14,AGM00060437
  292,  215,    0,,2006-05-15,AGM00060437
  306,  231,    0,,2006-05-16,AGM00060437
  325,  234,    0,,2006-05-17,AGM00060437
  337,  244,    0,,2006-05-18,AGM00060437
  270,  205,    0,,2006-05-19,AGM00060437
  272,  151,    0,,2006-05-20,AGM00060437
  315,  182,    0,,2006-05-21,AGM00060437
  285,  242,    0,,2006-05-22,AGM00060437
  241,  157,    0,,2006-05-23,AGM00060437
  148,  120,   10,,2006-05-24,AGM00060437
  141,  105,   10,,2006-05-25,AGM00060437
  256,  110,   30,,2006-05-26,AGM00060437
  272,  191,    0,,2006-05-27,AGM00060437
  297,  200,    3,,2006-05-28,AGM00060437
  305,  212,    8,,2006-05-29,AGM00060437
  253,  174,    0,,2006-05-30,AGM00060437
  227,  143,    0,,2006-05-31,AGM00060437
  152,   80,    0,,2006-06-01,AGM00060437
  203,   74,    0,,2006-06-02,AGM00060437
  190,   88,    0,,2006-06-03,AGM00060437
  207,  103,    0,,2006-06-04,AGM00060437
  270,  126,    0,,2006-06-05,AGM00060437
  285,  176,    0,,2006-06-06,AGM00060437
  290,  192,    0,,2006-06-07,AGM00060437
  335,  227,    0,,2006-06-08,AGM00060437
  306,,    0,,2006-06-09,AGM00060437
  232,,    0,,2006-06-10,AGM00060437
  260,  164,   10,,2006-06-11,AGM00060437
  295,  193,    0,,2006-06-12,AGM00060437
  276,  200,    0,,2006-06-13,AGM00060437
  312,  202,   10,,2006-06-14,AGM00060437
  335,  200,   20,,2006-06-15,AGM00060437
  297,  200,    5,,2006-06-16,AGM00060437
  270,  148,    0,,2006-06-17,AGM00060437
  265,  157,    0,,2006-06-18,AGM00060437
  333,  213,    0,,2006-06-19,AGM00060437
  286,  240,    0,,2006-06-20,AGM00060437
  344,  244,    0,,2006-06-21,AGM00060437
  350,  202,    0,,2006-06-22,AGM00060437
  366,  283,    0,,2006-06-23,AGM00060437
  343,  270,    0,,2006-06-24,AGM00060437
  302,  186,    0,,2006-06-25,AGM00060437
  318,  213,    0,,2006-06-26,AGM00060437
  355,  278,    0,,2006-06-27,AGM00060437
  285,  154,    0,,2006-06-28,AGM00060437
  282,  162,    0,,2006-06-29,AGM00060437
  308,  187,    0,,2006-06-30,AGM00060437
  305,  195,    0,,2006-07-01,AGM00060437
  344,  222,    0,,2006-07-02,AGM00060437
  338,  192,    0,,2006-07-03,AGM00060437
  368,  257,    0,,2006-07-04,AGM00060437
  360,  228,    3,,2006-07-05,AGM00060437
  285,  214,   41,,2006-07-06,AGM00060437
  280,  190,    0,,2006-07-07,AGM00060437
  276,  198,    0,,2006-07-08,AGM00060437
  324,  223,    0,,2006-07-09,AGM00060437
  322,  249,    0,,2006-07-10,AGM00060437
  305,  222,    0,,2006-07-11,AGM00060437
  299,  190,    0,,2006-07-12,AGM00060437
  310,  213,    0,,2006-07-13,AGM00060437
  330,  209,    0,,2006-07-14,AGM00060437
  328,,    0,,2006-07-15,AGM00060437
,  200,    8,,2006-07-16,AGM00060437
  291,  224,    0,,2006-07-17,AGM00060437
  316,  200,    0,,2006-07-18,AGM00060437
  345,  228,    0,,2006-07-19,AGM00060437
  350,  246,    0,,2006-07-20,AGM00060437
  345,  233,    0,,2006-07-21,AGM00060437
  329,  224,    0,,2006-07-22,AGM00060437
  332,  213,    0,,2006-07-23,AGM00060437
  325,  234,    0,,2006-07-24,AGM00060437
  336,  240,    0,,2006-07-25,AGM00060437
  342,  257,    0,,2006-07-26,AGM00060437
  356,  250,    0,,2006-07-27,AGM00060437
  330,  224,    0,,2006-07-29,AGM00060437
  340,  222,    0,,2006-07-30,AGM00060437
  358,  245,    0,,2006-07-31,AGM00060437
  350,  229,    0,,2006-08-01,AGM00060437
  342,  221,    0,,2006-08-02,AGM00060437
  339,  214,    0,,2006-08-03,AGM00060437
  272,  177,    0,,2006-08-04,AGM00060437
  290,  162,    0,,2006-08-05,AGM00060437
  310,  198,    0,,2006-08-06,AGM00060437
  292,  170,    0,,2006-08-07,AGM00060437
  280,,    0,,2006-08-08,AGM00060437
  232,  147,   41,,2006-08-09,AGM00060437
  297,  158,    0,,2006-08-10,AGM00060437
  308,  213,    0,,2006-08-11,AGM00060437
  323,  220,    0,,2006-08-12,AGM00060437
  288,  185,    0,,2006-08-13,AGM00060437
  316,  193,    0,,2006-08-14,AGM00060437
  288,  203,    8,,2006-08-15,AGM00060437
  286,  173,    0,,2006-08-16,AGM00060437
  306,  171,    0,,2006-08-17,AGM00060437
  264,  179,    0,,2006-08-18,AGM00060437
  264,  160,    0,,2006-08-19,AGM00060437
  303,  175,    0,,2006-08-20,AGM00060437
  326,  174,    0,,2006-08-21,AGM00060437
  350,  224,    0,,2006-08-22,AGM00060437
  350,,,,2006-08-23,AGM00060437
  327,  235,    0,,2006-08-24,AGM00060437
  292,  188,    0,,2006-08-25,AGM00060437
  291,  165,    0,,2006-08-26,AGM00060437
  273,  158,    0,,2006-08-27,AGM00060437
  276,  167,    0,,2006-08-28,AGM00060437
  319,  195,    0,,2006-08-29,AGM00060437
  320,  210,    0,,2006-08-30,AGM00060437
  317,  200,    0,,2006-08-31,AGM00060437
  296,  194,    0,,2006-09-01,AGM00060437
  314,  192,    0,,2006-09-02,AGM00060437
  316,  222,    0,,2006-09-03,AGM00060437
  306,  213,    0,,2006-09-04,AGM00060437
  287,  208,    0,,2006-09-05,AGM00060437
  293,  212,    0,,2006-09-06,AGM00060437
  276,  209,    0,,2006-09-07,AGM00060437
  305,  188,    0,,2006-09-08,AGM00060437
  283,  210,    0,,2006-09-09,AGM00060437
  270,  190,    0,,2006-09-10,AGM00060437
  268,  170,    0,,2006-09-11,AGM00060437
  270,,    0,,2006-09-12,AGM00060437
  242,,  119,,2006-09-13,AGM00060437
  198,  142,  170,,2006-09-14,AGM00060437
  150,,   20,,2006-09-15,AGM00060437
  161,,  160,,2006-09-16,AGM00060437
  216,  110,   89,,2006-09-17,AGM00060437
  245,  150,    0,,2006-09-18,AGM00060437
  256,  163,    0,,2006-09-19,AGM00060437
  290,  180,    0,,2006-09-20,AGM00060437
  282,  185,    0,,2006-09-21,AGM00060437
  285,  200,    0,,2006-09-22,AGM00060437
  290,,    0,,2006-09-23,AGM00060437
  210,  145,    0,,2006-09-24,AGM00060437
  202,  130,    0,,2006-09-25,AGM00060437
  205,  130,    0,,2006-09-26,AGM00060437
  216,  110,    0,,2006-09-27,AGM00060437
  250,  140,    0,,2006-09-28,AGM00060437
  240,  154,    0,,2006-09-29,AGM00060437
  287,  160,    0,,2006-09-30,AGM00060437
  310,  208,    0,,2006-10-01,AGM00060437
  325,  240,    0,,2006-10-02,AGM00060437
  310,  245,    0,,2006-10-03,AGM00060437
  192,,    0,,2006-10-04,AGM00060437
  182,  113,    0,,2006-10-05,AGM00060437
  197,  105,    0,,2006-10-06,AGM00060437
  220,  128,    0,,2006-10-07,AGM00060437
  260,  165,    0,,2006-10-08,AGM00060437
  255,  173,    0,,2006-10-09,AGM00060437
  265,  158,    0,,2006-10-10,AGM00060437
  200,  140,    0,,2006-10-11,AGM00060437
  195,  133,    0,,2006-10-13,AGM00060437
  172,  102,    0,,2006-10-14,AGM00060437
  195,  112,    3,,2006-10-15,AGM00060437
  260,  136,    8,,2006-10-16,AGM00060437
  272,  190,    0,,2006-10-17,AGM00060437
  240,,    0,,2006-10-18,AGM00060437
  195,  136,   51,,2006-10-19,AGM00060437
  200,  123,    0,,2006-10-20,AGM00060437
  223,  138,    0,,2006-10-21,AGM00060437
  266,  150,    0,,2006-10-22,AGM00060437
  272,  188,    0,,2006-10-23,AGM00060437
  252,  150,    0,,2006-10-24,AGM00060437
  270,  190,    0,,2006-10-25,AGM00060437
  281,  190,    0,,2006-10-26,AGM00060437
  277,  190,    0,,2006-10-27,AGM00060437
  297,  197,    0,,2006-10-28,AGM00060437
  285,  198,    0,,2006-10-29,AGM00060437
  276,  180,    0,,2006-10-30,AGM00060437
  257,  170,    0,,2006-10-31,AGM00060437
  246,  147,    0,,2006-11-01,AGM00060437
  205,  138,    0,,2006-11-02,AGM00060437
  155,  126,   20,,2006-11-03,AGM00060437
  170,,  180,,2006-11-04,AGM00060437
  147,  102,    0,,2006-11-05,AGM00060437
  170,   96,    0,,2006-11-06,AGM00060437
  166,   95,    0,,2006-11-07,AGM00060437
  156,   94,    0,,2006-11-08,AGM00060437
  152,   69,    0,,2006-11-09,AGM00060437
  171,   80,    0,,2006-11-10,AGM00060437
  187,   92,    0,,2006-11-11,AGM00060437
  170,   90,    0,,2006-11-12,AGM00060437
  149,   62,    0,,2006-11-13,AGM00060437
  175,  100,    0,,2006-11-14,AGM00060437
  181,   90,    0,,2006-11-15,AGM00060437
  187,  100,    0,,2006-11-16,AGM00060437
  175,,    0,,2006-11-17,AGM00060437
  172,   81,    0,,2006-11-18,AGM00060437
  212,  124,    0,,2006-11-19,AGM00060437
  161,   90,    0,,2006-11-20,AGM00060437
  137,   81,    0,,2006-11-21,AGM00060437
  123,   92,    0,,2006-11-22,AGM00060437
  148,   93,    0,,2006-11-23,AGM00060437
  181,   91,    0,,2006-11-24,AGM00060437
  179,  120,    0,,2006-11-25,AGM00060437
  202,,    0,,2006-11-26,AGM00060437
  166,   88,    0,,2006-11-27,AGM00060437
  180,   93,    0,,2006-11-28,AGM00060437
  150,  103,    0,,2006-11-29,AGM00060437
  161,   96,    0,,2006-11-30,AGM00060437
  161,   90,    0,,2006-12-01,AGM00060437
  138,   81,    5,,2006-12-02,AGM00060437
  106,,    0,,2006-12-03,AGM00060437
  122,   69,   20,,2006-12-04,AGM00060437
  168,   88,    0,,2006-12-05,AGM00060437
,,    0,,2006-12-06,AGM00060437
   87,   48,  191,,2006-12-07,AGM00060437
  102,   60,    5,,2006-12-08,AGM00060437
   71,,   99,,2006-12-09,AGM00060437
   71,   43,    0,,2006-12-10,AGM00060437
  123,   44,   10,,2006-12-11,AGM00060437
  113,   77,    0,,2006-12-12,AGM00060437
   71,,   61,,2006-12-13,AGM00060437
   72,   55,  119,,2006-12-14,AGM00060437
   98,   54,  150,,2006-12-15,AGM00060437
  102,   60,    0,,2006-12-16,AGM00060437
   73,   60,   41,,2006-12-17,AGM00060437
   87,   48,   79,,2006-12-18,AGM00060437
   85,   46,   10,,2006-12-19,AGM00060437
   60,,   30,,2006-12-20,AGM00060437
   50,   23,   51,,2006-12-21,AGM00060437
   56,,    0,,2006-12-22,AGM00060437
   45,   30,   79,,2006-12-23,AGM00060437
   57,   35,  201,,2006-12-24,AGM00060437
   81,   50,  231,,2006-12-25,AGM00060437
  106,   47,   41,,2006-12-26,AGM00060437
  124,   39,    0,,2006-12-27,AGM00060437
  110,   55,    0,,2006-12-28,AGM00060437
  110,   45,    0,,2006-12-29,AGM00060437
,   45,    0,,2006-12-30,AGM00060437
  117,   54,    0,,2006-12-31,AGM00060437
  138,   45,    0,,2007-01-01,AGM00060437
  121,,    0,,2007-01-02,AGM00060437
  100,   40,    0,,2007-01-03,AGM00060437
  134,   40,    0,,2007-01-04,AGM00060437
  122,   55,    0,,2007-01-05,AGM00060437
  120,   50,    0,,2007-01-06,AGM00060437
  122,,,,2007-01-07,AGM00060437
  101,   42,    0,,2007-01-08,AGM00060437
  148,   40,    0,,2007-01-09,AGM00060437
  161,   70,    0,,2007-01-10,AGM00060437
  165,   90,    0,,2007-01-11,AGM00060437
  146,   59,    0,,2007-01-12,AGM00060437
  192,   90,    0,,2007-01-13,AGM00060437
  191,  100,    0,,2007-01-14,AGM00060437
  148,  100,    0,,2007-01-15,AGM00060437
  142,   75,    0,,2007-01-16,AGM00060437
  124,   50,    0,,2007-01-17,AGM00060437
  130,   53,    0,,2007-01-18,AGM00060437
  161,   70,    0,,2007-01-19,AGM00060437
  211,  103,    0,,2007-01-20,AGM00060437
  196,  120,    0,,2007-01-21,AGM00060437
  147,,    0,,2007-01-22,AGM00060437
   72,,   10,,2007-01-23,AGM00060437
   40,,    0,,2007-01-24,AGM00060437
   50,    6,   61,,2007-01-25,AGM00060437
