"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZI000067843","1968-08-08","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  298",",,Q","   70",",,Q"
"ZI000067843","1968-08-09","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  309",",,Q","   82",",,Q"
"ZI000067843","1968-08-10","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  299",",,Q","  114",",,Q"
"ZI000067843","1968-08-11","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  283",",,Q","  114",",,Q"
"ZI000067843","1968-08-12","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  279",",,Q","   88",",,Q"
"ZI000067843","1968-08-13","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  281",",,Q","   68",",,Q"
"ZI000067843","1968-08-14","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  292",",,Q","   67",",,Q"
"ZI000067843","1968-08-15","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  281",",,Q","   77",",,Q"
"ZI000067843","1968-08-16","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  285",",,Q","   67",",,Q"
"ZI000067843","1968-08-17","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  292",",,Q","   68",",,Q"
"ZI000067843","1968-08-18","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  254",",,Q","  113",",,Q"
"ZI000067843","1968-08-19","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  257",",,Q","   99",",,Q"
"ZI000067843","1968-08-20","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  258",",,Q","   73",",,Q"
"ZI000067843","1968-08-21","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  291",",,Q","   44",",,Q"
"ZI000067843","1968-08-22","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  307",",,Q","   78",",,Q"
"ZI000067843","1968-08-23","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  321",",,Q","   94",",,Q"
"ZI000067843","1968-08-24","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  303",",,Q","  128",",,Q"
"ZI000067843","1968-08-25","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  310",",,Q","  113",",,Q"
"ZI000067843","1968-08-26","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  302",",,Q","  122",",,Q"
"ZI000067843","1968-08-27","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  303",",,Q","   99",",,Q"
"ZI000067843","1968-08-28","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  312",",,Q","  133",",,Q"
"ZI000067843","1968-08-29","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  316",",,Q","   93",",,Q"
"ZI000067843","1968-08-30","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  339",",,Q","  115",",,Q"
"ZI000067843","1968-08-31","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  343",",,Q","  123",",,Q"
"ZI000067843","1968-09-01","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  351",",,Q","  204",",,Q"
"ZI000067843","1968-09-02","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  286",",,Q","  161",",,Q"
"ZI000067843","1968-09-03","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  261",",,Q","   95",",,Q"
"ZI000067843","1968-09-04","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  292",",,Q","   66",",,Q"
"ZI000067843","1968-09-05","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  231",",,Q","  140",",,Q"
"ZI000067843","1968-09-06","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  228",",,Q","  154",",,Q"
"ZI000067843","1968-09-07","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  287",",,Q","   79",",,Q"
"ZI000067843","1968-09-08","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  311",",,Q","   73",",,Q"
"ZI000067843","1968-09-09","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  323",",,Q","   88",",,Q"
"ZI000067843","1968-09-10","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  302",",,Q","  122",",,Q"
"ZI000067843","1968-09-11","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  290",",,Q","   96",",,Q"
"ZI000067843","1968-09-12","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  314",",,Q","   83",",,Q"
"ZI000067843","1968-09-13","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  331",",,Q","   99",",,Q"
"ZI000067843","1968-09-14","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  322",",,Q","  132",",,Q"
"ZI000067843","1968-09-15","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  321",",,Q","  116",",,Q"
"ZI000067843","1968-09-16","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  332",",,Q","  118",",,Q"
"ZI000067843","1968-09-17","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  318",",,Q","  124",",,Q"
"ZI000067843","1968-09-18","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  321",",,Q","  139",",,Q"
"ZI000067843","1968-09-19","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  321",",,Q","  128",",,Q"
"ZI000067843","1968-09-20","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  330",",,Q","  157",",,Q"
"ZI000067843","1968-09-21","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  304",",,Q","  174",",,Q"
"ZI000067843","1968-09-22","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  301",",,Q","  158",",,Q"
"ZI000067843","1968-09-23","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  307",",,Q","  129",",,Q"
"ZI000067843","1968-09-24","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  323",",,Q","  117",",,Q"
"ZI000067843","1968-09-25","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  332",",,Q","  122",",,Q"
"ZI000067843","1968-09-26","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  293",",,Q","  133",",,Q"
"ZI000067843","1968-09-27","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  301",",,Q","  140",",,Q"
"ZI000067843","1968-09-28","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  320",",,Q","  101",",,Q"
"ZI000067843","1968-09-29","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  352",",,Q","  113",",,Q"
"ZI000067843","1968-09-30","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  335",",,Q","  161",",,Q"
"ZI000067843","1968-10-01","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  314",",,Q","  146",",,Q"
"ZI000067843","1968-10-02","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  349",",,Q","  116",",,Q"
"ZI000067843","1968-10-03","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  368",",,Q","  186",",,Q"
"ZI000067843","1968-10-04","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  350",",,Q","  212",",,Q"
"ZI000067843","1968-10-05","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  293",",,Q","  186",",,Q"
"ZI000067843","1968-10-06","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  309",",,Q","  172",",,Q"
"ZI000067843","1968-10-07","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  316",",,Q","  162",",,Q"
"ZI000067843","1968-10-08","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  333",",,Q","  154",",,Q"
"ZI000067843","1968-10-09","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  347",",,Q","  133",",,Q"
"ZI000067843","1968-10-10","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  376",",,Q","  164",",,Q"
"ZI000067843","1968-10-11","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  360",",,Q","  184",",,Q"
"ZI000067843","1968-10-12","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  344",",,Q","  206",",,Q"
"ZI000067843","1968-10-13","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  303",",,Q","  129",",,Q"
"ZI000067843","1968-10-14","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  329",",,Q","  121",",,Q"
"ZI000067843","1968-10-15","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  357",",,Q","  131",",,Q"
"ZI000067843","1968-10-16","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  376",",,Q","  131",",,Q"
"ZI000067843","1968-10-17","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  378",",,Q","  161",",,Q"
"ZI000067843","1968-10-18","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  387",",,Q","  182",",,Q"
"ZI000067843","1968-10-19","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  379",",,Q","  196",",,Q"
"ZI000067843","1968-10-20","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  377",",,Q","  168",",,Q"
"ZI000067843","1968-10-21","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  352",",,Q","  231",",,Q"
"ZI000067843","1968-10-22","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  338",",,Q","  213",",,Q"
"ZI000067843","1968-10-23","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  336",",,Q","  198",",,Q"
"ZI000067843","1968-10-24","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  351",",,Q","  161",",,Q"
"ZI000067843","1968-10-25","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  368",",,Q","  202",",,Q"
"ZI000067843","1968-10-26","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  383",",,Q","  181",",,Q"
"ZI000067843","1968-10-27","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  386",",,Q","  238",",,Q"
"ZI000067843","1968-10-28","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  378",",,Q","  205",",,Q"
"ZI000067843","1968-10-29","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   28",",,Q","  355",",,Q","  245",",,Q"
"ZI000067843","1968-10-30","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  336",",,Q","  214",",,Q"
"ZI000067843","1968-10-31","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  350",",,Q","  185",",,Q"
"ZI000067843","1968-11-01","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  341",",,Q","  220",",,Q"
"ZI000067843","1968-11-02","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  343",",,Q","  232",",,Q"
"ZI000067843","1968-11-03","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   13",",,Q","  314",",,Q","  178",",,Q"
"ZI000067843","1968-11-04","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  294",",,Q","  175",",,Q"
"ZI000067843","1968-11-05","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  333",",,Q","  176",",,Q"
"ZI000067843","1968-11-06","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  343",",,Q","  150",",,Q"
"ZI000067843","1968-11-07","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  361",",,Q","  155",",,Q"
"ZI000067843","1968-11-08","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  364",",,Q","  172",",,Q"
"ZI000067843","1968-11-09","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  378",",,Q","  194",",,Q"
"ZI000067843","1968-11-10","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   10",",,Q","  363",",,Q","  194",",,Q"
"ZI000067843","1968-11-11","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  269",",,Q","  182",",,Q"
"ZI000067843","1968-11-12","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  174",",,Q","  134",",,Q"
"ZI000067843","1968-11-13","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   13",",,Q","  207",",,Q","  136",",,Q"
"ZI000067843","1968-11-14","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  203",",,Q","  144",",,Q"
"ZI000067843","1968-11-15","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  274",",,Q","  157",",,Q"
"ZI000067843","1968-11-16","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  137",",,Q","  279",",,Q","  168",",,Q"
"ZI000067843","1968-11-17","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   46",",,Q","  241",",,Q","  158",",,Q"
"ZI000067843","1968-11-18","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  283",",,Q","  153",",,Q"
"ZI000067843","1968-11-19","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  313",",,Q","  172",",,Q"
"ZI000067843","1968-11-20","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  294",",,Q","  184",",,Q"
"ZI000067843","1968-11-21","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  286",",,Q","  172",",,Q"
"ZI000067843","1968-11-22","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  310",",,Q","  164",",,Q"
"ZI000067843","1968-11-23","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   20",",,Q","  329",",,Q","  177",",,Q"
"ZI000067843","1968-11-24","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    3",",,Q","  284",",,Q","  175",",,Q"
"ZI000067843","1968-11-25","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  284",",,Q","  172",",,Q"
"ZI000067843","1968-11-26","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  267",",,Q","  171",",,Q"
"ZI000067843","1968-11-27","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  272",",,Q","  169",",,Q"
"ZI000067843","1968-11-28","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  296",",,Q","  172",",,Q"
"ZI000067843","1968-11-29","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   10",",,Q","  310",",,Q","  181",",,Q"
"ZI000067843","1968-11-30","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  295",",,Q","  172",",,Q"
"ZI000067843","1968-12-01","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   91",",,Q","  276",",,Q","  174",",,Q"
"ZI000067843","1968-12-02","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  135",",,Q","  266",",,Q","  177",",,Q"
"ZI000067843","1968-12-03","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   38",",,Q","  311",",,Q","  171",",,Q"
"ZI000067843","1968-12-04","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    3",",,Q","  284",",,Q","  178",",,Q"
"ZI000067843","1968-12-05","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   38",",,Q","  305",",,Q","  184",",,Q"
"ZI000067843","1968-12-06","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   10",",,Q","  272",",,Q","  192",",,Q"
"ZI000067843","1968-12-07","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  283",",,Q","  182",",,Q"
"ZI000067843","1968-12-08","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   86",",,Q","  288",",,Q","  183",",,Q"
"ZI000067843","1968-12-09","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   18",",,Q","  284",",,Q","  177",",,Q"
"ZI000067843","1968-12-10","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  292",",,Q","  183",",,Q"
"ZI000067843","1968-12-11","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  294",",,Q","  174",",,Q"
"ZI000067843","1968-12-12","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  247",",,Q","  172",",,Q"
"ZI000067843","1968-12-13","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  289",",,Q","  145",",,Q"
"ZI000067843","1968-12-14","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  314",",,Q","  171",",,Q"
"ZI000067843","1968-12-15","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  299",",,Q","  158",",,Q"
"ZI000067843","1968-12-16","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  319",",,Q","  156",",,Q"
"ZI000067843","1968-12-17","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  333",",,Q","  149",",,Q"
"ZI000067843","1968-12-18","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  346",",,Q","  147",",,Q"
"ZI000067843","1968-12-19","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  348",",,Q","  152",",,Q"
"ZI000067843","1968-12-20","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  339",",,Q","  172",",,Q"
"ZI000067843","1968-12-21","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  337",",,Q","  165",",,Q"
"ZI000067843","1968-12-22","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  323",",,Q","  166",",,Q"
"ZI000067843","1968-12-23","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  339",",,Q","  156",",,Q"
"ZI000067843","1968-12-24","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  163",",,Q","  317",",,Q","  189",",,Q"
"ZI000067843","1968-12-25","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  175",",,Q","  324",",,Q","  179",",,Q"
"ZI000067843","1968-12-26","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   74",",,Q","  319",",,Q","  178",",,Q"
"ZI000067843","1968-12-27","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  302",",,Q","  289",",,Q","  182",",,Q"
"ZI000067843","1968-12-28","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   10",",,Q","  281",",,Q","  159",",,Q"
"ZI000067843","1968-12-29","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   18",",,Q","  277",",,Q","  172",",,Q"
"ZI000067843","1968-12-30","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    3",",,Q","  319",",,Q","  186",",,Q"
"ZI000067843","1968-12-31","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  288",",,Q","  188",",,Q"
"ZI000067843","1969-01-01","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  286",",,Q","  180",",,Q"
"ZI000067843","1969-01-02","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  287",",,Q","  181",",,Q"
"ZI000067843","1969-01-03","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  325",",,Q","  164",",,Q"
"ZI000067843","1969-01-04","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  321",",,Q","  172",",,Q"
"ZI000067843","1969-01-05","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    8",",,Q","  314",",,Q","  180",",,Q"
"ZI000067843","1969-01-06","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  292",",,Q","  282",",,Q","  194",",,Q"
"ZI000067843","1969-01-07","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   86",",,Q","  281",",,Q","  193",",,Q"
"ZI000067843","1969-01-08","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   38",",,Q","  251",",,Q","  184",",,Q"
"ZI000067843","1969-01-09","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    5",",,Q","  288",",,Q","  192",",,Q"
"ZI000067843","1969-01-10","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  283",",,Q","  195",",,Q"
"ZI000067843","1969-01-11","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  291",",,Q","  185",",,Q"
"ZI000067843","1969-01-12","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  303",",,Q","  171",",,Q"
"ZI000067843","1969-01-13","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  331",",,Q","  154",",,Q"
"ZI000067843","1969-01-14","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  333",",,Q","  186",",,Q"
"ZI000067843","1969-01-15","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  329",",,Q","  213",",,Q"
"ZI000067843","1969-01-16","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  329",",,Q","  193",",,Q"
"ZI000067843","1969-01-17","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  319",",,Q","  175",",,Q"
"ZI000067843","1969-01-18","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  318",",,Q","  185",",,Q"
"ZI000067843","1969-01-19","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  322",",,Q","  179",",,Q"
"ZI000067843","1969-01-20","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    3",",,Q","  327",",,Q","  199",",,Q"
"ZI000067843","1969-01-21","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  264",",,Q","  324",",,Q","  194",",,Q"
"ZI000067843","1969-01-22","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  312",",,Q","  188",",,Q"
"ZI000067843","1969-01-23","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   89",",,Q","  279",",,Q","  200",",,Q"
"ZI000067843","1969-01-24","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  268",",,Q","  199",",,Q"
"ZI000067843","1969-01-25","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  292",",,Q","  193",",,Q"
"ZI000067843","1969-01-26","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  293",",,Q","  196",",,Q"
"ZI000067843","1969-01-27","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  294",",,Q","  191",",,Q"
"ZI000067843","1969-01-28","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   51",",,Q","  291",",,Q","  191",",,Q"
"ZI000067843","1969-01-29","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  303",",,Q","  203",",,Q"
"ZI000067843","1969-01-30","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  291",",,Q","  202",",,Q"
"ZI000067843","1969-01-31","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  304",",,Q","  185",",,Q"
"ZI000067843","1969-02-01","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    0",",,Q","  308",",,Q","  183",",,Q"
"ZI000067843","1969-02-02","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","  224",",,Q","  256",",,Q","  198",",,Q"
"ZI000067843","1969-02-03","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","    5",",,Q","  287",",,Q","  180",",,Q"
