"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"BR047031140","1963-09-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-09-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-10-31","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  243",",,I"
"BR047031140","1963-11-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  112",",,I"
"BR047031140","1963-11-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   81",",,I"
"BR047031140","1963-11-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  270",",,I"
"BR047031140","1963-11-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  100",",,I"
"BR047031140","1963-11-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   13",",,I"
"BR047031140","1963-11-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-11-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  423",",,I"
"BR047031140","1963-12-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   94",",,I"
"BR047031140","1963-12-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   73",",,I"
"BR047031140","1963-12-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  351",",,I"
"BR047031140","1963-12-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   15",",,I"
"BR047031140","1963-12-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   50",",,I"
"BR047031140","1963-12-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  250",",,I"
"BR047031140","1963-12-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   43",",,I"
"BR047031140","1963-12-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  152",",,I"
"BR047031140","1963-12-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  133",",,I"
"BR047031140","1963-12-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  323",",,I"
"BR047031140","1963-12-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   35",",,I"
"BR047031140","1963-12-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   50",",,I"
"BR047031140","1963-12-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   30",",,I"
"BR047031140","1963-12-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1963-12-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  330",",,I"
"BR047031140","1963-12-31","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   57",",,I"
"BR047031140","1964-01-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  102",",,I"
"BR047031140","1964-01-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   95",",,I"
"BR047031140","1964-01-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   14",",,I"
"BR047031140","1964-01-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   50",",,I"
"BR047031140","1964-01-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  160",",,I"
"BR047031140","1964-01-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   63",",,I"
"BR047031140","1964-01-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  501",",,I"
"BR047031140","1964-01-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   70",",,I"
"BR047031140","1964-01-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   47",",,I"
"BR047031140","1964-01-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  290",",,I"
"BR047031140","1964-01-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  460",",,I"
"BR047031140","1964-01-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-01-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  819",",,I"
"BR047031140","1964-01-31","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   90",",,I"
"BR047031140","1964-02-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  142",",,I"
"BR047031140","1964-02-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   52",",,I"
"BR047031140","1964-02-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  472",",,I"
"BR047031140","1964-02-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  162",",,I"
"BR047031140","1964-02-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   60",",,I"
"BR047031140","1964-02-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  240",",,I"
"BR047031140","1964-02-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  740",",,I"
"BR047031140","1964-02-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  182",",,I"
"BR047031140","1964-02-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-02-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  210",",,I"
"BR047031140","1964-03-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   64",",,I"
"BR047031140","1964-03-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  124",",,I"
"BR047031140","1964-03-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   80",",,I"
"BR047031140","1964-03-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  160",",,I"
"BR047031140","1964-03-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   73",",,I"
"BR047031140","1964-03-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-03-31","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","  174",",,I"
"BR047031140","1964-04-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   40",",,I"
"BR047031140","1964-04-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   30",",,I"
"BR047031140","1964-04-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-04-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-04","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-05","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-06","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-07","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-08","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-09","-10.05","-43.43","450.0","NOVA HOLANDA, BR","   83",",,I"
"BR047031140","1964-05-10","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-11","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-12","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-13","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-14","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-15","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-16","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-17","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-18","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-19","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-20","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-21","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-22","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-23","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-24","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-25","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-26","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-27","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-28","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-29","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-30","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-05-31","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-06-01","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-06-02","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
"BR047031140","1964-06-03","-10.05","-43.43","450.0","NOVA HOLANDA, BR","    0",",,I"
