"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZI000067977","1968-05-15","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  261",",,Q","  155",",,Q"
"ZI000067977","1968-05-16","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  289",",,Q","  124",",,Q"
"ZI000067977","1968-05-17","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  314",",,Q","  123",",,Q"
"ZI000067977","1968-05-18","-21.017","31.583","430.0","BUFFALO RANGE, ZI","   51",",,Q","  317",",,Q","  129",",,Q"
"ZI000067977","1968-05-19","-21.017","31.583","430.0","BUFFALO RANGE, ZI","   33",",,Q","  191",",,Q","  151",",,Q"
"ZI000067977","1968-05-20","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  233",",,Q","  103",",,Q"
"ZI000067977","1968-05-21","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  240",",,Q","  122",",,Q"
"ZI000067977","1968-05-22","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  255",",,Q","   94",",,Q"
"ZI000067977","1968-05-23","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  268",",,Q","  106",",,Q"
"ZI000067977","1968-05-24","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  244",",,Q","  107",",,Q"
"ZI000067977","1968-05-25","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  233",",,Q","  122",",,Q"
"ZI000067977","1968-05-26","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  229",",,Q","  130",",,Q"
"ZI000067977","1968-05-27","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  226",",,Q","  108",",,Q"
"ZI000067977","1968-05-28","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  249",",,Q","  100",",,Q"
"ZI000067977","1968-05-29","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  233",",,Q","   94",",,Q"
"ZI000067977","1968-05-30","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  234",",,Q","   98",",,Q"
"ZI000067977","1968-05-31","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  276",",,Q","   61",",,Q"
"ZI000067977","1968-06-01","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  302",",,Q","   72",",,Q"
"ZI000067977","1968-06-02","-21.017","31.583","430.0","BUFFALO RANGE, ZI","   36",",,Q","  273",",,Q","  100",",,Q"
"ZI000067977","1968-06-03","-21.017","31.583","430.0","BUFFALO RANGE, ZI","   41",",,Q","  116",",,Q","   82",",,Q"
"ZI000067977","1968-06-04","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  185",",,Q","   83",",,Q"
"ZI000067977","1968-06-05","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  206",",,Q","   58",",,Q"
"ZI000067977","1968-06-06","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  238",",,Q","   43",",,Q"
"ZI000067977","1968-06-07","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  249",",,Q","   44",",,Q"
"ZI000067977","1968-06-08","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  272",",,Q","   63",",,Q"
"ZI000067977","1968-06-09","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  273",",,Q","   82",",,Q"
"ZI000067977","1968-06-10","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  247",",,Q","  111",",,Q"
"ZI000067977","1968-06-11","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  306",",,Q","   83",",,Q"
"ZI000067977","1968-06-12","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  244",",,Q","  134",",,Q"
"ZI000067977","1968-06-13","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  199",",,Q","   79",",,Q"
"ZI000067977","1968-06-14","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  204",",,Q","   67",",,Q"
"ZI000067977","1968-06-15","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  228",",,Q","   18",",,Q"
"ZI000067977","1968-06-16","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  236",",,Q","   11",",,Q"
"ZI000067977","1968-06-17","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  266",",,Q","   31",",,Q"
"ZI000067977","1968-06-18","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  267",",,Q","   12",",,Q"
"ZI000067977","1968-06-19","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  211",",,Q","   53",",,Q"
"ZI000067977","1968-06-20","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  232",",,Q","   72",",,Q"
"ZI000067977","1968-06-21","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  241",",,Q","   71",",,Q"
"ZI000067977","1968-06-22","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  231",",,Q","   72",",,Q"
"ZI000067977","1968-06-23","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  237",",,Q","   56",",,Q"
"ZI000067977","1968-06-24","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  237",",,Q","   52",",,Q"
"ZI000067977","1968-06-25","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  249",",,Q","   44",",,Q"
"ZI000067977","1968-06-26","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  248",",,Q","   72",",,Q"
"ZI000067977","1968-06-27","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  196",",,Q","  118",",,Q"
"ZI000067977","1968-06-28","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  187",",,Q","  128",",,Q"
"ZI000067977","1968-06-29","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  194",",,Q","   92",",,Q"
"ZI000067977","1968-06-30","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  212",",,Q","  112",",,Q"
"ZI000067977","1968-07-01","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  239",",,Q","   83",",,Q"
"ZI000067977","1968-07-02","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  276",",,Q","   64",",,Q"
"ZI000067977","1968-07-03","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  286",",,Q","   74",",,Q"
"ZI000067977","1968-07-04","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  293",",,Q","   84",",,Q"
"ZI000067977","1968-07-05","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  240",",,Q","   94",",,Q"
"ZI000067977","1968-07-06","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  166",",,Q","  144",",,Q"
"ZI000067977","1968-07-07","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  189",",,Q","  128",",,Q"
"ZI000067977","1968-07-08","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  235",",,Q","   62",",,Q"
"ZI000067977","1968-07-09","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  262",",,Q","   50",",,Q"
"ZI000067977","1968-07-10","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  282",",,Q","   56",",,Q"
"ZI000067977","1968-07-11","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  294",",,Q","   63",",,Q"
"ZI000067977","1968-07-12","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  222",",,Q","   79",",,Q"
"ZI000067977","1968-07-13","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  212",",,Q","  127",",,Q"
"ZI000067977","1968-07-14","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  234",",,Q","   73",",,Q"
"ZI000067977","1968-07-15","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  255",",,Q","   58",",,Q"
"ZI000067977","1968-07-16","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  271",",,Q","   64",",,Q"
"ZI000067977","1968-07-17","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  273",",,Q","   71",",,Q"
"ZI000067977","1968-07-18","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  272",",,Q","   67",",,Q"
"ZI000067977","1968-07-19","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  272",",,Q","   78",",,Q"
"ZI000067977","1968-07-20","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  284",",,Q","   88",",,Q"
"ZI000067977","1968-07-21","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  240",",,Q","   84",",,Q"
"ZI000067977","1968-07-22","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  236",",,Q","  140",",,Q"
"ZI000067977","1968-07-23","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  235",",,Q","  117",",,Q"
"ZI000067977","1968-07-24","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  266",",,Q","   89",",,Q"
"ZI000067977","1968-07-25","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  283",",,Q","   74",",,Q"
"ZI000067977","1968-07-26","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  316",",,Q","  101",",,Q"
"ZI000067977","1968-07-27","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  328",",,Q","  106",",,Q"
"ZI000067977","1968-07-28","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  335",",,Q","  111",",,Q"
"ZI000067977","1968-07-29","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  317",",,Q","  109",",,Q"
"ZI000067977","1968-07-30","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  275",",,Q","  161",",,Q"
"ZI000067977","1968-07-31","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  256",",,Q","  121",",,Q"
"ZI000067977","1968-08-01","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  311",",,Q","  106",",,Q"
"ZI000067977","1968-08-02","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  285",",,Q","  105",",,Q"
"ZI000067977","1968-08-03","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  289",",,Q","  106",",,Q"
"ZI000067977","1968-08-04","-21.017","31.583","430.0","BUFFALO RANGE, ZI","    0",",,Q","  300",",,Q","   81",",,Q"
