"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1KYSH0007","2010-06-06","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-07","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-08","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-09","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  264",",,N",,,,,,,,
"US1KYSH0007","2010-06-10","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   30",",,N",,,,,,,,
"US1KYSH0007","2010-06-11","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-12","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   56",",,N",,,,,,,,
"US1KYSH0007","2010-06-13","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-14","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  378",",,N",,,,,,,,
"US1KYSH0007","2010-06-15","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-16","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  191",",,N",,,,,,,,
"US1KYSH0007","2010-06-17","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-18","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-19","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  272",",,N",,,,,,,,
"US1KYSH0007","2010-06-20","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    8",",,N",,,,,,,,
"US1KYSH0007","2010-06-21","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
