"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1KYSM0002","2010-05-03","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  699",",,N",,,,,,,,
"US1KYSM0002","2010-05-04","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-05","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-06","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-07","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-08","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    8",",,N",,,,,,,,
"US1KYSM0002","2010-05-09","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-10","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-11","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   10",",,N",,,,,,,,
"US1KYSM0002","2010-05-12","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-13","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-14","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-15","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   20",",,N",,,,,,,,
"US1KYSM0002","2010-05-16","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  249",",,N",,,,,,,,
"US1KYSM0002","2010-05-17","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    3",",,N",,,,,,,,
"US1KYSM0002","2010-05-18","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   15",",,N",,,,,,,,
"US1KYSM0002","2010-05-19","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-20","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-22","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US",,,,,,,"    2",",,N","  351",",,N"
"US1KYSM0002","2010-05-23","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-24","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-25","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-26","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-27","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   51",",,N",,,,,,,,
"US1KYSM0002","2010-05-28","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-29","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   86",",,N",,,,,,,,
"US1KYSM0002","2010-05-30","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-05-31","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0002","2010-06-01","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-02","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-03","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   97",",,N",,,,,,,,
"US1KYSM0002","2010-06-04","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  490",",,N",,,,,,,,
"US1KYSM0002","2010-06-05","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-06","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-07","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-08","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-09","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  135",",,N",,,,,,,,
"US1KYSM0002","2010-06-10","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  312",",,N",,,,,,,,
"US1KYSM0002","2010-06-11","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-12","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-13","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-14","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-15","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-16","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   97",",,N",,,,,,,,
"US1KYSM0002","2010-06-17","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-18","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-19","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   41",",,N",,,,,,,,
"US1KYSM0002","2010-06-20","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-21","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-22","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-23","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-24","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-25","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  145",",,N",,,,,,,,
"US1KYSM0002","2010-06-26","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-27","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-28","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0002","2010-06-29","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   86",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-06-30","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-01","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-02","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-03","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-04","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-05","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-06","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-07","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-08","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-09","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-10","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0002","2010-07-11","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-12","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   89",",,N",,,,,,,,
"US1KYSM0002","2010-07-13","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   76",",,N",,,,,,,,
"US1KYSM0002","2010-07-14","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-15","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-16","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-17","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   28",",,N",,,,,,,,
"US1KYSM0002","2010-07-18","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-19","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-20","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-21","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-22","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  274",",,N",,,,,,,,
"US1KYSM0002","2010-07-23","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-24","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-25","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-26","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-27","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   25",",,N",,,,,,,,
"US1KYSM0002","2010-07-28","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-29","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  127",",,N",,,,,,,,
"US1KYSM0002","2010-07-30","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-07-31","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-01","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   20",",,N",,,,,,,,
"US1KYSM0002","2010-08-02","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-03","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-04","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-05","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-06","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-07","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-08","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-09","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-10","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   10",",,N",,,,,,,,
"US1KYSM0002","2010-08-11","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-12","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   89",",,N",,,,,,,,
"US1KYSM0002","2010-08-13","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-14","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-15","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    3",",,N",,,,,,,,
"US1KYSM0002","2010-08-16","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   13",",,N",,,,,,,,
"US1KYSM0002","2010-08-17","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-18","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  886",",,N",,,,,,,,
"US1KYSM0002","2010-08-19","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   25",",,N",,,,,,,,
"US1KYSM0002","2010-08-20","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-21","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-22","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-23","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-24","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-25","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-26","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-27","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-28","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-29","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-30","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-08-31","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-01","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-02","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-03","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-04","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    8",",,N",,,,,,,,
"US1KYSM0002","2010-09-05","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-06","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-07","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-08","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-09","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-10","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   23",",,N",,,,,,,,
"US1KYSM0002","2010-09-11","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","  213",",,N",,,,,,,,
"US1KYSM0002","2010-09-12","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0","T,,N",,,,,,,,
"US1KYSM0002","2010-09-13","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-14","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-15","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-16","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    5",",,N",,,,,,,,
"US1KYSM0002","2010-09-17","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-18","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-19","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-20","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-21","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-22","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-23","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-24","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-25","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","   30",",,N",,,,,,,,
"US1KYSM0002","2010-09-26","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-27","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-28","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-29","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-09-30","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-10-01","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-10-02","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSM0002","2010-10-03","36.755556","-86.543333","180.1","FRANKLIN 2.5 NE, KY US","    0",",,N","    0",",,N",,,,,,
