"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KYSC0013","2011-01-08","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    8",",,N",,
"US1KYSC0013","2011-01-09","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-01-10","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-11","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-01-12","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   30",",,N",,
"US1KYSC0013","2011-01-13","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-01-14","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-15","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-16","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-17","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-18","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   41",",,N",,
"US1KYSC0013","2011-01-19","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   81",",,N",,
"US1KYSC0013","2011-01-20","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-01-21","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   46",",,N",,
"US1KYSC0013","2011-01-22","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-23","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-24","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    5",",,N",,
"US1KYSC0013","2011-01-25","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    8",",,N",,
"US1KYSC0013","2011-01-26","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   56",",,N",,
"US1KYSC0013","2011-01-27","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-01-28","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   13",",,N",,
"US1KYSC0013","2011-01-29","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-30","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-01-31","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-01","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   18",",,N",,
"US1KYSC0013","2011-02-02","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  257",",,N",,
"US1KYSC0013","2011-02-03","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-02-04","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-05","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   56",",,N",,
"US1KYSC0013","2011-02-06","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   10",",,N",,
"US1KYSC0013","2011-02-07","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    3",",,N",,
"US1KYSC0013","2011-02-08","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  117",",,N",,
"US1KYSC0013","2011-02-09","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-10","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-02-11","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-12","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-13","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-14","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-15","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-16","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-17","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-18","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-19","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-20","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-21","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   15",",,N",,
"US1KYSC0013","2011-02-22","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   64",",,N",,
"US1KYSC0013","2011-02-23","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    3",",,N",,
"US1KYSC0013","2011-02-24","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-02-25","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  584",",,N",,
"US1KYSC0013","2011-02-26","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    3",",,N",,
"US1KYSC0013","2011-02-27","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-02-28","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  241",",,N",,
"US1KYSC0013","2011-03-01","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  109",",,N",,
"US1KYSC0013","2011-03-02","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-03","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-04","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    5",",,N",,
"US1KYSC0013","2011-03-05","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   38",",,N",,
"US1KYSC0013","2011-03-06","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  287",",,N",,
"US1KYSC0013","2011-03-07","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-08","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-09","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  297",",,N",,
"US1KYSC0013","2011-03-10","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","  137",",,N",,
"US1KYSC0013","2011-03-11","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   66",",,N",,
"US1KYSC0013","2011-03-12","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-13","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-14","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   18",",,N",,
"US1KYSC0013","2011-03-15","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   30",",,N",,
"US1KYSC0013","2011-03-16","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   36",",,N",,
"US1KYSC0013","2011-03-17","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    3",",,N",,
"US1KYSC0013","2011-03-18","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-19","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   30",",,N",,
"US1KYSC0013","2011-03-20","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-21","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-22","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-23","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-24","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   33",",,N",,
"US1KYSC0013","2011-03-25","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    3",",,N",,
"US1KYSC0013","2011-03-26","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0","T,,N",,
"US1KYSC0013","2011-03-27","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    3",",,N",,
"US1KYSC0013","2011-03-28","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-29","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-03-30","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    5",",,N",,
"US1KYSC0013","2011-03-31","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   13",",,N",,
"US1KYSC0013","2011-04-01","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
"US1KYSC0013","2011-04-02","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","   51",",,N",,
"US1KYSC0013","2011-04-03","38.285284","-84.652212","256.3","STAMPING GROUND 2.1 ENE, KY US","    0",",,N","    0",",,N"
