"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1KYSH0002","2008-03-28","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  254",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-03-29","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   25",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-03-30","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-03-31","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   15",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-01","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  102",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-02","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-03","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-04","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  988",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-05","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   61",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-06","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-07","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-08","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-09","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-10","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    5",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-11","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  142",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-12","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   25",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-13","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    5",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-14","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   23",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-15","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-16","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-17","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-18","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-19","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    8",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-20","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   10",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-21","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   25",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-22","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-23","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-24","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-25","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-26","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   15",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-27","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-28","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   30",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-29","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   18",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-04-30","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-01","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-02","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-03","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  391",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-04","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   41",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-05","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
