"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1KYSC0019","2013-08-16","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-09-21","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  361",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-09-23","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-09-24","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-09-25","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-06","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  333",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-07","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  358",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-08","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-09","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-10","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-11","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-12","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-13","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-14","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-15","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-16","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   23",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-17","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   18",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-18","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   30",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-19","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-20","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   53",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-21","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-22","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   10",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-23","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    8",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-28","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-10-30","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  196",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-10-31","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   20",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-11-01","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  175",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-11-05","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-11-06","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-11-07","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  109",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-11-08","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    5",",,N",,,,,,,,,,,,
"US1KYSC0019","2013-11-09","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-11-10","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSC0019","2013-11-11","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-13","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-14","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-15","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-16","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   18",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-17","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   10",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-18","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  264",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-20","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2013-11-22","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   23",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2014-01-14","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  124",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2014-01-15","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   15",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2014-01-16","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1KYSC0019","2014-04-17","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-18","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-19","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-20","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-21","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-22","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    5",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-23","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-24","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-25","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  109",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-26","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   36",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-27","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-28","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    8",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-29","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","  734",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-04-30","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   84",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-05-01","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","   28",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-05-02","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-05-03","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-05-04","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-05-05","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
"US1KYSC0019","2014-05-06","38.2008","-84.5764","273.4","GEORGETOWN 1.1 SW, KY US","    0",",,N",,,,,,,,,,,,
