TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  244,   83,    0,    0,    0,2004-01-01,USC00413444
  289,  200,    3,    0,    0,2004-01-02,USC00413444
  306,  172,    0,    0,    0,2004-01-03,USC00413444
  317,  194,    0,    0,    0,2004-01-04,USC00413444
,,    0,    0,    0,2004-01-05,USC00413444
  200,   83,    0,    0,    0,2004-01-06,USC00413444
  200,   56,    0,    0,    0,2004-01-07,USC00413444
  100,   61,    0,    0,    0,2004-01-08,USC00413444
  144,   50,    0,    0,    0,2004-01-09,USC00413444
  217,   28,    0,    0,    0,2004-01-10,USC00413444
  206,   17,    0,    0,    0,2004-01-11,USC00413444
  217,   11,    0,    0,    0,2004-01-12,USC00413444
  267,   83,    0,    0,    0,2004-01-13,USC00413444
,,    0,    0,    0,2004-01-14,USC00413444
  239,  172,    0,    0,    0,2004-01-15,USC00413444
  261,  183,   20,    0,    0,2004-01-16,USC00413444
  233,  144,    3,    0,    0,2004-01-17,USC00413444
,,    0,    0,    0,2004-01-18,USC00413444
  283,   33,    0,    0,    0,2004-01-19,USC00413444
  194,   17,    0,    0,    0,2004-01-20,USC00413444
  217,   28,    0,    0,    0,2004-01-21,USC00413444
  172,  144,,    0,    0,2004-01-22,USC00413444
  172,  117,  102,    0,    0,2004-01-23,USC00413444
  133,  117,   76,    0,    0,2004-01-24,USC00413444
  222,  128,    0,    0,    0,2004-01-25,USC00413444
  289,  117,    0,    0,    0,2004-01-26,USC00413444
  267,   28,    0,    0,    0,2004-01-27,USC00413444
  178,   22,    0,    0,    0,2004-01-28,USC00413444
  161,   89,    0,    0,    0,2004-01-29,USC00413444
  189,  111,    0,    0,    0,2004-01-30,USC00413444
,,    0,    0,    0,2004-01-31,USC00413444
  239,   72,    0,    0,    0,2004-02-01,USC00413444
  272,  122,    0,    0,    0,2004-02-02,USC00413444
  250,   56,    0,    0,    0,2004-02-03,USC00413444
  250,   56,    0,    0,    0,2004-02-04,USC00413444
  317,   56,    0,    0,    0,2004-02-05,USC00413444
  250,   56,    0,    0,    0,2004-02-06,USC00413444
  222,   33,    0,    0,    0,2004-02-07,USC00413444
  217,   39,    0,    0,    0,2004-02-08,USC00413444
  222,  111,    0,    0,    0,2004-02-09,USC00413444
  278,  106,    0,    0,    0,2004-02-10,USC00413444
  278,  128,    0,    0,    0,2004-02-11,USC00413444
  156,  106,    0,    0,    0,2004-02-12,USC00413444
  139,   61,  127,    0,    0,2004-02-13,USC00413444
   72,   44,  102,    0,    0,2004-02-14,USC00413444
  194,    0,    0,    0,    0,2004-02-15,USC00413444
  211,   11,    0,    0,    0,2004-02-16,USC00413444
  239,   61,    0,    0,    0,2004-02-17,USC00413444
  272,   56,    0,    0,    0,2004-02-18,USC00413444
  267,   61,    0,    0,    0,2004-02-19,USC00413444
,,    0,    0,    0,2004-02-20,USC00413444
,,    0,    0,    0,2004-02-21,USC00413444
,,    0,    0,    0,2004-02-22,USC00413444
,,    0,    0,    0,2004-02-23,USC00413444
,,    0,    0,    0,2004-02-24,USC00413444
,,    0,    0,    0,2004-02-25,USC00413444
,,    0,    0,    0,2004-02-26,USC00413444
  228,   44,    0,    0,    0,2004-02-27,USC00413444
  256,   44,    0,    0,    0,2004-02-28,USC00413444
