TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  294,  217,   38,    0,    0,1972-01-01,VQC00674820
  261,  211,   25,    0,    0,1972-01-02,VQC00674820
  311,  228,    0,    0,    0,1972-01-03,VQC00674820
  322,  217,   86,    0,    0,1972-01-04,VQC00674820
  300,  211,    3,    0,    0,1972-01-05,VQC00674820
  306,  206,    0,    0,    0,1972-01-06,VQC00674820
  311,  228,    0,    0,    0,1972-01-07,VQC00674820
  328,  217,    0,    0,    0,1972-01-08,VQC00674820
  317,  206,   20,    0,    0,1972-01-09,VQC00674820
  300,  206,   64,    0,    0,1972-01-10,VQC00674820
  300,  228,    3,    0,    0,1972-01-11,VQC00674820
  306,  217,   23,    0,    0,1972-01-12,VQC00674820
  306,  211,   84,    0,    0,1972-01-13,VQC00674820
  289,  200,   13,    0,    0,1972-01-14,VQC00674820
  300,  194,   64,    0,    0,1972-01-15,VQC00674820
  306,  200,    0,    0,    0,1972-01-16,VQC00674820
  328,  228,   10,    0,    0,1972-01-17,VQC00674820
  333,  217,   10,    0,    0,1972-01-18,VQC00674820
  328,  206,   28,    0,    0,1972-01-19,VQC00674820
  322,  211,    0,    0,    0,1972-01-20,VQC00674820
  322,  217,   46,    0,    0,1972-01-21,VQC00674820
  322,  217,    3,    0,    0,1972-01-22,VQC00674820
  306,  211,    5,    0,    0,1972-01-23,VQC00674820
  311,  211,    0,    0,    0,1972-01-24,VQC00674820
  306,  211,    5,    0,    0,1972-01-25,VQC00674820
  322,  206,    8,    0,    0,1972-01-26,VQC00674820
  306,  206,   38,    0,    0,1972-01-27,VQC00674820
  289,  211,   10,    0,    0,1972-01-28,VQC00674820
  311,  206,   69,    0,    0,1972-01-29,VQC00674820
  300,  200,   64,    0,    0,1972-01-30,VQC00674820
  278,  194,  137,    0,    0,1972-01-31,VQC00674820
,,   30,    0,    0,1972-02-01,VQC00674820
,,    0,    0,    0,1972-02-02,VQC00674820
,,   36,    0,    0,1972-02-03,VQC00674820
,,   23,    0,    0,1972-02-04,VQC00674820
,,   56,    0,    0,1972-02-05,VQC00674820
,,  221,    0,    0,1972-02-06,VQC00674820
,,   15,    0,    0,1972-02-07,VQC00674820
,,    0,    0,    0,1972-02-08,VQC00674820
,,    0,    0,    0,1972-02-09,VQC00674820
,,    0,    0,    0,1972-02-10,VQC00674820
,,    0,    0,    0,1972-02-11,VQC00674820
,,    3,    0,    0,1972-02-12,VQC00674820
,,    0,    0,    0,1972-02-13,VQC00674820
,,    8,    0,    0,1972-02-14,VQC00674820
,,    0,    0,    0,1972-02-15,VQC00674820
,,    0,    0,    0,1972-02-16,VQC00674820
,,    0,    0,    0,1972-02-17,VQC00674820
,,    0,    0,    0,1972-02-18,VQC00674820
,,    0,    0,    0,1972-02-19,VQC00674820
,,    0,    0,    0,1972-02-20,VQC00674820
,,    0,    0,    0,1972-02-21,VQC00674820
,,   64,    0,    0,1972-02-22,VQC00674820
,,   58,    0,    0,1972-02-23,VQC00674820
,,   18,    0,    0,1972-02-24,VQC00674820
,,    0,    0,    0,1972-02-25,VQC00674820
,,  226,    0,    0,1972-02-26,VQC00674820
,,   97,    0,    0,1972-02-27,VQC00674820
,,    3,    0,    0,1972-02-28,VQC00674820
,,   28,    0,    0,1972-02-29,VQC00674820
,,   99,    0,    0,1972-03-01,VQC00674820
,,  500,    0,    0,1972-03-02,VQC00674820
,,   58,    0,    0,1972-03-03,VQC00674820
,,    0,    0,    0,1972-03-04,VQC00674820
,,    3,    0,    0,1972-03-05,VQC00674820
,,    0,    0,    0,1972-03-06,VQC00674820
,,    0,    0,    0,1972-03-07,VQC00674820
,,    5,    0,    0,1972-03-08,VQC00674820
,,    0,    0,    0,1972-03-09,VQC00674820
,,    0,    0,    0,1972-03-10,VQC00674820
,,    0,    0,    0,1972-03-11,VQC00674820
,,    5,    0,    0,1972-03-12,VQC00674820
,,   30,    0,    0,1972-03-13,VQC00674820
,,   13,    0,    0,1972-03-14,VQC00674820
,,    0,    0,    0,1972-03-15,VQC00674820
,,    0,    0,    0,1972-03-16,VQC00674820
,,    0,    0,    0,1972-03-17,VQC00674820
,,    0,    0,    0,1972-03-18,VQC00674820
,,   23,    0,    0,1972-03-19,VQC00674820
