TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  261,  206,    0,    0,    0,1972-01-01,VQC00672440
  256,  211,   15,    0,    0,1972-01-02,VQC00672440
  256,  211,    0,    0,    0,1972-01-03,VQC00672440
  267,  211,    8,    0,    0,1972-01-04,VQC00672440
  256,  206,   30,    0,    0,1972-01-05,VQC00672440
  261,  206,    0,    0,    0,1972-01-06,VQC00672440
  261,  206,    0,    0,    0,1972-01-07,VQC00672440
  278,  211,    0,    0,    0,1972-01-08,VQC00672440
  272,  211,    0,    0,    0,1972-01-09,VQC00672440
  261,  206,    0,    0,    0,1972-01-10,VQC00672440
  256,  217,    0,    0,    0,1972-01-11,VQC00672440
  256,  206,   51,    0,    0,1972-01-12,VQC00672440
  267,  183,  211,    0,    0,1972-01-13,VQC00672440
  244,  200,   38,    0,    0,1972-01-14,VQC00672440
  261,  194,    0,    0,    0,1972-01-15,VQC00672440
  261,  211,    0,    0,    0,1972-01-16,VQC00672440
  261,  217,    0,    0,    0,1972-01-17,VQC00672440
  272,  217,   13,    0,    0,1972-01-18,VQC00672440
  272,  194,    0,    0,    0,1972-01-19,VQC00672440
  272,  206,    0,    0,    0,1972-01-20,VQC00672440
  267,  206,    0,    0,    0,1972-01-21,VQC00672440
  261,  211,    0,    0,    0,1972-01-22,VQC00672440
  261,  206,    0,    0,    0,1972-01-23,VQC00672440
  256,  211,    0,    0,    0,1972-01-24,VQC00672440
  256,  211,    0,    0,    0,1972-01-25,VQC00672440
  261,  206,   13,    0,    0,1972-01-26,VQC00672440
  261,  206,    0,    0,    0,1972-01-27,VQC00672440
  256,  200,  102,    0,    0,1972-01-28,VQC00672440
  256,  194,   13,    0,    0,1972-01-29,VQC00672440
  239,  200,  170,    0,    0,1972-01-30,VQC00672440
  256,  206,    8,    0,    0,1972-01-31,VQC00672440
  256,  206,    8,    0,    0,1972-02-01,VQC00672440
  261,  200,    0,    0,    0,1972-02-02,VQC00672440
  267,  183,  102,    0,    0,1972-02-03,VQC00672440
  267,  206,  102,    0,    0,1972-02-04,VQC00672440
  267,  206,   30,    0,    0,1972-02-05,VQC00672440
  256,  194,   10,    0,    0,1972-02-06,VQC00672440
  261,  206,    0,    0,    0,1972-02-07,VQC00672440
  267,  211,    0,    0,    0,1972-02-08,VQC00672440
  272,  206,    0,    0,    0,1972-02-09,VQC00672440
  272,  206,    0,    0,    0,1972-02-10,VQC00672440
  261,  206,    0,    0,    0,1972-02-11,VQC00672440
  267,  206,    0,    0,    0,1972-02-12,VQC00672440
  267,  206,   30,    0,    0,1972-02-13,VQC00672440
  272,  206,    0,    0,    0,1972-02-14,VQC00672440
  272,  200,    0,    0,    0,1972-02-15,VQC00672440
  267,  206,    0,    0,    0,1972-02-16,VQC00672440
  267,  200,    0,    0,    0,1972-02-17,VQC00672440
  267,  200,    0,    0,    0,1972-02-18,VQC00672440
  272,  206,    0,    0,    0,1972-02-19,VQC00672440
  272,  206,    0,    0,    0,1972-02-20,VQC00672440
  267,  200,    0,    0,    0,1972-02-21,VQC00672440
  267,  189,   76,    0,    0,1972-02-22,VQC00672440
  261,  194,   18,    0,    0,1972-02-23,VQC00672440
  256,  206,    0,    0,    0,1972-02-24,VQC00672440
  267,  200,   25,    0,    0,1972-02-25,VQC00672440
  256,  206,   91,    0,    0,1972-02-26,VQC00672440
  256,  200,   81,    0,    0,1972-02-27,VQC00672440
  256,  211,    0,    0,    0,1972-02-28,VQC00672440
  267,  206,    0,    0,    0,1972-02-29,VQC00672440
  261,  200,  508,    0,    0,1972-03-01,VQC00672440
  250,  200,  203,    0,    0,1972-03-02,VQC00672440
  256,  211,    0,    0,    0,1972-03-03,VQC00672440
  261,  211,    0,    0,    0,1972-03-04,VQC00672440
  261,  211,    0,    0,    0,1972-03-05,VQC00672440
  267,  206,    0,    0,    0,1972-03-06,VQC00672440
  256,  200,    0,    0,    0,1972-03-07,VQC00672440
  267,  200,   51,    0,    0,1972-03-08,VQC00672440
  267,  206,    0,    0,    0,1972-03-09,VQC00672440
  267,  200,    0,    0,    0,1972-03-10,VQC00672440
  261,  194,    0,    0,    0,1972-03-11,VQC00672440
  267,  200,    0,    0,    0,1972-03-12,VQC00672440
  272,  189,  229,    0,    0,1972-03-13,VQC00672440
  244,  189,   13,    0,    0,1972-03-14,VQC00672440
