TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  283,  217,    0,    0,    0,1972-01-01,VQC00673380
  272,  217,   25,    0,    0,1972-01-02,VQC00673380
  294,  228,    0,    0,    0,1972-01-03,VQC00673380
  294,  217,   28,    0,    0,1972-01-04,VQC00673380
  289,  217,    0,    0,    0,1972-01-05,VQC00673380
  306,  217,    0,    0,    0,1972-01-06,VQC00673380
  300,  228,    0,    0,    0,1972-01-07,VQC00673380
  300,  217,    0,    0,    0,1972-01-08,VQC00673380
  306,  217,    0,    0,    0,1972-01-09,VQC00673380
  311,  206,   13,    0,    0,1972-01-10,VQC00673380
  289,  222,    0,    0,    0,1972-01-11,VQC00673380
  300,  222,   10,    0,    0,1972-01-12,VQC00673380
  294,  206,   76,    0,    0,1972-01-13,VQC00673380
  283,  200,   23,    0,    0,1972-01-14,VQC00673380
  283,  200,   58,    0,    0,1972-01-15,VQC00673380
  289,  222,   20,    0,    0,1972-01-16,VQC00673380
  294,  228,    0,    0,    0,1972-01-17,VQC00673380
  300,  222,   10,    0,    0,1972-01-18,VQC00673380
  294,  211,   23,    0,    0,1972-01-19,VQC00673380
  294,  217,    0,    0,    0,1972-01-20,VQC00673380
  283,  211,  264,    0,    0,1972-01-21,VQC00673380
  294,  211,    0,    0,    0,1972-01-22,VQC00673380
  283,  211,    5,    0,    0,1972-01-23,VQC00673380
  283,  217,   28,    0,    0,1972-01-24,VQC00673380
  289,  217,    5,    0,    0,1972-01-25,VQC00673380
  289,  217,    0,    0,    0,1972-01-26,VQC00673380
  289,  206,   20,    0,    0,1972-01-27,VQC00673380
  294,  217,    0,    0,    0,1972-01-28,VQC00673380
  278,  206,  137,    0,    0,1972-01-29,VQC00673380
  283,  200,   23,    0,    0,1972-01-30,VQC00673380
  261,  206,  168,    0,    0,1972-01-31,VQC00673380
  283,  206,   25,    0,    0,1972-02-01,VQC00673380
  283,  222,    0,    0,    0,1972-02-02,VQC00673380
  289,  206,   38,    0,    0,1972-02-03,VQC00673380
  283,  217,   20,    0,    0,1972-02-04,VQC00673380
  283,  206,   10,    0,    0,1972-02-05,VQC00673380
  283,  200,  145,    0,    0,1972-02-06,VQC00673380
  278,  211,    0,    0,    0,1972-02-07,VQC00673380
  289,  222,    0,    0,    0,1972-02-08,VQC00673380
  283,  211,    0,    0,    0,1972-02-09,VQC00673380
  283,  217,   13,    0,    0,1972-02-10,VQC00673380
  283,  222,   10,    0,    0,1972-02-11,VQC00673380
  289,  211,    0,    0,    0,1972-02-12,VQC00673380
  289,  206,    0,    0,    0,1972-02-13,VQC00673380
  289,  217,    3,    0,    0,1972-02-14,VQC00673380
  294,  222,    0,    0,    0,1972-02-15,VQC00673380
  289,  211,    0,    0,    0,1972-02-16,VQC00673380
  294,  211,    0,    0,    0,1972-02-17,VQC00673380
  289,  206,    0,    0,    0,1972-02-18,VQC00673380
  300,  217,    0,    0,    0,1972-02-19,VQC00673380
  294,  211,    0,    0,    0,1972-02-20,VQC00673380
  300,  217,    0,    0,    0,1972-02-21,VQC00673380
  294,  200,   56,    0,    0,1972-02-22,VQC00673380
  300,  200,   20,    0,    0,1972-02-23,VQC00673380
  300,  217,   13,    0,    0,1972-02-24,VQC00673380
  289,  217,    0,    0,    0,1972-02-25,VQC00673380
  300,  206,  102,    0,    0,1972-02-26,VQC00673380
  272,  206,  114,    0,    0,1972-02-27,VQC00673380
  289,  222,    0,    0,    0,1972-02-28,VQC00673380
