TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  289,  200,,    0,    0,1979-01-01,VQC00672850
  278,  189,,    0,    0,1979-01-02,VQC00672850
  278,  178,,    0,    0,1979-01-03,VQC00672850
  267,  183,,    0,    0,1979-01-04,VQC00672850
  250,  183,,    0,    0,1979-01-05,VQC00672850
  267,  200,,    0,    0,1979-01-06,VQC00672850
  278,  200,,    0,    0,1979-01-07,VQC00672850
  289,  200,,    0,    0,1979-01-08,VQC00672850
  289,  200,,    0,    0,1979-01-09,VQC00672850
  289,  200,,    0,    0,1979-01-10,VQC00672850
,,,    0,    0,1979-01-11,VQC00672850
,,,    0,    0,1979-01-12,VQC00672850
,,,    0,    0,1979-01-13,VQC00672850
,,,    0,    0,1979-01-14,VQC00672850
,,,    0,    0,1979-01-15,VQC00672850
,,,    0,    0,1979-01-16,VQC00672850
  294,  200,,    0,    0,1979-01-17,VQC00672850
  278,  189,,    0,    0,1979-01-18,VQC00672850
  278,  200,,    0,    0,1979-01-19,VQC00672850
  278,  200,,    0,    0,1979-01-20,VQC00672850
  278,  200,,    0,    0,1979-01-21,VQC00672850
  289,  200,,    0,    0,1979-01-22,VQC00672850
  289,  200,,    0,    0,1979-01-23,VQC00672850
  300,  211,,    0,    0,1979-01-24,VQC00672850
  300,  211,,    0,    0,1979-01-25,VQC00672850
  300,  200,,    0,    0,1979-01-26,VQC00672850
  300,  200,,    0,    0,1979-01-27,VQC00672850
  300,  211,,    0,    0,1979-01-28,VQC00672850
  300,  200,,    0,    0,1979-01-29,VQC00672850
  289,  183,,    0,    0,1979-01-30,VQC00672850
,,,    0,    0,1979-01-31,VQC00672850
  289,  200,,    0,    0,1979-02-01,VQC00672850
  289,  200,,    0,    0,1979-02-02,VQC00672850
  289,  211,,    0,    0,1979-02-03,VQC00672850
  289,  200,,    0,    0,1979-02-04,VQC00672850
  289,  200,,    0,    0,1979-02-05,VQC00672850
,,,    0,    0,1979-02-06,VQC00672850
,,,    0,    0,1979-02-07,VQC00672850
,,,    0,    0,1979-02-08,VQC00672850
,,,    0,    0,1979-02-09,VQC00672850
,,,    0,    0,1979-02-10,VQC00672850
  289,  189,,    0,    0,1979-02-11,VQC00672850
  283,  178,,    0,    0,1979-02-12,VQC00672850
  278,  178,,    0,    0,1979-02-13,VQC00672850
  283,  178,,    0,    0,1979-02-14,VQC00672850
  289,  189,,    0,    0,1979-02-15,VQC00672850
  289,  189,,    0,    0,1979-02-16,VQC00672850
  294,  200,,    0,    0,1979-02-17,VQC00672850
  289,  189,,    0,    0,1979-02-18,VQC00672850
,,,    0,    0,1979-02-19,VQC00672850
,,,    0,    0,1979-02-20,VQC00672850
,,,    0,    0,1979-02-21,VQC00672850
,,,    0,    0,1979-02-22,VQC00672850
,,,    0,    0,1979-02-23,VQC00672850
,,,    0,    0,1979-02-24,VQC00672850
,,,    0,    0,1979-02-25,VQC00672850
  294,  183,,    0,    0,1979-02-26,VQC00672850
  278,  150,,    0,    0,1979-02-27,VQC00672850
  278,  178,,    0,    0,1979-02-28,VQC00672850
  289,  183,    0,    0,    0,1979-03-01,VQC00672850
  289,  189,    0,    0,    0,1979-03-02,VQC00672850
  294,  200,    0,    0,    0,1979-03-03,VQC00672850
  289,  200,    0,    0,    0,1979-03-04,VQC00672850
  283,  167,   13,    0,    0,1979-03-05,VQC00672850
  283,  172,  160,    0,    0,1979-03-06,VQC00672850
  289,  189,    0,    0,    0,1979-03-07,VQC00672850
