TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  228,   11,    0,    0,    0,1948-11-20,USC00413623
  139,   56,   56,    0,    0,1948-11-21,USC00413623
  156,   44,    0,    0,    0,1948-11-22,USC00413623
  200,   50,    3,    0,    0,1948-11-23,USC00413623
  250,   28,    0,    0,    0,1948-11-24,USC00413623
  256,   56,    0,    0,    0,1948-11-25,USC00413623
  283,  167,    3,    0,    0,1948-11-26,USC00413623
  300,  133,    0,    0,    0,1948-11-27,USC00413623
  200,   83,    0,    0,    0,1948-11-28,USC00413623
  167,  -17,    0,    0,    0,1948-11-29,USC00413623
  194,  -28,    0,    0,    0,1948-11-30,USC00413623
  222,   11,    0,    0,    0,1948-12-01,USC00413623
  239,   72,    0,    0,    0,1948-12-02,USC00413623
  244,    6,    0,    0,    0,1948-12-03,USC00413623
  261,   39,    0,    0,    0,1948-12-04,USC00413623
  211,   94,    0,    0,    0,1948-12-05,USC00413623
  228,   11,    0,    0,    0,1948-12-06,USC00413623
  222,   56,    0,    0,    0,1948-12-07,USC00413623
  228,    6,    0,    0,    0,1948-12-08,USC00413623
  183,   67,    0,    0,    0,1948-12-09,USC00413623
  183,    6,    0,    0,    0,1948-12-10,USC00413623
  272,   17,    0,    0,    0,1948-12-11,USC00413623
  300,  100,    0,    0,    0,1948-12-12,USC00413623
  272,  189,    0,    0,    0,1948-12-13,USC00413623
  272,  211,   10,    0,    0,1948-12-14,USC00413623
  272,  217,    3,    0,    0,1948-12-15,USC00413623
  239,  178,    3,    0,    0,1948-12-16,USC00413623
  189,  106,   10,    0,    0,1948-12-17,USC00413623
  183,  111,    3,    0,    0,1948-12-18,USC00413623
  167,  106,    0,    0,    0,1948-12-19,USC00413623
  233,   11,    0,    0,    0,1948-12-20,USC00413623
  272,   33,    3,    0,    0,1948-12-21,USC00413623
  256,   67,    0,    0,    0,1948-12-22,USC00413623
  294,  128,    0,    0,    0,1948-12-23,USC00413623
  300,  161,    0,    0,    0,1948-12-24,USC00413623
  244,   61,    0,    0,    0,1948-12-25,USC00413623
  111,   22,    0,    0,    0,1948-12-26,USC00413623
  183,   72,    0,    0,    0,1948-12-27,USC00413623
  250,  100,   10,    0,    0,1948-12-28,USC00413623
  183,   94,    0,    0,    0,1948-12-29,USC00413623
  156,   11,    0,    0,    0,1948-12-30,USC00413623
  183,  -17,    0,    0,    0,1948-12-31,USC00413623
  211,    0,    0,    0,    0,1949-01-01,USC00413623
  206,  106,    0,    0,    0,1949-01-02,USC00413623
  306,  122,    0,    0,    0,1949-01-03,USC00413623
  189,   50,    0,    0,    0,1949-01-04,USC00413623
  122,   33,    0,    0,    0,1949-01-05,USC00413623
  161,   -6,    0,    0,    0,1949-01-06,USC00413623
  206,   33,    0,    0,    0,1949-01-07,USC00413623
  217,   67,    0,    0,    0,1949-01-08,USC00413623
  289,  117,    8,    0,    0,1949-01-09,USC00413623
  211,  194,    0,    0,    0,1949-01-10,USC00413623
  194,   17,    0,    0,    0,1949-01-11,USC00413623
   61,   22,   20,    0,    0,1949-01-12,USC00413623
  122,   33,   36,    0,    0,1949-01-13,USC00413623
  244,   61,    3,    0,    0,1949-01-14,USC00413623
  261,  122,    0,    0,    0,1949-01-15,USC00413623
  206,   78,  119,    0,    0,1949-01-16,USC00413623
  133,  -11,   20,,    0,1949-01-17,USC00413623
  122,  -17,   33,,,1949-01-18,USC00413623
   89,    0,    0,    0,    0,1949-01-19,USC00413623
  100,   -6,    0,    0,    0,1949-01-20,USC00413623
  150,   22,  203,    0,    0,1949-01-21,USC00413623
  239,   83,   13,    0,    0,1949-01-22,USC00413623
  244,  122,   20,    0,    0,1949-01-23,USC00413623
  261,  200,    0,    0,    0,1949-01-24,USC00413623
  206,    0,   64,    0,    0,1949-01-25,USC00413623
   17,  -11,  117,    0,    0,1949-01-26,USC00413623
  189,   17,   76,    0,    0,1949-01-27,USC00413623
   94,   22,    0,    0,    0,1949-01-28,USC00413623
   56,  -56,    0,    0,    0,1949-01-29,USC00413623
  -33,  -72,   99,  102,  102,1949-01-30,USC00413623
   39, -172,    0,    0,    0,1949-01-31,USC00413623
   44, -161,    0,    0,    0,1949-02-01,USC00413623
   78,    6,   20,    0,    0,1949-02-02,USC00413623
  139,   33,    0,    0,    0,1949-02-03,USC00413623
  139,   67,    0,    0,    0,1949-02-04,USC00413623
  156,   83,    0,    0,    0,1949-02-05,USC00413623
  206,   67,    0,    0,    0,1949-02-06,USC00413623
  206,   39,    0,    0,    0,1949-02-07,USC00413623
  244,   67,    0,    0,    0,1949-02-08,USC00413623
  194,  122,   28,    0,    0,1949-02-09,USC00413623
  200,   56,    0,    0,    0,1949-02-10,USC00413623
  239,   22,    0,    0,    0,1949-02-11,USC00413623
   89,   50,    0,    0,    0,1949-03-01,USC00413623
  178,   72,    8,    0,    0,1949-03-02,USC00413623
  211,   39,    0,    0,    0,1949-03-03,USC00413623
  244,   67,    0,    0,    0,1949-03-04,USC00413623
  300,   78,    0,    0,    0,1949-03-05,USC00413623
  333,  106,    0,    0,    0,1949-03-06,USC00413623
  250,  172,    0,    0,    0,1949-03-07,USC00413623
  244,  156,   15,    0,    0,1949-03-08,USC00413623
  239,  156,   30,    0,    0,1949-03-09,USC00413623
  206,   44,    0,    0,    0,1949-03-10,USC00413623
  244,   56,    0,    0,    0,1949-03-11,USC00413623
  206,   61,    0,    0,    0,1949-03-12,USC00413623
  306,   94,    0,    0,    0,1949-03-13,USC00413623
  206,  100,    0,    0,    0,1949-03-14,USC00413623
  228,   78,    0,    0,    0,1949-03-15,USC00413623
  228,   78,    0,    0,    0,1949-03-16,USC00413623
  267,  144,    0,    0,    0,1949-03-17,USC00413623
  172,   56,    0,    0,    0,1949-03-18,USC00413623
  222,   44,    0,    0,    0,1949-03-19,USC00413623
  222,   83,    0,    0,    0,1949-03-20,USC00413623
  283,  156,   71,    0,    0,1949-03-21,USC00413623
  278,  106,    0,    0,    0,1949-03-22,USC00413623
  278,  100,    0,    0,    0,1949-03-23,USC00413623
  294,  156,    0,    0,    0,1949-03-24,USC00413623
  267,  211,    0,    0,    0,1949-03-25,USC00413623
  256,  100,   61,    0,    0,1949-03-26,USC00413623
  267,  133,    0,    0,    0,1949-03-27,USC00413623
  272,  133,    0,    0,    0,1949-03-28,USC00413623
  283,  139,    0,    0,    0,1949-03-29,USC00413623
  278,  133,    0,    0,    0,1949-03-30,USC00413623
  239,  122,    0,    0,    0,1949-03-31,USC00413623
  172,  133,    0,    0,    0,1949-04-01,USC00413623
  189,   94,   69,    0,    0,1949-04-02,USC00413623
  178,   78,    0,    0,    0,1949-04-03,USC00413623
  111,   78,  165,    0,    0,1949-04-04,USC00413623
  200,   50,    0,    0,    0,1949-04-05,USC00413623
  283,   50,    0,    0,    0,1949-04-06,USC00413623
  311,   83,    0,    0,    0,1949-04-07,USC00413623
