TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  278,  228,   10,    0,    0,1972-01-01,VQC00671625
  283,  222,    0,    0,    0,1972-01-02,VQC00671625
  283,  217,    0,    0,    0,1972-01-03,VQC00671625
  283,  222,    0,    0,    0,1972-01-04,VQC00671625
  294,  228,   53,    0,    0,1972-01-05,VQC00671625
  283,  222,    0,    0,    0,1972-01-06,VQC00671625
  283,  228,   20,    0,    0,1972-01-07,VQC00671625
  283,  222,    0,    0,    0,1972-01-08,VQC00671625
  283,  217,    0,    0,    0,1972-01-09,VQC00671625
  283,  217,    0,    0,    0,1972-01-10,VQC00671625
  283,  222,    0,    0,    0,1972-01-11,VQC00671625
  283,  222,    3,    0,    0,1972-01-12,VQC00671625
  283,  222,  132,    0,    0,1972-01-13,VQC00671625
  283,  222,    0,    0,    0,1972-01-14,VQC00671625
  278,  217,  119,    0,    0,1972-01-15,VQC00671625
  278,  233,   10,    0,    0,1972-01-16,VQC00671625
  278,  233,    0,    0,    0,1972-01-17,VQC00671625
  278,  233,    3,    0,    0,1972-01-18,VQC00671625
  283,  228,    3,    0,    0,1972-01-19,VQC00671625
  283,  233,    0,    0,    0,1972-01-20,VQC00671625
  272,  233,    0,    0,    0,1972-01-21,VQC00671625
  278,  222,    0,    0,    0,1972-01-22,VQC00671625
  278,  222,    0,    0,    0,1972-01-23,VQC00671625
  278,  239,   10,    0,    0,1972-01-24,VQC00671625
  278,  233,    0,    0,    0,1972-01-25,VQC00671625
  283,  233,    0,    0,    0,1972-01-26,VQC00671625
  278,  233,    0,    0,    0,1972-01-27,VQC00671625
  278,  233,    0,    0,    0,1972-01-28,VQC00671625
  283,  233,    0,    0,    0,1972-01-29,VQC00671625
  283,  206,  130,    0,    0,1972-01-30,VQC00671625
  261,  217,  137,    0,    0,1972-01-31,VQC00671625
  272,  222,   13,    0,    0,1972-02-01,VQC00671625
  272,  217,    0,    0,    0,1972-02-02,VQC00671625
  278,  211,    0,    0,    0,1972-02-03,VQC00671625
  278,  206,  127,    0,    0,1972-02-04,VQC00671625
  278,  211,    0,    0,    0,1972-02-05,VQC00671625
  278,  217,    0,    0,    0,1972-02-06,VQC00671625
  278,  222,  112,    0,    0,1972-02-07,VQC00671625
  278,  217,    0,    0,    0,1972-02-08,VQC00671625
  278,  222,    0,    0,    0,1972-02-09,VQC00671625
  278,  222,    0,    0,    0,1972-02-10,VQC00671625
  278,  217,    0,    0,    0,1972-02-11,VQC00671625
  278,  217,   38,    0,    0,1972-02-12,VQC00671625
  272,  200,    0,    0,    0,1972-02-13,VQC00671625
  278,  217,    5,    0,    0,1972-02-14,VQC00671625
  278,  228,    0,    0,    0,1972-02-15,VQC00671625
  278,  222,    0,    0,    0,1972-02-16,VQC00671625
  278,  233,    0,    0,    0,1972-02-17,VQC00671625
  272,  206,    0,    0,    0,1972-02-18,VQC00671625
  283,  222,    0,    0,    0,1972-02-19,VQC00671625
  278,  222,    0,    0,    0,1972-02-20,VQC00671625
  283,  206,    0,    0,    0,1972-02-21,VQC00671625
  283,  211,  107,    0,    0,1972-02-22,VQC00671625
  278,  211,   46,    0,    0,1972-02-23,VQC00671625
  278,  217,    0,    0,    0,1972-02-24,VQC00671625
  283,  222,    0,    0,    0,1972-02-25,VQC00671625
  272,  211,   30,    0,    0,1972-02-26,VQC00671625
  272,  211,  127,    0,    0,1972-02-27,VQC00671625
  272,  211,    0,    0,    0,1972-02-28,VQC00671625
