TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
,,    0,    0,    0,1923-04-01,USC00413614
,,    0,    0,    0,1923-04-02,USC00413614
,,    0,    0,    0,1923-04-03,USC00413614
,,    0,    0,    0,1923-04-04,USC00413614
,,    0,    0,    0,1923-04-05,USC00413614
,,    0,    0,    0,1923-04-06,USC00413614
,,    0,    0,    0,1923-04-07,USC00413614
,,    0,    0,    0,1923-04-08,USC00413614
,,    0,    0,    0,1923-04-09,USC00413614
,,    0,    0,    0,1923-04-10,USC00413614
,,  279,    0,    0,1923-04-11,USC00413614
,,  559,    0,    0,1923-04-12,USC00413614
,,   13,    0,    0,1923-04-13,USC00413614
,,    0,    0,    0,1923-04-14,USC00413614
,,  160,    0,    0,1923-04-15,USC00413614
,,   86,    0,    0,1923-04-16,USC00413614
,,    0,    0,    0,1923-04-17,USC00413614
,,    0,    0,    0,1923-04-18,USC00413614
,,    0,    0,    0,1923-04-19,USC00413614
,,  239,    0,    0,1923-04-20,USC00413614
,,    0,    0,    0,1923-04-21,USC00413614
,,    0,    0,    0,1923-04-22,USC00413614
,,    0,    0,    0,1923-04-23,USC00413614
,,    0,    0,    0,1923-04-24,USC00413614
,,  236,    0,    0,1923-04-25,USC00413614
,,   41,    0,    0,1923-04-26,USC00413614
,,   10,    0,    0,1923-04-27,USC00413614
,,    0,    0,    0,1923-04-28,USC00413614
,,    0,    0,    0,1923-04-29,USC00413614
,,    0,    0,    0,1923-04-30,USC00413614
,,    0,    0,    0,1923-05-01,USC00413614
,,    0,    0,    0,1923-05-02,USC00413614
,,    0,    0,    0,1923-05-03,USC00413614
,,    0,    0,    0,1923-05-04,USC00413614
,,    0,    0,    0,1923-05-05,USC00413614
,,    0,    0,    0,1923-05-06,USC00413614
,,    0,    0,    0,1923-05-07,USC00413614
,,    0,    0,    0,1923-05-08,USC00413614
,,   51,    0,    0,1923-05-09,USC00413614
,,    0,    0,    0,1923-05-10,USC00413614
,,    0,    0,    0,1923-05-11,USC00413614
,,    0,    0,    0,1923-05-12,USC00413614
,,    3,    0,    0,1923-05-13,USC00413614
,,  112,    0,    0,1923-05-14,USC00413614
