TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  211,    0,    0,    0,    0,1963-12-01,USC00413591
  183,   50,    0,    0,    0,1963-12-02,USC00413591
  206,  -33,    0,    0,    0,1963-12-03,USC00413591
  189,  -22,    0,    0,    0,1963-12-04,USC00413591
  200,  -28,    0,    0,    0,1963-12-05,USC00413591
  172,   28,    0,    0,    0,1963-12-06,USC00413591
  194,   50,    0,    0,    0,1963-12-07,USC00413591
  161,  -22,    0,    0,    0,1963-12-08,USC00413591
  206,  -50,    0,    0,    0,1963-12-09,USC00413591
  161,   94,  145,    0,    0,1963-12-10,USC00413591
  161,  -17,    0,    0,    0,1963-12-11,USC00413591
   56,  -39,    0,    0,    0,1963-12-12,USC00413591
   50,    0,   38,    0,    0,1963-12-13,USC00413591
   33,  -22,   13,   13,,1963-12-14,USC00413591
   50,  -78,    0,    0,    0,1963-12-15,USC00413591
   78,  -61,    0,    0,    0,1963-12-16,USC00413591
  117,   39,    0,    0,    0,1963-12-17,USC00413591
  100,  -17,    0,    0,    0,1963-12-18,USC00413591
   33,  -17,    0,    0,    0,1963-12-19,USC00413591
   33,    6,   61,    0,    0,1963-12-20,USC00413591
   78,  -22,    0,    0,    0,1963-12-21,USC00413591
    0,  -61,   38,   38,,1963-12-22,USC00413591
   28, -117,   20,   20,,1963-12-23,USC00413591
  167,  -67,    0,    0,    0,1963-12-24,USC00413591
  233,  -33,    0,    0,    0,1963-12-25,USC00413591
  217,   11,    0,    0,    0,1963-12-26,USC00413591
  183,  -22,    0,    0,    0,1963-12-27,USC00413591
  144,  -33,    0,    0,    0,1963-12-28,USC00413591
  133,  -50,    0,    0,    0,1963-12-29,USC00413591
   78,   11,    5,    0,    0,1963-12-30,USC00413591
  122,  -67,    0,    0,    0,1963-12-31,USC00413591
  161,  -61,    0,    0,    0,1964-01-01,USC00413591
  250,  -33,    0,    0,    0,1964-01-02,USC00413591
  217,   39,    0,    0,    0,1964-01-03,USC00413591
  211,  -22,    0,    0,    0,1964-01-04,USC00413591
  167,  -61,    0,    0,    0,1964-01-05,USC00413591
  156,   -6,    0,    0,    0,1964-01-06,USC00413591
  200,  -72,    0,    0,    0,1964-01-07,USC00413591
  211,   28,    0,    0,    0,1964-01-08,USC00413591
  117,  -11,    0,    0,    0,1964-01-09,USC00413591
  139,  -89,    0,    0,    0,1964-01-10,USC00413591
  128,   50,    0,    0,    0,1964-01-11,USC00413591
   72,  -56,    0,    0,    0,1964-01-12,USC00413591
   22, -106,    0,    0,    0,1964-01-13,USC00413591
   56, -161,    0,    0,    0,1964-01-14,USC00413591
   50,  -94,    0,    0,    0,1964-01-15,USC00413591
   50,  -11,  274,,  305,1964-01-16,USC00413591
  128, -156,    0,    0,,1964-01-17,USC00413591
  172,  -39,    0,    0,,1964-01-18,USC00413591
  217,    6,    0,    0,,1964-01-19,USC00413591
  222,  -22,    0,    0,,1964-01-20,USC00413591
  206,   28,    0,    0,    0,1964-01-21,USC00413591
  256,  111,    0,    0,    0,1964-01-22,USC00413591
  239,   89,    0,    0,    0,1964-01-23,USC00413591
  228,   89,    0,    0,    0,1964-01-24,USC00413591
  167,  -67,    0,    0,    0,1964-01-25,USC00413591
  222,  -28,    0,    0,    0,1964-01-26,USC00413591
  256,   -6,    0,    0,    0,1964-01-27,USC00413591
  167,  -33,    0,    0,    0,1964-01-28,USC00413591
  167,   50,  163,    0,    0,1964-01-29,USC00413591
  106,   67,  297,    0,    0,1964-01-30,USC00413591
  144,   67,  290,    0,    0,1964-01-31,USC00413591
  178,  -11,    0,    0,    0,1964-02-01,USC00413591
  189,   17,    0,    0,    0,1964-02-02,USC00413591
  156,   94,    0,    0,    0,1964-02-03,USC00413591
  128,   61,  178,    0,    0,1964-02-04,USC00413591
   94,   17,   15,    0,    0,1964-02-05,USC00413591
  111,  -11,    0,    0,    0,1964-02-06,USC00413591
   94,    0,    0,    0,    0,1964-02-07,USC00413591
  172,  -56,    0,    0,    0,1964-02-08,USC00413591
  206,  -39,    0,    0,    0,1964-02-09,USC00413591
  206,  -17,    0,    0,    0,1964-02-10,USC00413591
  183,  -28,    0,    0,    0,1964-02-11,USC00413591
  183,   72,    0,    0,    0,1964-02-12,USC00413591
  183,   44,   33,    0,    0,1964-02-13,USC00413591
  117,  -33,    0,    0,    0,1964-02-14,USC00413591
  133,   44,    0,    0,    0,1964-02-15,USC00413591
  117,  -56,    0,    0,    0,1964-02-16,USC00413591
  122,   -6,    0,    0,    0,1964-02-17,USC00413591
  161,   17,   18,    0,    0,1964-02-18,USC00413591
  139,   -6,    0,    0,    0,1964-02-19,USC00413591
  128,  -39,    0,    0,    0,1964-02-20,USC00413591
  111,  -22,    0,    0,    0,1964-02-21,USC00413591
  139,  -61,   56,    8,    0,1964-02-22,USC00413591
  161,  -11,    0,    0,    0,1964-02-23,USC00413591
  150,    0,    0,    0,    0,1964-02-24,USC00413591
  222,   33,    5,    0,    0,1964-02-25,USC00413591
  217,  -11,    0,    0,    0,1964-02-26,USC00413591
  167,  -17,    0,    0,    0,1964-02-27,USC00413591
  167,  -17,    0,    0,    0,1964-02-28,USC00413591
  144,  -22,    0,    0,    0,1964-02-29,USC00413591
  233,   83,    0,    0,    0,1964-03-01,USC00413591
  261,  106,   69,    0,    0,1964-03-02,USC00413591
  250,   89,    0,    0,    0,1964-03-03,USC00413591
  211,   56,  132,    0,    0,1964-03-04,USC00413591
  244,  -22,    0,    0,    0,1964-03-05,USC00413591
  239,  117,    0,    0,    0,1964-03-06,USC00413591
  228,  144,   13,    0,    0,1964-03-07,USC00413591
  283,  178,    0,    0,    0,1964-03-08,USC00413591
  256,   22,  445,    0,    0,1964-03-09,USC00413591
  222,  -28,   13,    0,    0,1964-03-10,USC00413591
  217,   56,    0,    0,    0,1964-03-11,USC00413591
  222,   -6,    0,    0,    0,1964-03-12,USC00413591
  244,   72,    0,    0,    0,1964-03-13,USC00413591
  239,  117,    0,    0,    0,1964-03-14,USC00413591
  222,    0,    0,    0,    0,1964-03-15,USC00413591
  244,   28,    0,    0,    0,1964-03-16,USC00413591
  256,   44,    0,    0,    0,1964-03-17,USC00413591
  239,   78,    0,    0,    0,1964-03-18,USC00413591
  244,   94,  386,    0,    0,1964-03-19,USC00413591
  222,   44,    0,    0,    0,1964-03-20,USC00413591
  206,  -11,    0,    0,    0,1964-03-21,USC00413591
  200,   -6,    0,    0,    0,1964-03-22,USC00413591
  244,  117,    0,    0,    0,1964-03-23,USC00413591
  278,  156,    0,    0,    0,1964-03-24,USC00413591
  250,   56,    0,    0,    0,1964-03-25,USC00413591
  161,  -17,    0,    0,    0,1964-03-26,USC00413591
  261,   61,    0,    0,    0,1964-03-27,USC00413591
  261,  117,    0,    0,    0,1964-03-28,USC00413591
  239,   17,    0,    0,    0,1964-03-29,USC00413591
  217,   78,    0,    0,    0,1964-03-30,USC00413591
  272,  100,    0,    0,    0,1964-03-31,USC00413591
