TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  322,  156,    0,    0,    0,1987-05-01,USC00413420
  256,  161,    0,    0,    0,1987-05-02,USC00413420
  322,  161,   41,    0,    0,1987-05-03,USC00413420
  300,  150,  137,    0,    0,1987-05-04,USC00413420
  267,  150,    0,    0,    0,1987-05-05,USC00413420
  289,  139,    0,    0,    0,1987-05-06,USC00413420
  244,  139,    0,    0,    0,1987-05-07,USC00413420
  267,  150,   20,    0,    0,1987-05-08,USC00413420
  294,  150,    0,    0,    0,1987-05-09,USC00413420
  294,  150,    0,    0,    0,1987-05-10,USC00413420
  300,  167,    0,    0,    0,1987-05-11,USC00413420
  311,  178,    0,    0,    0,1987-05-12,USC00413420
  306,  167,    0,    0,    0,1987-05-13,USC00413420
  311,  178,    0,    0,    0,1987-05-14,USC00413420
  328,  167,  277,    0,    0,1987-05-15,USC00413420
  278,  172,  114,    0,    0,1987-05-16,USC00413420
  300,  178,    0,    0,    0,1987-05-17,USC00413420
  300,  178,    0,    0,    0,1987-05-18,USC00413420
  311,  206,    0,    0,    0,1987-05-19,USC00413420
  300,  167,   23,    0,    0,1987-05-20,USC00413420
  300,  167,    0,    0,    0,1987-05-21,USC00413420
  317,  189,   33,    0,    0,1987-05-22,USC00413420
  294,  189,    0,    0,    0,1987-05-23,USC00413420
  283,  178,   56,    0,    0,1987-05-24,USC00413420
  272,  178,   74,    0,    0,1987-05-25,USC00413420
  294,  167,   33,    0,    0,1987-05-26,USC00413420
  306,  211,    5,    0,    0,1987-05-27,USC00413420
  300,  156,  533,    0,    0,1987-05-28,USC00413420
  206,  150, 1036,    0,    0,1987-05-29,USC00413420
  250,  161,    0,    0,    0,1987-05-30,USC00413420
  294,  178,  124,    0,    0,1987-05-31,USC00413420
  283,  183,    0,    0,    0,1987-06-01,USC00413420
  283,  183,    0,    0,    0,1987-06-02,USC00413420
  283,  178,   30,    0,    0,1987-06-03,USC00413420
  244,  144,    0,    0,    0,1987-06-04,USC00413420
  278,  150,    0,    0,    0,1987-06-05,USC00413420
  294,  161,    0,    0,    0,1987-06-06,USC00413420
  300,  178,    0,    0,    0,1987-06-07,USC00413420
  311,  183,    0,    0,    0,1987-06-08,USC00413420
  317,  194,    0,    0,    0,1987-06-09,USC00413420
  256,  206,   36,    0,    0,1987-06-10,USC00413420
  250,  211,  145,    0,    0,1987-06-11,USC00413420
  289,  217,   89,    0,    0,1987-06-12,USC00413420
  289,  222,   30,    0,    0,1987-06-13,USC00413420
  328,  211,    0,    0,    0,1987-06-14,USC00413420
  356,  228,    0,    0,    0,1987-06-15,USC00413420
  328,  200,  320,    0,    0,1987-06-16,USC00413420
  328,  206,    0,    0,    0,1987-06-17,USC00413420
  356,  194,   71,    0,    0,1987-06-18,USC00413420
  322,  194,    0,    0,    0,1987-06-19,USC00413420
  333,  183,   15,    0,    0,1987-06-20,USC00413420
  311,  183,    8,    0,    0,1987-06-21,USC00413420
  317,  228,    0,    0,    0,1987-06-22,USC00413420
  333,  228,    0,    0,    0,1987-06-23,USC00413420
  344,  206,    0,    0,    0,1987-06-24,USC00413420
  339,  206,    0,    0,    0,1987-06-25,USC00413420
  328,  183,    0,    0,    0,1987-06-26,USC00413420
  311,  183,    0,    0,    0,1987-06-27,USC00413420
  328,  206,    0,    0,    0,1987-06-28,USC00413420
  328,  211,    0,    0,    0,1987-06-29,USC00413420
  311,  189,  279,    0,    0,1987-06-30,USC00413420
  283,  183,    5,    0,    0,1987-07-01,USC00413420
  311,  189,    0,    0,    0,1987-07-02,USC00413420
  261,  194,  107,    0,    0,1987-07-03,USC00413420
  328,  211,    0,    0,    0,1987-07-04,USC00413420
  328,  239,    0,    0,    0,1987-07-05,USC00413420
  328,  239,    0,    0,    0,1987-07-06,USC00413420
  333,  217,    0,    0,    0,1987-07-07,USC00413420
  328,  217,    0,    0,    0,1987-07-08,USC00413420
  322,  211,    0,    0,    0,1987-07-09,USC00413420
  322,  217,    0,    0,    0,1987-07-10,USC00413420
  317,  222,    0,    0,    0,1987-07-11,USC00413420
  333,  228,    0,    0,    0,1987-07-12,USC00413420
  322,  200,   76,    0,    0,1987-07-13,USC00413420
  261,  150,    0,    0,    0,1987-07-14,USC00413420
  294,  150,    0,    0,    0,1987-07-15,USC00413420
  328,  178,    0,    0,    0,1987-07-16,USC00413420
  328,  206,   18,    0,    0,1987-07-17,USC00413420
  311,  211,  165,    0,    0,1987-07-18,USC00413420
  333,  233,    0,    0,    0,1987-07-19,USC00413420
  333,  217,    0,    0,    0,1987-07-20,USC00413420
  339,  217,    0,    0,    0,1987-07-21,USC00413420
  344,  222,    0,    0,    0,1987-07-22,USC00413420
  350,  222,    0,    0,    0,1987-07-23,USC00413420
  356,  222,    0,    0,    0,1987-07-24,USC00413420
  356,  217,    0,    0,    0,1987-07-25,USC00413420
  350,  222,    0,    0,    0,1987-07-26,USC00413420
  350,  222,    0,    0,    0,1987-07-27,USC00413420
