TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
    6,  -22,    5,    8,   76,1926-01-02,USW00014768
   17,    0,    0,    0,   51,1926-01-03,USW00014768
   56,   17,   36,    0,    0,1926-01-04,USW00014768
   94,   33,    0,    0,    0,1926-01-05,USW00014768
   33,  -17,    0,    0,    0,1926-01-06,USW00014768
  -17,  -89,   10,   10,    0,1926-01-07,USW00014768
  -28, -100,    0,    0,    0,1926-01-08,USW00014768
  -44,  -78,  102,  114,  102,1926-01-09,USW00014768
   -6,  -61,    0,    0,   76,1926-01-10,USW00014768
   11,  -44,   53,   15,   76,1926-01-11,USW00014768
   -6, -117,   10,   61,  127,1926-01-12,USW00014768
  -50, -133,    0,    0,  127,1926-01-13,USW00014768
  -33, -100,    3,    3,  102,1926-01-14,USW00014768
   11,  -44,    5,    5,  102,1926-01-15,USW00014768
   39,  -78,    0,    0,   76,1926-01-16,USW00014768
   72,    6,    3,    0,   51,1926-01-17,USW00014768
   67,   17,  117,    0,    0,1926-01-18,USW00014768
   17,    6,    8,    0,    0,1926-01-19,USW00014768
   56,  -17,    0,    0,    0,1926-01-20,USW00014768
  -11,  -72,   36,   23,   25,1926-01-21,USW00014768
  -72, -139,    8,   20,   25,1926-01-22,USW00014768
  -56,  -94,    0,    0,   25,1926-01-23,USW00014768
  -50,  -89,   33,   38,   76,1926-01-24,USW00014768
  -61, -111,    3,    8,   76,1926-01-25,USW00014768
  -22, -117,   23,   18,   76,1926-01-26,USW00014768
  -17,  -89,   18,   20,  102,1926-01-27,USW00014768
  -56, -172,   25,   23,  102,1926-01-28,USW00014768
  -22, -178,    3,    8,  127,1926-01-29,USW00014768
   78,  -22,    0,    0,   25,1926-01-30,USW00014768
   44,  -22,    8,    0,    0,1926-01-31,USW00014768
  -11,  -50,   61,   25,   25,1926-02-01,USW00014768
  -22,  -56,    8,    8,   25,1926-02-02,USW00014768
  -39,  -72,   41,   18,   51,1926-02-03,USW00014768
  -44,  -67,   61,   84,  127,1926-02-04,USW00014768
  -44,  -78,    0,    0,  102,1926-02-05,USW00014768
   22,  -67,    0,    0,   76,1926-02-06,USW00014768
   17,  -72,   20,   20,   76,1926-02-07,USW00014768
  -44,  -89,    0,    0,   76,1926-02-08,USW00014768
  -44, -106,   23,   20,   76,1926-02-09,USW00014768
  -56, -106,   13,   25,  102,1926-02-10,USW00014768
 -100, -139,   10,   10,  127,1926-02-11,USW00014768
  -11, -117,    0,    0,  127,1926-02-12,USW00014768
   39,  -39,    0,    0,  102,1926-02-13,USW00014768
   28,  -17,    3,    0,  102,1926-02-14,USW00014768
   22,  -67,    0,    0,   76,1926-02-15,USW00014768
  -61, -117,    0,    0,   76,1926-02-16,USW00014768
   50, -106,    0,    0,   51,1926-02-17,USW00014768
   22,    0,   46,   30,   76,1926-02-18,USW00014768
   11,  -94,   71,   51,  127,1926-02-19,USW00014768
  -56, -117,   18,   53,  178,1926-02-20,USW00014768
  -50, -106,   10,   10,  178,1926-02-21,USW00014768
  -44,  -89,    3,    3,  178,1926-02-22,USW00014768
  -39, -100,    3,    3,  178,1926-02-23,USW00014768
    0,  -78,    0,    0,  152,1926-02-24,USW00014768
   72,  -28,  127,,  102,1926-02-25,USW00014768
   33,  -61,   51,   33,  127,1926-02-26,USW00014768
  -61, -106,    0,    0,  127,1926-02-27,USW00014768
   22, -111,   13,   13,  127,1926-02-28,USW00014768
   67,   22,   13,    0,   76,1926-03-01,USW00014768
   28,  -67,    0,    0,   76,1926-03-02,USW00014768
  -67, -106,   30,   18,  102,1926-03-03,USW00014768
  -83, -122,    3,   20,  102,1926-03-04,USW00014768
 -106, -139,    0,    0,  102,1926-03-05,USW00014768
   28, -139,    0,    0,   51,1926-03-06,USW00014768
   44,  -17,   99,   64,   76,1926-03-07,USW00014768
  -17,  -72,   13,    5,   76,1926-03-08,USW00014768
  -28,  -94,    3,   20,   76,1926-03-09,USW00014768
  -17,  -67,    5,    5,   76,1926-03-10,USW00014768
  -28,  -72,    0,    0,   76,1926-03-11,USW00014768
  -44,  -83,   38,   64,  127,1926-03-12,USW00014768
  -67, -122,    0,    0,  102,1926-03-13,USW00014768
  -28, -117,    0,    0,  102,1926-03-14,USW00014768
    6,  -56,    0,    0,   76,1926-03-15,USW00014768
  -17,  -61,    0,    0,   76,1926-03-16,USW00014768
    6, -100,    0,    0,   76,1926-03-17,USW00014768
   33,   -6,    0,    0,   51,1926-03-18,USW00014768
   89,  -22,    5,    0,   25,1926-03-19,USW00014768
   72,  -17,   30,    8,   25,1926-03-20,USW00014768
   78,  -28,    0,    0,    0,1926-03-21,USW00014768
  139,   -6,    0,    0,    0,1926-03-22,USW00014768
   83,    0,   94,    3,    0,1926-03-23,USW00014768
   33,    0,   10,   10,    0,1926-03-24,USW00014768
   83,    0,   13,    0,    0,1926-03-25,USW00014768
    6,  -22,    0,    0,    0,1926-03-26,USW00014768
  -17,  -56,    0,    0,    0,1926-03-27,USW00014768
  -11,  -61,    0,    0,    0,1926-03-28,USW00014768
   33,  -72,    0,    0,    0,1926-03-29,USW00014768
   39,  -22,    0,    0,    0,1926-03-30,USW00014768
   44,    6,  173,    0,    0,1926-03-31,USW00014768
   39,  -17,   18,   13,    0,1926-04-01,USW00014768
   17,  -22,    0,    0,    0,1926-04-02,USW00014768
   83,   -6,  112,    0,    0,1926-04-03,USW00014768
   50,  -17,    5,    3,    0,1926-04-04,USW00014768
   28,  -22,   48,   15,    0,1926-04-05,USW00014768
   44,  -33,    0,    0,    0,1926-04-06,USW00014768
   67,    6,  140,    0,    0,1926-04-07,USW00014768
   28,    0,  211,    0,    0,1926-04-08,USW00014768
   94,    6,    0,    0,    0,1926-04-09,USW00014768
  122,  -11,    0,    0,    0,1926-04-10,USW00014768
   89,  -28,    0,    0,    0,1926-04-11,USW00014768
   17,  -39,    0,    0,    0,1926-04-12,USW00014768
  144,  -28,    0,    0,    0,1926-04-13,USW00014768
  178,  -39,   13,    3,    0,1926-04-14,USW00014768
   17,  -67,    0,    5,    0,1926-04-15,USW00014768
   72,  -11,   15,    0,    0,1926-04-16,USW00014768
   28,  -22,    0,    0,    0,1926-04-17,USW00014768
   33,  -33,    0,    0,    0,1926-04-18,USW00014768
   -6,  -39,    0,    0,    0,1926-04-19,USW00014768
   83,  -44,    0,    0,    0,1926-04-20,USW00014768
  178,   72,    8,    0,    0,1926-04-21,USW00014768
  211,  122,    0,    0,    0,1926-04-22,USW00014768
  167,   72,    0,    0,    0,1926-04-23,USW00014768
  228,   67,  104,    0,    0,1926-04-24,USW00014768
  106,   11,   30,    0,    0,1926-04-25,USW00014768
   33,    6,    0,    0,    0,1926-04-26,USW00014768
  111,   -6,    3,    0,    0,1926-04-27,USW00014768
  117,   39,   33,    0,    0,1926-04-28,USW00014768
  100,   17,   23,    0,    0,1926-04-29,USW00014768
  106,   44,   30,    0,    0,1926-04-30,USW00014768
  172,   17,    0,    0,    0,1926-05-01,USW00014768
  283,  117,    0,    0,    0,1926-05-02,USW00014768
  206,   -6,   30,    0,    0,1926-05-03,USW00014768
   89,  -11,    0,    0,    0,1926-05-04,USW00014768
  139,   17,    0,    0,    0,1926-05-05,USW00014768
  200,  100,    8,    0,    0,1926-05-06,USW00014768
  211,  100,    0,    0,    0,1926-05-07,USW00014768
  167,   72,    0,    0,    0,1926-05-08,USW00014768
  133,   33,    0,    0,    0,1926-05-09,USW00014768
   89,   39,   20,    0,    0,1926-05-10,USW00014768
  128,   39,    0,    0,    0,1926-05-11,USW00014768
  167,   56,    0,    0,    0,1926-05-12,USW00014768
  183,   56,    0,    0,    0,1926-05-13,USW00014768
  156,   72,    0,    0,    0,1926-05-14,USW00014768
  167,   83,   41,    0,    0,1926-05-15,USW00014768
  200,   61,    0,    0,    0,1926-05-16,USW00014768
  261,   78,    0,    0,    0,1926-05-17,USW00014768
  217,  139,    0,    0,    0,1926-05-18,USW00014768
  194,   83,  137,    0,    0,1926-05-19,USW00014768
  128,   56,    0,    0,    0,1926-05-20,USW00014768
  239,   67,    0,    0,    0,1926-05-21,USW00014768
  200,   56,    0,    0,    0,1926-05-22,USW00014768
  128,   39,    0,    0,    0,1926-05-23,USW00014768
  178,   39,    0,    0,    0,1926-05-24,USW00014768
  172,   67,    0,    0,    0,1926-05-25,USW00014768
  183,   61,    0,    0,    0,1926-05-26,USW00014768
  144,   78,    0,    0,    0,1926-05-27,USW00014768
  172,   56,    0,    0,    0,1926-05-28,USW00014768
  206,  100,    0,    0,    0,1926-05-29,USW00014768
  250,  139,   79,    0,    0,1926-05-30,USW00014768
  244,  167,   99,    0,    0,1926-05-31,USW00014768
  228,  150,   97,    0,    0,1926-06-01,USW00014768
  211,   61,    0,    0,    0,1926-06-02,USW00014768
  122,   50,    0,    0,    0,1926-06-03,USW00014768
  178,   56,    0,    0,    0,1926-06-04,USW00014768
  172,   94,    0,    0,    0,1926-06-05,USW00014768
  228,   94,    3,    0,    0,1926-06-06,USW00014768
  200,  117,    0,    0,    0,1926-06-07,USW00014768
  217,  128,    3,    0,    0,1926-06-08,USW00014768
  211,  117,    0,    0,    0,1926-06-09,USW00014768
  228,  122,    0,    0,    0,1926-06-10,USW00014768
  244,  100,    0,    0,    0,1926-06-11,USW00014768
  194,  133,   18,    0,    0,1926-06-12,USW00014768
  244,  122,    0,    0,    0,1926-06-13,USW00014768
  167,  100,  356,    0,    0,1926-06-14,USW00014768
  156,   83,  173,    0,    0,1926-06-15,USW00014768
  200,   89,    0,    0,    0,1926-06-16,USW00014768
  239,  139,   15,    0,    0,1926-06-17,USW00014768
  233,  106,    8,    0,    0,1926-06-18,USW00014768
  167,   83,    0,    0,    0,1926-06-19,USW00014768
  172,   67,    0,    0,    0,1926-06-20,USW00014768
  283,  117,    3,    0,    0,1926-06-21,USW00014768
  217,  150,    0,    0,    0,1926-06-22,USW00014768
  250,  122,    5,    0,    0,1926-06-23,USW00014768
  233,  117,    0,    0,    0,1926-06-24,USW00014768
  256,  133,  107,    0,    0,1926-06-25,USW00014768
  239,  122,   13,    0,    0,1926-06-26,USW00014768
  217,  106,    0,    0,    0,1926-06-27,USW00014768
  272,  122,    0,    0,    0,1926-06-28,USW00014768
  306,  189,   10,    0,    0,1926-06-29,USW00014768
  222,  144,    0,    0,    0,1926-06-30,USW00014768
  244,  128,    0,    0,    0,1926-07-01,USW00014768
  306,  167,    0,    0,    0,1926-07-02,USW00014768
  261,  172,    0,    0,    0,1926-07-03,USW00014768
  244,  167,    0,    0,    0,1926-07-04,USW00014768
  261,  156,    0,    0,    0,1926-07-05,USW00014768
  283,  183,    0,    0,    0,1926-07-06,USW00014768
  250,  161,    0,    0,    0,1926-07-07,USW00014768
  306,  161,    0,    0,    0,1926-07-08,USW00014768
  328,  222,   36,    0,    0,1926-07-09,USW00014768
  289,  156,  147,    0,    0,1926-07-10,USW00014768
  217,  144,    0,    0,    0,1926-07-11,USW00014768
  233,  128,    5,    0,    0,1926-07-12,USW00014768
  172,  100,   23,    0,    0,1926-07-13,USW00014768
  217,   89,    0,    0,    0,1926-07-14,USW00014768
  233,  100,    0,    0,    0,1926-07-15,USW00014768
  256,  111,    0,    0,    0,1926-07-16,USW00014768
  294,  167,    3,    0,    0,1926-07-17,USW00014768
  261,  183,    0,    0,    0,1926-07-18,USW00014768
  272,  144,   13,    0,    0,1926-07-19,USW00014768
  333,  189,   38,    0,    0,1926-07-20,USW00014768
  333,  244,    0,    0,    0,1926-07-21,USW00014768
  306,  189,   30,    0,    0,1926-07-22,USW00014768
  250,  172,    0,    0,    0,1926-07-23,USW00014768
  261,  156,    0,    0,    0,1926-07-24,USW00014768
  222,  161,    0,    0,    0,1926-07-25,USW00014768
  250,  128,    0,    0,    0,1926-07-26,USW00014768
  267,  167,    5,    0,    0,1926-07-27,USW00014768
  200,  161,  307,    0,    0,1926-07-28,USW00014768
  233,  172,    0,    0,    0,1926-07-29,USW00014768
  250,  172,    0,    0,    0,1926-07-30,USW00014768
  261,  167,    0,    0,    0,1926-07-31,USW00014768
  283,  200,    3,    0,    0,1926-08-01,USW00014768
  311,  217,  185,    0,    0,1926-08-02,USW00014768
  294,  217,    0,    0,    0,1926-08-03,USW00014768
  256,  194,    0,    0,    0,1926-08-04,USW00014768
  239,  189,    0,    0,    0,1926-08-05,USW00014768
  311,  178,   28,    0,    0,1926-08-06,USW00014768
  261,  178,   38,    0,    0,1926-08-07,USW00014768
  244,  150,    0,    0,    0,1926-08-08,USW00014768
  267,  128,    0,    0,    0,1926-08-09,USW00014768
  283,  167,    3,    0,    0,1926-08-10,USW00014768
  278,  206,   33,    0,    0,1926-08-11,USW00014768
  239,  183,  117,    0,    0,1926-08-12,USW00014768
  294,  200,  193,    0,    0,1926-08-13,USW00014768
  222,  189,   30,    0,    0,1926-08-14,USW00014768
  233,  178,    0,    0,    0,1926-08-15,USW00014768
  278,  167,    0,    0,    0,1926-08-16,USW00014768
  256,  194,    0,    0,    0,1926-08-17,USW00014768
  200,  167,    0,    0,    0,1926-08-18,USW00014768
  183,  156,    0,    0,    0,1926-08-19,USW00014768
  217,  144,    8,    0,    0,1926-08-20,USW00014768
  178,  122,  351,    0,    0,1926-08-21,USW00014768
  239,  150,   25,    0,    0,1926-08-22,USW00014768
  289,  167,   46,    0,    0,1926-08-23,USW00014768
  256,  178,   13,    0,    0,1926-08-24,USW00014768
  217,  144,    0,    0,    0,1926-08-25,USW00014768
  261,  122,    5,    0,    0,1926-08-26,USW00014768
  244,  172,    3,    0,    0,1926-08-27,USW00014768
  294,  161,    0,    0,    0,1926-08-28,USW00014768
  272,  167,    0,    0,    0,1926-08-29,USW00014768
  222,  139,    0,    0,    0,1926-08-30,USW00014768
  200,  111,    0,    0,    0,1926-08-31,USW00014768
  244,  100,    0,    0,    0,1926-09-01,USW00014768
  183,  139,    0,    0,    0,1926-09-02,USW00014768
  167,  139,    0,    0,    0,1926-09-03,USW00014768
  178,  128,  150,    0,    0,1926-09-04,USW00014768
  233,  133,  290,    0,    0,1926-09-05,USW00014768
  261,  172,   25,    0,    0,1926-09-06,USW00014768
  206,  139,    0,    0,    0,1926-09-07,USW00014768
  267,  111,    0,    0,    0,1926-09-08,USW00014768
  239,  122,   51,    0,    0,1926-09-09,USW00014768
  206,   83,    0,    0,    0,1926-09-10,USW00014768
  239,  100,    0,    0,    0,1926-09-11,USW00014768
  206,  133,    3,    0,    0,1926-09-12,USW00014768
  139,  106,    0,    0,    0,1926-09-13,USW00014768
  172,   72,    0,    0,    0,1926-09-14,USW00014768
  233,  139,   69,    0,    0,1926-09-15,USW00014768
  206,  144,   51,    0,    0,1926-09-16,USW00014768
  156,  133,    0,    0,    0,1926-09-17,USW00014768
  256,  128,    0,    0,    0,1926-09-18,USW00014768
  283,  156,    0,    0,    0,1926-09-19,USW00014768
  211,  144,    0,    0,    0,1926-09-20,USW00014768
  183,  117,    0,    0,    0,1926-09-21,USW00014768
  267,  139,    0,    0,    0,1926-09-22,USW00014768
  206,  133,   38,    0,    0,1926-09-23,USW00014768
  278,  194,  307,    0,    0,1926-09-24,USW00014768
  194,   89,   53,    0,    0,1926-09-25,USW00014768
  111,   61,    0,    0,    0,1926-09-26,USW00014768
  133,   56,    5,    0,    0,1926-09-27,USW00014768
  133,   83,   10,    0,    0,1926-09-28,USW00014768
  172,   50,    0,    0,    0,1926-09-29,USW00014768
  183,  111,    0,    0,    0,1926-09-30,USW00014768
  194,   89,   66,    0,    0,1926-10-01,USW00014768
  233,  150,    8,    0,    0,1926-10-02,USW00014768
  228,  122,    0,    0,    0,1926-10-03,USW00014768
  317,  172,    0,    0,    0,1926-10-04,USW00014768
  239,  144,  259,    0,    0,1926-10-05,USW00014768
  144,   94,   48,    0,    0,1926-10-06,USW00014768
  117,   67,   10,    0,    0,1926-10-07,USW00014768
   78,   56,    0,    0,    0,1926-10-08,USW00014768
  106,   56,    5,    0,    0,1926-10-09,USW00014768
  100,   61,   66,    0,    0,1926-10-10,USW00014768
  133,   61,    0,    0,    0,1926-10-11,USW00014768
