TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  -83, -172,    0,    0,   25,1901-01-01,USW00093822
  -33, -122,    0,    0,   25,1901-01-02,USW00093822
   11, -133,    0,    0,   25,1901-01-03,USW00093822
   78,  -61,    0,    0,    0,1901-01-04,USW00093822
   44,  -17,    0,    0,    0,1901-01-05,USW00093822
   72,    0,    0,    0,    0,1901-01-06,USW00093822
   17,    0,    0,    0,    0,1901-01-07,USW00093822
  150,   11,    0,    0,    0,1901-01-08,USW00093822
  100,  -33,  371,    0,    0,1901-01-09,USW00093822
    6,  -11,   23,    3,    0,1901-01-10,USW00093822
    0,  -28,    5,    5,    0,1901-01-11,USW00093822
   22,  -56,    0,    0,    0,1901-01-12,USW00093822
   17,  -17,    0,    0,    0,1901-01-13,USW00093822
  106,  -11,    0,    0,    0,1901-01-14,USW00093822
  172,   33,    0,    0,    0,1901-01-15,USW00093822
   39,    0,    0,    0,    0,1901-01-16,USW00093822
    0,  -78,    0,    0,    0,1901-01-17,USW00093822
   -6,  -89,    0,    0,    0,1901-01-18,USW00093822
   17,  -83,    0,    0,    0,1901-01-19,USW00093822
  144,    6,    0,    0,    0,1901-01-20,USW00093822
   78,   22,    0,    0,    0,1901-01-21,USW00093822
   28,  -28,    0,    0,    0,1901-01-22,USW00093822
  133,    0,   15,    0,    0,1901-01-23,USW00093822
    0,  -67,    0,    0,    0,1901-01-24,USW00093822
  -11, -100,    0,    0,    0,1901-01-25,USW00093822
   22,  -44,   43,   38,   25,1901-01-26,USW00093822
   22,  -33,    0,    0,    0,1901-01-27,USW00093822
  -11,  -50,    0,    0,    0,1901-01-28,USW00093822
   44,  -56,    0,    0,    0,1901-01-29,USW00093822
  -56, -117,    0,    0,    0,1901-01-30,USW00093822
   11,  -94,    0,    0,    0,1901-01-31,USW00093822
    0,  -83,    0,    0,    0,1901-02-01,USW00093822
    0,  -33,   69,   71,   51,1901-02-02,USW00093822
   28,  -61,  147,    0,   25,1901-02-03,USW00093822
  -61,  -94,    8,    8,   51,1901-02-04,USW00093822
  -89, -161,    0,    0,   25,1901-02-05,USW00093822
  -61, -161,    0,    0,   25,1901-02-06,USW00093822
  -11,  -89,    5,    8,   51,1901-02-07,USW00093822
   11,  -33,   66,   13,   25,1901-02-08,USW00093822
  -33,  -67,   20,    0,   25,1901-02-09,USW00093822
  -33, -133,    0,    0,   25,1901-02-10,USW00093822
   22,  -72,    5,    5,   25,1901-02-11,USW00093822
  -44, -122,    0,    0,   25,1901-02-12,USW00093822
   22, -117,    0,    0,   25,1901-02-13,USW00093822
   56,  -56,    0,    0,    0,1901-02-14,USW00093822
  100,  -17,    0,    0,    0,1901-02-15,USW00093822
   -6,  -56,    0,    0,    0,1901-02-16,USW00093822
  100,  -11,    0,    0,    0,1901-02-17,USW00093822
   44,  -56,    0,    0,    0,1901-02-18,USW00093822
  -56, -100,    0,    0,    0,1901-02-19,USW00093822
  -56, -122,    0,    0,    0,1901-02-20,USW00093822
  -39, -122,    5,    5,    0,1901-02-21,USW00093822
  -72, -122,    0,    0,    0,1901-02-22,USW00093822
  -78, -122,    5,    5,    0,1901-02-23,USW00093822
   22,  -89,    0,    0,    0,1901-02-24,USW00093822
   56,  -22,    3,    3,    0,1901-02-25,USW00093822
  -22,  -94,    0,    0,    0,1901-02-26,USW00093822
   17,  -67,    0,    0,    0,1901-02-27,USW00093822
   11,  -67,    0,    0,    0,1901-02-28,USW00093822
   78,   -6,    0,    0,    0,1901-03-01,USW00093822
  100,   22,    0,    0,    0,1901-03-02,USW00093822
  133,   39,    0,    0,    0,1901-03-03,USW00093822
   72,  -28,   10,    8,    0,1901-03-04,USW00093822
  -28, -139,    0,    0,    0,1901-03-05,USW00093822
    6, -122,    0,    0,    0,1901-03-06,USW00093822
  122,  -28,    0,    0,    0,1901-03-07,USW00093822
  100,   33,    0,    0,    0,1901-03-08,USW00093822
   50,   28,   25,    0,    0,1901-03-09,USW00093822
  128,    6,  290,    0,    0,1901-03-10,USW00093822
   78,  -28,    0,    0,    0,1901-03-11,USW00093822
  161,   28,    0,    0,    0,1901-03-12,USW00093822
   39,   17,    3,    3,    0,1901-03-13,USW00093822
   11,   -6,    3,    3,    0,1901-03-14,USW00093822
    6,  -22,    5,    5,    0,1901-03-15,USW00093822
   89,  -39,    0,    0,    0,1901-03-16,USW00093822
