TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  194,   44,    0,    0,,1886-09-01,USW00014898
  189,  122,   10,    0,,1886-09-02,USW00014898
  283,  167,    0,    0,,1886-09-03,USW00014898
  283,  200,   41,    0,,1886-09-04,USW00014898
  300,  178,    0,    0,,1886-09-05,USW00014898
  322,  222,    8,    0,,1886-09-06,USW00014898
  306,  217,    0,    0,,1886-09-07,USW00014898
  222,  139,   69,    0,,1886-09-08,USW00014898
  200,  133,   51,    0,,1886-09-09,USW00014898
  206,  100,    5,    0,,1886-09-10,USW00014898
  139,   67,   28,    0,,1886-09-11,USW00014898
  122,   39,    0,    0,,1886-09-12,USW00014898
  150,   17,    0,    0,,1886-09-13,USW00014898
  189,   33,    0,    0,,1886-09-14,USW00014898
  239,   94,    0,    0,,1886-09-15,USW00014898
  200,  117,  124,    0,,1886-09-16,USW00014898
  144,   50,    0,    0,,1886-09-17,USW00014898
  100,   72,  221,    0,,1886-09-18,USW00014898
  144,   78,    8,    0,,1886-09-19,USW00014898
  178,   61,    3,    0,,1886-09-20,USW00014898
  133,   72,   33,    0,,1886-09-21,USW00014898
  194,  128,    0,    0,,1886-09-22,USW00014898
  189,  100,   13,    0,,1886-09-23,USW00014898
  217,  144,  188,    0,,1886-09-24,USW00014898
  267,  178,   33,    0,,1886-09-25,USW00014898
  178,  122,    0,    0,,1886-09-26,USW00014898
  183,  100,   66,    0,,1886-09-27,USW00014898
  144,   50,    0,    0,,1886-09-28,USW00014898
  200,   22,    0,    0,,1886-09-29,USW00014898
  150,   22,   10,    0,,1886-09-30,USW00014898
   89,  -11,    0,    0,,1886-10-01,USW00014898
  144,   -6,    0,    0,,1886-10-02,USW00014898
  206,   56,    0,    0,,1886-10-03,USW00014898
  156,   83,    0,    0,,1886-10-04,USW00014898
  183,   11,    3,    0,,1886-10-05,USW00014898
  200,   67,    3,    0,,1886-10-06,USW00014898
  233,  100,    0,    0,,1886-10-07,USW00014898
  250,  122,    0,    0,,1886-10-08,USW00014898
  256,  133,    0,    0,,1886-10-09,USW00014898
  256,  161,    0,    0,,1886-10-10,USW00014898
  211,  150,  203,    0,,1886-10-11,USW00014898
  178,  128,  351,    0,,1886-10-12,USW00014898
  222,  106,  257,    0,,1886-10-13,USW00014898
  194,  106,  460,    0,,1886-10-14,USW00014898
  111,   28,    8,    0,,1886-10-15,USW00014898
   50,    0,    0,    0,,1886-10-16,USW00014898
   78,   33,   23,    0,,1886-10-17,USW00014898
  100,   28,    0,    0,,1886-10-18,USW00014898
  233,   78,    0,    0,,1886-10-19,USW00014898
  211,   61,    0,    0,,1886-10-20,USW00014898
  167,   22,    0,    0,,1886-10-21,USW00014898
  211,   67,    0,    0,,1886-10-22,USW00014898
  139,   94,   58,    0,,1886-10-23,USW00014898
  144,   61,    8,    0,,1886-10-24,USW00014898
   67,   22,    0,    0,,1886-10-25,USW00014898
   61,  -11,    0,    0,,1886-10-26,USW00014898
   78,  -11,    0,    0,,1886-10-27,USW00014898
  106,    6,    0,    0,,1886-10-28,USW00014898
  156,  -28,    0,    0,,1886-10-29,USW00014898
  167,   33,    0,    0,,1886-10-30,USW00014898
  194,   50,    0,    0,,1886-10-31,USW00014898
  172,  111,    0,    0,,1886-11-01,USW00014898
  194,  106,   36,    0,,1886-11-02,USW00014898
  117,   22,    0,    0,,1886-11-03,USW00014898
  117,    0,    0,    0,,1886-11-04,USW00014898
  106,  -22,    0,    0,,1886-11-05,USW00014898
   33,  -56,    0,    0,,1886-11-06,USW00014898
   -6,  -61,    0,    0,,1886-11-07,USW00014898
   67,  -72,    0,    0,,1886-11-08,USW00014898
   44,   11,   13,    0,,1886-11-09,USW00014898
   50,  -33,   18,    0,,1886-11-10,USW00014898
   28,  -50,    0,    0,,1886-11-11,USW00014898
   17,  -44,    0,    0,,1886-11-12,USW00014898
   28,  -67,    0,    0,,1886-11-13,USW00014898
  100,  -28,    0,    0,,1886-11-14,USW00014898
   39,  -17,    0,    0,,1886-11-15,USW00014898
   28,  -28,    0,    0,,1886-11-16,USW00014898
   39,    0,  241,   25,,1886-11-17,USW00014898
    6,  -67,   25,   28,,1886-11-18,USW00014898
  -11, -100,   18,   15,,1886-11-19,USW00014898
   17,  -39,    0,    0,,1886-11-20,USW00014898
   17,  -56,    0,    0,,1886-11-21,USW00014898
   50,   -6,  196,    8,,1886-11-22,USW00014898
   56,  -78,   13,    0,,1886-11-23,USW00014898
  -50,  -94,    3,    5,,1886-11-24,USW00014898
  -22,  -83,   25,   33,,1886-11-25,USW00014898
  -67, -128,    0,    0,,1886-11-26,USW00014898
  -72, -117,   48,   84,,1886-11-27,USW00014898
  -44, -172,   86,   94,,1886-11-28,USW00014898
  -72, -133,    5,   10,,1886-11-29,USW00014898
  -39, -128,    5,    5,,1886-11-30,USW00014898
  -50, -217,    0,    0,,1886-12-01,USW00014898
  -94, -228,    0,    0,,1886-12-02,USW00014898
 -100, -217,    0,    0,,1886-12-03,USW00014898
  -89, -200,    0,    0,,1886-12-04,USW00014898
  -72, -150,    0,    0,,1886-12-05,USW00014898
  -33, -133,    0,    0,,1886-12-06,USW00014898
  -11,  -72,    0,    0,,1886-12-07,USW00014898
  -28, -106,    0,    0,,1886-12-08,USW00014898
   67,  -94,    0,    0,,1886-12-09,USW00014898
   50,   22,    3,    0,,1886-12-10,USW00014898
   33,   11,   10,    0,,1886-12-11,USW00014898
   28,    6,  137,    0,,1886-12-12,USW00014898
   22,  -28,   20,    0,,1886-12-13,USW00014898
  -22, -133,   33,   30,,1886-12-14,USW00014898
 -128, -161,    0,    0,,1886-12-15,USW00014898
 -128, -206,    0,    0,,1886-12-16,USW00014898
 -100, -206,    0,    0,,1886-12-17,USW00014898
  -44, -139,    0,    0,,1886-12-18,USW00014898
  -67, -139,    8,   10,,1886-12-19,USW00014898
  -17, -156,    0,    0,,1886-12-20,USW00014898
  -17, -111,    0,    0,,1886-12-21,USW00014898
  -61, -156,    0,    0,,1886-12-22,USW00014898
  -11,  -78,    5,    5,,1886-12-23,USW00014898
  -44, -150,   13,   23,,1886-12-24,USW00014898
 -111, -189,   38,   51,,1886-12-25,USW00014898
 -111, -217,   13,   23,,1886-12-26,USW00014898
 -217, -294,    0,    0,,1886-12-27,USW00014898
 -156, -261,    0,    0,,1886-12-28,USW00014898
 -156, -200,   30,   25,,1886-12-29,USW00014898
 -106, -167,   18,   43,,1886-12-30,USW00014898
  -94, -133,   18,   23,,1886-12-31,USW00014898
 -128, -211,    0,    0,,1887-01-01,USW00014898
 -117, -256,    0,    0,,1887-01-02,USW00014898
 -144, -272,    0,    0,,1887-01-03,USW00014898
  -83, -144,   28,   38,,1887-01-04,USW00014898
 -111, -206,    0,    0,,1887-01-05,USW00014898
 -144, -261,    8,   10,,1887-01-06,USW00014898
 -194, -339,    0,    0,,1887-01-07,USW00014898
 -244, -256,    0,    0,,1887-01-08,USW00014898
 -128, -233,   30,   41,,1887-01-09,USW00014898
 -139, -233,    0,    0,,1887-01-10,USW00014898
  -89, -228,    5,    8,,1887-01-11,USW00014898
  -89, -139,    0,    0,,1887-01-12,USW00014898
  -33, -144,   25,   30,,1887-01-13,USW00014898
  -28, -122,   10,   13,,1887-01-14,USW00014898
  -67, -150,   10,   15,,1887-01-15,USW00014898
  -28,  -78,  122,  191,,1887-01-16,USW00014898
  -28, -217,   69,   84,,1887-01-17,USW00014898
 -200, -278,    0,    0,,1887-01-18,USW00014898
 -106, -206,    0,    0,,1887-01-19,USW00014898
   44, -117,    0,    0,,1887-01-20,USW00014898
    6, -217,    5,    0,,1887-01-21,USW00014898
   11,  -56,   66,   18,,1887-01-22,USW00014898
  -44,  -78,  193,  203,,1887-01-23,USW00014898
  -50, -206,   13,   15,,1887-01-24,USW00014898
  -50, -239,   51,   46,,1887-01-25,USW00014898
 -117, -261,    0,    0,,1887-01-26,USW00014898
    0, -128,    0,    0,,1887-01-27,USW00014898
   44,  -56,    0,    0,,1887-01-28,USW00014898
   33, -106,    0,    0,,1887-01-29,USW00014898
  -89, -289,    0,    0,,1887-01-30,USW00014898
 -189, -300,    3,    3,,1887-01-31,USW00014898
 -139, -211,   51,   64,,1887-02-01,USW00014898
  -67, -139,   56,  112,,1887-02-02,USW00014898
 -100, -206,    0,    0,,1887-02-03,USW00014898
 -194, -272,    0,    0,,1887-02-04,USW00014898
  -78, -194,    0,    0,,1887-02-05,USW00014898
  -78, -100,   58,   15,,1887-02-06,USW00014898
   67, -111,   97,    8,,1887-02-07,USW00014898
   67,  -89,   74,    0,,1887-02-08,USW00014898
  -28, -161,    0,    0,,1887-02-09,USW00014898
   17, -106,    0,    0,,1887-02-10,USW00014898
 -100, -161,  168,  142,,1887-02-11,USW00014898
 -128, -228,    0,    0,,1887-02-12,USW00014898
  -33, -106,    0,    0,,1887-02-13,USW00014898
   11,  -39,   36,    0,,1887-02-14,USW00014898
   17,  -44,    0,    0,,1887-02-15,USW00014898
  -11, -122,    0,    0,,1887-02-16,USW00014898
  -22, -133,   56,   30,,1887-02-17,USW00014898
   -6,  -61,  259,  168,,1887-02-18,USW00014898
  -28, -111,    0,    0,,1887-02-19,USW00014898
  -67, -172,    0,    0,,1887-02-20,USW00014898
  -50, -183,    0,    0,,1887-02-21,USW00014898
    0, -122,    0,    0,,1887-02-22,USW00014898
   11,  -56,   20,   13,,1887-02-23,USW00014898
  -11, -139,   13,   13,,1887-02-24,USW00014898
  -17, -200,    0,    0,,1887-02-25,USW00014898
    6,  -89,  117,  127,,1887-02-26,USW00014898
  -67, -156,    0,    0,,1887-02-27,USW00014898
  -22, -200,   10,   13,,1887-02-28,USW00014898
   61, -122,    0,    0,,1887-03-01,USW00014898
   28,  -67,    0,    0,,1887-03-02,USW00014898
  -17, -133,    0,    0,,1887-03-03,USW00014898
 -139, -211,    0,    0,,1887-03-04,USW00014898
  -50, -217,   23,   23,,1887-03-05,USW00014898
   22,  -56,    0,    0,,1887-03-06,USW00014898
   44,  -17,    0,    0,,1887-03-07,USW00014898
   56,  -89,    0,    0,,1887-03-08,USW00014898
   61,  -17,   74,    0,,1887-03-09,USW00014898
  -11,  -56,    0,    0,,1887-03-10,USW00014898
   17,  -61,    0,    0,,1887-03-11,USW00014898
   78,    6,    0,    0,,1887-03-12,USW00014898
   33,  -78,    0,    0,,1887-03-13,USW00014898
  -61, -128,    0,    0,,1887-03-14,USW00014898
  -11, -100,    0,    0,,1887-03-15,USW00014898
   22, -106,    0,    0,,1887-03-16,USW00014898
  -39, -100,    0,    0,,1887-03-17,USW00014898
   -6, -111,    0,    0,,1887-03-18,USW00014898
   11, -106,    0,    0,,1887-03-19,USW00014898
   17,  -83,    0,    0,,1887-03-20,USW00014898
   22,  -72,    0,    0,,1887-03-21,USW00014898
  -22,  -78,    0,    0,,1887-03-22,USW00014898
   28,  -89,    0,    0,,1887-03-23,USW00014898
   22,  -83,   46,   10,,1887-03-24,USW00014898
  -11, -100,    0,    0,,1887-03-25,USW00014898
  -56, -139,    0,    0,,1887-03-26,USW00014898
  -61, -117,  114,   86,,1887-03-27,USW00014898
  -61, -144,    0,    0,,1887-03-28,USW00014898
  -44, -172,    0,    0,,1887-03-29,USW00014898
    6, -111,    0,    0,,1887-03-30,USW00014898
   56,  -28,    0,    0,,1887-03-31,USW00014898
   56,  -33,    0,    0,,1887-04-01,USW00014898
  122,   -6,    0,    0,,1887-04-02,USW00014898
   78,    0,   20,    0,,1887-04-03,USW00014898
    6,  -89,   13,    3,,1887-04-04,USW00014898
   22, -106,    0,    0,,1887-04-05,USW00014898
   44,  -17,    0,    0,,1887-04-06,USW00014898
   56,  -28,    0,    0,,1887-04-07,USW00014898
  156,  -11,    0,    0,,1887-04-08,USW00014898
  233,   72,    0,    0,,1887-04-09,USW00014898
  206,  117,    0,    0,,1887-04-10,USW00014898
  167,  -17,   74,    0,,1887-04-11,USW00014898
   61,   -6,    0,    0,,1887-04-12,USW00014898
   39,    6,   36,    0,,1887-04-13,USW00014898
   50,    6,    8,    0,,1887-04-14,USW00014898
   78,    6,   58,    0,,1887-04-15,USW00014898
   72,   -6,    0,    0,,1887-04-16,USW00014898
   78,  -28,    0,    0,,1887-04-17,USW00014898
  106,  -22,    0,    0,,1887-04-18,USW00014898
  144,  -28,    0,    0,,1887-04-19,USW00014898
  161,   33,    0,    0,,1887-04-20,USW00014898
  183,    6,    0,    0,,1887-04-21,USW00014898
   94,   39,  104,    0,,1887-04-22,USW00014898
   44,  -44,   43,   20,,1887-04-23,USW00014898
   61,  -28,    0,    0,,1887-04-24,USW00014898
   67,  -17,    0,    0,,1887-04-25,USW00014898
  106,  -22,    0,    0,,1887-04-26,USW00014898
  133,   11,    0,    0,,1887-04-27,USW00014898
  150,   56,   36,    0,,1887-04-28,USW00014898
  167,   28,    0,    0,,1887-04-29,USW00014898
  178,   50,   56,    0,,1887-04-30,USW00014898
  217,   67,    0,    0,,1887-05-01,USW00014898
  272,  117,   36,    0,,1887-05-02,USW00014898
  150,   72,    0,    0,,1887-05-03,USW00014898
  194,   56,    0,    0,,1887-05-04,USW00014898
  128,   89,   15,    0,,1887-05-05,USW00014898
  150,   78,    0,    0,,1887-05-06,USW00014898
  239,   67,    0,    0,,1887-05-07,USW00014898
  278,  100,    0,    0,,1887-05-08,USW00014898
  300,  133,    0,    0,,1887-05-09,USW00014898
  211,  150,    0,    0,,1887-05-10,USW00014898
  211,  139,    0,    0,,1887-05-11,USW00014898
  261,  117,    0,    0,,1887-05-12,USW00014898
  289,  122,    0,    0,,1887-05-13,USW00014898
  300,  128,   20,    0,,1887-05-14,USW00014898
  239,  161,    8,    0,,1887-05-15,USW00014898
  267,  122,    0,    0,,1887-05-16,USW00014898
  172,   89,    0,    0,,1887-05-17,USW00014898
  222,   33,    0,    0,,1887-05-18,USW00014898
  261,  111,    0,    0,,1887-05-19,USW00014898
  294,  133,    0,    0,,1887-05-20,USW00014898
  300,  172,    0,    0,,1887-05-21,USW00014898
  278,  189,    0,    0,,1887-05-22,USW00014898
  217,  133,   10,    0,,1887-05-23,USW00014898
  194,  111,   10,    0,,1887-05-24,USW00014898
  144,   94,   18,    0,,1887-05-25,USW00014898
  183,   67,    0,    0,,1887-05-26,USW00014898
  211,  111,    0,    0,,1887-05-27,USW00014898
  228,   83,    0,    0,,1887-05-28,USW00014898
  244,  106,  107,    0,,1887-05-29,USW00014898
  172,   72,    3,    0,,1887-05-30,USW00014898
  189,   89,    3,    0,,1887-05-31,USW00014898
  156,  122,   15,    0,,1887-06-01,USW00014898
  228,  122,   33,    0,,1887-06-02,USW00014898
  278,  128,    0,    0,,1887-06-03,USW00014898
  244,  156,   64,    0,,1887-06-04,USW00014898
  183,  111,   10,    0,,1887-06-05,USW00014898
  233,  144,    0,    0,,1887-06-06,USW00014898
  311,  150,    0,    0,,1887-06-07,USW00014898
  311,  183,  163,    0,,1887-06-08,USW00014898
  206,  139,    5,    0,,1887-06-09,USW00014898
  211,  111,    0,    0,,1887-06-10,USW00014898
  244,  106,    0,    0,,1887-06-11,USW00014898
  278,  128,    0,    0,,1887-06-12,USW00014898
  222,  150,    5,    0,,1887-06-13,USW00014898
  211,  167,   71,    0,,1887-06-14,USW00014898
  306,  172,    0,    0,,1887-06-15,USW00014898
  322,  189,    0,    0,,1887-06-16,USW00014898
  322,  183,  124,    0,,1887-06-17,USW00014898
