TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
   89,    6,    0,    0,,1893-01-01,USW00024028
   67,   28,   51,    0,,1893-01-02,USW00024028
  150,   44,    0,    0,,1893-01-03,USW00024028
  144,   33,    0,    0,,1893-01-04,USW00024028
  144,   50,    0,    0,,1893-01-05,USW00024028
  100,    0,    0,    0,,1893-01-06,USW00024028
   72,   -6,    0,    0,,1893-01-07,USW00024028
  122,  -17,    0,    0,,1893-01-08,USW00024028
  117,   11,    0,    0,,1893-01-09,USW00024028
  156,  -39,    0,    0,,1893-01-10,USW00024028
   17,  -67,    0,    0,,1893-01-11,USW00024028
   44,  -67,    0,    0,,1893-01-12,USW00024028
  100, -133,   13,   13,,1893-01-13,USW00024028
  -33, -156,    0,    0,,1893-01-14,USW00024028
  -33, -172,    0,    0,,1893-01-15,USW00024028
   22, -150,    0,    0,,1893-01-16,USW00024028
    0, -150,    0,    0,,1893-01-17,USW00024028
   50, -144,    0,    0,,1893-01-18,USW00024028
   56,  -39,    0,    0,,1893-01-19,USW00024028
   83,  -50,    0,    0,,1893-01-20,USW00024028
   83,  -28,    0,    0,,1893-01-21,USW00024028
  122,    0,    0,    0,,1893-01-22,USW00024028
  122,   17,    0,    0,,1893-01-23,USW00024028
  139,  -72,    0,    0,,1893-01-24,USW00024028
  -39, -172,    0,    0,,1893-01-25,USW00024028
   11, -144,    0,    0,,1893-01-26,USW00024028
   33, -133,    0,    0,,1893-01-27,USW00024028
  -17, -133,    0,    0,,1893-01-28,USW00024028
   44, -133,    0,    0,,1893-01-29,USW00024028
  111, -117,    0,    0,,1893-01-30,USW00024028
   -6, -267,    0,    0,,1893-01-31,USW00024028
 -117, -239,    0,    0,,1893-02-01,USW00024028
    6, -206,    0,    0,,1893-02-02,USW00024028
   44, -128,    0,    0,,1893-02-03,USW00024028
  139, -122,    0,   38,,1893-02-04,USW00024028
   50, -267,   38,    0,,1893-02-05,USW00024028
  -89, -267,    0,    0,,1893-02-06,USW00024028
   11, -156,    0,    0,,1893-02-07,USW00024028
   94,  -56,    0,    0,,1893-02-08,USW00024028
   28, -106,    0,    0,,1893-02-09,USW00024028
   56, -100,    0,    0,,1893-02-10,USW00024028
   67,  -67,    0,    0,,1893-02-11,USW00024028
  117,  -50,    0,    0,,1893-02-12,USW00024028
    0, -183,   13,   13,,1893-02-13,USW00024028
  -67, -172,    0,    0,,1893-02-14,USW00024028
   17,  -78,    0,    0,,1893-02-15,USW00024028
  139,  -11,    0,    0,,1893-02-16,USW00024028
