TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  111,  -33,  404,    0,,1893-01-01,USW00014734
   61,   11,    0,    0,,1893-01-02,USW00014734
    0,  -83,    0,    0,,1893-01-03,USW00014734
  -50, -106,    0,    0,,1893-01-04,USW00014734
  -28,  -83,,   76,,1893-01-05,USW00014734
  -11, -106,,  140,,1893-01-06,USW00014734
  -22, -111,    0,    0,,1893-01-07,USW00014734
  -22,  -94,    0,    0,,1893-01-08,USW00014734
    0, -117,   30,   25,,1893-01-09,USW00014734
    0, -156,   23,   18,,1893-01-10,USW00014734
  -89, -172,    0,    0,,1893-01-11,USW00014734
  -94, -128,  147,  157,,1893-01-12,USW00014734
  -78, -139,    0,    0,,1893-01-13,USW00014734
  -89, -139,,   25,,1893-01-14,USW00014734
  -72, -117,,   51,,1893-01-15,USW00014734
  -83, -172,    0,    0,,1893-01-16,USW00014734
  -67, -189,    0,    0,,1893-01-17,USW00014734
  -61, -178,    0,    0,,1893-01-18,USW00014734
  -44, -117,    0,    0,,1893-01-19,USW00014734
  -44,  -94,    0,    0,,1893-01-20,USW00014734
  -17, -122,    0,    0,,1893-01-21,USW00014734
  -17, -133,    0,    0,,1893-01-22,USW00014734
    0,  -72,   10,   13,,1893-01-23,USW00014734
   39,  -17,    0,    0,,1893-01-24,USW00014734
   67,  -22,    0,    0,,1893-01-25,USW00014734
   39,  -44,    0,    0,,1893-01-26,USW00014734
   28,  -28,    0,    0,,1893-01-27,USW00014734
   -6,  -50,    0,    0,,1893-01-28,USW00014734
   61,  -17,  107,    0,,1893-01-29,USW00014734
   28,  -11,,,,1893-01-30,USW00014734
   44,  -28,,,,1893-01-31,USW00014734
   22,  -56,   79,   18,,1893-02-01,USW00014734
   22,  -11,  107,    0,,1893-02-02,USW00014734
   61,  -17,   13,    0,,1893-02-03,USW00014734
  -67, -122,    0,    0,,1893-02-04,USW00014734
  -72, -156,    0,    0,,1893-02-05,USW00014734
   61, -100,  117,   13,,1893-02-06,USW00014734
   72,  -44,   43,    8,,1893-02-07,USW00014734
  -39, -106,    0,    0,,1893-02-08,USW00014734
   33,  -78,   41,   15,,1893-02-09,USW00014734
  122,    0,  140,    0,,1893-02-10,USW00014734
   33,   -6,    0,    0,,1893-02-11,USW00014734
   22,  -28,    0,    0,,1893-02-12,USW00014734
   17,  -17,  279,  102,,1893-02-13,USW00014734
   72,   -6,    0,    0,,1893-02-14,USW00014734
   94,   11,    0,    0,,1893-02-15,USW00014734
   89,    0,    0,    0,,1893-02-16,USW00014734
  -67,  -89,   58,  127,,1893-02-17,USW00014734
  -17,  -94,   53,   64,,1893-02-18,USW00014734
   22,  -78,    8,   25,,1893-02-19,USW00014734
  -94, -139,    0,    0,,1893-02-20,USW00014734
  -39, -144,,   91,,1893-02-21,USW00014734
    0,  -56,,,,1893-02-22,USW00014734
   28,  -61,    0,    0,,1893-02-23,USW00014734
   33,  -22,    0,    0,,1893-02-24,USW00014734
   28,  -56,   15,   13,,1893-02-25,USW00014734
   22,  -44,    0,    0,,1893-02-26,USW00014734
   44,  -56,    0,    0,,1893-02-27,USW00014734
    6,  -78,   84,   41,,1893-02-28,USW00014734
   44,  -11,   18,    0,,1893-03-01,USW00014734
   33,  -17,    0,    0,,1893-03-02,USW00014734
   -6,  -22,    8,   10,,1893-03-03,USW00014734
    6,  -50,   61,  132,,1893-03-04,USW00014734
  -17, -106,    0,    0,,1893-03-05,USW00014734
   22,  -72,    0,    0,,1893-03-06,USW00014734
   50,  -39,    8,    8,,1893-03-07,USW00014734
   72,  -22,   13,    0,,1893-03-08,USW00014734
   67,   22,  325,    0,,1893-03-09,USW00014734
   44,   11,   10,    0,,1893-03-10,USW00014734
   44,    6,  112,    0,,1893-03-11,USW00014734
  117,   17,   53,    0,,1893-03-12,USW00014734
  106,   39,    0,    0,,1893-03-13,USW00014734
   94,    0,   64,    0,,1893-03-14,USW00014734
   39,  -50,   53,    0,,1893-03-15,USW00014734
   -6,  -89,    0,    0,,1893-03-16,USW00014734
   11,  -56,    0,    0,,1893-03-17,USW00014734
   61,  -39,    0,    0,,1893-03-18,USW00014734
   39,  -50,    0,    0,,1893-03-19,USW00014734
   56,  -17,    5,   10,,1893-03-20,USW00014734
  111,    6,   18,    0,,1893-03-21,USW00014734
   78,   28,   25,    0,,1893-03-22,USW00014734
   17,   -6,   66,    0,,1893-03-23,USW00014734
   89,   -6,   10,    0,,1893-03-24,USW00014734
  128,   56,    0,    0,,1893-03-25,USW00014734
   89,    6,    0,    0,,1893-03-26,USW00014734
   67,    6,    0,    0,,1893-03-27,USW00014734
   50,  -17,    0,    0,,1893-03-28,USW00014734
   61,  -56,    0,    0,,1893-03-29,USW00014734
  128,  -44,    3,    0,,1893-03-30,USW00014734
  128,    6,    0,    0,,1893-03-31,USW00014734
  233,   44,    0,    0,,1893-04-01,USW00014734
  106,   33,    0,    0,,1893-04-02,USW00014734
  128,    6,    0,    0,,1893-04-03,USW00014734
  239,   72,    0,    0,,1893-04-04,USW00014734
  167,   56,    0,    0,,1893-04-05,USW00014734
   89,   17,    0,    0,,1893-04-06,USW00014734
   33,    6,  213,    5,,1893-04-07,USW00014734
  172,   39,   18,    0,,1893-04-08,USW00014734
  144,   67,    0,    0,,1893-04-09,USW00014734
   78,   39,   41,    0,,1893-04-10,USW00014734
  150,   28,    0,    0,,1893-04-11,USW00014734
  106,   28,    0,    0,,1893-04-12,USW00014734
  128,   67,   36,    0,,1893-04-13,USW00014734
  167,   72,  318,    0,,1893-04-14,USW00014734
  100,   44,   56,    0,,1893-04-15,USW00014734
  139,   17,    0,    0,,1893-04-16,USW00014734
  111,   28,    3,    0,,1893-04-17,USW00014734
  161,   44,    5,    0,,1893-04-18,USW00014734
  150,   44,    8,    0,,1893-04-19,USW00014734
   44,   17,  391,    0,,1893-04-20,USW00014734
  144,   39,   48,    0,,1893-04-21,USW00014734
  133,   67,    0,    0,,1893-04-22,USW00014734
  128,   28,    3,    0,,1893-04-23,USW00014734
  156,   44,    0,    0,,1893-04-24,USW00014734
  111,   56,   43,,,1893-04-25,USW00014734
  128,   17,    0,    0,,1893-04-26,USW00014734
  100,   44,  168,    0,,1893-04-27,USW00014734
  217,   67,    0,    0,,1893-04-28,USW00014734
  167,  117,   10,    0,,1893-04-29,USW00014734
  144,   89,    3,    0,,1893-04-30,USW00014734
   89,   61,  127,    0,,1893-05-01,USW00014734
  222,   61,    5,    0,,1893-05-02,USW00014734
   83,   67,  292,    0,,1893-05-03,USW00014734
  128,   67,  305,    0,,1893-05-04,USW00014734
  183,   72,   51,    0,,1893-05-05,USW00014734
  172,   89,   74,    0,,1893-05-06,USW00014734
  156,   61,    0,    0,,1893-05-07,USW00014734
  206,   61,    0,    0,,1893-05-08,USW00014734
  222,   83,    0,    0,,1893-05-09,USW00014734
  261,   78,    0,    0,,1893-05-10,USW00014734
  289,  122,    0,    0,,1893-05-11,USW00014734
  233,  117,    0,    0,,1893-05-12,USW00014734
  156,  122,   10,    0,,1893-05-13,USW00014734
  183,  117,   94,    0,,1893-05-14,USW00014734
  244,  139,   18,    0,,1893-05-15,USW00014734
  161,  139,   99,    0,,1893-05-16,USW00014734
  161,  100,   15,    0,,1893-05-17,USW00014734
  167,   94,    0,    0,,1893-05-18,USW00014734
  178,   83,    0,    0,,1893-05-19,USW00014734
  244,   78,    0,    0,,1893-05-20,USW00014734
  306,  172,    0,    0,,1893-05-21,USW00014734
  294,  167,    0,    0,,1893-05-22,USW00014734
  317,  167,   38,    0,,1893-05-23,USW00014734
  217,  139,    0,    0,,1893-05-24,USW00014734
  267,  111,    0,    0,,1893-05-25,USW00014734
  189,  128,    3,    0,,1893-05-26,USW00014734
  139,  106,   10,    0,,1893-05-27,USW00014734
  200,  111,   13,    0,,1893-05-28,USW00014734
  200,  111,    0,    0,,1893-05-29,USW00014734
  211,   89,    0,    0,,1893-05-30,USW00014734
  217,  128,    0,    0,,1893-05-31,USW00014734
  211,  122,    0,    0,,1893-06-01,USW00014734
  222,  117,    3,    0,,1893-06-02,USW00014734
  256,  150,    0,    0,,1893-06-03,USW00014734
  244,  161,   13,    0,,1893-06-04,USW00014734
  322,  178,    0,    0,,1893-06-05,USW00014734
  322,  211,  163,    0,,1893-06-06,USW00014734
  233,  183,    0,    0,,1893-06-07,USW00014734
  244,  122,    0,    0,,1893-06-08,USW00014734
  239,  128,    0,    0,,1893-06-09,USW00014734
  317,  144,    0,    0,,1893-06-10,USW00014734
  333,  206,    3,    0,,1893-06-11,USW00014734
  233,  167,    0,    0,,1893-06-12,USW00014734
  222,  167,    0,    0,,1893-06-13,USW00014734
  261,  183,    3,    0,,1893-06-14,USW00014734
  294,  178,    5,    0,,1893-06-15,USW00014734
  200,  161,    0,    0,,1893-06-16,USW00014734
  178,  122,   20,    0,,1893-06-17,USW00014734
  300,  156,    0,    0,,1893-06-18,USW00014734
  333,  194,    0,    0,,1893-06-19,USW00014734
  361,  200,    0,    0,,1893-06-20,USW00014734
  333,  239,    0,    0,,1893-06-21,USW00014734
  250,  178,   74,    0,,1893-06-22,USW00014734
  250,  161,  117,    0,,1893-06-23,USW00014734
  272,  139,    0,    0,,1893-06-24,USW00014734
  256,  133,    0,    0,,1893-06-25,USW00014734
  156,  133,  244,    0,,1893-06-26,USW00014734
  161,  133,   91,    0,,1893-06-27,USW00014734
  200,  128,    0,    0,,1893-06-28,USW00014734
  250,  111,,,,1893-06-29,USW00014734
  272,  139,    0,,,1893-06-30,USW00014734
  283,  150,    0,    0,,1893-07-01,USW00014734
  289,  167,    0,    0,,1893-07-02,USW00014734
  272,  172,   28,    0,,1893-07-03,USW00014734
  267,  172,    0,    0,,1893-07-04,USW00014734
  294,  156,   33,    0,,1893-07-05,USW00014734
  283,  189,    0,    0,,1893-07-06,USW00014734
  289,  194,    0,    0,,1893-07-07,USW00014734
  306,  189,  109,    0,,1893-07-08,USW00014734
  283,  206,    0,    0,,1893-07-09,USW00014734
  256,  161,    0,    0,,1893-07-10,USW00014734
  278,  189,    0,    0,,1893-07-11,USW00014734
  300,  161,    0,    0,,1893-07-12,USW00014734
  333,  189,  132,    0,,1893-07-13,USW00014734
  244,  183,    0,    0,,1893-07-14,USW00014734
  267,  189,    0,    0,,1893-07-15,USW00014734
  317,  206,   99,    0,,1893-07-16,USW00014734
  311,  217,    0,    0,,1893-07-17,USW00014734
  322,  200,    0,    0,,1893-07-18,USW00014734
  300,  211,    0,    0,,1893-07-19,USW00014734
  311,  172,    0,    0,,1893-07-20,USW00014734
  306,  172,    0,    0,,1893-07-21,USW00014734
  333,  200,    0,    0,,1893-07-22,USW00014734
  278,  178,    0,    0,,1893-07-23,USW00014734
  283,  128,    0,    0,,1893-07-24,USW00014734
  317,  139,    0,    0,,1893-07-25,USW00014734
  356,  200,  163,    0,,1893-07-26,USW00014734
  256,  172,    0,    0,,1893-07-27,USW00014734
  283,  144,    0,    0,,1893-07-28,USW00014734
  261,  183,   79,    0,,1893-07-29,USW00014734
  306,  183,    0,    0,,1893-07-30,USW00014734
  294,  183,    0,    0,,1893-07-31,USW00014734
  294,  200,    0,    0,,1893-08-01,USW00014734
  289,  178,    0,    0,,1893-08-02,USW00014734
  289,  161,    0,    0,,1893-08-03,USW00014734
  244,  156,   43,    0,,1893-08-04,USW00014734
  294,  183,   41,    0,,1893-08-05,USW00014734
  300,  194,    0,    0,,1893-08-06,USW00014734
  278,  144,    0,    0,,1893-08-07,USW00014734
  300,  172,    0,    0,,1893-08-08,USW00014734
  333,  178,    0,    0,,1893-08-09,USW00014734
  311,  189,    0,    0,,1893-08-10,USW00014734
  317,  172,    0,    0,,1893-08-11,USW00014734
  328,  194,   28,    0,,1893-08-12,USW00014734
  272,  183,    0,    0,,1893-08-13,USW00014734
  256,  122,    0,    0,,1893-08-14,USW00014734
  300,  139,    0,    0,,1893-08-15,USW00014734
  311,  172,    0,    0,,1893-08-16,USW00014734
  272,  206,   74,    0,,1893-08-17,USW00014734
  289,  183,    0,    0,,1893-08-18,USW00014734
  261,  167,  244,    0,,1893-08-19,USW00014734
  206,  172,  749,    0,,1893-08-20,USW00014734
  261,  178,   13,    0,,1893-08-21,USW00014734
  278,  161,    0,    0,,1893-08-22,USW00014734
  244,  161,  160,    0,,1893-08-23,USW00014734
  261,  194,  475,    0,,1893-08-24,USW00014734
  333,  194,    0,    0,,1893-08-25,USW00014734
  317,  217,    0,    0,,1893-08-26,USW00014734
  306,  233,    0,    0,,1893-08-27,USW00014734
  283,  233,    0,    0,,1893-08-28,USW00014734
