TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  128,   39,    0,    0,    0,1910-01-01,USW00013891
  161,  117,    0,    0,    0,1910-01-02,USW00013891
  178,   39,    0,    0,    0,1910-01-03,USW00013891
  100,   28,    0,    0,    0,1910-01-04,USW00013891
  144,   33,   25,    0,    0,1910-01-05,USW00013891
   89,  -44,  274,    8,    0,1910-01-06,USW00013891
  -22,  -94,    0,    0,    0,1910-01-07,USW00013891
   33,  -78,    0,    0,    0,1910-01-08,USW00013891
   61,  -61,    0,    0,    0,1910-01-09,USW00013891
   17,  -67,    0,    0,    0,1910-01-10,USW00013891
   67,  -67,    0,    0,    0,1910-01-11,USW00013891
  111,  -22,    0,    0,    0,1910-01-12,USW00013891
  133,   33,    3,    0,    0,1910-01-13,USW00013891
  111,    6,    0,    0,    0,1910-01-14,USW00013891
   11,  -11,    0,    0,    0,1910-01-15,USW00013891
   44,  -22,    0,    0,    0,1910-01-16,USW00013891
   72,   22,    5,    0,    0,1910-01-17,USW00013891
  161,   17,  193,    0,    0,1910-01-18,USW00013891
  111,    0,    0,    0,    0,1910-01-19,USW00013891
   89,    6,    3,    0,    0,1910-01-20,USW00013891
   50,  -56,    8,   20,    0,1910-01-21,USW00013891
  -17,  -67,    0,    3,    0,1910-01-22,USW00013891
   17,  -72,   20,   20,    0,1910-01-23,USW00013891
   67,    0,    0,    0,    0,1910-01-24,USW00013891
   67,  -39,    0,    0,    0,1910-01-25,USW00013891
  144,    6,    0,    0,    0,1910-01-26,USW00013891
  144,   44,    0,    0,    0,1910-01-27,USW00013891
   44,    6,   15,    0,    0,1910-01-28,USW00013891
   72,  -17,    0,    0,    0,1910-01-29,USW00013891
  117,  -22,    0,    0,    0,1910-01-30,USW00013891
   11,  -39,    0,    0,    0,1910-01-31,USW00013891
   44,  -67,    0,    0,    0,1910-02-01,USW00013891
  106,  -44,    0,    0,    0,1910-02-02,USW00013891
   72,    0,   53,    0,    0,1910-02-03,USW00013891
   67,  -17,    0,    0,    0,1910-02-04,USW00013891
  100,  -11,    0,    0,    0,1910-02-05,USW00013891
   22,  -56,    0,    0,    0,1910-02-06,USW00013891
   67,  -72,    0,    0,    0,1910-02-07,USW00013891
   89,    0,    0,    0,    0,1910-02-08,USW00013891
  117,    0,   64,    0,    0,1910-02-09,USW00013891
   39,  -22,    0,    0,    0,1910-02-10,USW00013891
   -6,  -89,    0,    0,   76,1910-02-13,USW00013891
   67,  -56,    0,    0,   51,1910-02-14,USW00013891
  139,   11,    0,    0,    0,1910-02-15,USW00013891
  189,  128,    0,    0,    0,1910-02-16,USW00013891
  161,  -44,  287,    0,    0,1910-02-17,USW00013891
  -28,  -72,    0,    0,    0,1910-02-18,USW00013891
   50,  -78,    0,    0,    0,1910-02-19,USW00013891
  111,  -28,    0,    0,    0,1910-02-20,USW00013891
   94,   33,  137,    0,    0,1910-02-21,USW00013891
  156,   67,   10,    0,    0,1910-02-22,USW00013891
  106,   11,    0,    0,    0,1910-02-23,USW00013891
