TMAX,TMIN,PRCP,DATE,STATION
,,    0,1962-07-01,ZI000067789
,,    0,1962-07-02,ZI000067789
,,    0,1962-07-03,ZI000067789
,,    0,1962-07-04,ZI000067789
,,    0,1962-07-05,ZI000067789
,,    0,1962-07-06,ZI000067789
,,    0,1962-07-07,ZI000067789
,,    0,1962-07-08,ZI000067789
,,    0,1962-07-09,ZI000067789
,,    5,1962-07-10,ZI000067789
,,    0,1962-07-11,ZI000067789
,,    0,1962-07-12,ZI000067789
,,    0,1962-07-13,ZI000067789
,,    0,1962-07-14,ZI000067789
,,    0,1962-07-15,ZI000067789
,,    0,1962-07-16,ZI000067789
,,    0,1962-07-17,ZI000067789
,,    0,1962-07-18,ZI000067789
,,    0,1962-07-19,ZI000067789
,,    0,1962-07-20,ZI000067789
,,    0,1962-07-21,ZI000067789
,,    0,1962-07-22,ZI000067789
,,    0,1962-07-23,ZI000067789
,,    0,1962-07-24,ZI000067789
,,    0,1962-07-25,ZI000067789
,,    0,1962-07-26,ZI000067789
,,    0,1962-07-27,ZI000067789
,,    0,1962-07-28,ZI000067789
,,    0,1962-07-29,ZI000067789
,,    0,1962-07-30,ZI000067789
,,    0,1962-07-31,ZI000067789
,,    0,1962-08-01,ZI000067789
,,    0,1962-08-02,ZI000067789
,,    0,1962-08-03,ZI000067789
,,    0,1962-08-04,ZI000067789
,,    0,1962-08-05,ZI000067789
,,    0,1962-08-06,ZI000067789
,,    0,1962-08-07,ZI000067789
,,    0,1962-08-08,ZI000067789
,,    0,1962-08-09,ZI000067789
,,    0,1962-08-10,ZI000067789
,,    0,1962-08-11,ZI000067789
,,    0,1962-08-12,ZI000067789
,,    0,1962-08-13,ZI000067789
,,    0,1962-08-14,ZI000067789
,,    0,1962-08-15,ZI000067789
,,    0,1962-08-16,ZI000067789
,,    0,1962-08-17,ZI000067789
,,    0,1962-08-18,ZI000067789
,,    0,1962-08-19,ZI000067789
,,    0,1962-08-20,ZI000067789
,,    0,1962-08-21,ZI000067789
,,    0,1962-08-22,ZI000067789
,,    0,1962-08-23,ZI000067789
,,    0,1962-08-24,ZI000067789
,,    0,1962-08-25,ZI000067789
,,    0,1962-08-26,ZI000067789
,,    0,1962-08-27,ZI000067789
,,    0,1962-08-28,ZI000067789
,,    0,1962-08-29,ZI000067789
,,    0,1962-08-30,ZI000067789
,,    0,1962-08-31,ZI000067789
,,    0,1962-09-01,ZI000067789
,,    0,1962-09-02,ZI000067789
,,    0,1962-09-03,ZI000067789
,,    0,1962-09-04,ZI000067789
,,    0,1962-09-05,ZI000067789
,,    0,1962-09-06,ZI000067789
,,    0,1962-09-07,ZI000067789
,,    0,1962-09-08,ZI000067789
,,    0,1962-09-09,ZI000067789
,,    0,1962-09-10,ZI000067789
,,    0,1962-09-11,ZI000067789
,,    0,1962-09-12,ZI000067789
,,    0,1962-09-13,ZI000067789
,,    0,1962-09-14,ZI000067789
,,    0,1962-09-15,ZI000067789
,,    0,1962-09-16,ZI000067789
,,    0,1962-09-17,ZI000067789
,,    0,1962-09-18,ZI000067789
,,    0,1962-09-19,ZI000067789
,,    0,1962-09-20,ZI000067789
,,    0,1962-09-21,ZI000067789
,,    0,1962-09-22,ZI000067789
,,    0,1962-09-23,ZI000067789
,,    0,1962-09-24,ZI000067789
,,    0,1962-09-25,ZI000067789
,,    0,1962-09-26,ZI000067789
,,    0,1962-09-27,ZI000067789
,,    0,1962-09-28,ZI000067789
,,    0,1962-09-29,ZI000067789
,,    0,1962-09-30,ZI000067789
,,    0,1962-10-01,ZI000067789
,,    0,1962-10-02,ZI000067789
,,    0,1962-10-03,ZI000067789
,,    0,1962-10-04,ZI000067789
,,    0,1962-10-05,ZI000067789
,,    0,1962-10-06,ZI000067789
,,    0,1962-10-07,ZI000067789
,,    0,1962-10-08,ZI000067789
,,    0,1962-10-09,ZI000067789
,,    0,1962-10-10,ZI000067789
,,    0,1962-10-11,ZI000067789
,,    0,1962-10-12,ZI000067789
,,    0,1962-10-13,ZI000067789
,,    0,1962-10-14,ZI000067789
,,    0,1962-10-15,ZI000067789
,,    0,1962-10-16,ZI000067789
,,    0,1962-10-17,ZI000067789
,,    0,1962-10-18,ZI000067789
,,    0,1962-10-19,ZI000067789
,,    0,1962-10-20,ZI000067789
,,    0,1962-10-21,ZI000067789
,,    0,1962-10-22,ZI000067789
,,    0,1962-10-23,ZI000067789
,,    0,1962-10-24,ZI000067789
,,    0,1962-10-25,ZI000067789
,,    0,1962-10-26,ZI000067789
,,    0,1962-10-27,ZI000067789
,,    0,1962-10-28,ZI000067789
,,    0,1962-10-29,ZI000067789
,,    0,1962-10-30,ZI000067789
,,    0,1962-10-31,ZI000067789
