TMAX,TMIN,PRCP,DATE,STATION
  294,  122,    0,1978-04-14,MXN00032109
  300,   89,    0,1978-04-15,MXN00032109
  311,  106,    0,1978-04-16,MXN00032109
  322,  117,    0,1978-04-17,MXN00032109
  328,  106,    0,1978-04-18,MXN00032109
  328,  144,    0,1978-04-19,MXN00032109
  311,  150,    0,1978-04-20,MXN00032109
  300,  133,    0,1978-04-21,MXN00032109
  300,   94,    0,1978-04-22,MXN00032109
  300,   78,    0,1978-04-23,MXN00032109
  311,  100,    0,1978-04-24,MXN00032109
  311,  133,    0,1978-04-25,MXN00032109
  306,  133,    0,1978-04-26,MXN00032109
  272,  117,    0,1978-04-27,MXN00032109
  300,  133,    0,1978-04-28,MXN00032109
  300,  139,    0,1978-04-29,MXN00032109
  294,  122,    0,1978-04-30,MXN00032109
  278,  106,    0,1978-05-01,MXN00032109
  283,  100,    0,1978-05-02,MXN00032109
  278,   94,    0,1978-05-03,MXN00032109
  278,   94,    0,1978-05-04,MXN00032109
  283,   78,    0,1978-05-05,MXN00032109
  272,  100,    0,1978-05-06,MXN00032109
  300,   94,    0,1978-05-07,MXN00032109
  261,  111,    0,1978-05-08,MXN00032109
  344,   89,    0,1978-05-09,MXN00032109
  333,  100,    0,1978-05-10,MXN00032109
  339,  150,    0,1978-05-11,MXN00032109
  339,  161,    0,1978-05-12,MXN00032109
  350,  150,    0,1978-05-13,MXN00032109
  333,  156,    0,1978-05-14,MXN00032109
  306,  161,    8,1978-05-15,MXN00032109
  311,  122,    0,1978-05-16,MXN00032109
  306,  133,    0,1978-05-17,MXN00032109
  300,  122,    0,1978-05-18,MXN00032109
  306,  111,    0,1978-05-19,MXN00032109
  333,  133,    0,1978-05-20,MXN00032109
  317,  139,    0,1978-05-21,MXN00032109
  317,  128,    0,1978-05-22,MXN00032109
  306,  111,    0,1978-05-23,MXN00032109
  289,  111,    0,1978-05-24,MXN00032109
  300,  106,    0,1978-05-25,MXN00032109
  306,  111,    0,1978-05-26,MXN00032109
  328,  144,    0,1978-05-27,MXN00032109
  328,  139,    0,1978-05-28,MXN00032109
  339,  150,    0,1978-05-29,MXN00032109
  339,  150,    0,1978-05-30,MXN00032109
  317,  156,    0,1978-05-31,MXN00032109
  317,  150,    0,1978-06-01,MXN00032109
  333,  161,    0,1978-06-02,MXN00032109
  300,  139,   84,1978-06-03,MXN00032109
  300,  150,   33,1978-06-04,MXN00032109
  278,  150,    0,1978-06-05,MXN00032109
  289,  117,    0,1978-06-06,MXN00032109
  300,  100,    0,1978-06-07,MXN00032109
  300,  106,    0,1978-06-08,MXN00032109
  289,  117,    0,1978-06-09,MXN00032109
  317,   78,    0,1978-06-10,MXN00032109
  289,  139,   23,1978-06-11,MXN00032109
  300,  117,    0,1978-06-12,MXN00032109
  289,  144,   33,1978-06-13,MXN00032109
  300,  150,   69,1978-06-14,MXN00032109
  306,  100,    0,1978-06-15,MXN00032109
  300,  117,    0,1978-06-16,MXN00032109
  317,  133,    0,1978-06-17,MXN00032109
  300,  117,    0,1978-06-18,MXN00032109
  300,  106,    0,1978-06-19,MXN00032109
  306,  111,   84,1978-06-20,MXN00032109
  267,  117,    0,1978-06-21,MXN00032109
  317,  139,    0,1978-06-22,MXN00032109
  311,  156,    0,1978-06-23,MXN00032109
  311,  161,    0,1978-06-24,MXN00032109
  256,  133,    0,1978-06-25,MXN00032109
  250,  139,    0,1978-06-26,MXN00032109
  267,  139,  157,1978-06-27,MXN00032109
  267,  150,  104,1978-06-28,MXN00032109
  256,  144,   28,1978-06-29,MXN00032109
  261,  139,    0,1978-06-30,MXN00032109
  267,  122,  157,1978-07-01,MXN00032109
  239,  133,    0,1978-07-02,MXN00032109
  261,  122,   48,1978-07-03,MXN00032109
  272,  133,    0,1978-07-04,MXN00032109
  283,  139,   18,1978-07-05,MXN00032109
  272,  133,    0,1978-07-06,MXN00032109
  289,  117,    0,1978-07-07,MXN00032109
  300,  122,    0,1978-07-08,MXN00032109
  283,  139,    0,1978-07-09,MXN00032109
  283,  133,    0,1978-07-10,MXN00032109
  300,  117,    0,1978-07-11,MXN00032109
  283,  128,    0,1978-07-12,MXN00032109
  317,  139,   13,1978-07-13,MXN00032109
  283,  150,    0,1978-07-14,MXN00032109
  278,  139,   43,1978-07-15,MXN00032109
  267,  122,    0,1978-07-16,MXN00032109
  294,  128,    0,1978-07-17,MXN00032109
  289,  139,    0,1978-07-18,MXN00032109
  289,  128,    0,1978-07-19,MXN00032109
  178,  139,    0,1978-07-20,MXN00032109
  283,  128,  157,1978-07-21,MXN00032109
  311,  144,    0,1978-07-22,MXN00032109
  272,  117,    0,1978-07-23,MXN00032109
  289,  133,    0,1978-07-24,MXN00032109
  267,  117,    0,1978-07-25,MXN00032109
  256,  128,   89,1978-07-26,MXN00032109
  239,  106,   79,1978-07-27,MXN00032109
  228,  100,    0,1978-07-28,MXN00032109
  250,  106,    0,1978-07-29,MXN00032109
  267,  100,    0,1978-07-30,MXN00032109
  278,  111,    0,1978-07-31,MXN00032109
  272,  156,  150,1978-08-01,MXN00032109
  267,  144,  140,1978-08-02,MXN00032109
  250,  144,    8,1978-08-03,MXN00032109
  256,  128,    8,1978-08-04,MXN00032109
  267,  122,    0,1978-08-05,MXN00032109
  272,  139,    0,1978-08-06,MXN00032109
  272,  133,    0,1978-08-07,MXN00032109
  256,  117,    0,1978-08-08,MXN00032109
  267,  111,    0,1978-08-09,MXN00032109
  294,  117,   58,1978-08-10,MXN00032109
  272,  139,  140,1978-08-11,MXN00032109
  261,  128,   48,1978-08-12,MXN00032109
  250,  128,  178,1978-08-13,MXN00032109
  267,  106,  178,1978-08-14,MXN00032109
  278,  117,   79,1978-08-15,MXN00032109
  261,  133,   69,1978-08-16,MXN00032109
  256,  117,  130,1978-08-17,MXN00032109
  272,  111,    0,1978-08-18,MXN00032109
  278,  128,    0,1978-08-19,MXN00032109
  267,  128,    0,1978-08-20,MXN00032109
  233,  133,    0,1978-08-21,MXN00032109
  239,  100,   43,1978-08-22,MXN00032109
  250,  106,   43,1978-08-23,MXN00032109
  250,  117,    0,1978-08-24,MXN00032109
  272,  111,    8,1978-08-25,MXN00032109
  278,  133,    0,1978-08-26,MXN00032109
  267,  133,    0,1978-08-27,MXN00032109
  261,  117,  178,1978-08-28,MXN00032109
  283,  111,   51,1978-08-29,MXN00032109
  256,  128,  198,1978-08-30,MXN00032109
  250,  106,    0,1978-08-31,MXN00032109
  250,  133,    0,1978-09-01,MXN00032109
  256,  150,    0,1978-09-02,MXN00032109
  256,  139,    0,1978-09-03,MXN00032109
  278,  128,    0,1978-09-04,MXN00032109
  256,  133,   53,1978-09-05,MXN00032109
  200,  139,    0,1978-09-06,MXN00032109
  233,  139,    0,1978-09-07,MXN00032109
  256,  144,   53,1978-09-08,MXN00032109
  250,  150,  198,1978-09-09,MXN00032109
  250,  144,  109,1978-09-10,MXN00032109
  217,  150,   33,1978-09-11,MXN00032109
  294,  150,   28,1978-09-12,MXN00032109
  250,  150,    0,1978-09-13,MXN00032109
  250,  150,   33,1978-09-14,MXN00032109
  256,  150,   43,1978-09-15,MXN00032109
  250,  144,    0,1978-09-16,MXN00032109
  267,  144,    0,1978-09-17,MXN00032109
  267,  150,  378,1978-09-18,MXN00032109
  239,  144,   18,1978-09-19,MXN00032109
  211,  150,   48,1978-09-20,MXN00032109
  250,  122,    0,1978-09-21,MXN00032109
  250,  139,    0,1978-09-22,MXN00032109
  267,  139,    0,1978-09-23,MXN00032109
  228,  144,   28,1978-09-24,MXN00032109
  272,  161,    0,1978-09-25,MXN00032109
  200,  150,    0,1978-09-26,MXN00032109
  256,  150,    0,1978-09-27,MXN00032109
  267,  144,   18,1978-09-28,MXN00032109
  233,  144,   94,1978-09-29,MXN00032109
  228,  144,    0,1978-09-30,MXN00032109
  250,  150,   64,1978-10-01,MXN00032109
  256,  139,  135,1978-10-02,MXN00032109
  239,  128,  173,1978-10-03,MXN00032109
  200,  122,    0,1978-10-04,MXN00032109
  250,  128,    0,1978-10-05,MXN00032109
  250,  122,    0,1978-10-06,MXN00032109
  244,  139,    0,1978-10-07,MXN00032109
  250,  133,    0,1978-10-08,MXN00032109
  222,  117,    0,1978-10-09,MXN00032109
  211,  122,    0,1978-10-10,MXN00032109
  267,  117,   28,1978-10-11,MXN00032109
  267,  117,    0,1978-10-12,MXN00032109
  233,  100,    0,1978-10-13,MXN00032109
  244,   83,    0,1978-10-14,MXN00032109
  200,  100,    0,1978-10-15,MXN00032109
  206,   83,    0,1978-10-16,MXN00032109
  206,   78,    0,1978-10-17,MXN00032109
  228,  100,    0,1978-10-18,MXN00032109
  239,  111,    0,1978-10-19,MXN00032109
  239,  100,    0,1978-10-20,MXN00032109
  250,  128,    0,1978-10-21,MXN00032109
  261,  122,   28,1978-10-22,MXN00032109
  256,   78,    0,1978-10-23,MXN00032109
  250,  128,   48,1978-10-24,MXN00032109
  239,  122,    0,1978-10-25,MXN00032109
  211,  117,    0,1978-10-26,MXN00032109
  228,   61,    0,1978-10-27,MXN00032109
  239,   50,    0,1978-10-28,MXN00032109
  244,   44,    0,1978-10-29,MXN00032109
  250,  100,    0,1978-10-30,MXN00032109
  267,  106,    0,1978-10-31,MXN00032109
  256,  106,    0,1978-11-01,MXN00032109
  272,  106,    0,1978-11-02,MXN00032109
  267,  117,    0,1978-11-03,MXN00032109
  256,  106,    0,1978-11-04,MXN00032109
  222,  100,    0,1978-11-05,MXN00032109
  233,   50,    0,1978-11-06,MXN00032109
  239,   50,    0,1978-11-07,MXN00032109
  239,   83,    0,1978-11-08,MXN00032109
  233,   78,    0,1978-11-09,MXN00032109
  233,   72,    0,1978-11-10,MXN00032109
  250,   50,    0,1978-11-11,MXN00032109
  211,   89,    0,1978-11-12,MXN00032109
  256,   89,    0,1978-11-13,MXN00032109
  256,   94,    0,1978-11-14,MXN00032109
  256,   83,    0,1978-11-15,MXN00032109
  256,   61,    0,1978-11-16,MXN00032109
  256,   56,    0,1978-11-17,MXN00032109
  256,   94,    0,1978-11-18,MXN00032109
  267,  106,    0,1978-11-19,MXN00032109
  256,  106,    0,1978-11-20,MXN00032109
  261,  106,    0,1978-11-21,MXN00032109
  261,   94,    0,1978-11-22,MXN00032109
  261,   94,    0,1978-11-23,MXN00032109
  267,  111,    0,1978-11-24,MXN00032109
  256,  100,    0,1978-11-25,MXN00032109
  228,  100,    8,1978-11-26,MXN00032109
  200,  100,    0,1978-11-27,MXN00032109
  178,  111,    0,1978-11-28,MXN00032109
  233,  117,    0,1978-11-29,MXN00032109
  239,  122,    0,1978-11-30,MXN00032109
  250,   89,    0,1978-12-01,MXN00032109
  228,   83,    0,1978-12-02,MXN00032109
  244,   56,    0,1978-12-03,MXN00032109
  217,   50,    0,1978-12-04,MXN00032109
  206,   44,    0,1978-12-05,MXN00032109
  222,   33,    0,1978-12-06,MXN00032109
  228,   39,    0,1978-12-07,MXN00032109
  250,   50,    0,1978-12-08,MXN00032109
  222,   61,    0,1978-12-09,MXN00032109
  206,   50,    0,1978-12-10,MXN00032109
  206,   28,    0,1978-12-11,MXN00032109
  228,   11,    0,1978-12-12,MXN00032109
  222,   28,    0,1978-12-13,MXN00032109
  250,   44,    0,1978-12-14,MXN00032109
  267,   56,    0,1978-12-15,MXN00032109
  256,   72,    0,1978-12-16,MXN00032109
  239,   50,    0,1978-12-17,MXN00032109
  228,   39,    0,1978-12-18,MXN00032109
  211,   44,    0,1978-12-19,MXN00032109
  206,   56,    0,1978-12-20,MXN00032109
  233,   39,    0,1978-12-21,MXN00032109
  222,   33,    0,1978-12-22,MXN00032109
  244,   50,    0,1978-12-23,MXN00032109
  228,   56,    0,1978-12-24,MXN00032109
  211,   44,    0,1978-12-25,MXN00032109
  200,   28,    0,1978-12-26,MXN00032109
  217,    6,    0,1978-12-27,MXN00032109
  239,   17,    0,1978-12-28,MXN00032109
  233,   39,    0,1978-12-29,MXN00032109
  228,   50,    0,1978-12-30,MXN00032109
  250,   56,    0,1978-12-31,MXN00032109
  250,   67,    0,1979-01-01,MXN00032109
  233,   56,    0,1979-01-02,MXN00032109
  239,   50,    0,1979-01-03,MXN00032109
  239,   56,    0,1979-01-04,MXN00032109
  222,   50,    0,1979-01-05,MXN00032109
  217,   17,    0,1979-01-06,MXN00032109
  200,   33,    0,1979-01-07,MXN00032109
  228,   11,    0,1979-01-08,MXN00032109
  244,   17,    0,1979-01-09,MXN00032109
  250,   44,    0,1979-01-10,MXN00032109
  228,   56,    0,1979-01-11,MXN00032109
  211,   50,    0,1979-01-12,MXN00032109
  206,   17,    0,1979-01-13,MXN00032109
  228,    6,    0,1979-01-14,MXN00032109
  222,   17,    0,1979-01-15,MXN00032109
  239,   39,    0,1979-01-16,MXN00032109
  233,   50,    0,1979-01-17,MXN00032109
  222,   44,    0,1979-01-18,MXN00032109
  200,   28,    0,1979-01-19,MXN00032109
  211,   11,    0,1979-01-20,MXN00032109
  228,   33,    0,1979-01-21,MXN00032109
  217,   39,    0,1979-01-22,MXN00032109
  239,   56,    0,1979-01-23,MXN00032109
  233,   50,   18,1979-01-24,MXN00032109
  217,   50,   79,1979-01-25,MXN00032109
  244,   67,    0,1979-01-26,MXN00032109
  261,   89,    0,1979-01-27,MXN00032109
  250,  106,    0,1979-01-28,MXN00032109
  233,   83,    0,1979-01-29,MXN00032109
  239,   50,    0,1979-01-30,MXN00032109
  256,   56,    0,1979-01-31,MXN00032109
  250,   50,    0,1979-02-01,MXN00032109
  239,   56,    0,1979-02-02,MXN00032109
  228,   78,    0,1979-02-03,MXN00032109
  256,  100,   28,1979-02-04,MXN00032109
  250,   78,   28,1979-02-05,MXN00032109
  250,   50,    0,1979-02-06,MXN00032109
  228,    0,    0,1979-02-07,MXN00032109
  217,   28,    0,1979-02-08,MXN00032109
  233,   28,    0,1979-02-09,MXN00032109
  250,   56,    0,1979-02-10,MXN00032109
  228,   67,    0,1979-02-11,MXN00032109
  239,   67,    8,1979-02-12,MXN00032109
  239,   67,    0,1979-02-13,MXN00032109
  250,   56,    0,1979-02-14,MXN00032109
  239,   50,    0,1979-02-15,MXN00032109
  244,   56,    0,1979-02-16,MXN00032109
  256,   61,    0,1979-02-17,MXN00032109
  250,   61,    0,1979-02-18,MXN00032109
  239,   67,  150,1979-02-19,MXN00032109
  250,   56,    0,1979-02-20,MXN00032109
  256,   56,    0,1979-02-21,MXN00032109
  250,   78,    0,1979-02-22,MXN00032109
  228,   67,    0,1979-02-23,MXN00032109
  250,   56,    0,1979-02-24,MXN00032109
  267,   78,    0,1979-02-25,MXN00032109
  250,  100,    0,1979-02-26,MXN00032109
  261,   78,    0,1979-02-27,MXN00032109
  256,   56,    0,1979-02-28,MXN00032109
  272,   56,    0,1979-03-01,MXN00032109
  267,   89,    0,1979-03-02,MXN00032109
  250,   67,    0,1979-03-03,MXN00032109
  256,   61,    0,1979-03-04,MXN00032109
  228,   56,    0,1979-03-05,MXN00032109
  250,   56,    0,1979-03-06,MXN00032109
  228,   50,    0,1979-03-07,MXN00032109
  250,   50,    0,1979-03-08,MXN00032109
  256,   67,    0,1979-03-09,MXN00032109
  278,   78,    0,1979-03-10,MXN00032109
  267,   89,    0,1979-03-11,MXN00032109
  289,  100,    0,1979-03-12,MXN00032109
  278,   83,    0,1979-03-13,MXN00032109
  289,  122,    0,1979-03-14,MXN00032109
  267,  117,    0,1979-03-15,MXN00032109
  272,  106,    0,1979-03-16,MXN00032109
  239,  117,    0,1979-03-17,MXN00032109
  250,   78,    0,1979-03-18,MXN00032109
  267,   89,    0,1979-03-19,MXN00032109
  250,   89,    0,1979-03-20,MXN00032109
  244,   89,    0,1979-03-21,MXN00032109
  250,   89,    0,1979-03-22,MXN00032109
  256,   78,    0,1979-03-23,MXN00032109
  278,   67,    0,1979-03-24,MXN00032109
  244,   67,    0,1979-03-25,MXN00032109
  267,   56,    0,1979-03-26,MXN00032109
  278,   78,    0,1979-03-27,MXN00032109
  267,   83,    0,1979-03-28,MXN00032109
  300,  100,    0,1979-03-29,MXN00032109
  289,  106,    0,1979-03-30,MXN00032109
  278,  100,    0,1979-03-31,MXN00032109
  278,  100,    0,1979-04-01,MXN00032109
  267,  117,    0,1979-04-02,MXN00032109
  300,   89,    0,1979-04-03,MXN00032109
  239,   50,    0,1979-04-04,MXN00032109
  261,   67,    0,1979-04-05,MXN00032109
  267,  100,    0,1979-04-06,MXN00032109
  300,  117,    0,1979-04-07,MXN00032109
  283,  117,    0,1979-04-08,MXN00032109
  228,  106,    0,1979-04-09,MXN00032109
  200,  100,    0,1979-04-10,MXN00032109
  206,   67,    0,1979-04-11,MXN00032109
  239,   67,    0,1979-04-12,MXN00032109
  217,   72,    0,1979-04-13,MXN00032109
  200,  117,    0,1979-04-14,MXN00032109
  239,  111,    0,1979-04-15,MXN00032109
  217,   33,    0,1979-04-16,MXN00032109
  206,  122,    0,1979-04-17,MXN00032109
  244,  139,    0,1979-04-18,MXN00032109
  250,  117,    0,1979-04-19,MXN00032109
  267,   67,    0,1979-04-20,MXN00032109
  267,  100,    0,1979-04-21,MXN00032109
  250,  106,    0,1979-04-22,MXN00032109
  278,  106,    0,1979-04-23,MXN00032109
  256,  106,    0,1979-04-24,MXN00032109
  250,  106,    0,1979-04-25,MXN00032109
  317,  117,    0,1979-04-26,MXN00032109
  267,  106,    0,1979-04-27,MXN00032109
  217,  106,    0,1979-04-28,MXN00032109
  250,  106,    0,1979-04-29,MXN00032109
  256,   94,    0,1979-04-30,MXN00032109
  306,   89,    0,1979-05-01,MXN00032109
  289,  117,    0,1979-05-02,MXN00032109
  267,  100,    0,1979-05-03,MXN00032109
  278,   78,    0,1979-05-04,MXN00032109
  300,   94,    0,1979-05-05,MXN00032109
  289,  106,    0,1979-05-06,MXN00032109
  300,  100,    0,1979-05-07,MXN00032109
  278,  117,    0,1979-05-08,MXN00032109
  267,  106,    0,1979-05-09,MXN00032109
  289,   89,    0,1979-05-10,MXN00032109
  300,   83,    0,1979-05-11,MXN00032109
  278,  111,    0,1979-05-12,MXN00032109
  294,  100,    0,1979-05-13,MXN00032109
  311,  100,    0,1979-05-14,MXN00032109
  300,  117,    0,1979-05-15,MXN00032109
  283,  139,    0,1979-05-16,MXN00032109
  289,  117,    0,1979-05-17,MXN00032109
  311,  111,    0,1979-05-18,MXN00032109
  300,  139,    0,1979-05-19,MXN00032109
  278,  133,    0,1979-05-20,MXN00032109
  294,  106,    0,1979-05-21,MXN00032109
  311,  122,    0,1979-05-22,MXN00032109
  289,  139,    0,1979-05-23,MXN00032109
  278,  144,    0,1979-05-24,MXN00032109
  300,  106,    0,1979-05-25,MXN00032109
  300,  122,    0,1979-05-26,MXN00032109
  294,  128,    0,1979-05-27,MXN00032109
  306,  117,    0,1979-05-28,MXN00032109
  300,  139,    0,1979-05-29,MXN00032109
  300,  133,    0,1979-05-30,MXN00032109
  311,  117,    0,1979-05-31,MXN00032109
  289,  156,   69,1979-06-01,MXN00032109
  306,  139,   48,1979-06-02,MXN00032109
  294,  156,    8,1979-06-03,MXN00032109
  272,  150,    0,1979-06-04,MXN00032109
  278,  150,    0,1979-06-05,MXN00032109
  300,  139,    0,1979-06-06,MXN00032109
  283,  133,    0,1979-06-07,MXN00032109
  300,  139,    0,1979-06-08,MXN00032109
  267,  150,   58,1979-06-09,MXN00032109
  289,  133,    0,1979-06-10,MXN00032109
  311,  139,    0,1979-06-11,MXN00032109
  306,  156,    0,1979-06-12,MXN00032109
  278,  161,    0,1979-06-13,MXN00032109
  272,  150,    0,1979-06-14,MXN00032109
  289,  133,    0,1979-06-15,MXN00032109
  306,  117,    0,1979-06-16,MXN00032109
  322,  156,    0,1979-06-17,MXN00032109
  300,  150,    8,1979-06-18,MXN00032109
  278,  128,    0,1979-06-19,MXN00032109
  300,  117,    0,1979-06-20,MXN00032109
  283,  139,    0,1979-06-21,MXN00032109
  289,  133,    0,1979-06-22,MXN00032109
  306,  128,    0,1979-06-23,MXN00032109
  300,  150,    0,1979-06-24,MXN00032109
  300,  144,    0,1979-06-25,MXN00032109
  278,  156,   18,1979-06-26,MXN00032109
  267,  139,   64,1979-06-27,MXN00032109
  256,  122,  178,1979-06-28,MXN00032109
  278,  111,   18,1979-06-29,MXN00032109
  300,  128,    0,1979-06-30,MXN00032109
  300,  128,    0,1979-07-01,MXN00032109
  267,  150,  318,1979-07-02,MXN00032109
  250,  122,    0,1979-07-03,MXN00032109
  278,  106,   28,1979-07-04,MXN00032109
  306,  128,    0,1979-07-05,MXN00032109
  289,  144,   69,1979-07-06,MXN00032109
  272,  117,   28,1979-07-07,MXN00032109
  294,  150,    0,1979-07-08,MXN00032109
  278,  128,    0,1979-07-09,MXN00032109
  300,  122,    0,1979-07-10,MXN00032109
  283,  144,    0,1979-07-11,MXN00032109
  267,  128,    0,1979-07-12,MXN00032109
