TMAX,TMIN,PRCP,SNWD,DATE,STATION
,  -50,,,1978-03-13,AF000040930
   40,  -40,,,1978-03-14,AF000040930
  -20,,,,1978-03-15,AF000040930
  -80,,,,1978-03-17,AF000040930
, -200,,,1978-03-18,AF000040930
,,,,1978-03-19,AF000040930
, -140,,,1978-03-21,AF000040930
  -30, -130,,,1978-03-22,AF000040930
  -30, -130,,,1978-03-23,AF000040930
  -50,,,,1978-03-24,AF000040930
  -30,,,,1978-03-26,AF000040930
  -20,,,,1978-03-27,AF000040930
,,,,1978-03-28,AF000040930
  -30, -100,,,1978-03-29,AF000040930
,,,,1978-03-30,AF000040930
, -130,,,1978-03-31,AF000040930
   20,  -90,,,1978-04-01,AF000040930
  -10,,,,1978-04-02,AF000040930
    0,  -80,,,1978-04-03,AF000040930
   30,  -40,,,1978-04-06,AF000040930
,  -20,,,1978-04-07,AF000040930
   90,,,,1978-04-08,AF000040930
   40,  -10,,,1978-04-09,AF000040930
,    0,,,1978-04-29,AF000040930
,   20,,,1978-05-13,AF000040930
  110,   30,,,1978-05-15,AF000040930
,   20,,,1978-05-16,AF000040930
  100,   10,,,1978-05-17,AF000040930
,   10,,,1978-05-19,AF000040930
,   10,,,1978-05-20,AF000040930
,   20,,,1978-05-22,AF000040930
,   20,,,1978-05-23,AF000040930
   90,,,,1978-05-26,AF000040930
   80,    0,,,1978-05-27,AF000040930
,   30,,,1978-05-30,AF000040930
  110,,,,1978-05-31,AF000040930
,   30,,,1978-06-01,AF000040930
  150,   70,,,1978-06-02,AF000040930
,   40,,,1978-06-03,AF000040930
  140,,,,1978-06-04,AF000040930
  120,   30,,,1978-06-05,AF000040930
,   20,,,1978-06-06,AF000040930
,   30,,,1978-06-11,AF000040930
  150,   40,,,1978-06-12,AF000040930
,   20,,,1978-06-13,AF000040930
  120,   40,,,1978-06-16,AF000040930
,   50,,,1978-06-19,AF000040930
,   50,,,1978-06-20,AF000040930
  140,,,,1978-07-05,AF000040930
  140,   60,,,1978-07-06,AF000040930
   90,,,,1978-07-07,AF000040930
,   20,,,1978-07-08,AF000040930
  190,   20,,,1978-07-09,AF000040930
,   30,,,1978-07-10,AF000040930
  140,   50,,,1978-07-12,AF000040930
,   50,,,1978-07-13,AF000040930
  170,   80,,,1978-07-15,AF000040930
  180,   90,,,1978-07-16,AF000040930
  160,   80,,,1978-07-19,AF000040930
,   70,,,1978-07-20,AF000040930
,   70,,,1978-07-21,AF000040930
,,,,1978-07-22,AF000040930
,,,,1978-07-23,AF000040930
  170,   60,,,1978-07-25,AF000040930
  180,   60,,,1978-07-26,AF000040930
  170,   80,,,1978-07-27,AF000040930
,,,,1978-07-28,AF000040930
  140,   60,,,1978-07-29,AF000040930
,   60,,,1978-07-30,AF000040930
,   70,,,1978-07-31,AF000040930
  130,   50,,,1978-08-01,AF000040930
  140,,,,1978-08-02,AF000040930
  140,   40,,,1978-08-03,AF000040930
,   30,,,1978-08-04,AF000040930
,   30,,,1978-08-05,AF000040930
  160,   60,,,1978-08-07,AF000040930
  170,   90,,,1978-08-09,AF000040930
  180,,,,1978-08-10,AF000040930
  150,   50,,,1978-08-11,AF000040930
  140,   60,,,1978-08-12,AF000040930
  150,   50,,,1978-08-13,AF000040930
  140,   60,,,1978-08-14,AF000040930
  150,   60,,,1978-08-15,AF000040930
  160,   80,,,1978-08-16,AF000040930
  180,   90,,,1978-08-17,AF000040930
,,,,1978-08-18,AF000040930
,,,,1978-08-19,AF000040930
  130,   30,,,1978-08-22,AF000040930
,   20,,,1978-08-23,AF000040930
  150,   50,,,1978-08-24,AF000040930
  160,,,,1978-08-25,AF000040930
  130,   30,,,1978-08-27,AF000040930
  130,   30,,,1978-08-28,AF000040930
  150,   50,,,1978-08-29,AF000040930
  120,   10,,,1978-08-30,AF000040930
,    0,,,1978-08-31,AF000040930
,    0,,,1978-09-01,AF000040930
  110,   10,,,1978-09-02,AF000040930
,   20,,,1978-09-03,AF000040930
,    0,,,1978-09-05,AF000040930
  130,   10,,,1978-09-06,AF000040930
  130,   30,,,1978-09-07,AF000040930
,   30,,,1978-09-09,AF000040930
,   30,,,1978-09-12,AF000040930
  120,,,,1978-09-13,AF000040930
  120,   30,,,1978-09-14,AF000040930
,,,,1978-09-15,AF000040930
,   10,,,1978-09-16,AF000040930
,,,,1978-09-17,AF000040930
   90,  -10,,,1978-09-18,AF000040930
,  -10,,,1978-09-19,AF000040930
,  -10,,,1978-09-20,AF000040930
,   10,,,1978-09-21,AF000040930
,   20,,,1978-09-22,AF000040930
,   30,,,1978-09-23,AF000040930
  130,   20,,,1978-09-25,AF000040930
  130,,,,1978-09-26,AF000040930
,  -10,,,1978-09-27,AF000040930
,  -20,,,1978-09-29,AF000040930
,  -10,,,1978-09-30,AF000040930
  110,,,,1978-10-02,AF000040930
,  -40,,,1978-10-04,AF000040930
   80,  -50,,,1978-10-05,AF000040930
   40,  -40,,,1978-10-06,AF000040930
,  -20,,,1978-10-08,AF000040930
,  -30,,,1978-10-10,AF000040930
,  -40,,,1978-10-12,AF000040930
   90,  -20,,,1978-10-13,AF000040930
   80,,,,1978-10-14,AF000040930
   50,  -30,,,1978-10-16,AF000040930
,  -10,,,1978-10-17,AF000040930
,,,,1978-10-18,AF000040930
   60,  -30,,,1978-10-19,AF000040930
   60,  -10,,,1978-10-20,AF000040930
,  -20,,,1978-10-21,AF000040930
,   10,,,1978-10-23,AF000040930
  100,    0,,,1978-10-24,AF000040930
   70,  -30,,,1978-10-25,AF000040930
,  -40,,,1978-10-26,AF000040930
,,,,1978-10-27,AF000040930
   90,,,,1978-10-28,AF000040930
   50,  -30,,,1978-10-29,AF000040930
,  -10,,,1978-11-01,AF000040930
,  -90,,,1978-11-04,AF000040930
,,,,1978-11-05,AF000040930
  -20, -150,,,1978-11-06,AF000040930
, -140,,,1978-11-07,AF000040930
,,,,1978-11-08,AF000040930
,  -50,,,1978-11-09,AF000040930
,  -20,,,1978-11-10,AF000040930
,,,,1978-11-11,AF000040930
   40,,,,1978-11-12,AF000040930
  -30,  -80,,,1978-11-13,AF000040930
,,,,1978-11-14,AF000040930
, -100,,,1978-11-16,AF000040930
   20, -100,,,1978-11-18,AF000040930
   10,  -90,,,1978-11-19,AF000040930
  -20,,,,1978-11-20,AF000040930
, -160,,,1978-11-21,AF000040930
,,,,1978-11-23,AF000040930
, -150,,,1978-11-24,AF000040930
  -40, -150,,,1978-11-25,AF000040930
  -20,,,,1978-11-26,AF000040930
, -170,,,1978-11-27,AF000040930
,,,,1978-11-29,AF000040930
,,,,1978-11-30,AF000040930
  -60,,,,1978-12-01,AF000040930
, -110,,,1978-12-02,AF000040930
, -100,,,1978-12-03,AF000040930
  -40,,,,1978-12-04,AF000040930
,,,,1978-12-05,AF000040930
,  -60,,,1978-12-06,AF000040930
  -10,,,,1978-12-07,AF000040930
    0,  -80,,,1978-12-08,AF000040930
,  -40,,,1978-12-09,AF000040930
   50,  -40,,,1978-12-10,AF000040930
,  -40,,,1978-12-11,AF000040930
,,,,1978-12-12,AF000040930
   60,    0,,,1978-12-13,AF000040930
,  -30,,,1978-12-14,AF000040930
   10,  -40,,,1978-12-15,AF000040930
,,,,1978-12-16,AF000040930
,  -70,,,1978-12-17,AF000040930
  -30,,,,1978-12-18,AF000040930
, -190,,,1978-12-19,AF000040930
  -20, -100,,,1978-12-20,AF000040930
,  -80,,,1978-12-21,AF000040930
  -20, -100,,,1978-12-22,AF000040930
  -20, -120,,,1978-12-23,AF000040930
  -20, -160,,,1978-12-24,AF000040930
  -20, -170,,,1978-12-25,AF000040930
, -140,,,1978-12-26,AF000040930
   10,  -90,,,1978-12-27,AF000040930
   30,  -60,,,1978-12-28,AF000040930
,  -80,,,1978-12-31,AF000040930
  -40,,,,1979-01-01,AF000040930
  -30,  -80,,,1979-01-02,AF000040930
  -30,  -90,,,1979-01-03,AF000040930
,  -90,,,1979-01-04,AF000040930
,,,,1979-01-05,AF000040930
   30,  -60,,,1979-01-06,AF000040930
    0,  -70,,,1979-01-07,AF000040930
  -40,  -80,,,1979-01-08,AF000040930
, -130,,,1979-01-09,AF000040930
  -30, -110,,,1979-01-10,AF000040930
  -10,  -70,,,1979-01-11,AF000040930
  -10,,,,1979-01-12,AF000040930
  -20,  -80,,,1979-01-13,AF000040930
  -50, -110,,,1979-01-14,AF000040930
  -70, -140,,,1979-01-15,AF000040930
  -40,,,,1979-01-16,AF000040930
  -60,,,,1979-01-18,AF000040930
 -120, -200,,,1979-01-20,AF000040930
, -160,,,1979-01-21,AF000040930
,  -90,,,1979-01-23,AF000040930
  -30,  -60,,,1979-01-24,AF000040930
  -30,,,,1979-01-25,AF000040930
  -60,,,,1979-01-26,AF000040930
  -80, -230,,,1979-01-27,AF000040930
,,,,1979-01-28,AF000040930
, -170,,,1979-01-29,AF000040930
  -80, -190,,,1979-01-30,AF000040930
  -80, -140,,,1979-01-31,AF000040930
  -90,,,,1979-02-01,AF000040930
  -70, -170,,,1979-02-02,AF000040930
   50, -110,,,1979-02-03,AF000040930
    0,  -80,,,1979-02-04,AF000040930
  -40,,,,1979-02-05,AF000040930
, -120,,,1979-02-07,AF000040930
, -100,,,1979-02-09,AF000040930
,  -80,,,1979-02-10,AF000040930
,  -60,,,1979-02-15,AF000040930
,  -40,,,1979-02-16,AF000040930
  -30,,,,1979-02-19,AF000040930
, -220,,,1979-02-20,AF000040930
 -110, -170,,,1979-02-21,AF000040930
 -100, -170,,,1979-02-22,AF000040930
 -100, -180,,,1979-02-23,AF000040930
  -70, -140,,,1979-02-24,AF000040930
  -70, -150,,,1979-02-25,AF000040930
  -70, -160,,,1979-02-26,AF000040930
  -80, -110,,,1979-02-27,AF000040930
, -140,,,1979-02-28,AF000040930
, -110,,,1979-03-04,AF000040930
  -80,,,,1979-03-05,AF000040930
, -260,,,1979-03-08,AF000040930
  -60, -170,,,1979-03-09,AF000040930
   20, -110,,,1979-03-14,AF000040930
, -120,,,1979-03-15,AF000040930
  -30,  -70,,,1979-03-16,AF000040930
  -20,,,,1979-03-17,AF000040930
   20,  -60,,,1979-03-19,AF000040930
   50,  -50,,,1979-03-20,AF000040930
    0,  -90,,,1979-03-21,AF000040930
   10,  -90,,,1979-03-22,AF000040930
,  -50,,,1979-03-23,AF000040930
,  -50,,,1979-03-24,AF000040930
   10,  -30,,,1979-03-25,AF000040930
,  -30,,,1979-03-26,AF000040930
,,,,1979-03-27,AF000040930
,  -50,,,1979-03-30,AF000040930
,  -60,,,1979-04-01,AF000040930
,  -10,,,1979-04-08,AF000040930
  100,    0,,,1979-04-11,AF000040930
,   10,,,1979-04-12,AF000040930
   90,   20,,,1979-04-13,AF000040930
   50,  -30,,,1979-04-15,AF000040930
,   20,,,1979-04-25,AF000040930
,   40,,,1979-04-26,AF000040930
,,,,1979-04-27,AF000040930
  100,  -30,,,1979-04-28,AF000040930
,  -10,,,1979-04-29,AF000040930
   70,,,,1979-04-30,AF000040930
,  -70,,,1979-05-01,AF000040930
,  -70,,,1979-05-02,AF000040930
,  -10,,,1979-05-09,AF000040930
   40,,,,1979-05-10,AF000040930
,  -40,,,1979-05-11,AF000040930
   40,  -30,,,1979-05-12,AF000040930
,  -30,,,1979-05-13,AF000040930
,   20,,,1979-06-29,AF000040930
,   40,,,1979-07-02,AF000040930
,   40,,,1979-07-03,AF000040930
,   70,,,1979-07-06,AF000040930
  190,   80,,,1979-07-07,AF000040930
  180,   80,,,1979-07-08,AF000040930
  170,   90,,,1979-07-10,AF000040930
  180,,,,1979-07-11,AF000040930
  180,   90,,,1979-07-12,AF000040930
  160,   80,,,1979-07-13,AF000040930
  170,   70,,,1979-07-14,AF000040930
  160,   70,,,1979-07-15,AF000040930
  170,   70,,,1979-07-16,AF000040930
  170,   80,,,1979-07-17,AF000040930
  170,   90,,,1979-07-18,AF000040930
  180,   90,,,1979-07-19,AF000040930
  170,,,,1979-07-20,AF000040930
  160,   60,,,1979-07-21,AF000040930
  130,   50,,,1979-07-22,AF000040930
  130,   40,,,1979-07-23,AF000040930
,   40,,,1979-07-25,AF000040930
  150,,,,1979-07-26,AF000040930
,,,,1979-07-27,AF000040930
,   60,,,1979-07-28,AF000040930
,   70,,,1979-07-29,AF000040930
,   80,,,1979-07-30,AF000040930
,   90,,,1979-07-31,AF000040930
  190,,,,1979-08-02,AF000040930
,   70,,,1979-08-03,AF000040930
  150,   60,,,1979-08-05,AF000040930
  120,   70,,,1979-08-06,AF000040930
  130,   70,,,1979-08-07,AF000040930
  100,   50,,,1979-08-08,AF000040930
  120,   60,,,1979-08-09,AF000040930
,   60,,,1979-08-11,AF000040930
  130,   70,,,1979-08-12,AF000040930
,   60,,,1979-08-13,AF000040930
  150,   50,,,1979-08-14,AF000040930
  150,   70,,,1979-08-15,AF000040930
  130,   70,,,1979-08-16,AF000040930
  130,   60,,,1979-08-17,AF000040930
  150,   70,,,1979-08-18,AF000040930
  150,,,,1979-08-20,AF000040930
  100,   10,,,1979-08-21,AF000040930
,  -10,,,1979-08-22,AF000040930
   80,   10,,,1979-08-23,AF000040930
   80,    0,,,1979-08-24,AF000040930
,   20,,,1979-08-26,AF000040930
  120,   20,,,1979-08-27,AF000040930
  120,   20,,,1979-08-28,AF000040930
,,,,1979-08-29,AF000040930
,   10,,,1979-08-30,AF000040930
  200,   20,,,1979-08-31,AF000040930
  120,   30,,,1979-09-01,AF000040930
  110,   20,,,1979-09-02,AF000040930
,   20,,,1979-09-03,AF000040930
  100,   20,,,1979-09-05,AF000040930
  120,   20,,,1979-09-06,AF000040930
  130,   30,,,1979-09-07,AF000040930
  140,   40,,,1979-09-08,AF000040930
  140,   40,,,1979-09-10,AF000040930
  120,   40,,,1979-09-11,AF000040930
  120,   40,,,1979-09-12,AF000040930
  110,   40,,,1979-09-13,AF000040930
,   40,,,1979-09-14,AF000040930
   80,   10,,,1979-09-16,AF000040930
   90,   20,,,1979-09-17,AF000040930
  120,    0,,,1979-09-18,AF000040930
   90,,,,1979-09-19,AF000040930
   90,    0,,,1979-09-22,AF000040930
  100,  -20,,,1979-09-23,AF000040930
   50,  -30,,,1979-09-24,AF000040930
,  -50,,,1979-09-25,AF000040930
,  -30,,,1979-09-26,AF000040930
   80,,,,1979-09-27,AF000040930
,  -30,,,1979-09-28,AF000040930
,  -30,,,1979-09-29,AF000040930
,  -10,,,1979-09-30,AF000040930
   90,  -20,,,1979-10-01,AF000040930
   80,  -30,,,1979-10-02,AF000040930
   80,  -30,,,1979-10-03,AF000040930
   80,  -10,,,1979-10-04,AF000040930
   80,  -10,,,1979-10-05,AF000040930
   90,   10,,,1979-10-06,AF000040930
,   20,,,1979-10-07,AF000040930
  120,   10,,,1979-10-08,AF000040930
   90,  -10,,,1979-10-09,AF000040930
   60,,,,1979-10-10,AF000040930
,  -40,,,1979-10-11,AF000040930
,  -30,,,1979-10-12,AF000040930
,  -30,,,1979-10-13,AF000040930
   50,,,,1979-10-14,AF000040930
   60,,,,1979-10-15,AF000040930
,  -40,,,1979-10-16,AF000040930
   60,  -40,,,1979-10-17,AF000040930
   70,  -30,,,1979-10-18,AF000040930
   80,    0,,,1979-10-19,AF000040930
   90,    0,,,1979-10-20,AF000040930
,    0,,,1979-10-21,AF000040930
   70,  -30,,,1979-10-22,AF000040930
  200,   10,,,1979-10-23,AF000040930
,   20,,,1979-10-24,AF000040930
  100,   10,,,1979-10-25,AF000040930
  100,   10,,,1979-10-26,AF000040930
,    0,,,1979-10-27,AF000040930
  100,   10,,,1979-10-28,AF000040930
   80,   10,,,1979-10-29,AF000040930
   90,    0,,,1979-10-30,AF000040930
   70,,,,1979-10-31,AF000040930
   50,  -60,,,1979-11-01,AF000040930
,  -40,,,1979-11-02,AF000040930
,  -20,,,1979-11-03,AF000040930
   60,  -20,,,1979-11-04,AF000040930
   60,  -10,,,1979-11-05,AF000040930
   40,  -40,,,1979-11-06,AF000040930
   30,  -60,,,1979-11-07,AF000040930
  -10,,,,1979-11-08,AF000040930
  -10,  -90,,,1979-11-09,AF000040930
   20,,,,1979-11-10,AF000040930
,,,,1979-11-11,AF000040930
, -130,,,1979-11-12,AF000040930
  -20,,,,1979-11-13,AF000040930
  -50, -120,,,1979-11-14,AF000040930
  -20,,,,1979-11-15,AF000040930
  -10, -130,,,1979-11-16,AF000040930
  -20, -120,,,1979-11-17,AF000040930
    0, -120,,,1979-11-18,AF000040930
, -130,,,1979-11-19,AF000040930
  -20,,,,1979-11-20,AF000040930
  -80, -160,,,1979-11-21,AF000040930
  -20, -120,,,1979-11-22,AF000040930
  -30,  -90,,,1979-11-23,AF000040930
  -20,,,,1979-11-24,AF000040930
    0, -130,,,1979-11-25,AF000040930
,,,,1979-11-26,AF000040930
   10,  -70,,,1979-11-27,AF000040930
   20,  -60,,,1979-11-28,AF000040930
,  -90,,,1979-11-29,AF000040930
   30,  -60,,,1979-11-30,AF000040930
   10,  -60,,,1979-12-01,AF000040930
,,,,1979-12-02,AF000040930
  -20, -110,,,1979-12-03,AF000040930
  -40,  -90,,,1979-12-04,AF000040930
, -140,,,1979-12-05,AF000040930
, -110,,,1979-12-06,AF000040930
  -30,  -80,,,1979-12-07,AF000040930
,  -60,,,1979-12-08,AF000040930
    0,  -50,,,1979-12-09,AF000040930
  -20,  -90,,,1979-12-10,AF000040930
,  -90,,,1979-12-11,AF000040930
  -10,  -70,,,1979-12-12,AF000040930
  -10, -100,,,1979-12-13,AF000040930
  -30,  -80,,,1979-12-14,AF000040930
  -60, -100,,,1979-12-15,AF000040930
, -100,,,1979-12-16,AF000040930
  -30,,,,1979-12-17,AF000040930
  -70, -150,,,1979-12-18,AF000040930
  -80, -160,,,1979-12-19,AF000040930
  -60, -170,,,1979-12-20,AF000040930
  -60, -110,,,1979-12-21,AF000040930
  -70, -100,,,1979-12-22,AF000040930
  -80,,,,1979-12-23,AF000040930
, -150,,,1979-12-24,AF000040930
,,,,1979-12-25,AF000040930
  -30, -120,,,1979-12-26,AF000040930
  -30, -100,,,1979-12-27,AF000040930
  -30,  -80,,,1979-12-28,AF000040930
  -50,,,,1979-12-29,AF000040930
  -60, -140,,,1979-12-30,AF000040930
  -80,,,,1979-12-31,AF000040930
  -70, -150,,,1980-01-01,AF000040930
  -80, -210,,,1980-01-02,AF000040930
, -160,,,1980-01-03,AF000040930
  -70, -140,,,1980-01-04,AF000040930
  -70, -130,,,1980-01-05,AF000040930
,  -90,,,1980-01-06,AF000040930
  -50, -100,,,1980-01-07,AF000040930
, -100,,,1980-01-08,AF000040930
  -60,,,,1980-01-09,AF000040930
,,,,1980-01-10,AF000040930
, -210,,,1980-01-11,AF000040930
, -140,,,1980-01-12,AF000040930
  -80, -120,,,1980-01-13,AF000040930
, -130,,,1980-01-14,AF000040930
, -160,,,1980-01-15,AF000040930
  -80, -170,,,1980-01-16,AF000040930
 -100,,,,1980-01-17,AF000040930
  -80, -100,,,1980-01-18,AF000040930
, -170,,,1980-01-19,AF000040930
, -120,,,1980-01-20,AF000040930
, -130,,,1980-01-21,AF000040930
  -80, -120,,,1980-01-22,AF000040930
,  -80,,,1980-01-23,AF000040930
,  -90,,,1980-01-24,AF000040930
,  -90,,,1980-01-25,AF000040930
, -120,,,1980-01-26,AF000040930
, -150,,,1980-01-27,AF000040930
, -160,,,1980-01-29,AF000040930
    0, -100,,,1980-01-31,AF000040930
  -30, -100,,,1980-02-01,AF000040930
, -220,,,1980-02-02,AF000040930
, -210,,,1980-02-03,AF000040930
, -210,,,1980-02-04,AF000040930
, -230,,,1980-02-05,AF000040930
, -150,,,1980-02-07,AF000040930
, -140,,,1980-02-08,AF000040930
, -160,,,1980-02-09,AF000040930
, -180,,,1980-02-10,AF000040930
,  -80,,,1980-02-11,AF000040930
  -20,  -60,,,1980-02-13,AF000040930
  -10,  -90,,,1980-02-16,AF000040930
, -120,,,1980-02-17,AF000040930
  -60,  -90,,,1980-02-19,AF000040930
,  -70,,,1980-02-26,AF000040930
, -150,,,1980-02-28,AF000040930
  -40,  -80,,,1980-03-04,AF000040930
, -200,,,1980-03-06,AF000040930
, -180,,,1980-03-09,AF000040930
, -120,,,1980-03-10,AF000040930
, -120,,,1980-03-12,AF000040930
  -30,  -70,,,1980-03-13,AF000040930
,  -60,,,1980-03-14,AF000040930
,  -90,,,1980-03-15,AF000040930
, -110,,,1980-03-16,AF000040930
,  -60,,,1980-03-17,AF000040930
, -100,,,1980-03-18,AF000040930
,  -80,,,1980-03-19,AF000040930
,  -50,,,1980-03-20,AF000040930
,  -90,,,1980-03-22,AF000040930
, -110,,,1980-03-26,AF000040930
,  -70,,,1980-03-27,AF000040930
,  -80,,,1980-03-30,AF000040930
,  -30,,,1980-04-01,AF000040930
,,,,1980-04-05,AF000040930
,  -30,,,1980-04-07,AF000040930
,  -50,,,1980-04-09,AF000040930
,  -30,,,1980-04-10,AF000040930
   70,  -20,,,1980-04-11,AF000040930
  100,  -10,,,1980-04-12,AF000040930
   30,  -20,,,1980-04-13,AF000040930
,  -30,,,1980-04-14,AF000040930
,  -30,,,1980-04-15,AF000040930
   90,   10,,,1980-04-16,AF000040930
  100,   30,,,1980-04-17,AF000040930
,  -10,,,1980-04-18,AF000040930
   40,  -10,,,1980-04-19,AF000040930
   60,   10,,,1980-04-20,AF000040930
   70,  -30,,,1980-04-21,AF000040930
,  -50,,,1980-04-22,AF000040930
,  -30,,,1980-04-23,AF000040930
,    0,,,1980-04-24,AF000040930
   90,   20,,,1980-04-25,AF000040930
,,,,1980-05-16,AF000040930
,,,,1980-05-17,AF000040930
,  -10,,,1980-05-20,AF000040930
,    0,,,1980-05-21,AF000040930
  200,,,,1980-05-22,AF000040930
   80,  -10,,,1980-05-23,AF000040930
   80,    0,,,1980-05-24,AF000040930
   90,   20,,,1980-05-25,AF000040930
   90,,,,1980-05-26,AF000040930
,   40,,,1980-05-27,AF000040930
,   20,,,1980-05-28,AF000040930
  120,,,,1980-05-29,AF000040930
  120,   40,,,1980-05-30,AF000040930
,,,,1980-06-01,AF000040930
   90,    0,,,1980-06-02,AF000040930
,  -10,,,1980-06-03,AF000040930
  100,   20,,,1980-06-04,AF000040930
  110,   20,,,1980-06-05,AF000040930
,   30,,,1980-06-06,AF000040930
  130,   40,,,1980-06-07,AF000040930
,   40,,,1980-06-08,AF000040930
  150,   60,,,1980-06-09,AF000040930
,,,,1980-06-10,AF000040930
  180,   80,,,1980-06-11,AF000040930
  170,,,,1980-06-12,AF000040930
  110,   30,,,1980-06-13,AF000040930
  120,   30,,,1980-06-14,AF000040930
  120,   30,,,1980-06-15,AF000040930
  120,   30,,,1980-06-16,AF000040930
,   40,,,1980-06-17,AF000040930
,   90,,,1980-06-18,AF000040930
,   80,,,1980-06-19,AF000040930
  150,   70,,,1980-06-21,AF000040930
  200,   60,,,1980-06-22,AF000040930
  120,,,,1980-06-25,AF000040930
  110,   20,,,1980-06-26,AF000040930
,   20,,,1980-06-27,AF000040930
  130,   60,,,1980-06-30,AF000040930
  130,,,,1980-07-01,AF000040930
,   70,,,1980-07-03,AF000040930
  180,   70,,,1980-07-04,AF000040930
,   70,,,1980-07-06,AF000040930
  140,   10,,,1980-07-07,AF000040930
  150,,,,1980-07-08,AF000040930
,   80,,,1980-07-09,AF000040930
  170,   80,,,1980-07-10,AF000040930
  170,,,,1980-07-11,AF000040930
  160,,,,1980-07-12,AF000040930
,   50,,,1980-07-13,AF000040930
  140,,,,1980-07-14,AF000040930
  150,   80,,,1980-07-15,AF000040930
,   80,,,1980-07-16,AF000040930
  170,,,,1980-07-17,AF000040930
,,,,1980-07-18,AF000040930
,   30,,,1980-07-19,AF000040930
,   30,,,1980-07-20,AF000040930
,   40,,,1980-07-21,AF000040930
  140,   40,,,1980-07-22,AF000040930
  150,,,,1980-07-24,AF000040930
,   60,,,1980-07-25,AF000040930
  160,   60,,,1980-07-26,AF000040930
  160,   60,,,1980-07-27,AF000040930
,   60,,,1980-07-28,AF000040930
  180,   80,,,1980-07-29,AF000040930
  160,   70,,,1980-07-30,AF000040930
,   60,,,1980-07-31,AF000040930
  160,   70,,,1980-08-01,AF000040930
  160,,,,1980-08-02,AF000040930
  160,   70,,,1980-08-03,AF000040930
,   60,,,1980-08-04,AF000040930
  150,   70,,,1980-08-05,AF000040930
,   70,,,1980-08-06,AF000040930
  150,   60,,,1980-08-07,AF000040930
,   60,,,1980-08-08,AF000040930
,   30,,,1980-08-09,AF000040930
,   40,,,1980-08-10,AF000040930
  120,   30,,,1980-08-11,AF000040930
  130,   50,,,1980-08-12,AF000040930
  140,   30,,,1980-08-13,AF000040930
  130,   30,,,1980-08-14,AF000040930
  140,   40,,,1980-08-15,AF000040930
  200,   30,,,1980-08-16,AF000040930
,   30,,,1980-08-17,AF000040930
,,,,1980-08-18,AF000040930
,   40,,,1980-08-19,AF000040930
,   50,,,1980-08-20,AF000040930
  170,   80,,,1980-08-21,AF000040930
  170,,,,1980-08-22,AF000040930
  150,   50,,,1980-08-23,AF000040930
  150,   40,,,1980-08-24,AF000040930
  130,,,,1980-08-25,AF000040930
  130,   40,,,1980-08-26,AF000040930
,   40,,,1980-08-27,AF000040930
  150,   50,,,1980-08-28,AF000040930
,   40,,,1980-08-29,AF000040930
  140,   50,,,1980-08-30,AF000040930
,   30,,,1980-08-31,AF000040930
  100,   10,,,1980-09-02,AF000040930
,   20,,,1980-09-03,AF000040930
  130,   20,,,1980-09-04,AF000040930
   90,   10,,,1980-09-05,AF000040930
,,,,1980-09-06,AF000040930
,   30,,,1980-09-07,AF000040930
  170,   30,,,1980-09-08,AF000040930
  130,   30,,,1980-09-09,AF000040930
  110,   20,,,1980-09-10,AF000040930
,    0,,,1980-09-11,AF000040930
   90,  -30,,,1980-09-13,AF000040930
,   30,,,1980-09-14,AF000040930
  130,   10,,,1980-09-15,AF000040930
  200,   40,,,1980-09-16,AF000040930
  130,   50,,,1980-09-17,AF000040930
  120,   10,,,1980-09-18,AF000040930
  120,   10,,,1980-09-19,AF000040930
,    0,,,1980-09-20,AF000040930
,   10,,,1980-09-21,AF000040930
,   50,,,1980-09-22,AF000040930
,,,,1980-09-23,AF000040930
,   20,,,1980-09-24,AF000040930
  100,   30,,,1980-09-25,AF000040930
   80,  -20,,,1980-09-27,AF000040930
   70,  -20,,,1980-09-28,AF000040930
   70,  -20,,,1980-09-29,AF000040930
   80,  -20,,,1980-09-30,AF000040930
   90,   10,,,1980-10-02,AF000040930
  100,   20,,,1980-10-03,AF000040930
,   10,,,1980-10-04,AF000040930
,   20,,,1980-10-05,AF000040930
,,,,1980-10-06,AF000040930
,,,,1980-10-07,AF000040930
   90,   10,,,1980-10-08,AF000040930
   80,,,,1980-10-09,AF000040930
   80,  -50,,,1980-10-10,AF000040930
,   10,,,1980-10-12,AF000040930
   50,  -10,,,1980-10-13,AF000040930
,  -20,,,1980-10-14,AF000040930
,    0,,,1980-10-15,AF000040930
   70,  -20,,,1980-10-16,AF000040930
   70,  -10,,,1980-10-17,AF000040930
,  -30,,,1980-10-18,AF000040930
,  -30,,,1980-10-19,AF000040930
,  -20,,,1980-10-20,AF000040930
   70,  -20,,,1980-10-21,AF000040930
,,,,1980-10-22,AF000040930
,  -50,,,1980-10-23,AF000040930
,  -70,,,1980-10-24,AF000040930
,  -40,,,1980-10-25,AF000040930
,  -10,,,1980-10-26,AF000040930
,  -50,,,1980-10-29,AF000040930
,,,,1980-10-30,AF000040930
,  -70,,,1980-10-31,AF000040930
    0,  -30,,,1980-11-01,AF000040930
   40,  -50,,,1980-11-03,AF000040930
,  -60,,,1980-11-04,AF000040930
,  -90,,,1980-11-05,AF000040930
  -10,,,,1980-11-06,AF000040930
,,,,1980-11-07,AF000040930
   30,  -70,,,1980-11-08,AF000040930
,  -30,,,1980-11-10,AF000040930
   40,  -30,,,1980-11-11,AF000040930
