TMAX,TMIN,PRCP,SNWD,DATE,STATION
  210,   60,,,1979-12-09,AFM00040990
  220,   10,,,1979-12-10,AFM00040990
  180,    0,,,1979-12-11,AFM00040990
  200,    0,,,1979-12-12,AFM00040990
  180,,,,1979-12-13,AFM00040990
  190,,,,1979-12-14,AFM00040990
,   20,,,1979-12-15,AFM00040990
,   30,,,1979-12-16,AFM00040990
  180,,,,1979-12-17,AFM00040990
  140,,,,1979-12-18,AFM00040990
  140,,,,1979-12-19,AFM00040990
  130,  -10,,,1979-12-20,AFM00040990
  140,   30,,,1979-12-21,AFM00040990
  100,,,,1979-12-22,AFM00040990
   80,    0,,,1979-12-23,AFM00040990
   80,  -10,,,1979-12-24,AFM00040990
   90,,,,1979-12-25,AFM00040990
,    0,,,1979-12-26,AFM00040990
  130,   10,,,1979-12-27,AFM00040990
,   30,,,1979-12-28,AFM00040990
  140,   40,,,1979-12-29,AFM00040990
  150,   10,,,1979-12-30,AFM00040990
  100,,,,1979-12-31,AFM00040990
   70,   10,,,1980-01-01,AFM00040990
,  -20,,,1980-01-02,AFM00040990
,,,,1980-01-03,AFM00040990
,  -30,,,1980-01-04,AFM00040990
,  -20,,,1980-01-05,AFM00040990
,  -20,,,1980-01-06,AFM00040990
,   20,,,1980-01-07,AFM00040990
,    0,,,1980-01-08,AFM00040990
  150,,,,1980-01-09,AFM00040990
  120,  -40,,,1980-01-10,AFM00040990
  110,  -30,,,1980-01-11,AFM00040990
,  -40,,,1980-01-12,AFM00040990
,,,,1980-01-13,AFM00040990
  140,   10,,,1980-01-14,AFM00040990
  130,   20,,,1980-01-15,AFM00040990
   90,   30,,,1980-01-16,AFM00040990
   90,,,,1980-01-17,AFM00040990
   90,,,,1980-01-18,AFM00040990
,  -10,,,1980-01-19,AFM00040990
,   20,,,1980-01-20,AFM00040990
  130,  -20,,,1980-01-21,AFM00040990
  110,,,,1980-01-22,AFM00040990
,    0,,,1980-01-23,AFM00040990
  140,   50,,,1980-01-24,AFM00040990
  140,   60,,,1980-01-25,AFM00040990
  140,   40,,,1980-01-26,AFM00040990
  120,,,,1980-01-27,AFM00040990
  100,  -20,,,1980-01-28,AFM00040990
  100,,,,1980-01-29,AFM00040990
,  -10,,,1980-01-30,AFM00040990
,,,,1980-01-31,AFM00040990
,   10,,,1980-02-01,AFM00040990
   50,  -60,,,1980-02-02,AFM00040990
   20,  -70,,,1980-02-03,AFM00040990
,  -80,,,1980-02-04,AFM00040990
,,,,1980-02-05,AFM00040990
,  -40,,,1980-02-06,AFM00040990
,,,,1980-02-07,AFM00040990
  140,   10,,,1980-02-08,AFM00040990
,    0,,,1980-02-09,AFM00040990
,   10,,,1980-02-10,AFM00040990
  180,   50,,,1980-02-11,AFM00040990
,,,,1980-02-12,AFM00040990
  210,,,,1980-02-13,AFM00040990
  150,   30,,,1980-02-14,AFM00040990
,   10,,,1980-02-15,AFM00040990
,,,,1980-02-16,AFM00040990
,   70,,,1980-02-17,AFM00040990
,   50,,,1980-02-18,AFM00040990
  190,,,,1980-02-19,AFM00040990
  160,   70,,,1980-02-20,AFM00040990
,  100,,,1980-02-21,AFM00040990
,,,,1980-02-22,AFM00040990
,   40,,,1980-02-24,AFM00040990
  200,   90,,,1980-02-25,AFM00040990
,  110,,,1980-02-26,AFM00040990
  220,,,,1980-02-27,AFM00040990
  180,,,,1980-02-28,AFM00040990
,   20,,,1980-02-29,AFM00040990
,,,,1980-03-03,AFM00040990
,,,,1980-03-04,AFM00040990
,   40,,,1980-03-05,AFM00040990
,   10,,,1980-03-06,AFM00040990
  140,   20,,,1980-03-07,AFM00040990
  160,   10,,,1980-03-08,AFM00040990
,   30,,,1980-03-09,AFM00040990
,   40,,,1980-03-10,AFM00040990
  170,   30,,,1980-03-11,AFM00040990
,   50,,,1980-03-12,AFM00040990
  220,,,,1980-03-13,AFM00040990
  220,  110,,,1980-03-14,AFM00040990
  200,   50,,,1980-03-15,AFM00040990
,   70,,,1980-03-16,AFM00040990
  210,   70,,,1980-03-17,AFM00040990
,   50,,,1980-03-18,AFM00040990
  210,   80,,,1980-03-19,AFM00040990
  210,,,,1980-03-20,AFM00040990
,  110,,,1980-03-21,AFM00040990
,   90,,,1980-03-22,AFM00040990
  220,   90,,,1980-03-23,AFM00040990
  200,,,,1980-03-24,AFM00040990
,   80,,,1980-03-25,AFM00040990
,   80,,,1980-03-26,AFM00040990
,   70,,,1980-03-27,AFM00040990
  250,  110,,,1980-03-28,AFM00040990
,   70,,,1980-03-29,AFM00040990
,   80,,,1980-03-30,AFM00040990
,,,,1980-04-01,AFM00040990
  290,  130,,,1980-04-02,AFM00040990
  270,  120,,,1980-04-03,AFM00040990
,  120,,,1980-04-04,AFM00040990
,,,,1980-04-05,AFM00040990
  310,,,,1980-04-06,AFM00040990
  290,  160,,,1980-04-07,AFM00040990
  290,  180,,,1980-04-08,AFM00040990
,  130,,,1980-04-09,AFM00040990
  280,  130,,,1980-04-11,AFM00040990
  280,  120,,,1980-04-12,AFM00040990
,  120,,,1980-04-13,AFM00040990
,  150,,,1980-04-14,AFM00040990
  320,,,,1980-04-15,AFM00040990
,  160,,,1980-04-16,AFM00040990
,  200,,,1980-04-17,AFM00040990
  350,  200,,,1980-04-18,AFM00040990
  320,,,,1980-04-19,AFM00040990
,  130,,,1980-04-20,AFM00040990
,  110,,,1980-04-21,AFM00040990
,   90,,,1980-04-22,AFM00040990
,,,,1980-04-23,AFM00040990
,  120,,,1980-04-24,AFM00040990
  330,  140,,,1980-04-25,AFM00040990
  320,  130,,,1980-05-09,AFM00040990
  350,,,,1980-05-11,AFM00040990
,,,,1980-05-12,AFM00040990
  370,  160,,,1980-05-13,AFM00040990
  350,  190,,,1980-05-14,AFM00040990
  360,  170,,,1980-05-15,AFM00040990
  360,  140,,,1980-05-16,AFM00040990
  340,,,,1980-05-18,AFM00040990
,,,,1980-05-19,AFM00040990
,  140,,,1980-05-20,AFM00040990
,  160,,,1980-05-21,AFM00040990
  340,  130,,,1980-05-22,AFM00040990
  350,  150,,,1980-05-23,AFM00040990
  350,  170,,,1980-05-24,AFM00040990
,  140,,,1980-05-25,AFM00040990
,  180,,,1980-05-26,AFM00040990
  390,  200,,,1980-05-27,AFM00040990
  390,  200,,,1980-05-28,AFM00040990
  370,,,,1980-05-29,AFM00040990
,  190,,,1980-05-30,AFM00040990
  400,  190,,,1980-05-31,AFM00040990
  390,  200,,,1980-06-01,AFM00040990
  380,  200,,,1980-06-02,AFM00040990
  350,  170,,,1980-06-04,AFM00040990
  360,,,,1980-06-05,AFM00040990
,  180,,,1980-06-06,AFM00040990
  390,,,,1980-06-07,AFM00040990
  400,  180,,,1980-06-08,AFM00040990
  400,,,,1980-06-09,AFM00040990
,  210,,,1980-06-10,AFM00040990
,  210,,,1980-06-12,AFM00040990
  410,,,,1980-06-13,AFM00040990
  370,  180,,,1980-06-14,AFM00040990
,  170,,,1980-06-15,AFM00040990
  390,  180,,,1980-06-16,AFM00040990
  420,  190,,,1980-06-17,AFM00040990
,  190,,,1980-06-18,AFM00040990
  430,  220,,,1980-06-20,AFM00040990
  430,,,,1980-06-21,AFM00040990
,  220,,,1980-06-22,AFM00040990
,  230,,,1980-06-23,AFM00040990
  430,,,,1980-06-24,AFM00040990
  400,  230,,,1980-06-26,AFM00040990
,  220,,,1980-06-27,AFM00040990
  390,  200,,,1980-06-28,AFM00040990
,  240,,,1980-06-29,AFM00040990
,,,,1980-06-30,AFM00040990
  380,  200,,,1980-07-01,AFM00040990
  380,  210,,,1980-07-02,AFM00040990
,  200,,,1980-07-03,AFM00040990
  410,  210,,,1980-07-04,AFM00040990
  410,  220,,,1980-07-05,AFM00040990
  410,  230,,,1980-07-06,AFM00040990
,  220,,,1980-07-07,AFM00040990
  410,  210,,,1980-07-08,AFM00040990
  420,  230,,,1980-07-09,AFM00040990
  420,  220,,,1980-07-10,AFM00040990
  420,  230,,,1980-07-11,AFM00040990
  420,  240,,,1980-07-12,AFM00040990
  400,,,,1980-07-13,AFM00040990
,  230,,,1980-07-14,AFM00040990
  400,  240,,,1980-07-15,AFM00040990
,  220,,,1980-07-16,AFM00040990
  400,  220,,,1980-07-17,AFM00040990
  400,,,,1980-07-18,AFM00040990
,  250,,,1980-07-19,AFM00040990
  400,  220,,,1980-07-20,AFM00040990
  400,  190,,,1980-07-21,AFM00040990
,  190,,,1980-07-22,AFM00040990
  480,  230,,,1980-07-25,AFM00040990
  400,,,,1980-07-26,AFM00040990
  410,,,,1980-07-27,AFM00040990
  400,,,,1980-07-28,AFM00040990
  400,  210,,,1980-07-29,AFM00040990
  400,,,,1980-07-30,AFM00040990
,  200,,,1980-07-31,AFM00040990
  400,,,,1980-08-01,AFM00040990
,,,,1980-08-02,AFM00040990
  420,  220,,,1980-08-03,AFM00040990
,  230,,,1980-08-04,AFM00040990
  420,,,,1980-08-05,AFM00040990
,  250,,,1980-08-06,AFM00040990
  420,,,,1980-08-07,AFM00040990
  410,  240,,,1980-08-08,AFM00040990
  380,,,,1980-08-09,AFM00040990
  400,  220,,,1980-08-10,AFM00040990
  410,  240,,,1980-08-11,AFM00040990
  410,  260,,,1980-08-12,AFM00040990
  410,,,,1980-08-13,AFM00040990
  370,  170,,,1980-08-16,AFM00040990
  370,  180,,,1980-08-17,AFM00040990
  360,,,,1980-08-18,AFM00040990
,,,,1980-08-19,AFM00040990
,  190,,,1980-08-20,AFM00040990
,  170,,,1980-08-21,AFM00040990
,  200,,,1980-08-22,AFM00040990
,,,,1980-08-23,AFM00040990
,  200,,,1980-08-24,AFM00040990
  380,,,,1980-08-25,AFM00040990
,,,,1980-08-26,AFM00040990
,  150,,,1980-08-27,AFM00040990
,  160,,,1980-08-29,AFM00040990
,  160,,,1980-08-30,AFM00040990
  390,,,,1980-08-31,AFM00040990
  350,  200,,,1980-09-01,AFM00040990
  340,  170,,,1980-09-02,AFM00040990
  350,  180,,,1980-09-03,AFM00040990
  360,  130,,,1980-09-04,AFM00040990
  340,  140,,,1980-09-05,AFM00040990
  350,  130,,,1980-09-06,AFM00040990
,  120,,,1980-09-07,AFM00040990
  350,  130,,,1980-09-08,AFM00040990
  370,  150,,,1980-09-09,AFM00040990
  350,,,,1980-09-10,AFM00040990
,  170,,,1980-09-11,AFM00040990
,  180,,,1980-09-14,AFM00040990
  330,  140,,,1980-09-15,AFM00040990
  330,  110,,,1980-09-16,AFM00040990
  330,  100,,,1980-09-17,AFM00040990
  340,  110,,,1980-09-18,AFM00040990
  340,  110,,,1980-09-19,AFM00040990
  340,  110,,,1980-09-20,AFM00040990
,,,,1980-09-21,AFM00040990
  350,  120,,,1980-09-22,AFM00040990
  330,  120,,,1980-09-26,AFM00040990
  330,,,,1980-09-27,AFM00040990
  320,  110,,,1980-09-28,AFM00040990
  310,,,,1980-09-29,AFM00040990
,,,,1980-09-30,AFM00040990
,  100,,,1980-10-02,AFM00040990
  330,,,,1980-10-03,AFM00040990
,  130,,,1980-10-04,AFM00040990
,  130,,,1980-10-05,AFM00040990
  360,,,,1980-10-06,AFM00040990
,,,,1980-10-08,AFM00040990
  340,  140,,,1980-10-09,AFM00040990
  330,  140,,,1980-10-10,AFM00040990
,  140,,,1980-10-12,AFM00040990
,  130,,,1980-10-17,AFM00040990
  300,  120,,,1980-10-18,AFM00040990
  290,,,,1980-10-19,AFM00040990
  290,   90,,,1980-10-20,AFM00040990
  290,   90,,,1980-10-21,AFM00040990
,  100,,,1980-10-22,AFM00040990
  300,   90,,,1980-10-23,AFM00040990
,   40,,,1980-10-24,AFM00040990
,   10,,,1980-10-25,AFM00040990
,   70,,,1980-10-26,AFM00040990
  250,,,,1980-10-29,AFM00040990
,  100,,,1980-10-30,AFM00040990
  220,,,,1980-10-31,AFM00040990
,  110,,,1980-11-01,AFM00040990
,   90,,,1980-11-02,AFM00040990
  200,  100,,,1980-11-03,AFM00040990
,   80,,,1980-11-04,AFM00040990
  210,   80,,,1980-11-05,AFM00040990
  190,,,,1980-11-07,AFM00040990
  210,   50,,,1980-11-08,AFM00040990
  240,   70,,,1980-11-11,AFM00040990
  250,   60,,,1980-11-12,AFM00040990
,   60,,,1980-11-13,AFM00040990
,   60,,,1980-11-16,AFM00040990
  260,,,,1980-11-17,AFM00040990
  250,   60,,,1980-11-18,AFM00040990
  260,   80,,,1980-11-19,AFM00040990
,   50,,,1980-11-20,AFM00040990
  230,   90,,,1980-11-21,AFM00040990
,   80,,,1980-11-22,AFM00040990
  230,   50,,,1980-11-23,AFM00040990
  230,   60,,,1980-11-24,AFM00040990
  240,,,,1980-11-25,AFM00040990
  230,,,,1980-11-26,AFM00040990
  200,   20,,,1980-11-27,AFM00040990
  170,   10,,,1980-11-28,AFM00040990
,,,,1980-11-29,AFM00040990
,,,,1980-12-01,AFM00040990
  200,   30,,,1980-12-02,AFM00040990
  190,   10,,,1980-12-03,AFM00040990
  170,,,,1980-12-04,AFM00040990
  180,    0,,,1980-12-05,AFM00040990
  170,    0,,,1980-12-06,AFM00040990
  180,   10,,,1980-12-07,AFM00040990
  200,   10,,,1980-12-08,AFM00040990
  210,   40,,,1980-12-09,AFM00040990
  240,   60,,,1980-12-10,AFM00040990
  220,   50,,,1980-12-11,AFM00040990
,   70,,,1980-12-12,AFM00040990
  200,  100,,,1980-12-13,AFM00040990
  180,  -10,,,1980-12-14,AFM00040990
  150,  -20,,,1980-12-15,AFM00040990
  150,  -20,,,1980-12-16,AFM00040990
  150,    0,,,1980-12-17,AFM00040990
  150,  -10,,,1980-12-18,AFM00040990
,   30,,,1980-12-20,AFM00040990
,,,,1980-12-23,AFM00040990
  150,  -10,,,1980-12-24,AFM00040990
  150,  -10,,,1980-12-25,AFM00040990
  150,  -10,,,1980-12-26,AFM00040990
  160,,,,1980-12-27,AFM00040990
,  -20,,,1980-12-29,AFM00040990
  160,   40,,,1980-12-30,AFM00040990
,   30,,,1981-01-01,AFM00040990
  160,   60,,,1981-01-02,AFM00040990
,   10,,,1981-01-03,AFM00040990
  120,  -10,,,1981-01-06,AFM00040990
  130,  -10,,,1981-01-07,AFM00040990
  120,  -10,,,1981-01-08,AFM00040990
  110,  -10,,,1981-01-09,AFM00040990
  120,  -20,,,1981-01-10,AFM00040990
  130,  -20,,,1981-01-11,AFM00040990
,   20,,,1981-01-13,AFM00040990
  160,   60,,,1981-01-14,AFM00040990
  130,   50,,,1981-01-15,AFM00040990
,   50,,,1981-01-16,AFM00040990
,   10,,,1981-01-17,AFM00040990
,   20,,,1981-01-18,AFM00040990
,   10,,,1981-01-19,AFM00040990
,   30,,,1981-01-20,AFM00040990
  180,   30,,,1981-01-21,AFM00040990
  120,    0,,,1981-01-24,AFM00040990
,,,,1981-01-25,AFM00040990
,   30,,,1981-01-26,AFM00040990
  100,   30,,,1981-01-27,AFM00040990
,   50,,,1981-01-28,AFM00040990
,,,,1981-01-29,AFM00040990
,   20,,,1981-01-30,AFM00040990
   90,,,,1981-01-31,AFM00040990
,,,,1981-02-01,AFM00040990
,,,,1981-02-05,AFM00040990
,  -10,,,1981-02-06,AFM00040990
,  -10,,,1981-02-07,AFM00040990
  160,,,,1981-02-08,AFM00040990
,  -10,,,1981-02-09,AFM00040990
,,,,1981-02-10,AFM00040990
,   60,,,1981-02-11,AFM00040990
  230,   90,,,1981-02-12,AFM00040990
,   50,,,1981-02-13,AFM00040990
,   30,,,1981-02-15,AFM00040990
,   30,,,1981-02-16,AFM00040990
,   20,,,1981-02-17,AFM00040990
  200,   60,,,1981-02-20,AFM00040990
,   60,,,1981-02-21,AFM00040990
  220,   50,,,1981-02-22,AFM00040990
,   60,,,1981-02-23,AFM00040990
  230,   80,,,1981-02-24,AFM00040990
,,,,1981-02-25,AFM00040990
,  100,,,1981-02-26,AFM00040990
  210,   70,,,1981-02-27,AFM00040990
  150,   30,,,1981-02-28,AFM00040990
,,,,1981-03-01,AFM00040990
  210,,,,1981-03-03,AFM00040990
  200,,,,1981-03-05,AFM00040990
,   40,,,1981-03-06,AFM00040990
,   30,,,1981-03-07,AFM00040990
  180,,,,1981-03-08,AFM00040990
  200,   70,,,1981-03-09,AFM00040990
  200,,,,1981-03-10,AFM00040990
  190,   50,,,1981-03-11,AFM00040990
  210,   60,,,1981-03-12,AFM00040990
,   60,,,1981-03-13,AFM00040990
  170,,,,1981-03-15,AFM00040990
,,,,1981-03-16,AFM00040990
,  120,,,1981-03-17,AFM00040990
,  100,,,1981-03-18,AFM00040990
,  110,,,1981-03-19,AFM00040990
,   90,,,1981-03-20,AFM00040990
,,,,1981-03-22,AFM00040990
  260,  110,,,1981-03-24,AFM00040990
,,,,1981-03-25,AFM00040990
,,,,1981-03-26,AFM00040990
,  130,,,1981-03-27,AFM00040990
  310,,,,1981-03-29,AFM00040990
,   90,,,1981-03-30,AFM00040990
  240,   60,,,1981-03-31,AFM00040990
,   90,,,1981-04-01,AFM00040990
  240,,,,1981-04-02,AFM00040990
,   40,,,1981-04-03,AFM00040990
,  110,,,1981-04-06,AFM00040990
,,,,1981-04-07,AFM00040990
  300,,,,1981-04-08,AFM00040990
,  110,,,1981-04-09,AFM00040990
,,,,1981-04-11,AFM00040990
,  160,,,1981-04-12,AFM00040990
,,,,1981-04-15,AFM00040990
,,,,1981-04-16,AFM00040990
,  120,,,1981-04-17,AFM00040990
,  140,,,1981-04-19,AFM00040990
,,,,1981-04-20,AFM00040990
,,,,1981-04-21,AFM00040990
,  100,,,1981-04-22,AFM00040990
,,,,1981-04-23,AFM00040990
,,,,1981-04-24,AFM00040990
,,,,1981-04-25,AFM00040990
,,,,1981-05-01,AFM00040990
,,,,1981-05-02,AFM00040990
,,,,1981-05-03,AFM00040990
,  170,,,1981-05-06,AFM00040990
  320,,,,1981-05-07,AFM00040990
,,,,1981-05-08,AFM00040990
,  160,,,1981-05-09,AFM00040990
,  150,,,1981-05-11,AFM00040990
,,,,1981-05-12,AFM00040990
  380,  240,,,1981-05-13,AFM00040990
,  220,,,1981-05-14,AFM00040990
  360,  160,,,1981-05-15,AFM00040990
,  200,,,1981-05-19,AFM00040990
,  190,,,1981-05-24,AFM00040990
,,,,1981-05-25,AFM00040990
,,,,1981-05-27,AFM00040990
,,,,1981-05-29,AFM00040990
,  190,,,1981-05-30,AFM00040990
,  180,,,1981-05-31,AFM00040990
,,,,1981-06-01,AFM00040990
,  170,,,1981-06-02,AFM00040990
,  170,,,1981-06-04,AFM00040990
,,,,1981-06-05,AFM00040990
,  180,,,1981-06-06,AFM00040990
  420,  200,,,1981-06-07,AFM00040990
  380,  180,,,1981-06-08,AFM00040990
  330,  170,,,1981-06-13,AFM00040990
,  170,,,1981-06-14,AFM00040990
  390,,,,1981-06-17,AFM00040990
,,,,1981-06-19,AFM00040990
,  200,,,1981-06-24,AFM00040990
,,,,1981-07-04,AFM00040990
  400,,,,1981-07-05,AFM00040990
  390,,,,1981-07-10,AFM00040990
,,,,1981-07-15,AFM00040990
  430,  280,,,1981-07-16,AFM00040990
  430,  240,,,1981-07-22,AFM00040990
  390,  290,,,1981-07-26,AFM00040990
,  230,,,1981-07-29,AFM00040990
  390,  230,,,1981-07-30,AFM00040990
  380,  210,,,1981-08-01,AFM00040990
  370,,,,1981-08-02,AFM00040990
  360,  170,,,1981-09-03,AFM00040990
  350,,,,1981-09-04,AFM00040990
  370,  160,,,1981-09-20,AFM00040990
,   70,,,1981-11-08,AFM00040990
,   50,,,1981-11-09,AFM00040990
,   40,,,1981-11-10,AFM00040990
,   40,,,1981-11-11,AFM00040990
  210,   20,,,1981-11-13,AFM00040990
  180,,,,1981-12-15,AFM00040990
,    0,,,1981-12-16,AFM00040990
  190,   10,,,1981-12-17,AFM00040990
  190,,,,1981-12-18,AFM00040990
,,,,1981-12-25,AFM00040990
,   10,,,1981-12-29,AFM00040990
  180,   40,,,1981-12-30,AFM00040990
,   50,,,1981-12-31,AFM00040990
  175,    3,,,1982-01-07,AFM00040990
,,,,1982-01-31,AFM00040990
,,,,1982-02-05,AFM00040990
  145,,,,1982-02-06,AFM00040990
,,,,1982-02-17,AFM00040990
,,,,1982-02-20,AFM00040990
   94,  -38,,,1982-02-21,AFM00040990
,,,,1982-02-24,AFM00040990
,,,,1982-02-25,AFM00040990
,,,,1982-02-26,AFM00040990
,,,,1982-02-27,AFM00040990
  138,,,,1982-03-04,AFM00040990
  126,   18,,,1982-03-05,AFM00040990
,   14,,,1982-03-09,AFM00040990
,,,  109,1982-03-10,AFM00040990
,,,,1982-03-12,AFM00040990
  210,   25,,,1982-03-13,AFM00040990
  202,,,,1982-03-14,AFM00040990
  234,,,,1982-03-15,AFM00040990
  237,,,,1982-03-19,AFM00040990
,,,,1982-03-21,AFM00040990
  192,,,,1982-03-22,AFM00040990
  210,,,,1982-04-01,AFM00040990
  220,,,,1982-04-02,AFM00040990
  230,   72,,,1982-04-04,AFM00040990
  238,,,,1982-04-05,AFM00040990
  254,   66,,,1982-04-06,AFM00040990
  269,,,,1982-04-07,AFM00040990
  294,,,,1982-04-09,AFM00040990
  310,  112,,,1982-04-10,AFM00040990
,  102,,,1982-04-11,AFM00040990
  307,  118,,,1982-04-12,AFM00040990
,   78,,,1982-04-13,AFM00040990
  290,  138,,,1982-04-14,AFM00040990
,  120,,,1982-04-15,AFM00040990
  270,,,,1982-04-17,AFM00040990
,,,,1982-04-20,AFM00040990
  306,,,,1982-04-21,AFM00040990
,  127,,,1982-04-24,AFM00040990
,  152,,,1982-04-25,AFM00040990
,  100,,,1982-04-28,AFM00040990
,,,,1982-04-29,AFM00040990
,  176,,,1982-05-05,AFM00040990
,,,,1982-05-06,AFM00040990
  347,  196,,,1982-05-09,AFM00040990
  285,,,,1982-05-13,AFM00040990
,,,,1982-05-14,AFM00040990
,,,,1982-05-15,AFM00040990
  340,  120,,,1982-05-16,AFM00040990
  350,,,,1982-05-18,AFM00040990
,,,,1982-05-19,AFM00040990
,  184,,,1982-05-20,AFM00040990
,  200,,,1982-05-23,AFM00040990
,  168,,,1982-05-28,AFM00040990
,,,,1982-05-30,AFM00040990
  320,,,,1982-05-31,AFM00040990
  355,,,,1982-06-02,AFM00040990
,  157,,,1982-06-03,AFM00040990
  399,,,,1982-06-06,AFM00040990
,,,,1982-06-07,AFM00040990
,  220,,,1982-06-08,AFM00040990
  408,,,,1982-06-10,AFM00040990
  392,  195,,,1982-06-11,AFM00040990
  408,,,,1982-06-12,AFM00040990
,  194,,,1982-06-13,AFM00040990
  415,,,,1982-06-14,AFM00040990
,,,,1982-06-15,AFM00040990
,,,,1982-06-16,AFM00040990
,  213,,,1982-06-17,AFM00040990
  334,  204,,,1982-06-18,AFM00040990
  364,  170,,,1982-06-19,AFM00040990
  376,  176,,,1982-06-20,AFM00040990
  377,,,,1982-06-22,AFM00040990
  386,,,,1982-06-23,AFM00040990
,,,,1982-06-25,AFM00040990
  394,,,,1982-06-27,AFM00040990
  393,,,,1982-06-28,AFM00040990
,  228,,,1982-06-30,AFM00040990
,  198,,,1982-07-01,AFM00040990
,  201,,,1982-07-02,AFM00040990
,,,,1982-07-03,AFM00040990
  383,,,,1982-07-04,AFM00040990
,,,,1982-07-05,AFM00040990
  388,,,,1982-07-06,AFM00040990
  400,,,,1982-07-07,AFM00040990
,  202,,,1982-07-08,AFM00040990
,  217,,,1982-07-09,AFM00040990
,  186,,,1982-07-10,AFM00040990
  392,,,,1982-07-11,AFM00040990
  390,,,,1982-07-12,AFM00040990
,,,,1982-07-13,AFM00040990
  406,,,,1982-07-18,AFM00040990
  395,,,,1982-07-21,AFM00040990
  396,,,,1982-07-22,AFM00040990
,,,,1982-07-23,AFM00040990
  395,,,,1982-07-24,AFM00040990
  395,,,,1982-07-25,AFM00040990
  416,,,,1982-07-26,AFM00040990
  412,  223,,,1982-07-27,AFM00040990
  423,,,,1982-07-28,AFM00040990
,  225,,,1982-07-30,AFM00040990
,,,,1982-08-12,AFM00040990
  375,  224,,,1982-08-13,AFM00040990
  404,,,,1982-08-14,AFM00040990
,  220,,,1982-08-16,AFM00040990
  407,,,,1982-08-19,AFM00040990
  366,  213,,,1982-08-21,AFM00040990
,  200,,,1982-08-22,AFM00040990
  384,  184,,,1982-08-23,AFM00040990
  372,  200,,,1982-08-24,AFM00040990
  355,,,,1982-08-25,AFM00040990
  345,  185,,,1982-08-26,AFM00040990
  342,  140,,,1982-08-27,AFM00040990
  347,  146,,,1982-08-28,AFM00040990
  355,,,,1982-08-29,AFM00040990
,,,,1982-08-30,AFM00040990
,  135,,,1982-08-31,AFM00040990
  346,  120,,,1982-09-01,AFM00040990
  343,,,,1982-09-03,AFM00040990
  345,  136,,,1982-09-04,AFM00040990
  350,  136,,,1982-09-06,AFM00040990
  340,  133,,,1982-09-07,AFM00040990
  334,,,,1982-09-08,AFM00040990
,,,,1982-09-11,AFM00040990
,  135,,,1982-09-12,AFM00040990
  352,,,,1982-09-13,AFM00040990
  366,  144,,,1982-09-14,AFM00040990
,,,,1982-09-15,AFM00040990
,,,,1982-09-16,AFM00040990
,,,,1982-09-19,AFM00040990
,,,,1982-09-20,AFM00040990
  325,,,,1982-09-26,AFM00040990
  282,,,,1982-09-28,AFM00040990
,  102,,,1982-09-30,AFM00040990
,,,,1982-10-01,AFM00040990
  330,,,,1982-10-02,AFM00040990
,,,,1982-10-06,AFM00040990
  310,,,,1982-10-07,AFM00040990
,,,,1982-10-09,AFM00040990
  337,,,,1982-10-10,AFM00040990
  330,,,,1982-10-14,AFM00040990
,,,,1982-10-17,AFM00040990
,  120,,,1982-10-18,AFM00040990
  255,,,,1982-10-19,AFM00040990
,  104,,,1982-10-20,AFM00040990
,   70,,,1982-10-21,AFM00040990
  286,,,,1982-10-22,AFM00040990
  290,   97,,,1982-10-23,AFM00040990
  178,   56,,,1982-10-26,AFM00040990
,,,,1982-10-27,AFM00040990
  226,    2,,,1982-10-28,AFM00040990
  214,    3,,,1982-10-31,AFM00040990
  250,   81,,,1982-11-01,AFM00040990
,,,,1982-11-02,AFM00040990
,   10,,,1982-11-06,AFM00040990
  242,  115,,,1982-11-09,AFM00040990
  240,   83,,,1982-11-10,AFM00040990
,,,,1982-11-12,AFM00040990
  132,,,,1982-11-18,AFM00040990
  148,,,,1982-12-30,AFM00040990
  138,    6,,,1983-01-01,AFM00040990
  126,,,,1983-01-02,AFM00040990
,   30,,,1983-01-04,AFM00040990
,,,,1983-01-06,AFM00040990
  150,,,,1983-01-18,AFM00040990
,    0,,,1983-01-19,AFM00040990
  120,,,,1983-01-27,AFM00040990
,  -53,,,1983-01-29,AFM00040990
,  -32,,,1983-02-03,AFM00040990
  155,    1,,,1983-02-07,AFM00040990
,,,,1983-02-11,AFM00040990
,    6,,,1983-02-13,AFM00040990
  140,,,,1983-02-17,AFM00040990
,   14,,,1983-02-18,AFM00040990
  162,,,,1983-02-19,AFM00040990
  190,,,,1983-02-20,AFM00040990
  112,,,,1983-02-24,AFM00040990
,  -14,,,1983-02-25,AFM00040990
,,,,1983-02-27,AFM00040990
  212,,,,1983-02-28,AFM00040990
  110,,,,1983-03-01,AFM00040990
,  -10,,,1983-03-02,AFM00040990
,,,,1983-03-03,AFM00040990
,,,,1983-03-05,AFM00040990
  222,    4,,,1983-03-06,AFM00040990
  207,    8,,,1983-03-09,AFM00040990
,   84,,,1983-03-10,AFM00040990
,    4,,,1983-03-12,AFM00040990
  150,,,,1983-03-13,AFM00040990
,,,,1983-03-14,AFM00040990
  198,    5,,,1983-03-15,AFM00040990
,,,,1983-03-16,AFM00040990
  252,  100,,,1983-03-17,AFM00040990
,,,,1983-03-18,AFM00040990
   90,   20,,,1983-03-19,AFM00040990
,   10,,,1983-03-20,AFM00040990
,   20,,,1983-03-21,AFM00040990
  150,,,,1983-03-25,AFM00040990
,   30,,,1983-03-26,AFM00040990
