TMAX,TMIN,PRCP,DATE,STATION
  258,  162,    0,1952-04-07,ZI000067781
  279,  159,    0,1952-04-08,ZI000067781
  273,  156,    0,1952-04-09,ZI000067781
  281,  161,    0,1952-04-10,ZI000067781
  272,  151,    0,1952-04-11,ZI000067781
  265,  143,    0,1952-04-12,ZI000067781
  266,  135,    0,1952-04-13,ZI000067781
  262,  146,    0,1952-04-14,ZI000067781
  278,  152,    0,1952-04-15,ZI000067781
  273,  142,    0,1952-04-16,ZI000067781
  278,  157,    0,1952-04-17,ZI000067781
  279,  177,   38,1952-04-18,ZI000067781
  257,  161,    0,1952-04-19,ZI000067781
  246,  137,   41,1952-04-20,ZI000067781
  243,  133,    0,1952-04-21,ZI000067781
  276,  129,    0,1952-04-22,ZI000067781
  243,  146,    0,1952-04-23,ZI000067781
  251,  117,    0,1952-04-24,ZI000067781
  245,  107,    0,1952-04-25,ZI000067781
  240,  103,    0,1952-04-26,ZI000067781
  245,  111,    0,1952-04-27,ZI000067781
  249,  111,    0,1952-04-28,ZI000067781
  250,   98,    0,1952-04-29,ZI000067781
  251,  111,    0,1952-04-30,ZI000067781
  254,  122,    0,1952-05-01,ZI000067781
  274,  144,    0,1952-05-02,ZI000067781
  272,  140,    0,1952-05-03,ZI000067781
  257,  117,    0,1952-05-04,ZI000067781
  260,  106,    0,1952-05-05,ZI000067781
  279,  117,    0,1952-05-06,ZI000067781
  244,  127,    0,1952-05-07,ZI000067781
  201,  128,    5,1952-05-08,ZI000067781
  189,  127,   15,1952-05-09,ZI000067781
  224,  116,    0,1952-05-10,ZI000067781
  240,  113,    0,1952-05-11,ZI000067781
  256,  138,    0,1952-05-12,ZI000067781
  249,  117,    0,1952-05-13,ZI000067781
  229,  107,    0,1952-05-14,ZI000067781
  228,  104,    0,1952-05-15,ZI000067781
  229,  100,    0,1952-05-16,ZI000067781
  238,   78,    0,1952-05-17,ZI000067781
  247,  106,    0,1952-05-18,ZI000067781
  235,   90,    0,1952-05-19,ZI000067781
  229,   90,    0,1952-05-20,ZI000067781
  233,   98,    0,1952-05-21,ZI000067781
  229,   99,    0,1952-05-22,ZI000067781
  234,   95,    0,1952-05-23,ZI000067781
  218,  102,    0,1952-05-24,ZI000067781
  207,  101,   25,1952-05-25,ZI000067781
  174,  104,   51,1952-05-26,ZI000067781
  242,  103,    0,1952-05-27,ZI000067781
  231,  102,    0,1952-05-28,ZI000067781
  207,  124,    0,1952-05-29,ZI000067781
  212,  112,    0,1952-05-30,ZI000067781
  202,   86,    0,1952-05-31,ZI000067781
  196,   71,    0,1952-06-01,ZI000067781
  207,   84,    0,1952-06-02,ZI000067781
  203,  104,    0,1952-06-03,ZI000067781
  196,   99,    0,1952-06-04,ZI000067781
  207,   88,    8,1952-06-05,ZI000067781
  204,  111,    3,1952-06-06,ZI000067781
  209,   89,    0,1952-06-07,ZI000067781
  199,  101,    0,1952-06-08,ZI000067781
  218,  100,    0,1952-06-09,ZI000067781
  217,   84,    0,1952-06-10,ZI000067781
  224,   96,    0,1952-06-11,ZI000067781
  227,  107,    0,1952-06-12,ZI000067781
  222,   89,    0,1952-06-13,ZI000067781
  216,   77,    0,1952-06-14,ZI000067781
  207,  110,    0,1952-06-15,ZI000067781
  197,   62,    0,1952-06-16,ZI000067781
  184,   86,    0,1952-06-17,ZI000067781
  205,  121,    0,1952-06-18,ZI000067781
  210,  122,    0,1952-06-19,ZI000067781
  207,  125,    0,1952-06-20,ZI000067781
  208,   74,    0,1952-06-21,ZI000067781
  207,   90,    0,1952-06-22,ZI000067781
  227,   94,    0,1952-06-23,ZI000067781
  219,   88,    0,1952-06-24,ZI000067781
  214,   83,    0,1952-06-25,ZI000067781
  218,   91,    0,1952-06-26,ZI000067781
  224,   88,    0,1952-06-27,ZI000067781
  223,   91,    0,1952-06-28,ZI000067781
  206,   71,    0,1952-06-29,ZI000067781
  195,   83,    0,1952-06-30,ZI000067781
  191,   68,    0,1952-07-01,ZI000067781
  190,   62,    0,1952-07-02,ZI000067781
  187,  111,    0,1952-07-03,ZI000067781
  196,  104,    0,1952-07-04,ZI000067781
  207,   94,    0,1952-07-05,ZI000067781
  216,   78,    0,1952-07-06,ZI000067781
  208,   84,    0,1952-07-07,ZI000067781
  212,   84,    0,1952-07-08,ZI000067781
  212,   88,    0,1952-07-09,ZI000067781
  212,   88,    0,1952-07-10,ZI000067781
  207,   94,    0,1952-07-11,ZI000067781
  204,   88,    0,1952-07-12,ZI000067781
  206,   83,    0,1952-07-13,ZI000067781
  205,   81,    0,1952-07-14,ZI000067781
  211,   74,    0,1952-07-15,ZI000067781
  216,   98,    0,1952-07-16,ZI000067781
  234,   94,    0,1952-07-17,ZI000067781
  213,   96,    0,1952-07-18,ZI000067781
  232,   79,    0,1952-07-19,ZI000067781
  226,  103,    0,1952-07-20,ZI000067781
  213,   84,    0,1952-07-21,ZI000067781
  204,   79,    0,1952-07-22,ZI000067781
  199,  119,    0,1952-07-23,ZI000067781
  208,   94,    0,1952-07-24,ZI000067781
  219,   84,    0,1952-07-25,ZI000067781
  244,   99,    0,1952-07-26,ZI000067781
  223,   94,    0,1952-07-27,ZI000067781
  212,   83,    0,1952-07-28,ZI000067781
  171,  104,    0,1952-07-29,ZI000067781
  194,   59,    0,1952-07-30,ZI000067781
  184,   72,    0,1952-07-31,ZI000067781
  206,  107,    0,1952-08-01,ZI000067781
  193,   66,    0,1952-08-02,ZI000067781
  204,   68,    0,1952-08-03,ZI000067781
  216,   75,    0,1952-08-04,ZI000067781
  235,  109,    0,1952-08-05,ZI000067781
  246,  128,    0,1952-08-06,ZI000067781
  261,  107,    0,1952-08-07,ZI000067781
  238,  116,    0,1952-08-08,ZI000067781
  203,  130,    0,1952-08-09,ZI000067781
  233,   95,    0,1952-08-10,ZI000067781
  261,  107,    0,1952-08-11,ZI000067781
  239,  127,    0,1952-08-12,ZI000067781
  224,   97,    0,1952-08-13,ZI000067781
  223,  123,    0,1952-08-14,ZI000067781
  216,   96,    0,1952-08-15,ZI000067781
  223,   91,    0,1952-08-16,ZI000067781
  224,  112,    0,1952-08-17,ZI000067781
  241,  112,    0,1952-08-18,ZI000067781
  256,  118,    0,1952-08-19,ZI000067781
  257,  130,    0,1952-08-20,ZI000067781
  231,  129,    0,1952-08-21,ZI000067781
  229,  125,    0,1952-08-22,ZI000067781
  246,  111,    0,1952-08-23,ZI000067781
  274,  125,    0,1952-08-24,ZI000067781
  306,  132,    0,1952-08-25,ZI000067781
  290,  148,    0,1952-08-26,ZI000067781
  301,  145,    0,1952-08-27,ZI000067781
  257,  158,    0,1952-08-28,ZI000067781
  252,  112,    0,1952-08-29,ZI000067781
  243,  107,    0,1952-08-30,ZI000067781
  257,  107,    0,1952-08-31,ZI000067781
  257,  116,    0,1952-09-01,ZI000067781
  272,  149,    0,1952-09-02,ZI000067781
  264,  161,    0,1952-09-03,ZI000067781
  254,  157,  191,1952-09-04,ZI000067781
  257,  123,    0,1952-09-05,ZI000067781
  233,  123,    0,1952-09-06,ZI000067781
  257,  117,    0,1952-09-07,ZI000067781
  262,  125,    0,1952-09-08,ZI000067781
  261,  133,    0,1952-09-09,ZI000067781
  283,  146,    0,1952-09-10,ZI000067781
  296,  160,    0,1952-09-11,ZI000067781
  312,  189,    0,1952-09-12,ZI000067781
  323,  177,    0,1952-09-13,ZI000067781
  269,  183,    0,1952-09-14,ZI000067781
  290,  151,    0,1952-09-15,ZI000067781
  282,  163,   58,1952-09-16,ZI000067781
  179,  123,   61,1952-09-17,ZI000067781
  157,  107,    0,1952-09-18,ZI000067781
  189,   66,    0,1952-09-19,ZI000067781
  196,   56,    0,1952-09-20,ZI000067781
  218,   73,    0,1952-09-21,ZI000067781
  239,  117,    0,1952-09-22,ZI000067781
  257,  126,    0,1952-09-23,ZI000067781
  270,  142,    0,1952-09-24,ZI000067781
  288,  175,    0,1952-09-25,ZI000067781
  303,  172,    0,1952-09-26,ZI000067781
  312,  175,    0,1952-09-27,ZI000067781
  306,  194,    0,1952-09-28,ZI000067781
  321,  169,    0,1952-09-29,ZI000067781
  322,  172,    0,1952-09-30,ZI000067781
  325,  172,    0,1952-10-01,ZI000067781
  328,  183,    0,1952-10-02,ZI000067781
  306,  194,    0,1952-10-03,ZI000067781
  268,  173,    0,1952-10-04,ZI000067781
  273,  144,    0,1952-10-05,ZI000067781
  262,  140,    0,1952-10-06,ZI000067781
  251,  119,    0,1952-10-07,ZI000067781
  268,  116,    0,1952-10-08,ZI000067781
  266,  151,    0,1952-10-09,ZI000067781
  307,  164,    0,1952-10-10,ZI000067781
  329,  181,    0,1952-10-11,ZI000067781
  322,  207,    0,1952-10-12,ZI000067781
  268,  177,    0,1952-10-13,ZI000067781
  264,  135,    0,1952-10-14,ZI000067781
  279,  153,    0,1952-10-15,ZI000067781
  287,  173,    0,1952-10-16,ZI000067781
  284,  156,    0,1952-10-17,ZI000067781
  201,  178,    5,1952-10-18,ZI000067781
  251,  158,    0,1952-10-19,ZI000067781
  269,  149,    0,1952-10-20,ZI000067781
  272,  148,    0,1952-10-21,ZI000067781
  290,  134,    0,1952-10-22,ZI000067781
  302,  139,    0,1952-10-23,ZI000067781
  307,  134,    0,1952-10-24,ZI000067781
  313,  184,    0,1952-10-25,ZI000067781
  283,  189,    0,1952-10-26,ZI000067781
  284,  161,    0,1952-10-27,ZI000067781
  307,  179,    0,1952-10-28,ZI000067781
  288,  212,    0,1952-10-29,ZI000067781
  291,  181,    0,1952-10-30,ZI000067781
  286,  173,    0,1952-10-31,ZI000067781
  294,  178,    0,1952-11-01,ZI000067781
  305,  184,    0,1952-11-02,ZI000067781
  302,  189,    8,1952-11-03,ZI000067781
  278,  190,  231,1952-11-04,ZI000067781
  208,  158,   41,1952-11-05,ZI000067781
  257,  157,    8,1952-11-06,ZI000067781
  274,  162,  424,1952-11-07,ZI000067781
  252,  164,   46,1952-11-08,ZI000067781
  230,  169,  345,1952-11-09,ZI000067781
  231,  164,    8,1952-11-10,ZI000067781
  229,  162,    8,1952-11-11,ZI000067781
  208,  146,    0,1952-11-12,ZI000067781
  211,  129,    0,1952-11-13,ZI000067781
  216,  123,    0,1952-11-14,ZI000067781
  226,  112,    0,1952-11-15,ZI000067781
  231,  117,    0,1952-11-16,ZI000067781
  262,  131,    0,1952-11-17,ZI000067781
  292,  149,    0,1952-11-18,ZI000067781
  302,  168,    0,1952-11-19,ZI000067781
  313,  187,    0,1952-11-20,ZI000067781
  322,  195,    0,1952-11-21,ZI000067781
  294,  207,   15,1952-11-22,ZI000067781
  263,  170,    0,1952-11-23,ZI000067781
  262,  158,    0,1952-11-24,ZI000067781
  284,  162,    0,1952-11-25,ZI000067781
  268,  174,   71,1952-11-26,ZI000067781
  257,  172,    3,1952-11-27,ZI000067781
  288,  169,    0,1952-11-28,ZI000067781
  273,  162,    0,1952-11-29,ZI000067781
  273,  156,    0,1952-11-30,ZI000067781
  298,  151,    0,1952-12-01,ZI000067781
  307,  179,    0,1952-12-02,ZI000067781
  280,  178,    3,1952-12-03,ZI000067781
  256,  158,    0,1952-12-04,ZI000067781
  272,  161,    0,1952-12-05,ZI000067781
  276,  167,  135,1952-12-06,ZI000067781
  256,  177,   30,1952-12-07,ZI000067781
  258,  171,    0,1952-12-08,ZI000067781
  281,  169,    0,1952-12-09,ZI000067781
  290,  178,   64,1952-12-10,ZI000067781
  251,  147,    0,1952-12-11,ZI000067781
  242,  157,    0,1952-12-12,ZI000067781
  279,  166,    0,1952-12-13,ZI000067781
  256,  191,   69,1952-12-14,ZI000067781
  254,  173,    0,1952-12-15,ZI000067781
  274,  178,  493,1952-12-16,ZI000067781
  256,  168,  137,1952-12-17,ZI000067781
  279,  168,    3,1952-12-18,ZI000067781
  294,  174,   13,1952-12-19,ZI000067781
  246,  169,   10,1952-12-20,ZI000067781
  237,  141,    0,1952-12-21,ZI000067781
  261,  134,    0,1952-12-22,ZI000067781
  273,  141,    0,1952-12-23,ZI000067781
  280,  169,    0,1952-12-24,ZI000067781
  271,  179,    0,1952-12-25,ZI000067781
  281,  161,    0,1952-12-26,ZI000067781
  299,  171,    0,1952-12-27,ZI000067781
  292,  169,    0,1952-12-28,ZI000067781
  302,  179,    8,1952-12-29,ZI000067781
  272,  179,    0,1952-12-30,ZI000067781
  277,  190,    3,1952-12-31,ZI000067781
  285,  189,   43,1953-01-01,ZI000067781
  273,  177,   10,1953-01-02,ZI000067781
  246,  180,   91,1953-01-03,ZI000067781
  246,  178,   28,1953-01-04,ZI000067781
  257,  182,   28,1953-01-05,ZI000067781
  241,  177,   25,1953-01-06,ZI000067781
  244,  181,  284,1953-01-07,ZI000067781
  251,  176,    0,1953-01-08,ZI000067781
  246,  181,  203,1953-01-09,ZI000067781
  217,  173,   25,1953-01-10,ZI000067781
  218,  181,  318,1953-01-11,ZI000067781
  236,  164,  157,1953-01-12,ZI000067781
  218,  169,  262,1953-01-13,ZI000067781
  234,  178,  137,1953-01-14,ZI000067781
  230,  178,  175,1953-01-15,ZI000067781
  260,  162,    0,1953-01-16,ZI000067781
  273,  172,   25,1953-01-17,ZI000067781
  274,  173,    0,1953-01-18,ZI000067781
  288,  168,    0,1953-01-19,ZI000067781
  311,  190,  432,1953-01-20,ZI000067781
  268,  162,    0,1953-01-21,ZI000067781
  284,  188,   36,1953-01-22,ZI000067781
  271,  189,   13,1953-01-23,ZI000067781
  249,  189,  178,1953-01-24,ZI000067781
  233,  177,   41,1953-01-25,ZI000067781
  254,  172,    0,1953-01-26,ZI000067781
  262,  174,    0,1953-01-27,ZI000067781
  259,  183,    0,1953-01-28,ZI000067781
  267,  174,    0,1953-01-29,ZI000067781
  269,  179,   84,1953-01-30,ZI000067781
  241,  184,   64,1953-01-31,ZI000067781
  244,  162,    5,1953-02-01,ZI000067781
  259,  174,    8,1953-02-02,ZI000067781
  268,  173,    0,1953-02-03,ZI000067781
  234,  196,  597,1953-02-04,ZI000067781
  225,  173,   51,1953-02-05,ZI000067781
  239,  174,    0,1953-02-06,ZI000067781
  264,  173,    8,1953-02-07,ZI000067781
  285,  189,   41,1953-02-08,ZI000067781
  273,  174,    0,1953-02-09,ZI000067781
  273,  179,    0,1953-02-10,ZI000067781
  259,  182,   79,1953-02-11,ZI000067781
  251,  168,   15,1953-02-12,ZI000067781
  270,  173,    0,1953-02-13,ZI000067781
  277,  183,    0,1953-02-14,ZI000067781
  284,  173,  107,1953-02-15,ZI000067781
  268,  172,   38,1953-02-16,ZI000067781
  269,  173,  119,1953-02-17,ZI000067781
  281,  169,   74,1953-02-18,ZI000067781
  258,  172,   28,1953-02-19,ZI000067781
  280,  172,  231,1953-02-20,ZI000067781
  256,  178,   46,1953-02-21,ZI000067781
  247,  174,   18,1953-02-22,ZI000067781
  253,  146,    0,1953-02-23,ZI000067781
  261,  151,    0,1953-02-24,ZI000067781
  275,  175,   10,1953-02-25,ZI000067781
