TMAX,TMIN,PRCP,DATE,STATION
  381,  198,   33,1962-10-19,ZI000067853
  332,  192,    0,1962-10-20,ZI000067853
  326,  179,    0,1962-10-21,ZI000067853
  324,  178,    0,1962-10-22,ZI000067853
  339,  164,    0,1962-10-23,ZI000067853
  354,  177,    0,1962-10-24,ZI000067853
  327,  199,    0,1962-10-25,ZI000067853
  322,  172,    0,1962-10-26,ZI000067853
  341,  172,    0,1962-10-27,ZI000067853
  358,  201,    0,1962-10-28,ZI000067853
  366,  206,    0,1962-10-29,ZI000067853
  377,  179,    0,1962-10-30,ZI000067853
  378,  181,    0,1962-10-31,ZI000067853
  349,  242,    5,1962-11-01,ZI000067853
  354,  205,    0,1962-11-02,ZI000067853
  360,  203,    0,1962-11-03,ZI000067853
  362,  209,    0,1962-11-04,ZI000067853
  296,  243,    0,1962-11-05,ZI000067853
  269,  191,    0,1962-11-06,ZI000067853
  286,  169,  198,1962-11-07,ZI000067853
  297,  166,   33,1962-11-08,ZI000067853
  276,  172,    0,1962-11-09,ZI000067853
  298,  168,    0,1962-11-10,ZI000067853
  316,  186,   46,1962-11-11,ZI000067853
  332,  177,    0,1962-11-12,ZI000067853
  341,  214,    0,1962-11-13,ZI000067853
  329,  199,  157,1962-11-14,ZI000067853
  281,  183,   43,1962-11-15,ZI000067853
  297,  188,  132,1962-11-16,ZI000067853
  285,  181,   30,1962-11-17,ZI000067853
  238,  184,   10,1962-11-18,ZI000067853
  287,  174,   20,1962-11-19,ZI000067853
  256,  192,    5,1962-11-20,ZI000067853
  302,  183,    0,1962-11-21,ZI000067853
  256,  201,    0,1962-11-22,ZI000067853
  298,  187,   69,1962-11-23,ZI000067853
  284,  190,    0,1962-11-24,ZI000067853
  303,  194,    0,1962-11-25,ZI000067853
  286,  199,    0,1962-11-26,ZI000067853
  311,  188,    0,1962-11-27,ZI000067853
  312,  182,   18,1962-11-28,ZI000067853
  287,  192,   76,1962-11-29,ZI000067853
  274,  199,   20,1962-11-30,ZI000067853
  293,  177,    0,1962-12-01,ZI000067853
  301,  168,    0,1962-12-02,ZI000067853
  291,  186,    0,1962-12-03,ZI000067853
  236,  192,  137,1962-12-04,ZI000067853
  242,  190,   46,1962-12-05,ZI000067853
  270,  179,    5,1962-12-06,ZI000067853
  264,  186,   46,1962-12-07,ZI000067853
  293,  192,    5,1962-12-08,ZI000067853
  245,  191,    0,1962-12-09,ZI000067853
  270,  179,    0,1962-12-10,ZI000067853
  269,  165,   97,1962-12-11,ZI000067853
  238,  192,   81,1962-12-12,ZI000067853
  247,  194,   33,1962-12-13,ZI000067853
  276,  174,    0,1962-12-14,ZI000067853
  278,  183,   15,1962-12-15,ZI000067853
  283,  193,   33,1962-12-16,ZI000067853
  276,  181,   23,1962-12-17,ZI000067853
  241,  192,  356,1962-12-18,ZI000067853
  277,  192,   23,1962-12-19,ZI000067853
  277,  179,    0,1962-12-20,ZI000067853
  298,  179,    0,1962-12-21,ZI000067853
  291,  178,    0,1962-12-22,ZI000067853
  256,  186,   76,1962-12-23,ZI000067853
  257,  186,  152,1962-12-24,ZI000067853
  281,  180,  246,1962-12-25,ZI000067853
  255,  182,  198,1962-12-26,ZI000067853
  257,  178,  150,1962-12-27,ZI000067853
  253,  191,  663,1962-12-28,ZI000067853
  244,  181,  254,1962-12-29,ZI000067853
  212,  188,   81,1962-12-30,ZI000067853
  255,  168,  165,1962-12-31,ZI000067853
  257,  176,  229,1963-01-01,ZI000067853
  247,  176,    0,1963-01-02,ZI000067853
  265,  166,    0,1963-01-03,ZI000067853
  276,  158,    0,1963-01-04,ZI000067853
  284,  167,    0,1963-01-05,ZI000067853
  292,  156,    0,1963-01-06,ZI000067853
  261,  186,   13,1963-01-07,ZI000067853
  273,  176,  206,1963-01-08,ZI000067853
  273,  163,    0,1963-01-09,ZI000067853
  257,  178,   15,1963-01-10,ZI000067853
  306,  179,    0,1963-01-11,ZI000067853
  286,  182,    0,1963-01-12,ZI000067853
  284,  169,    0,1963-01-13,ZI000067853
  289,  169,    0,1963-01-14,ZI000067853
  297,  172,    0,1963-01-15,ZI000067853
  278,  193,    0,1963-01-16,ZI000067853
  298,  178,    0,1963-01-17,ZI000067853
  311,  160,    0,1963-01-18,ZI000067853
  311,  151,    0,1963-01-19,ZI000067853
  311,  203,    0,1963-01-20,ZI000067853
  313,  135,    0,1963-01-21,ZI000067853
  318,  157,    0,1963-01-22,ZI000067853
  324,  153,    0,1963-01-23,ZI000067853
  277,  172,   53,1963-01-24,ZI000067853
  277,  179,    3,1963-01-25,ZI000067853
  282,  181,  528,1963-01-26,ZI000067853
  258,  174,   20,1963-01-27,ZI000067853
  251,  187,   48,1963-01-28,ZI000067853
  299,  171,  152,1963-01-29,ZI000067853
  252,  185,    0,1963-01-30,ZI000067853
  267,  187,  130,1963-01-31,ZI000067853
  271,  188,    0,1963-02-01,ZI000067853
  307,  169,    0,1963-02-02,ZI000067853
  288,  199,    0,1963-02-03,ZI000067853
  259,  168,    0,1963-02-04,ZI000067853
  268,  149,    0,1963-02-05,ZI000067853
  296,  152,    0,1963-02-06,ZI000067853
  282,  143,    0,1963-02-07,ZI000067853
  294,  146,  109,1963-02-08,ZI000067853
  297,  178,    0,1963-02-09,ZI000067853
  303,  156,    0,1963-02-10,ZI000067853
  297,  157,    0,1963-02-11,ZI000067853
  280,  156,  127,1963-02-12,ZI000067853
  263,  181,  109,1963-02-13,ZI000067853
  264,  189,  132,1963-02-14,ZI000067853
  265,  187,   25,1963-02-15,ZI000067853
  236,  174,   91,1963-02-16,ZI000067853
  270,  186,    0,1963-02-17,ZI000067853
  278,  184,    0,1963-02-18,ZI000067853
  299,  174,    0,1963-02-19,ZI000067853
  268,  175,   91,1963-02-20,ZI000067853
  278,  174,    0,1963-02-21,ZI000067853
  283,  171,  305,1963-02-22,ZI000067853
  263,  192,    3,1963-02-23,ZI000067853
  248,  192,   18,1963-02-24,ZI000067853
  263,  196,  358,1963-02-25,ZI000067853
  230,  167,    0,1963-02-26,ZI000067853
  247,  169,    0,1963-02-27,ZI000067853
  264,  147,    0,1963-02-28,ZI000067853
  287,  147,    0,1963-03-01,ZI000067853
  297,  127,    0,1963-03-02,ZI000067853
  303,  129,    0,1963-03-03,ZI000067853
  291,  146,    0,1963-03-04,ZI000067853
  273,  154,    0,1963-03-05,ZI000067853
  275,  181,    0,1963-03-06,ZI000067853
  295,  164,    0,1963-03-07,ZI000067853
  296,  184,    8,1963-03-08,ZI000067853
  278,  183,  251,1963-03-09,ZI000067853
  233,  171,    0,1963-03-10,ZI000067853
  253,  161,    0,1963-03-11,ZI000067853
  258,  148,    0,1963-03-12,ZI000067853
  254,  184,   79,1963-03-13,ZI000067853
  254,  171,    5,1963-03-14,ZI000067853
  286,  166,    0,1963-03-15,ZI000067853
  303,  155,    0,1963-03-16,ZI000067853
  302,  152,    0,1963-03-17,ZI000067853
  282,  169,    0,1963-03-18,ZI000067853
  263,  176,    0,1963-03-19,ZI000067853
  256,  149,    0,1963-03-20,ZI000067853
  271,  120,    0,1963-03-21,ZI000067853
  277,  144,    0,1963-03-22,ZI000067853
  304,  145,    0,1963-03-23,ZI000067853
  305,  164,   13,1963-03-24,ZI000067853
  277,  143,    0,1963-03-25,ZI000067853
  281,  143,    3,1963-03-26,ZI000067853
  286,  166,    0,1963-03-27,ZI000067853
  273,  164,    0,1963-03-28,ZI000067853
  288,  158,    0,1963-03-29,ZI000067853
  291,  163,    0,1963-03-30,ZI000067853
  281,  155,    0,1963-03-31,ZI000067853
  278,  156,    0,1963-04-01,ZI000067853
  290,  158,    0,1963-04-02,ZI000067853
  292,  154,    0,1963-04-03,ZI000067853
  293,  147,    0,1963-04-04,ZI000067853
  296,  167,    0,1963-04-05,ZI000067853
  297,  144,    0,1963-04-06,ZI000067853
  307,  147,    0,1963-04-07,ZI000067853
  286,  158,    8,1963-04-08,ZI000067853
  292,  181,    0,1963-04-09,ZI000067853
  293,  163,    0,1963-04-10,ZI000067853
  283,  153,    0,1963-04-11,ZI000067853
  286,  159,    0,1963-04-12,ZI000067853
  299,  153,    0,1963-04-13,ZI000067853
  308,  153,   76,1963-04-14,ZI000067853
  286,  188,    8,1963-04-15,ZI000067853
  248,  165,    0,1963-04-16,ZI000067853
  265,  147,   13,1963-04-17,ZI000067853
  267,  164,    0,1963-04-18,ZI000067853
  272,  104,    0,1963-04-19,ZI000067853
  283,  104,    0,1963-04-20,ZI000067853
  293,  120,    0,1963-04-21,ZI000067853
  238,  143,    0,1963-04-22,ZI000067853
  241,   92,    0,1963-04-23,ZI000067853
  262,   49,    0,1963-04-24,ZI000067853
  271,   51,    0,1963-04-25,ZI000067853
  261,   66,    0,1963-04-26,ZI000067853
  249,   33,    0,1963-04-27,ZI000067853
  247,   59,    0,1963-04-28,ZI000067853
  241,   91,    0,1963-04-29,ZI000067853
  249,   66,    0,1963-04-30,ZI000067853
  242,   71,    0,1963-05-01,ZI000067853
  242,  115,    0,1963-05-02,ZI000067853
  261,   69,    0,1963-05-03,ZI000067853
  237,   88,    0,1963-05-04,ZI000067853
  248,   83,    0,1963-05-05,ZI000067853
  243,   37,    0,1963-05-06,ZI000067853
  229,   87,    0,1963-05-07,ZI000067853
  241,  117,    0,1963-05-08,ZI000067853
  248,   84,    0,1963-05-09,ZI000067853
  236,  114,    0,1963-05-10,ZI000067853
  276,   79,    0,1963-05-11,ZI000067853
  294,  143,    0,1963-05-12,ZI000067853
  259,   85,    0,1963-05-13,ZI000067853
  263,   25,    0,1963-05-14,ZI000067853
  269,   31,    0,1963-05-15,ZI000067853
  256,   53,    0,1963-05-16,ZI000067853
  250,   33,    0,1963-05-17,ZI000067853
  253,    7,    0,1963-05-18,ZI000067853
  250,    4,    0,1963-05-19,ZI000067853
  241,   70,    0,1963-05-20,ZI000067853
  246,    7,    0,1963-05-21,ZI000067853
  268,    3,    0,1963-05-22,ZI000067853
  277,    2,    0,1963-05-23,ZI000067853
  258,   13,    0,1963-05-24,ZI000067853
  247,   83,    0,1963-05-25,ZI000067853
  243,   38,    0,1963-05-26,ZI000067853
  260,   39,    0,1963-05-27,ZI000067853
  242,   44,    0,1963-05-28,ZI000067853
  222,   71,    0,1963-05-29,ZI000067853
  230,   51,    0,1963-05-30,ZI000067853
  233,    5,    0,1963-05-31,ZI000067853
  246,    6,    0,1963-06-01,ZI000067853
  254,    3,    0,1963-06-02,ZI000067853
  252,    8,    0,1963-06-03,ZI000067853
  234,    7,    0,1963-06-04,ZI000067853
  219,    9,    0,1963-06-05,ZI000067853
  222,    4,    0,1963-06-06,ZI000067853
  235,   16,    0,1963-06-07,ZI000067853
  239,    4,    0,1963-06-08,ZI000067853
  241,   17,    0,1963-06-09,ZI000067853
  249,   11,    0,1963-06-10,ZI000067853
  263,   29,    0,1963-06-11,ZI000067853
  253,   60,    0,1963-06-12,ZI000067853
  227,   26,    0,1963-06-13,ZI000067853
  231,   34,    0,1963-06-14,ZI000067853
  228,   26,    0,1963-06-15,ZI000067853
  219,   64,    0,1963-06-16,ZI000067853
  217,   24,    0,1963-06-17,ZI000067853
  214,   77,    0,1963-06-18,ZI000067853
  218,   79,    0,1963-06-19,ZI000067853
  236,   98,    0,1963-06-20,ZI000067853
  244,   64,    0,1963-06-21,ZI000067853
  266,   74,    0,1963-06-22,ZI000067853
  264,   61,    0,1963-06-23,ZI000067853
  239,   99,    0,1963-06-24,ZI000067853
  209,   90,    0,1963-06-25,ZI000067853
  233,   68,    0,1963-06-26,ZI000067853
  232,   39,    0,1963-06-27,ZI000067853
  237,   28,    0,1963-06-28,ZI000067853
  254,   33,    0,1963-06-29,ZI000067853
  251,   46,    0,1963-06-30,ZI000067853
  249,   60,    0,1963-07-01,ZI000067853
  213,   74,    0,1963-07-02,ZI000067853
  202,   35,    0,1963-07-03,ZI000067853
  229,   22,    0,1963-07-04,ZI000067853
  219,    8,    0,1963-07-05,ZI000067853
  226,    8,    0,1963-07-06,ZI000067853
  227,   13,    0,1963-07-07,ZI000067853
  238,    7,    0,1963-07-08,ZI000067853
  242,   19,    0,1963-07-09,ZI000067853
  268,   87,    0,1963-07-10,ZI000067853
  229,   69,    0,1963-07-11,ZI000067853
  236,   47,    0,1963-07-12,ZI000067853
  229,   24,    0,1963-07-13,ZI000067853
  248,   42,    0,1963-07-14,ZI000067853
  259,   47,    0,1963-07-15,ZI000067853
  263,   21,    0,1963-07-16,ZI000067853
  254,    5,    0,1963-07-17,ZI000067853
  259,   36,    0,1963-07-18,ZI000067853
  267,   22,    0,1963-07-19,ZI000067853
  264,   28,    0,1963-07-20,ZI000067853
  235,   39,    0,1963-07-21,ZI000067853
  256,   82,    0,1963-07-22,ZI000067853
  272,   34,    0,1963-07-23,ZI000067853
  272,   46,    0,1963-07-24,ZI000067853
  271,   74,    0,1963-07-25,ZI000067853
  274,   31,    0,1963-07-26,ZI000067853
  236,   84,    0,1963-07-27,ZI000067853
  236,   52,    0,1963-07-28,ZI000067853
  229,   48,    0,1963-07-29,ZI000067853
  251,   28,    0,1963-07-30,ZI000067853
  260,   20,    0,1963-07-31,ZI000067853
  218,  100,    0,1963-08-01,ZI000067853
  221,  128,    0,1963-08-02,ZI000067853
  234,  129,    0,1963-08-03,ZI000067853
  235,   95,    0,1963-08-04,ZI000067853
  244,   48,    0,1963-08-05,ZI000067853
  240,   58,    0,1963-08-06,ZI000067853
  261,  111,    0,1963-08-07,ZI000067853
  292,   79,    0,1963-08-08,ZI000067853
  247,   82,    0,1963-08-09,ZI000067853
  242,   31,    0,1963-08-10,ZI000067853
  260,   19,    0,1963-08-11,ZI000067853
  274,    4,    0,1963-08-12,ZI000067853
  279,   23,    0,1963-08-13,ZI000067853
  305,   30,    0,1963-08-14,ZI000067853
  305,   42,    0,1963-08-15,ZI000067853
  297,   24,    0,1963-08-16,ZI000067853
  285,   41,    0,1963-08-17,ZI000067853
  291,   44,    0,1963-08-18,ZI000067853
  269,   20,    0,1963-08-19,ZI000067853
  256,   53,    0,1963-08-20,ZI000067853
  276,   13,    0,1963-08-21,ZI000067853
  286,   24,    0,1963-08-22,ZI000067853
  292,   33,    0,1963-08-23,ZI000067853
  277,   46,    0,1963-08-24,ZI000067853
  296,   63,    0,1963-08-25,ZI000067853
  302,   64,    0,1963-08-26,ZI000067853
  286,  122,    0,1963-08-27,ZI000067853
  281,  110,    0,1963-08-28,ZI000067853
  277,  106,    0,1963-08-29,ZI000067853
  276,   66,    0,1963-08-30,ZI000067853
  291,   37,    0,1963-08-31,ZI000067853
  290,   44,    0,1963-09-01,ZI000067853
  259,  106,    0,1963-09-02,ZI000067853
  271,   44,    0,1963-09-03,ZI000067853
  285,   38,    0,1963-09-04,ZI000067853
  293,   34,    0,1963-09-05,ZI000067853
  316,   70,    0,1963-09-06,ZI000067853
  314,   81,    0,1963-09-07,ZI000067853
  304,  116,    0,1963-09-08,ZI000067853
  316,  126,    0,1963-09-09,ZI000067853
  321,  154,    0,1963-09-10,ZI000067853
  318,  102,    0,1963-09-11,ZI000067853
  308,   89,    0,1963-09-12,ZI000067853
  316,   97,    0,1963-09-13,ZI000067853
  313,  121,    0,1963-09-14,ZI000067853
  308,  134,    0,1963-09-15,ZI000067853
  314,  108,    0,1963-09-16,ZI000067853
  321,   72,    0,1963-09-17,ZI000067853
  326,   88,    0,1963-09-18,ZI000067853
  314,  103,    0,1963-09-19,ZI000067853
  314,  122,    0,1963-09-20,ZI000067853
  326,  115,    0,1963-09-21,ZI000067853
  342,  156,    0,1963-09-22,ZI000067853
  357,  130,    0,1963-09-23,ZI000067853
  361,  109,    0,1963-09-24,ZI000067853
  336,  174,    0,1963-09-25,ZI000067853
  318,  209,    0,1963-09-26,ZI000067853
  312,  158,    0,1963-09-27,ZI000067853
  321,  119,    0,1963-09-28,ZI000067853
  320,  108,    0,1963-09-29,ZI000067853
  316,   98,    0,1963-09-30,ZI000067853
  327,  104,    0,1963-10-01,ZI000067853
  328,  112,    0,1963-10-02,ZI000067853
  332,  114,    0,1963-10-03,ZI000067853
  335,  174,    0,1963-10-04,ZI000067853
  353,  154,    0,1963-10-05,ZI000067853
  351,  173,    0,1963-10-06,ZI000067853
  374,  168,    0,1963-10-07,ZI000067853
  353,  191,    0,1963-10-08,ZI000067853
  357,  177,    0,1963-10-09,ZI000067853
  354,  159,    0,1963-10-10,ZI000067853
  340,  138,    0,1963-10-11,ZI000067853
  344,  186,    0,1963-10-12,ZI000067853
  332,  176,    0,1963-10-13,ZI000067853
  349,  198,    0,1963-10-14,ZI000067853
  351,  189,    0,1963-10-15,ZI000067853
  338,  179,    0,1963-10-16,ZI000067853
  336,  179,    0,1963-10-17,ZI000067853
  336,  119,    0,1963-10-18,ZI000067853
  337,  180,    0,1963-10-19,ZI000067853
  343,  185,    0,1963-10-20,ZI000067853
  338,  192,    5,1963-10-21,ZI000067853
  202,  189,   81,1963-10-22,ZI000067853
  308,  156,    0,1963-10-23,ZI000067853
  322,  185,   10,1963-10-24,ZI000067853
  316,  192,    0,1963-10-25,ZI000067853
  271,  174,   58,1963-10-26,ZI000067853
  259,  167,    3,1963-10-27,ZI000067853
  281,  162,   28,1963-10-28,ZI000067853
  307,  177,    0,1963-10-29,ZI000067853
  313,  162,  150,1963-10-30,ZI000067853
  307,  170,    0,1963-10-31,ZI000067853
  308,  185,    0,1963-11-01,ZI000067853
  294,  176,    0,1963-11-02,ZI000067853
  314,  158,    0,1963-11-03,ZI000067853
  322,  182,    0,1963-11-04,ZI000067853
  347,  199,    0,1963-11-05,ZI000067853
  313,  170,   13,1963-11-06,ZI000067853
  293,  187,    0,1963-11-07,ZI000067853
  325,  198,    0,1963-11-08,ZI000067853
  333,  201,    0,1963-11-09,ZI000067853
  326,  196,    0,1963-11-10,ZI000067853
  318,  218,    0,1963-11-11,ZI000067853
  334,  204,   33,1963-11-12,ZI000067853
  326,  186,    0,1963-11-13,ZI000067853
  336,  192,    0,1963-11-14,ZI000067853
  347,  172,    0,1963-11-15,ZI000067853
  337,  158,    0,1963-11-16,ZI000067853
  315,  215,   43,1963-11-17,ZI000067853
  316,  186,  554,1963-11-18,ZI000067853
  259,  180,   10,1963-11-19,ZI000067853
  287,  180,   36,1963-11-20,ZI000067853
  285,  173,   76,1963-11-21,ZI000067853
  282,  164,    0,1963-11-22,ZI000067853
  319,  167,    0,1963-11-23,ZI000067853
  321,  198,    0,1963-11-24,ZI000067853
  324,  191,    0,1963-11-25,ZI000067853
  313,  198,    0,1963-11-26,ZI000067853
  321,  178,    0,1963-11-27,ZI000067853
  332,  193,    0,1963-11-28,ZI000067853
  313,  193,    5,1963-11-29,ZI000067853
  287,  188,  264,1963-11-30,ZI000067853
  251,  178,  196,1963-12-01,ZI000067853
  257,  182, 1016,1963-12-02,ZI000067853
  231,  176,  180,1963-12-03,ZI000067853
  197,  180,  135,1963-12-04,ZI000067853
  223,  177,   36,1963-12-05,ZI000067853
  261,  186,   71,1963-12-06,ZI000067853
  263,  182,   71,1963-12-07,ZI000067853
  258,  186,    8,1963-12-08,ZI000067853
  268,  196,    0,1963-12-09,ZI000067853
  276,  180,   15,1963-12-10,ZI000067853
  271,  193,   61,1963-12-11,ZI000067853
  237,  189,   91,1963-12-12,ZI000067853
  291,  190,    0,1963-12-13,ZI000067853
  304,  153,    0,1963-12-14,ZI000067853
  329,  154,    0,1963-12-15,ZI000067853
  338,  181,    0,1963-12-16,ZI000067853
  291,  197,   18,1963-12-17,ZI000067853
  319,  168,    0,1963-12-18,ZI000067853
  319,  176,    0,1963-12-19,ZI000067853
  323,  164,    0,1963-12-20,ZI000067853
  324,  196,    0,1963-12-21,ZI000067853
  303,  197,   84,1963-12-22,ZI000067853
  238,  186,    0,1963-12-23,ZI000067853
  243,  158,    0,1963-12-24,ZI000067853
  296,  127,    0,1963-12-25,ZI000067853
  304,  107,    0,1963-12-26,ZI000067853
  292,  162,    0,1963-12-27,ZI000067853
  298,  146,    0,1963-12-28,ZI000067853
  316,  160,    0,1963-12-29,ZI000067853
  309,  184,    0,1963-12-30,ZI000067853
  304,  144,    0,1963-12-31,ZI000067853
  310,  184,    0,1964-01-01,ZI000067853
  310,  196,  450,1964-01-02,ZI000067853
  303,  174,   56,1964-01-03,ZI000067853
  269,  192,  297,1964-01-04,ZI000067853
  292,  191,    3,1964-01-05,ZI000067853
  302,  188,  155,1964-01-06,ZI000067853
  276,  179,  279,1964-01-07,ZI000067853
  266,  185,    5,1964-01-08,ZI000067853
  257,  187,   94,1964-01-09,ZI000067853
  288,  177,    0,1964-01-10,ZI000067853
  293,  168,    0,1964-01-11,ZI000067853
  299,  173,    0,1964-01-12,ZI000067853
  288,  169,    0,1964-01-13,ZI000067853
  301,  155,    0,1964-01-14,ZI000067853
  304,  171,    0,1964-01-15,ZI000067853
  308,  167,    0,1964-01-16,ZI000067853
  304,  155,   28,1964-01-17,ZI000067853
  298,  176,    0,1964-01-18,ZI000067853
  276,  168,    3,1964-01-19,ZI000067853
  263,  171,  437,1964-01-20,ZI000067853
  282,  170,    0,1964-01-21,ZI000067853
  298,  163,    0,1964-01-22,ZI000067853
  297,  149,    0,1964-01-23,ZI000067853
  299,  159,  124,1964-01-24,ZI000067853
  318,  174,    0,1964-01-25,ZI000067853
  321,  204,  236,1964-01-26,ZI000067853
  313,  179,    0,1964-01-27,ZI000067853
  303,  180,    0,1964-01-28,ZI000067853
  304,  186,   33,1964-01-29,ZI000067853
  312,  163,    0,1964-01-30,ZI000067853
  308,  187,    0,1964-01-31,ZI000067853
  316,  188,    0,1964-02-01,ZI000067853
  308,  176,    0,1964-02-02,ZI000067853
  299,  183,    0,1964-02-03,ZI000067853
  277,  174,   33,1964-02-04,ZI000067853
  288,  181,   20,1964-02-05,ZI000067853
  279,  175,    0,1964-02-06,ZI000067853
  296,  151,    0,1964-02-07,ZI000067853
  303,  162,    0,1964-02-08,ZI000067853
  327,  192,    0,1964-02-09,ZI000067853
  325,  203,    0,1964-02-10,ZI000067853
  286,  178,    0,1964-02-11,ZI000067853
  298,  193,    0,1964-02-12,ZI000067853
  299,  178,   91,1964-02-13,ZI000067853
  307,  193,    0,1964-02-14,ZI000067853
  291,  172,   51,1964-02-15,ZI000067853
  287,  185,    5,1964-02-16,ZI000067853
  274,  189,    5,1964-02-17,ZI000067853
  271,  192,  173,1964-02-18,ZI000067853
  288,  188,  152,1964-02-19,ZI000067853
  267,  192,  541,1964-02-20,ZI000067853
  293,  182,    0,1964-02-21,ZI000067853
  318,  189,    0,1964-02-22,ZI000067853
  324,  158,    0,1964-02-23,ZI000067853
  313,  162,    0,1964-02-24,ZI000067853
  314,  180,    0,1964-02-25,ZI000067853
  319,  160,    0,1964-02-26,ZI000067853
