TMAX,TMIN,PRCP,SNWD,DATE,STATION
,,,,1973-07-27,AFM00040938
,,,,1973-07-28,AFM00040938
,,,,1973-07-30,AFM00040938
,,,,1973-08-02,AFM00040938
,,,,1973-08-03,AFM00040938
,,,,1973-08-05,AFM00040938
,,,,1973-08-08,AFM00040938
,,,,1973-08-11,AFM00040938
,,,,1973-08-13,AFM00040938
,,,,1973-08-15,AFM00040938
,,,,1973-08-16,AFM00040938
,,,,1973-08-18,AFM00040938
,,,,1973-08-22,AFM00040938
,,,,1973-08-23,AFM00040938
,,,,1973-08-26,AFM00040938
,,,,1973-08-27,AFM00040938
,,,,1973-08-28,AFM00040938
,,,,1973-08-30,AFM00040938
,,,,1973-09-01,AFM00040938
,,,,1973-09-02,AFM00040938
,  160,,,1973-09-03,AFM00040938
,,,,1973-09-04,AFM00040938
,,,,1973-09-05,AFM00040938
,,,,1973-09-06,AFM00040938
,,,,1973-09-07,AFM00040938
,  150,,,1973-09-08,AFM00040938
,,,,1973-09-10,AFM00040938
,,,,1973-09-12,AFM00040938
,,,,1973-09-13,AFM00040938
,,,,1973-09-14,AFM00040938
,,,,1973-09-16,AFM00040938
,,,,1973-09-17,AFM00040938
,,,,1973-09-18,AFM00040938
,,,,1973-09-28,AFM00040938
,,,,1973-09-30,AFM00040938
,,,,1973-10-01,AFM00040938
,,,,1973-10-02,AFM00040938
,,,,1973-10-03,AFM00040938
,,,,1973-10-04,AFM00040938
,,,,1973-10-05,AFM00040938
,,,,1973-10-10,AFM00040938
,,,,1973-10-11,AFM00040938
,,,,1973-10-12,AFM00040938
,,,,1973-10-14,AFM00040938
  310,,,,1973-10-15,AFM00040938
,,,,1973-10-16,AFM00040938
,   50,,,1973-10-17,AFM00040938
,,,,1973-10-18,AFM00040938
,,,,1973-10-21,AFM00040938
,   50,,,1973-10-22,AFM00040938
  270,,,,1973-10-23,AFM00040938
  250,   20,,,1973-10-26,AFM00040938
,,,,1973-10-29,AFM00040938
,,,,1973-10-30,AFM00040938
,   30,,,1973-10-31,AFM00040938
,,,,1973-11-03,AFM00040938
,,,,1973-11-05,AFM00040938
,,,,1973-11-06,AFM00040938
,,,,1973-11-08,AFM00040938
  150,,,,1973-11-11,AFM00040938
,,,,1973-11-12,AFM00040938
,,,,1973-11-13,AFM00040938
,   20,,,1973-11-16,AFM00040938
,,,,1973-11-17,AFM00040938
  260,,,,1973-11-18,AFM00040938
,,,,1973-11-21,AFM00040938
,,,,1973-11-23,AFM00040938
,,,,1973-11-24,AFM00040938
,    0,,,1973-11-26,AFM00040938
,,,,1973-11-27,AFM00040938
,,,,1973-11-30,AFM00040938
,  -40,,,1973-12-02,AFM00040938
  180,,,,1973-12-04,AFM00040938
,,,,1973-12-05,AFM00040938
,,,,1973-12-06,AFM00040938
,   10,,,1973-12-08,AFM00040938
  170,,,,1973-12-09,AFM00040938
,,,,1973-12-10,AFM00040938
,,,,1973-12-11,AFM00040938
,,,,1973-12-12,AFM00040938
,,,,1973-12-13,AFM00040938
   10,  -50,,,1973-12-15,AFM00040938
,,,,1973-12-16,AFM00040938
,,,,1973-12-17,AFM00040938
,,,,1973-12-21,AFM00040938
,,,,1973-12-22,AFM00040938
,,,,1973-12-23,AFM00040938
,,,,1973-12-24,AFM00040938
,,,,1973-12-25,AFM00040938
,,,,1973-12-31,AFM00040938
,,,,1974-01-01,AFM00040938
   70,,,,1974-01-06,AFM00040938
, -120,,,1974-01-07,AFM00040938
,,,,1974-01-08,AFM00040938
,,,,1974-01-15,AFM00040938
,,,,1974-01-16,AFM00040938
,,,,1974-01-17,AFM00040938
,,,,1974-01-21,AFM00040938
,,,,1974-01-23,AFM00040938
,,,,1974-01-24,AFM00040938
,,,,1974-01-27,AFM00040938
,,,,1974-01-30,AFM00040938
  -10,,,,1974-02-04,AFM00040938
,,,,1974-02-06,AFM00040938
,,,,1974-02-07,AFM00040938
,,,,1974-02-08,AFM00040938
,,,,1974-02-09,AFM00040938
,    0,,,1974-02-12,AFM00040938
,,,,1974-02-13,AFM00040938
,,,,1974-02-16,AFM00040938
,,,,1974-02-17,AFM00040938
,   60,,,1974-02-18,AFM00040938
,,,,1974-02-20,AFM00040938
,  -70,,,1974-02-22,AFM00040938
,  -50,,,1974-02-24,AFM00040938
,,,,1974-02-25,AFM00040938
,,,,1974-02-26,AFM00040938
,,,,1974-02-27,AFM00040938
  110,,,,1974-02-28,AFM00040938
,,,,1974-03-01,AFM00040938
,,,,1974-03-02,AFM00040938
,,,,1974-03-03,AFM00040938
,,,,1974-03-04,AFM00040938
,,,,1974-03-05,AFM00040938
,,,,1974-03-06,AFM00040938
,  -40,,,1974-03-07,AFM00040938
,,,,1974-03-08,AFM00040938
,,,,1974-03-09,AFM00040938
,  -30,,,1974-03-10,AFM00040938
,,,,1974-03-12,AFM00040938
  130,,,,1974-03-13,AFM00040938
,,,,1974-03-14,AFM00040938
,,,,1974-03-15,AFM00040938
,,,,1974-03-16,AFM00040938
,,,,1974-03-18,AFM00040938
,,,,1974-03-21,AFM00040938
,,,,1974-03-22,AFM00040938
,,,,1974-03-23,AFM00040938
,,,,1974-03-24,AFM00040938
,,,,1974-03-28,AFM00040938
,,,,1974-03-30,AFM00040938
,,,,1974-03-31,AFM00040938
,,,,1974-04-03,AFM00040938
,,,,1974-04-04,AFM00040938
,,,,1974-04-05,AFM00040938
,,,,1974-04-06,AFM00040938
,,,,1974-04-07,AFM00040938
,,,,1974-04-08,AFM00040938
,,,,1974-04-17,AFM00040938
,,,,1974-04-18,AFM00040938
,,,,1974-04-20,AFM00040938
,,,,1974-04-21,AFM00040938
,,,,1974-04-23,AFM00040938
,,,,1974-04-24,AFM00040938
,,,,1974-04-25,AFM00040938
,,,,1974-04-26,AFM00040938
,,,,1974-04-28,AFM00040938
,,,,1974-04-29,AFM00040938
,,,,1974-05-02,AFM00040938
,,,,1974-05-03,AFM00040938
,   60,,,1974-05-04,AFM00040938
,  120,,,1974-05-05,AFM00040938
,,,,1974-05-06,AFM00040938
,  100,,,1974-05-08,AFM00040938
  280,,,,1974-05-09,AFM00040938
,,,,1974-05-10,AFM00040938
,,,,1974-05-11,AFM00040938
,  150,,,1974-05-12,AFM00040938
,,,,1974-05-13,AFM00040938
,  140,,,1974-05-16,AFM00040938
  290,,,,1974-05-17,AFM00040938
,  100,,,1974-05-19,AFM00040938
,,,,1974-05-21,AFM00040938
,,,,1974-05-23,AFM00040938
,,,,1974-05-24,AFM00040938
,,,,1974-05-28,AFM00040938
,,,,1974-05-29,AFM00040938
  310,,,,1974-06-11,AFM00040938
,  160,,,1974-06-12,AFM00040938
,,,,1974-06-13,AFM00040938
,,,,1974-06-14,AFM00040938
,,,,1974-06-16,AFM00040938
,,,,1974-06-17,AFM00040938
,,,,1974-06-18,AFM00040938
,,,,1974-06-19,AFM00040938
,,,,1974-06-22,AFM00040938
,,,,1974-06-24,AFM00040938
,,,,1974-06-27,AFM00040938
,,,,1974-06-28,AFM00040938
,,,,1974-06-29,AFM00040938
,,,,1974-06-30,AFM00040938
,,,,1974-07-02,AFM00040938
,,,,1974-07-05,AFM00040938
,,,,1974-07-07,AFM00040938
  380,,,,1974-07-09,AFM00040938
  360,,,,1974-07-13,AFM00040938
,,,,1974-07-14,AFM00040938
  360,,,,1974-07-15,AFM00040938
,,,,1974-07-16,AFM00040938
,,,,1974-07-19,AFM00040938
,,,,1974-07-20,AFM00040938
  380,,,,1974-07-21,AFM00040938
,  230,,,1974-07-22,AFM00040938
,,,,1974-07-23,AFM00040938
,,,,1974-07-24,AFM00040938
,  180,,,1974-07-27,AFM00040938
  370,,,,1974-07-28,AFM00040938
  360,,,,1974-07-29,AFM00040938
,  210,,,1974-07-30,AFM00040938
,,,,1974-07-31,AFM00040938
,,,,1974-08-03,AFM00040938
,  120,,,1974-08-07,AFM00040938
,,,,1974-08-08,AFM00040938
,,,,1974-08-09,AFM00040938
,  150,,,1974-08-18,AFM00040938
  370,,,,1974-08-19,AFM00040938
  360,,,,1974-08-20,AFM00040938
  360,,,,1974-08-21,AFM00040938
,,,,1974-08-22,AFM00040938
,,,,1974-08-23,AFM00040938
,  190,,,1974-08-24,AFM00040938
  360,,,,1974-08-25,AFM00040938
,  200,,,1974-08-26,AFM00040938
  300,,,,1974-08-27,AFM00040938
,,,,1974-08-28,AFM00040938
,  120,,,1974-08-29,AFM00040938
,,,,1974-08-30,AFM00040938
,,,,1974-08-31,AFM00040938
,,,,1974-09-01,AFM00040938
,,,,1974-09-02,AFM00040938
,,,,1974-09-03,AFM00040938
,,,,1974-09-05,AFM00040938
,,,,1974-09-06,AFM00040938
,,,,1974-09-07,AFM00040938
,  130,,,1974-09-08,AFM00040938
,,,,1974-09-10,AFM00040938
,  160,,,1974-09-11,AFM00040938
,,,,1974-09-12,AFM00040938
,,,,1974-09-13,AFM00040938
,,,,1974-09-14,AFM00040938
,  120,,,1974-09-15,AFM00040938
,,,,1974-09-16,AFM00040938
,  120,,,1974-09-17,AFM00040938
,,,,1974-09-19,AFM00040938
,,,,1974-09-20,AFM00040938
,,,,1974-09-21,AFM00040938
  350,,,,1974-09-22,AFM00040938
,,,,1974-09-23,AFM00040938
,,,,1974-09-24,AFM00040938
  290,,,,1974-09-25,AFM00040938
,,,,1974-09-28,AFM00040938
,  100,,,1974-09-29,AFM00040938
  240,,,,1974-09-30,AFM00040938
,,,,1974-10-01,AFM00040938
,,,,1974-10-02,AFM00040938
  230,,,,1974-10-03,AFM00040938
,   40,,,1974-10-04,AFM00040938
,,,,1974-10-06,AFM00040938
,    0,,,1974-10-07,AFM00040938
  220,,,,1974-10-08,AFM00040938
  200,,,,1974-10-09,AFM00040938
,,,,1974-10-10,AFM00040938
,,,,1974-10-11,AFM00040938
,   20,,,1974-10-12,AFM00040938
,,,,1974-10-13,AFM00040938
  190,,,,1974-10-14,AFM00040938
,   10,,,1974-10-15,AFM00040938
,,,,1974-10-16,AFM00040938
,    0,,,1974-10-21,AFM00040938
,,,,1974-10-22,AFM00040938
,,,,1974-10-23,AFM00040938
,   30,,,1974-10-24,AFM00040938
,,,,1974-10-25,AFM00040938
  250,    0,,,1974-10-26,AFM00040938
,,,,1974-10-27,AFM00040938
  250,,,,1974-10-28,AFM00040938
  260,,,,1974-10-29,AFM00040938
,   20,,,1974-10-30,AFM00040938
  250,,,,1974-10-31,AFM00040938
,,,,1974-11-01,AFM00040938
  240,,,,1974-11-02,AFM00040938
,   20,,,1974-11-03,AFM00040938
,   50,,,1974-11-04,AFM00040938
,   70,,,1974-11-06,AFM00040938
  220,,,,1974-11-07,AFM00040938
  190,,,,1974-11-08,AFM00040938
,  -20,,,1974-11-09,AFM00040938
  210,,,,1974-11-12,AFM00040938
,   10,,,1974-11-13,AFM00040938
  170,  -40,,,1974-11-17,AFM00040938
  160,,,,1974-11-18,AFM00040938
  160,,,,1974-11-19,AFM00040938
,,,,1974-11-20,AFM00040938
,,,,1974-11-22,AFM00040938
  190,,,,1974-11-23,AFM00040938
,,,,1974-11-24,AFM00040938
,,,,1974-11-27,AFM00040938
,  -50,,,1974-11-29,AFM00040938
,  -40,,,1974-11-30,AFM00040938
,,,,1974-12-02,AFM00040938
, -130,,,1974-12-04,AFM00040938
,  -10,,,1974-12-08,AFM00040938
,,,,1974-12-11,AFM00040938
,,,,1974-12-13,AFM00040938
,,,,1974-12-14,AFM00040938
   70,  -20,,,1974-12-15,AFM00040938
,  -60,,,1974-12-18,AFM00040938
  100,,,,1974-12-21,AFM00040938
,,,,1974-12-22,AFM00040938
   90,,,,1974-12-24,AFM00040938
,,,,1974-12-26,AFM00040938
,,,,1974-12-29,AFM00040938
  120,,,,1974-12-31,AFM00040938
,  -50,,,1975-01-02,AFM00040938
,  -40,,,1975-01-03,AFM00040938
,,,,1975-01-05,AFM00040938
,,,,1975-01-06,AFM00040938
,,,,1975-01-11,AFM00040938
  140,  -20,,,1975-01-12,AFM00040938
  140,,,,1975-01-13,AFM00040938
, -110,,,1975-01-16,AFM00040938
,  -70,,,1975-01-18,AFM00040938
,,,,1975-01-19,AFM00040938
,  -80,,,1975-01-22,AFM00040938
   80,  -70,,,1975-01-23,AFM00040938
,  -40,,,1975-01-24,AFM00040938
,,,,1975-01-25,AFM00040938
,    0,,,1975-01-27,AFM00040938
,,,,1975-01-28,AFM00040938
,,,,1975-01-29,AFM00040938
,,,,1975-01-30,AFM00040938
,,,,1975-01-31,AFM00040938
   90,  -50,,,1975-02-01,AFM00040938
,,,,1975-02-02,AFM00040938
,,,,1975-02-03,AFM00040938
   20,  -60,,,1975-02-04,AFM00040938
,,,,1975-02-05,AFM00040938
,,,,1975-02-06,AFM00040938
,,,,1975-02-07,AFM00040938
,,,,1975-02-08,AFM00040938
,,,,1975-02-09,AFM00040938
,,,,1975-02-11,AFM00040938
  140,,,,1975-02-12,AFM00040938
,  -60,,,1975-02-13,AFM00040938
   40,,,,1975-02-14,AFM00040938
,,,,1975-02-15,AFM00040938
,,,,1975-02-16,AFM00040938
  120,  -20,,,1975-02-18,AFM00040938
,   30,,,1975-02-21,AFM00040938
,,,,1975-02-22,AFM00040938
  200,    0,,,1975-02-24,AFM00040938
,   70,,,1975-02-26,AFM00040938
,,,,1975-02-28,AFM00040938
  190,,,,1975-03-02,AFM00040938
,   50,,,1975-03-03,AFM00040938
  110,,,,1975-03-04,AFM00040938
,  -40,,,1975-03-06,AFM00040938
,,,,1975-03-07,AFM00040938
,,,,1975-03-08,AFM00040938
,,,,1975-03-09,AFM00040938
,  -40,,,1975-03-12,AFM00040938
,,,,1975-03-13,AFM00040938
  220,,,,1975-03-14,AFM00040938
,,,,1975-03-16,AFM00040938
,  110,,,1975-03-19,AFM00040938
  140,   50,,,1975-03-21,AFM00040938
,,,,1975-03-22,AFM00040938
,,,,1975-03-23,AFM00040938
,   30,,,1975-03-24,AFM00040938
,,,,1975-03-25,AFM00040938
,,,,1975-04-04,AFM00040938
,,,,1975-04-05,AFM00040938
  150,   50,,,1975-04-06,AFM00040938
,   60,,,1975-04-08,AFM00040938
,,,,1975-04-09,AFM00040938
,   50,,,1975-04-10,AFM00040938
,,,,1975-04-11,AFM00040938
,   30,,,1975-04-14,AFM00040938
,,,,1975-04-15,AFM00040938
  290,,,,1975-04-16,AFM00040938
  260,,,,1975-04-17,AFM00040938
,  130,,,1975-04-18,AFM00040938
,,,,1975-04-19,AFM00040938
,   70,,,1975-04-20,AFM00040938
,,,,1975-04-21,AFM00040938
  290,,,,1975-04-22,AFM00040938
  280,,,,1975-04-23,AFM00040938
  210,  120,,,1975-04-24,AFM00040938
,,,,1975-04-25,AFM00040938
,   70,,,1975-04-26,AFM00040938
,,,,1975-04-27,AFM00040938
,,,,1975-04-28,AFM00040938
  260,,,,1975-04-29,AFM00040938
,  120,,,1975-04-30,AFM00040938
,,,,1975-05-02,AFM00040938
,,,,1975-05-03,AFM00040938
  240,,,,1975-05-04,AFM00040938
  230,,,,1975-05-05,AFM00040938
,,,,1975-05-06,AFM00040938
,,,,1975-05-07,AFM00040938
,,,,1975-05-09,AFM00040938
,  110,,,1975-05-10,AFM00040938
,  160,,,1975-05-11,AFM00040938
  310,  170,,,1975-05-12,AFM00040938
,,,,1975-05-13,AFM00040938
,  170,,,1975-05-14,AFM00040938
,,,,1975-05-15,AFM00040938
,,,,1975-05-17,AFM00040938
,  120,,,1975-05-18,AFM00040938
  330,  170,,,1975-05-23,AFM00040938
,,,,1975-05-24,AFM00040938
,,,,1975-05-25,AFM00040938
,,,,1975-05-26,AFM00040938
  340,,,,1975-05-27,AFM00040938
,,,,1975-05-28,AFM00040938
  350,  170,,,1975-05-29,AFM00040938
  350,  160,,,1975-05-30,AFM00040938
,  160,,,1975-06-01,AFM00040938
,,,,1975-06-03,AFM00040938
,,,,1975-06-04,AFM00040938
,  140,,,1975-06-05,AFM00040938
  340,,,,1975-06-06,AFM00040938
,  170,,,1975-06-07,AFM00040938
,,,,1975-06-08,AFM00040938
,,,,1975-06-09,AFM00040938
,,,,1975-06-10,AFM00040938
,  160,,,1975-06-11,AFM00040938
,,,,1975-06-12,AFM00040938
,  150,,,1975-06-13,AFM00040938
,  210,,,1975-06-14,AFM00040938
  390,  160,,,1975-06-15,AFM00040938
  370,,,,1975-06-16,AFM00040938
  350,,,,1975-06-17,AFM00040938
  350,,,,1975-06-18,AFM00040938
,,,,1975-06-19,AFM00040938
,,,,1975-06-20,AFM00040938
  360,,,,1975-06-21,AFM00040938
  330,,,,1975-06-23,AFM00040938
,,,,1975-06-24,AFM00040938
,,,,1975-06-25,AFM00040938
  390,  170,,,1975-06-26,AFM00040938
,  160,,,1975-06-27,AFM00040938
,  210,,,1975-06-28,AFM00040938
  370,,,,1975-06-29,AFM00040938
  350,,,,1975-06-30,AFM00040938
,,,,1975-07-01,AFM00040938
,  150,,,1975-07-02,AFM00040938
  400,,,,1975-07-03,AFM00040938
,,,,1975-07-04,AFM00040938
  400,,,,1975-07-05,AFM00040938
  380,,,,1975-07-06,AFM00040938
,  220,,,1975-07-07,AFM00040938
  370,  230,,,1975-07-08,AFM00040938
,  230,,,1975-07-09,AFM00040938
,,,,1975-07-24,AFM00040938
  380,,,,1975-07-25,AFM00040938
,  180,,,1975-07-26,AFM00040938
  370,,,,1975-07-27,AFM00040938
  350,  240,,,1975-07-29,AFM00040938
,  200,,,1975-07-30,AFM00040938
,  210,,,1975-07-31,AFM00040938
,,,,1975-08-01,AFM00040938
  390,,,,1975-08-02,AFM00040938
  390,  220,,,1975-08-03,AFM00040938
  390,  250,,,1975-08-04,AFM00040938
,  230,,,1975-08-05,AFM00040938
,  190,,,1975-08-06,AFM00040938
,,,,1975-08-07,AFM00040938
,,,,1975-08-08,AFM00040938
,,,,1975-08-09,AFM00040938
  390,  210,,,1975-08-10,AFM00040938
,  180,,,1975-08-11,AFM00040938
,  180,,,1975-08-12,AFM00040938
,  250,,,1975-08-13,AFM00040938
  390,,,,1975-08-14,AFM00040938
,,,,1975-08-15,AFM00040938
  410,,,,1975-08-16,AFM00040938
  400,  230,,,1975-08-17,AFM00040938
  330,  200,,,1975-08-18,AFM00040938
,  200,,,1975-08-19,AFM00040938
,  200,,,1975-08-20,AFM00040938
  300,  190,,,1975-08-21,AFM00040938
,  140,,,1975-08-23,AFM00040938
,,,,1975-08-25,AFM00040938
  330,  180,,,1975-08-27,AFM00040938
  310,  130,,,1975-08-28,AFM00040938
,  150,,,1975-08-30,AFM00040938
,  190,,,1975-08-31,AFM00040938
,,,,1975-09-01,AFM00040938
  330,,,,1975-09-02,AFM00040938
  320,,,,1975-09-03,AFM00040938
,,,,1975-09-04,AFM00040938
,,,,1975-09-05,AFM00040938
,,,,1975-09-06,AFM00040938
,,,,1975-09-07,AFM00040938
,,,,1975-09-08,AFM00040938
  320,,,,1975-09-09,AFM00040938
,  110,,,1975-09-10,AFM00040938
,,,,1975-09-11,AFM00040938
  370,  130,,,1975-09-12,AFM00040938
  380,,,,1975-09-13,AFM00040938
,  130,,,1975-09-14,AFM00040938
  360,  170,,,1975-09-15,AFM00040938
,  150,,,1975-09-16,AFM00040938
,  150,,,1975-09-17,AFM00040938
  330,  140,,,1975-09-18,AFM00040938
  310,,,,1975-09-19,AFM00040938
,  110,,,1975-09-20,AFM00040938
  260,  100,,,1975-09-21,AFM00040938
,  100,,,1975-09-22,AFM00040938
,   80,,,1975-09-23,AFM00040938
  320,  130,,,1975-09-24,AFM00040938
  310,,,,1975-09-25,AFM00040938
,,,,1975-09-26,AFM00040938
  280,  110,,,1975-09-27,AFM00040938
  280,  150,,,1975-09-29,AFM00040938
  280,,,,1975-09-30,AFM00040938
,,,,1975-10-01,AFM00040938
,   70,,,1975-10-02,AFM00040938
,   70,,,1975-10-03,AFM00040938
,,,,1975-10-04,AFM00040938
  320,  110,,,1975-10-05,AFM00040938
,  100,,,1975-10-06,AFM00040938
,,,,1975-10-07,AFM00040938
,   80,,,1975-10-08,AFM00040938
,   60,,,1975-10-09,AFM00040938
,,,,1975-10-10,AFM00040938
,  110,,,1975-10-11,AFM00040938
,,,,1975-10-12,AFM00040938
  280,,,,1975-10-13,AFM00040938
,   80,,,1975-10-15,AFM00040938
  250,,,,1975-10-17,AFM00040938
  180,   10,,,1975-10-19,AFM00040938
,  -60,,,1975-10-22,AFM00040938
,   40,,,1975-10-24,AFM00040938
,,,,1975-10-27,AFM00040938
  260,   10,,,1975-10-28,AFM00040938
,   20,,,1975-10-29,AFM00040938
,   20,,,1975-10-30,AFM00040938
,,,,1975-10-31,AFM00040938
,   30,,,1975-11-01,AFM00040938
,   10,,,1975-11-04,AFM00040938
  180,,,,1975-11-05,AFM00040938
,,,,1975-11-06,AFM00040938
,,,,1975-11-07,AFM00040938
,,,,1975-11-08,AFM00040938
,  -70,,,1975-11-09,AFM00040938
  120,,,,1975-11-10,AFM00040938
  130,  -60,,,1975-11-11,AFM00040938
,   20,,,1975-11-12,AFM00040938
,   10,,,1975-11-13,AFM00040938
  160,,,,1975-11-14,AFM00040938
,,,,1975-11-15,AFM00040938
   60,,,,1975-11-16,AFM00040938
,,,,1975-11-18,AFM00040938
,,,,1975-11-19,AFM00040938
  180,,,,1975-11-20,AFM00040938
  170,,,,1975-11-22,AFM00040938
  190,  -10,,,1975-11-23,AFM00040938
  190,  -20,,,1975-11-24,AFM00040938
,,,,1975-11-25,AFM00040938
  200,,,,1975-11-26,AFM00040938
  210,,,,1975-11-27,AFM00040938
  220,   70,,,1975-11-28,AFM00040938
,,,,1975-11-29,AFM00040938
,,,,1975-11-30,AFM00040938
,,,,1975-12-01,AFM00040938
,,,,1975-12-02,AFM00040938
  -20,  -90,,,1975-12-05,AFM00040938
,  -40,,,1975-12-06,AFM00040938
   60,,,,1975-12-07,AFM00040938
,,,,1975-12-08,AFM00040938
,,,,1975-12-09,AFM00040938
,,,,1975-12-11,AFM00040938
  170,    0,,,1975-12-12,AFM00040938
,  -20,,,1975-12-13,AFM00040938
  120,  -30,,,1975-12-14,AFM00040938
,,,,1975-12-15,AFM00040938
,,,,1975-12-16,AFM00040938
,  -40,,,1975-12-17,AFM00040938
  150,,,,1975-12-20,AFM00040938
,    0,,,1975-12-21,AFM00040938
  160,,,,1975-12-22,AFM00040938
,,,,1975-12-27,AFM00040938
,  -50,,,1975-12-28,AFM00040938
,    0,,,1975-12-29,AFM00040938
,   30,,,1975-12-30,AFM00040938
,  -20,,,1976-01-01,AFM00040938
,,,,1976-01-02,AFM00040938
,  -10,,,1976-01-03,AFM00040938
,  -40,,,1976-01-05,AFM00040938
,,,,1976-01-08,AFM00040938
,  -40,,,1976-01-09,AFM00040938
,,,,1976-01-11,AFM00040938
,,,,1976-01-14,AFM00040938
,  -20,,,1976-01-15,AFM00040938
,,,,1976-01-16,AFM00040938
,,,,1976-01-18,AFM00040938
,,,,1976-01-19,AFM00040938
  170,   80,,,1976-01-20,AFM00040938
,   20,,,1976-01-21,AFM00040938
,   60,,,1976-01-22,AFM00040938
  230,,,,1976-01-23,AFM00040938
,   30,,,1976-01-24,AFM00040938
,,,,1976-01-25,AFM00040938
,,,,1976-01-26,AFM00040938
,,,,1976-01-27,AFM00040938
  100,,,,1976-01-28,AFM00040938
,  -60,,,1976-01-29,AFM00040938
,  -10,,,1976-01-30,AFM00040938
,   60,,,1976-01-31,AFM00040938
  170,,,,1976-02-02,AFM00040938
,   20,,,1976-02-03,AFM00040938
   80,,,,1976-02-04,AFM00040938
,,,,1976-02-05,AFM00040938
,,,,1976-02-06,AFM00040938
,,,,1976-02-07,AFM00040938
,    0,,,1976-02-08,AFM00040938
,    0,,,1976-02-09,AFM00040938
,,,,1976-02-10,AFM00040938
,,,,1976-02-11,AFM00040938
,   50,,,1976-02-12,AFM00040938
  120,   10,,,1976-02-13,AFM00040938
,,,,1976-02-14,AFM00040938
,  -30,,,1976-02-15,AFM00040938
  -10,,,,1976-02-17,AFM00040938
,  -90,,,1976-02-18,AFM00040938
, -100,,,1976-02-19,AFM00040938
   20,  -50,,,1976-02-20,AFM00040938
   30,,,,1976-02-21,AFM00040938
