TMAX,TMIN,PRCP,SNOW,SNWD,DATE,STATION
  322,  167,   10,    0,    0,1965-07-01,USC00413442
  328,  156,    0,    0,    0,1965-07-02,USC00413442
  333,  167,    0,    0,    0,1965-07-03,USC00413442
  350,  167,    0,    0,    0,1965-07-04,USC00413442
  356,  167,    0,    0,    0,1965-07-05,USC00413442
  389,  156,    0,    0,    0,1965-07-06,USC00413442
  350,  183,    0,    0,    0,1965-07-07,USC00413442
  378,  172,    0,    0,    0,1965-07-08,USC00413442
  339,  178,    0,    0,    0,1965-07-09,USC00413442
  367,  161,    0,    0,    0,1965-07-10,USC00413442
  372,  178,    0,    0,    0,1965-07-11,USC00413442
  367,  183,    0,    0,    0,1965-07-12,USC00413442
  361,  156,    0,    0,    0,1965-07-13,USC00413442
  367,  178,    0,    0,    0,1965-07-14,USC00413442
  322,  167,    0,    0,    0,1965-07-15,USC00413442
  333,  194,    0,    0,    0,1965-07-16,USC00413442
  350,  172,    0,    0,    0,1965-07-17,USC00413442
  361,  183,    0,    0,    0,1965-07-18,USC00413442
  378,  200,    0,    0,    0,1965-07-19,USC00413442
  333,  183,    0,    0,    0,1965-07-20,USC00413442
  339,  178,    0,    0,    0,1965-07-21,USC00413442
  339,  150,    0,    0,    0,1965-07-22,USC00413442
  356,  156,    0,    0,    0,1965-07-23,USC00413442
  339,  156,    0,    0,    0,1965-07-24,USC00413442
  333,  211,    0,    0,    0,1965-07-25,USC00413442
  294,  172,    0,    0,    0,1965-07-26,USC00413442
  350,  172,    0,    0,    0,1965-07-27,USC00413442
  361,  178,    0,    0,    0,1965-07-28,USC00413442
  267,  150,  450,    0,    0,1965-07-29,USC00413442
  250,  172,    0,    0,    0,1965-07-30,USC00413442
  306,  156,    0,    0,    0,1965-07-31,USC00413442
  256,  139,  102,    0,    0,1965-08-01,USC00413442
  283,  150,    0,    0,    0,1965-08-02,USC00413442
  300,  161,    0,    0,    0,1965-08-03,USC00413442
  317,  150,    0,    0,    0,1965-08-04,USC00413442
  300,  172,    0,    0,    0,1965-08-05,USC00413442
  344,  144,    0,    0,    0,1965-08-06,USC00413442
  350,  156,    0,    0,    0,1965-08-07,USC00413442
  339,  144,    0,    0,    0,1965-08-08,USC00413442
  339,  189,  104,    0,    0,1965-08-09,USC00413442
  311,  150,    0,    0,    0,1965-08-10,USC00413442
  322,  133,    0,    0,    0,1965-08-11,USC00413442
  339,  133,    0,    0,    0,1965-08-12,USC00413442
  294,  144,    0,    0,    0,1965-08-13,USC00413442
  306,  139,    0,    0,    0,1965-08-14,USC00413442
  283,  144,    0,    0,    0,1965-08-15,USC00413442
  328,  144,    0,    0,    0,1965-08-16,USC00413442
  328,  150,   13,    0,    0,1965-08-17,USC00413442
  350,  150,    0,    0,    0,1965-08-18,USC00413442
  322,  161,    0,    0,    0,1965-08-19,USC00413442
  289,  139,   51,    0,    0,1965-08-20,USC00413442
  300,  161,    0,    0,    0,1965-08-21,USC00413442
  289,  183,    0,    0,    0,1965-08-22,USC00413442
  317,  128,    0,    0,    0,1965-08-23,USC00413442
  350,  144,    0,    0,    0,1965-08-24,USC00413442
  367,  161,    0,    0,    0,1965-08-25,USC00413442
  367,  156,    0,    0,    0,1965-08-26,USC00413442
  356,  139,    0,    0,    0,1965-08-27,USC00413442
  339,  144,    0,    0,    0,1965-08-28,USC00413442
  328,  156,    0,    0,    0,1965-08-29,USC00413442
  356,  156,    0,    0,    0,1965-08-30,USC00413442
  339,  178,   38,    0,    0,1965-08-31,USC00413442
  283,  128,    0,    0,    0,1965-09-01,USC00413442
  317,  150,    0,    0,    0,1965-09-02,USC00413442
  322,  144,    0,    0,    0,1965-09-03,USC00413442
  339,  156,    0,    0,    0,1965-09-04,USC00413442
  333,  128,    0,    0,    0,1965-09-05,USC00413442
  322,  128,    0,    0,    0,1965-09-06,USC00413442
  317,  144,    0,    0,    0,1965-09-07,USC00413442
  322,  172,    0,    0,    0,1965-09-08,USC00413442
  333,  144,    0,    0,    0,1965-09-09,USC00413442
  306,  144,    0,    0,    0,1965-09-10,USC00413442
  272,  161,    0,    0,    0,1965-09-11,USC00413442
  306,  161,    0,    0,    0,1965-09-12,USC00413442
  344,  139,  107,    0,    0,1965-09-13,USC00413442
  344,  167,    0,    0,    0,1965-09-14,USC00413442
  328,  117,    0,    0,    0,1965-09-15,USC00413442
  350,   78,    0,    0,    0,1965-09-16,USC00413442
  350,   33,    0,    0,    0,1965-09-17,USC00413442
  239,   33,   89,    0,    0,1965-09-18,USC00413442
  239,  133,    0,    0,    0,1965-09-19,USC00413442
  278,  156,    0,    0,    0,1965-09-20,USC00413442
  267,   78,   66,    0,    0,1965-09-21,USC00413442
  222,   56,    0,    0,    0,1965-09-22,USC00413442
  233,   44,    0,    0,    0,1965-09-23,USC00413442
  228,   56,    0,    0,    0,1965-09-24,USC00413442
  111,   56,   41,    0,    0,1965-09-25,USC00413442
  267,  106,    0,    0,    0,1965-09-26,USC00413442
  294,  100,    0,    0,    0,1965-09-27,USC00413442
  222,  106,    0,    0,    0,1965-09-28,USC00413442
  211,  117,    0,    0,    0,1965-09-29,USC00413442
  261,   44,    0,    0,    0,1965-09-30,USC00413442
  189,   17,    0,    0,    0,1965-10-01,USC00413442
  239,   56,    0,    0,    0,1965-10-02,USC00413442
  261,   44,    0,    0,    0,1965-10-03,USC00413442
  200,   56,    0,    0,    0,1965-10-04,USC00413442
  172,   50,    0,    0,    0,1965-10-05,USC00413442
  194,   78,    0,    0,    0,1965-10-06,USC00413442
  239,   56,    0,    0,    0,1965-10-07,USC00413442
  294,   44,    0,    0,    0,1965-10-08,USC00413442
  294,   89,    0,    0,    0,1965-10-09,USC00413442
  328,   72,    0,    0,    0,1965-10-10,USC00413442
  339,   78,    0,    0,    0,1965-10-11,USC00413442
  194,   33,    0,    0,    0,1965-10-12,USC00413442
  239,   50,    0,    0,    0,1965-10-13,USC00413442
  300,   78,    0,    0,    0,1965-10-14,USC00413442
  300,   72,    0,    0,    0,1965-10-15,USC00413442
  311,  100,    0,    0,    0,1965-10-16,USC00413442
  267,  117,    0,    0,    0,1965-10-17,USC00413442
  178,   39,  381,    0,    0,1965-10-18,USC00413442
  172,   28,    0,    0,    0,1965-10-19,USC00413442
  261,   39,    0,    0,    0,1965-10-20,USC00413442
  172,   17,    0,    0,    0,1965-10-21,USC00413442
  178,   22,    0,    0,    0,1965-10-22,USC00413442
  239,   50,    0,    0,    0,1965-10-23,USC00413442
  244,   39,    0,    0,    0,1965-10-24,USC00413442
  250,   33,    0,    0,    0,1965-10-25,USC00413442
  256,   22,    0,    0,    0,1965-10-26,USC00413442
  211,    0,    0,    0,    0,1965-10-27,USC00413442
  228,   17,    0,    0,    0,1965-10-28,USC00413442
  228,    0,    0,    0,    0,1965-10-29,USC00413442
  211,   39,    0,    0,    0,1965-10-30,USC00413442
  256,   39,    0,    0,    0,1965-10-31,USC00413442
  189,    6,    0,    0,    0,1965-11-01,USC00413442
  228,   17,    0,    0,    0,1965-11-02,USC00413442
  206,   28,    0,    0,    0,1965-11-03,USC00413442
