PRCP,DATE,STATION
    0,1955-02-03,AJ000037673
    2,1955-02-04,AJ000037673
    0,1955-02-05,AJ000037673
    0,1955-02-06,AJ000037673
    0,1955-02-07,AJ000037673
    0,1955-02-09,AJ000037673
    0,1955-02-10,AJ000037673
    0,1955-02-11,AJ000037673
    2,1955-02-12,AJ000037673
    0,1955-02-13,AJ000037673
    1,1955-02-14,AJ000037673
    0,1955-02-15,AJ000037673
    0,1955-02-16,AJ000037673
    0,1955-02-17,AJ000037673
    0,1955-02-18,AJ000037673
    0,1955-02-19,AJ000037673
    0,1955-02-20,AJ000037673
    0,1955-02-21,AJ000037673
    1,1955-02-22,AJ000037673
    0,1955-02-23,AJ000037673
    0,1955-02-24,AJ000037673
    0,1955-02-25,AJ000037673
    0,1955-02-26,AJ000037673
    0,1955-02-27,AJ000037673
   63,1955-02-28,AJ000037673
   17,1955-03-01,AJ000037673
   50,1955-03-02,AJ000037673
  190,1955-03-03,AJ000037673
  211,1955-03-04,AJ000037673
    3,1955-03-05,AJ000037673
    0,1955-03-06,AJ000037673
    8,1955-03-07,AJ000037673
    9,1955-03-08,AJ000037673
    0,1955-03-09,AJ000037673
    6,1955-03-10,AJ000037673
    0,1955-03-11,AJ000037673
    0,1955-03-12,AJ000037673
    0,1955-03-13,AJ000037673
    0,1955-03-14,AJ000037673
    0,1955-03-15,AJ000037673
    0,1955-03-16,AJ000037673
    0,1955-03-17,AJ000037673
    0,1955-03-18,AJ000037673
    0,1955-03-19,AJ000037673
    0,1955-03-20,AJ000037673
    0,1955-03-21,AJ000037673
    0,1955-03-22,AJ000037673
    0,1955-03-23,AJ000037673
    1,1955-03-24,AJ000037673
    0,1955-03-25,AJ000037673
    0,1955-03-26,AJ000037673
    0,1955-03-27,AJ000037673
    0,1955-03-28,AJ000037673
    0,1955-03-29,AJ000037673
   50,1955-03-30,AJ000037673
    0,1955-03-31,AJ000037673
    0,1955-04-01,AJ000037673
    0,1955-04-02,AJ000037673
    0,1955-04-03,AJ000037673
    0,1955-04-04,AJ000037673
    0,1955-04-05,AJ000037673
    0,1955-04-06,AJ000037673
    0,1955-04-07,AJ000037673
   17,1955-04-08,AJ000037673
   77,1955-04-09,AJ000037673
  122,1955-04-10,AJ000037673
    3,1955-04-11,AJ000037673
    0,1955-04-12,AJ000037673
    0,1955-04-13,AJ000037673
    0,1955-04-14,AJ000037673
    0,1955-04-15,AJ000037673
    0,1955-04-16,AJ000037673
    0,1955-04-17,AJ000037673
    0,1955-04-18,AJ000037673
    0,1955-04-19,AJ000037673
    1,1955-04-20,AJ000037673
    0,1955-04-21,AJ000037673
    0,1955-04-22,AJ000037673
   35,1955-04-23,AJ000037673
    0,1955-04-24,AJ000037673
    0,1955-04-25,AJ000037673
    0,1955-04-26,AJ000037673
    0,1955-04-27,AJ000037673
    0,1955-04-28,AJ000037673
    6,1955-04-29,AJ000037673
    7,1955-04-30,AJ000037673
    6,1955-05-01,AJ000037673
    6,1955-05-02,AJ000037673
   11,1955-05-03,AJ000037673
   15,1955-05-04,AJ000037673
    0,1955-05-05,AJ000037673
   41,1955-05-06,AJ000037673
   11,1955-05-07,AJ000037673
    0,1955-05-08,AJ000037673
    0,1955-05-09,AJ000037673
    0,1955-05-10,AJ000037673
    0,1955-05-11,AJ000037673
    0,1955-05-12,AJ000037673
    0,1955-05-13,AJ000037673
    0,1955-05-14,AJ000037673
    0,1955-05-15,AJ000037673
    0,1955-05-16,AJ000037673
    0,1955-05-17,AJ000037673
    0,1955-05-18,AJ000037673
    0,1955-05-19,AJ000037673
    0,1955-05-20,AJ000037673
    0,1955-05-21,AJ000037673
   31,1955-05-22,AJ000037673
    0,1955-05-23,AJ000037673
    1,1955-05-24,AJ000037673
   91,1955-05-25,AJ000037673
   27,1955-05-26,AJ000037673
    0,1955-05-27,AJ000037673
    0,1955-05-28,AJ000037673
    0,1955-05-29,AJ000037673
    0,1955-05-30,AJ000037673
    0,1955-05-31,AJ000037673
    0,1955-06-01,AJ000037673
    0,1955-06-02,AJ000037673
    0,1955-06-03,AJ000037673
    0,1955-06-04,AJ000037673
    0,1955-06-05,AJ000037673
   71,1955-06-06,AJ000037673
   16,1955-06-07,AJ000037673
    0,1955-06-08,AJ000037673
   62,1955-06-09,AJ000037673
  195,1955-06-10,AJ000037673
    0,1955-06-11,AJ000037673
    0,1955-06-12,AJ000037673
    0,1955-06-13,AJ000037673
    0,1955-06-14,AJ000037673
    0,1955-06-15,AJ000037673
    0,1955-06-16,AJ000037673
    0,1955-06-17,AJ000037673
    0,1955-06-18,AJ000037673
    0,1955-06-19,AJ000037673
    0,1955-06-20,AJ000037673
  148,1955-06-21,AJ000037673
    0,1955-06-22,AJ000037673
    0,1955-06-23,AJ000037673
    0,1955-06-24,AJ000037673
    0,1955-06-25,AJ000037673
    0,1955-06-26,AJ000037673
    0,1955-06-27,AJ000037673
    0,1955-06-28,AJ000037673
    0,1955-06-29,AJ000037673
    0,1955-06-30,AJ000037673
    0,1955-07-01,AJ000037673
    0,1955-07-02,AJ000037673
    0,1955-07-03,AJ000037673
    0,1955-07-04,AJ000037673
    0,1955-07-05,AJ000037673
    0,1955-07-06,AJ000037673
    0,1955-07-07,AJ000037673
    0,1955-07-08,AJ000037673
    0,1955-07-09,AJ000037673
    0,1955-07-10,AJ000037673
    0,1955-07-11,AJ000037673
    9,1955-07-12,AJ000037673
    0,1955-07-13,AJ000037673
    0,1955-07-14,AJ000037673
    0,1955-07-15,AJ000037673
    0,1955-07-16,AJ000037673
    0,1955-07-17,AJ000037673
    0,1955-07-18,AJ000037673
    0,1955-07-19,AJ000037673
    0,1955-07-20,AJ000037673
   23,1955-07-21,AJ000037673
   15,1955-07-22,AJ000037673
    0,1955-07-23,AJ000037673
    0,1955-07-24,AJ000037673
    0,1955-07-25,AJ000037673
    0,1955-07-26,AJ000037673
    0,1955-07-27,AJ000037673
    0,1955-07-28,AJ000037673
   43,1955-07-29,AJ000037673
    0,1955-07-30,AJ000037673
    0,1955-07-31,AJ000037673
    0,1955-08-01,AJ000037673
    0,1955-08-02,AJ000037673
    0,1955-08-03,AJ000037673
    0,1955-08-04,AJ000037673
    0,1955-08-05,AJ000037673
    0,1955-08-06,AJ000037673
    0,1955-08-07,AJ000037673
    0,1955-08-08,AJ000037673
    0,1955-08-09,AJ000037673
    0,1955-08-10,AJ000037673
    0,1955-08-11,AJ000037673
    0,1955-08-12,AJ000037673
    0,1955-08-13,AJ000037673
    0,1955-08-14,AJ000037673
   90,1955-08-15,AJ000037673
  339,1955-08-16,AJ000037673
    0,1955-08-17,AJ000037673
    0,1955-08-18,AJ000037673
    0,1955-08-19,AJ000037673
    0,1955-08-20,AJ000037673
    0,1955-08-21,AJ000037673
    0,1955-08-22,AJ000037673
    0,1955-08-23,AJ000037673
    0,1955-08-24,AJ000037673
   19,1955-08-25,AJ000037673
    0,1955-08-26,AJ000037673
    0,1955-08-27,AJ000037673
   42,1955-08-28,AJ000037673
    0,1955-08-29,AJ000037673
    0,1955-08-30,AJ000037673
    0,1955-08-31,AJ000037673
    0,1955-09-01,AJ000037673
    0,1955-09-02,AJ000037673
    0,1955-09-03,AJ000037673
    0,1955-09-04,AJ000037673
    0,1955-09-05,AJ000037673
    0,1955-09-06,AJ000037673
    0,1955-09-07,AJ000037673
    0,1955-09-08,AJ000037673
    0,1955-09-09,AJ000037673
    0,1955-09-10,AJ000037673
    0,1955-09-11,AJ000037673
    0,1955-09-12,AJ000037673
    0,1955-09-13,AJ000037673
    0,1955-09-14,AJ000037673
    0,1955-09-15,AJ000037673
    0,1955-09-16,AJ000037673
    0,1955-09-17,AJ000037673
    0,1955-09-18,AJ000037673
    0,1955-09-19,AJ000037673
    0,1955-09-20,AJ000037673
    0,1955-09-21,AJ000037673
    0,1955-09-22,AJ000037673
    0,1955-09-23,AJ000037673
    1,1955-09-24,AJ000037673
    0,1955-09-25,AJ000037673
  120,1955-09-26,AJ000037673
  237,1955-09-27,AJ000037673
  228,1955-09-28,AJ000037673
   17,1955-09-29,AJ000037673
    0,1955-09-30,AJ000037673
    0,1955-10-01,AJ000037673
    0,1955-10-02,AJ000037673
    0,1955-10-03,AJ000037673
    0,1955-10-04,AJ000037673
    0,1955-10-05,AJ000037673
    0,1955-10-06,AJ000037673
    0,1955-10-07,AJ000037673
    0,1955-10-08,AJ000037673
    0,1955-10-09,AJ000037673
    0,1955-10-10,AJ000037673
    0,1955-10-11,AJ000037673
    0,1955-10-12,AJ000037673
    0,1955-10-13,AJ000037673
    0,1955-10-14,AJ000037673
    0,1955-10-15,AJ000037673
    0,1955-10-16,AJ000037673
    0,1955-10-17,AJ000037673
    0,1955-10-18,AJ000037673
    0,1955-10-19,AJ000037673
    0,1955-10-20,AJ000037673
    0,1955-10-21,AJ000037673
    3,1955-10-22,AJ000037673
    0,1955-10-23,AJ000037673
    0,1955-10-24,AJ000037673
    0,1955-10-25,AJ000037673
    0,1955-10-26,AJ000037673
    0,1955-10-27,AJ000037673
    0,1955-10-28,AJ000037673
    0,1955-10-29,AJ000037673
    0,1955-10-30,AJ000037673
    0,1955-10-31,AJ000037673
    0,1955-11-01,AJ000037673
    0,1955-11-02,AJ000037673
   27,1955-11-03,AJ000037673
   43,1955-11-04,AJ000037673
    0,1955-11-05,AJ000037673
    0,1955-11-06,AJ000037673
    9,1955-11-07,AJ000037673
   99,1955-11-08,AJ000037673
    4,1955-11-09,AJ000037673
    2,1955-11-10,AJ000037673
    9,1955-11-11,AJ000037673
    0,1955-11-12,AJ000037673
   26,1955-11-13,AJ000037673
   36,1955-11-14,AJ000037673
    0,1955-11-15,AJ000037673
    0,1955-11-16,AJ000037673
    0,1955-11-17,AJ000037673
   31,1955-11-18,AJ000037673
   77,1955-11-19,AJ000037673
    6,1955-11-20,AJ000037673
    0,1955-11-21,AJ000037673
    2,1955-11-22,AJ000037673
   44,1955-11-23,AJ000037673
  145,1955-11-24,AJ000037673
    0,1955-11-25,AJ000037673
    0,1955-11-26,AJ000037673
    0,1955-11-27,AJ000037673
    0,1955-11-28,AJ000037673
   58,1955-11-29,AJ000037673
   36,1955-11-30,AJ000037673
    0,1955-12-01,AJ000037673
    0,1955-12-02,AJ000037673
