PRCP,DATE,STATION
    9,1978-06-08,AJ000037605
   85,1978-06-09,AJ000037605
   93,1978-06-10,AJ000037605
    0,1978-06-11,AJ000037605
    0,1978-06-12,AJ000037605
    0,1978-06-13,AJ000037605
    0,1978-06-14,AJ000037605
    0,1978-06-15,AJ000037605
    0,1978-06-16,AJ000037605
    3,1978-06-17,AJ000037605
    0,1978-06-18,AJ000037605
   20,1978-06-19,AJ000037605
    8,1978-06-20,AJ000037605
  196,1978-06-21,AJ000037605
    0,1978-06-22,AJ000037605
   87,1978-06-23,AJ000037605
    0,1978-06-24,AJ000037605
   26,1978-06-25,AJ000037605
    0,1978-06-26,AJ000037605
    0,1978-06-27,AJ000037605
    0,1978-06-28,AJ000037605
    3,1978-06-29,AJ000037605
    0,1978-06-30,AJ000037605
   78,1978-07-01,AJ000037605
    0,1978-07-02,AJ000037605
    3,1978-07-03,AJ000037605
    0,1978-07-04,AJ000037605
    0,1978-07-05,AJ000037605
    0,1978-07-06,AJ000037605
    0,1978-07-07,AJ000037605
    0,1978-07-08,AJ000037605
    0,1978-07-09,AJ000037605
    0,1978-07-10,AJ000037605
    0,1978-07-11,AJ000037605
    0,1978-07-12,AJ000037605
    0,1978-07-13,AJ000037605
    0,1978-07-14,AJ000037605
    0,1978-07-15,AJ000037605
    0,1978-07-16,AJ000037605
    0,1978-07-17,AJ000037605
    0,1978-07-18,AJ000037605
    0,1978-07-19,AJ000037605
    0,1978-07-20,AJ000037605
   25,1978-07-21,AJ000037605
    0,1978-07-22,AJ000037605
    6,1978-07-23,AJ000037605
   17,1978-07-24,AJ000037605
   20,1978-07-25,AJ000037605
    0,1978-07-26,AJ000037605
    0,1978-07-27,AJ000037605
    0,1978-07-28,AJ000037605
    0,1978-07-29,AJ000037605
    0,1978-07-30,AJ000037605
    0,1978-07-31,AJ000037605
   37,1978-08-01,AJ000037605
   95,1978-08-02,AJ000037605
    6,1978-08-03,AJ000037605
    0,1978-08-04,AJ000037605
   27,1978-08-05,AJ000037605
    0,1978-08-06,AJ000037605
   75,1978-08-07,AJ000037605
   44,1978-08-08,AJ000037605
    0,1978-08-09,AJ000037605
    0,1978-08-10,AJ000037605
    0,1978-08-11,AJ000037605
    0,1978-08-12,AJ000037605
    0,1978-08-13,AJ000037605
    0,1978-08-14,AJ000037605
    0,1978-08-15,AJ000037605
    0,1978-08-16,AJ000037605
    0,1978-08-17,AJ000037605
   18,1978-08-18,AJ000037605
  272,1978-08-19,AJ000037605
    0,1978-08-20,AJ000037605
    0,1978-08-21,AJ000037605
    0,1978-08-22,AJ000037605
  104,1978-08-23,AJ000037605
    0,1978-08-24,AJ000037605
    0,1978-08-25,AJ000037605
   25,1978-08-26,AJ000037605
    0,1978-08-27,AJ000037605
    0,1978-08-28,AJ000037605
   15,1978-08-29,AJ000037605
    0,1978-08-30,AJ000037605
    0,1978-08-31,AJ000037605
    0,1978-09-01,AJ000037605
    0,1978-09-02,AJ000037605
    0,1978-09-03,AJ000037605
