PRCP,DATE,STATION
    0,1963-09-01,BR047031140
    0,1963-09-02,BR047031140
    0,1963-09-03,BR047031140
    0,1963-09-04,BR047031140
    0,1963-09-05,BR047031140
    0,1963-09-06,BR047031140
    0,1963-09-07,BR047031140
    0,1963-09-08,BR047031140
    0,1963-09-09,BR047031140
    0,1963-09-10,BR047031140
    0,1963-09-11,BR047031140
    0,1963-09-12,BR047031140
    0,1963-09-13,BR047031140
    0,1963-09-14,BR047031140
    0,1963-09-15,BR047031140
    0,1963-09-16,BR047031140
    0,1963-09-17,BR047031140
    0,1963-09-18,BR047031140
    0,1963-09-19,BR047031140
    0,1963-09-20,BR047031140
    0,1963-09-21,BR047031140
    0,1963-09-22,BR047031140
    0,1963-09-23,BR047031140
    0,1963-09-24,BR047031140
    0,1963-09-25,BR047031140
    0,1963-09-26,BR047031140
    0,1963-09-27,BR047031140
    0,1963-09-28,BR047031140
    0,1963-09-29,BR047031140
    0,1963-09-30,BR047031140
    0,1963-10-01,BR047031140
    0,1963-10-02,BR047031140
    0,1963-10-03,BR047031140
    0,1963-10-04,BR047031140
    0,1963-10-05,BR047031140
    0,1963-10-06,BR047031140
    0,1963-10-07,BR047031140
    0,1963-10-08,BR047031140
    0,1963-10-09,BR047031140
    0,1963-10-10,BR047031140
    0,1963-10-11,BR047031140
    0,1963-10-12,BR047031140
    0,1963-10-13,BR047031140
    0,1963-10-14,BR047031140
    0,1963-10-15,BR047031140
    0,1963-10-16,BR047031140
    0,1963-10-17,BR047031140
    0,1963-10-18,BR047031140
    0,1963-10-19,BR047031140
    0,1963-10-20,BR047031140
    0,1963-10-21,BR047031140
    0,1963-10-22,BR047031140
    0,1963-10-23,BR047031140
    0,1963-10-24,BR047031140
    0,1963-10-25,BR047031140
    0,1963-10-26,BR047031140
    0,1963-10-27,BR047031140
    0,1963-10-28,BR047031140
    0,1963-10-29,BR047031140
    0,1963-10-30,BR047031140
    0,1963-10-31,BR047031140
    0,1963-11-01,BR047031140
    0,1963-11-02,BR047031140
    0,1963-11-03,BR047031140
    0,1963-11-04,BR047031140
    0,1963-11-05,BR047031140
    0,1963-11-06,BR047031140
    0,1963-11-07,BR047031140
    0,1963-11-08,BR047031140
    0,1963-11-09,BR047031140
    0,1963-11-10,BR047031140
  243,1963-11-11,BR047031140
    0,1963-11-12,BR047031140
  112,1963-11-13,BR047031140
   81,1963-11-14,BR047031140
  270,1963-11-15,BR047031140
  100,1963-11-16,BR047031140
   13,1963-11-17,BR047031140
    0,1963-11-18,BR047031140
    0,1963-11-19,BR047031140
    0,1963-11-20,BR047031140
    0,1963-11-21,BR047031140
    0,1963-11-22,BR047031140
    0,1963-11-23,BR047031140
    0,1963-11-24,BR047031140
    0,1963-11-25,BR047031140
    0,1963-11-26,BR047031140
    0,1963-11-27,BR047031140
    0,1963-11-28,BR047031140
    0,1963-11-29,BR047031140
    0,1963-11-30,BR047031140
    0,1963-12-01,BR047031140
    0,1963-12-02,BR047031140
    0,1963-12-03,BR047031140
    0,1963-12-04,BR047031140
    0,1963-12-05,BR047031140
    0,1963-12-06,BR047031140
    0,1963-12-07,BR047031140
    0,1963-12-08,BR047031140
    0,1963-12-09,BR047031140
    0,1963-12-10,BR047031140
    0,1963-12-11,BR047031140
    0,1963-12-12,BR047031140
    0,1963-12-13,BR047031140
  423,1963-12-14,BR047031140
   94,1963-12-15,BR047031140
   73,1963-12-16,BR047031140
  351,1963-12-17,BR047031140
    0,1963-12-18,BR047031140
   15,1963-12-19,BR047031140
   50,1963-12-20,BR047031140
  250,1963-12-21,BR047031140
   43,1963-12-22,BR047031140
  152,1963-12-23,BR047031140
  133,1963-12-24,BR047031140
  323,1963-12-25,BR047031140
   35,1963-12-26,BR047031140
   50,1963-12-27,BR047031140
   30,1963-12-28,BR047031140
    0,1963-12-29,BR047031140
  330,1963-12-30,BR047031140
    0,1963-12-31,BR047031140
    0,1964-01-01,BR047031140
   57,1964-01-02,BR047031140
  102,1964-01-03,BR047031140
    0,1964-01-04,BR047031140
    0,1964-01-05,BR047031140
    0,1964-01-06,BR047031140
    0,1964-01-07,BR047031140
    0,1964-01-08,BR047031140
    0,1964-01-09,BR047031140
    0,1964-01-10,BR047031140
   95,1964-01-11,BR047031140
    0,1964-01-12,BR047031140
   14,1964-01-13,BR047031140
