PRCP,DATE,STATION
    0,1962-10-01,BR046193640
    0,1962-10-02,BR046193640
    0,1962-10-03,BR046193640
    0,1962-10-04,BR046193640
   51,1962-10-05,BR046193640
   72,1962-10-06,BR046193640
  142,1962-10-07,BR046193640
    0,1962-10-08,BR046193640
    0,1962-10-09,BR046193640
    0,1962-10-10,BR046193640
    0,1962-10-11,BR046193640
    0,1962-10-12,BR046193640
    0,1962-10-13,BR046193640
    0,1962-10-14,BR046193640
    0,1962-10-15,BR046193640
    0,1962-10-16,BR046193640
    0,1962-10-17,BR046193640
    0,1962-10-18,BR046193640
    0,1962-10-19,BR046193640
    0,1962-10-20,BR046193640
    0,1962-10-21,BR046193640
    0,1962-10-22,BR046193640
    0,1962-10-23,BR046193640
    0,1962-10-24,BR046193640
    0,1962-10-25,BR046193640
    0,1962-10-26,BR046193640
    1,1962-10-27,BR046193640
    0,1962-10-28,BR046193640
    0,1962-10-29,BR046193640
   90,1962-10-30,BR046193640
   20,1962-10-31,BR046193640
   40,1962-11-01,BR046193640
    0,1962-11-02,BR046193640
   38,1962-11-03,BR046193640
    0,1962-11-04,BR046193640
   36,1962-11-05,BR046193640
    0,1962-11-06,BR046193640
   20,1962-11-07,BR046193640
  108,1962-11-08,BR046193640
    0,1962-11-09,BR046193640
  630,1962-11-10,BR046193640
  120,1962-11-11,BR046193640
    0,1962-11-12,BR046193640
  134,1962-11-13,BR046193640
    0,1962-11-14,BR046193640
    0,1962-11-15,BR046193640
    0,1962-11-16,BR046193640
   18,1962-11-17,BR046193640
    0,1962-11-18,BR046193640
  150,1962-11-19,BR046193640
   13,1962-11-20,BR046193640
   37,1962-11-21,BR046193640
  126,1962-11-22,BR046193640
    0,1962-11-23,BR046193640
  142,1962-11-24,BR046193640
  524,1962-11-25,BR046193640
  142,1962-11-26,BR046193640
  120,1962-11-27,BR046193640
    0,1962-11-28,BR046193640
    0,1962-11-29,BR046193640
    0,1962-11-30,BR046193640
    0,1962-12-01,BR046193640
    0,1962-12-02,BR046193640
    0,1962-12-03,BR046193640
    0,1962-12-04,BR046193640
    0,1962-12-05,BR046193640
    0,1962-12-06,BR046193640
  150,1962-12-07,BR046193640
    8,1962-12-08,BR046193640
  128,1962-12-09,BR046193640
    0,1962-12-10,BR046193640
   12,1962-12-11,BR046193640
  190,1962-12-12,BR046193640
  544,1962-12-13,BR046193640
  202,1962-12-14,BR046193640
  114,1962-12-15,BR046193640
  166,1962-12-16,BR046193640
  248,1962-12-17,BR046193640
  176,1962-12-18,BR046193640
    0,1962-12-19,BR046193640
  228,1962-12-20,BR046193640
    1,1962-12-21,BR046193640
  104,1962-12-22,BR046193640
    0,1962-12-23,BR046193640
    0,1962-12-24,BR046193640
    0,1962-12-25,BR046193640
  138,1962-12-26,BR046193640
    0,1962-12-27,BR046193640
  204,1962-12-28,BR046193640
    0,1962-12-29,BR046193640
  110,1962-12-30,BR046193640
    0,1962-12-31,BR046193640
    0,1963-01-01,BR046193640
    0,1963-01-02,BR046193640
    0,1963-01-03,BR046193640
    0,1963-01-04,BR046193640
    0,1963-01-05,BR046193640
  580,1963-01-06,BR046193640
  198,1963-01-07,BR046193640
  172,1963-01-08,BR046193640
    0,1963-01-09,BR046193640
    0,1963-01-10,BR046193640
    0,1963-01-11,BR046193640
    0,1963-01-12,BR046193640
  136,1963-01-13,BR046193640
   51,1963-01-14,BR046193640
    0,1963-01-15,BR046193640
    0,1963-01-16,BR046193640
   92,1963-01-17,BR046193640
    0,1963-01-18,BR046193640
    0,1963-01-19,BR046193640
    0,1963-01-20,BR046193640
    0,1963-01-21,BR046193640
  104,1963-01-22,BR046193640
    0,1963-01-23,BR046193640
    0,1963-01-24,BR046193640
    5,1963-01-25,BR046193640
    0,1963-01-26,BR046193640
    0,1963-01-27,BR046193640
    4,1963-01-28,BR046193640
    0,1963-01-29,BR046193640
    0,1963-01-30,BR046193640
  212,1963-01-31,BR046193640
    0,1963-02-01,BR046193640
    0,1963-02-02,BR046193640
    0,1963-02-03,BR046193640
  490,1963-02-04,BR046193640
    0,1963-02-05,BR046193640
    0,1963-02-06,BR046193640
   27,1963-02-07,BR046193640
    3,1963-02-08,BR046193640
  960,1963-02-09,BR046193640
    0,1963-02-10,BR046193640
   44,1963-02-11,BR046193640
  320,1963-02-12,BR046193640
    0,1963-02-13,BR046193640
   10,1963-02-14,BR046193640
    0,1963-02-15,BR046193640
    0,1963-02-16,BR046193640
    0,1963-02-17,BR046193640
  112,1963-02-18,BR046193640
  250,1963-02-19,BR046193640
    0,1963-02-20,BR046193640
    0,1963-02-21,BR046193640
  374,1963-02-22,BR046193640
    0,1963-02-23,BR046193640
   29,1963-02-24,BR046193640
    0,1963-02-25,BR046193640
    0,1963-02-26,BR046193640
   86,1963-02-27,BR046193640
  110,1963-02-28,BR046193640
    0,1963-03-01,BR046193640
    0,1963-03-02,BR046193640
    0,1963-03-03,BR046193640
    0,1963-03-04,BR046193640
   62,1963-03-05,BR046193640
    0,1963-03-06,BR046193640
    0,1963-03-07,BR046193640
    0,1963-03-08,BR046193640
    0,1963-03-09,BR046193640
    0,1963-03-10,BR046193640
    0,1963-03-11,BR046193640
    0,1963-03-12,BR046193640
    0,1963-03-13,BR046193640
    0,1963-03-14,BR046193640
    0,1963-03-15,BR046193640
    0,1963-03-16,BR046193640
    0,1963-03-17,BR046193640
   88,1963-03-18,BR046193640
   10,1963-03-19,BR046193640
    5,1963-03-20,BR046193640
   29,1963-03-21,BR046193640
    0,1963-03-22,BR046193640
    0,1963-03-23,BR046193640
    0,1963-03-24,BR046193640
    0,1963-03-25,BR046193640
    0,1963-03-26,BR046193640
   17,1963-03-27,BR046193640
    0,1963-03-28,BR046193640
    0,1963-03-29,BR046193640
    0,1963-03-30,BR046193640
   14,1963-03-31,BR046193640
    0,1963-04-01,BR046193640
    0,1963-04-02,BR046193640
    0,1963-04-03,BR046193640
    0,1963-04-04,BR046193640
    0,1963-04-05,BR046193640
    0,1963-04-06,BR046193640
    0,1963-04-07,BR046193640
    0,1963-04-08,BR046193640
    0,1963-04-09,BR046193640
    0,1963-04-10,BR046193640
    1,1963-04-11,BR046193640
  126,1963-04-12,BR046193640
   61,1963-04-13,BR046193640
   82,1963-04-14,BR046193640
    0,1963-04-15,BR046193640
    0,1963-04-16,BR046193640
    0,1963-04-17,BR046193640
    0,1963-04-18,BR046193640
    0,1963-04-19,BR046193640
    4,1963-04-20,BR046193640
    0,1963-04-21,BR046193640
    0,1963-04-22,BR046193640
    0,1963-04-23,BR046193640
    0,1963-04-24,BR046193640
    0,1963-04-25,BR046193640
    0,1963-04-26,BR046193640
  138,1963-04-27,BR046193640
    0,1963-04-28,BR046193640
    0,1963-04-29,BR046193640
    0,1963-04-30,BR046193640
