PRCP,DATE,STATION
    0,1963-09-01,BR047053920
    0,1963-09-02,BR047053920
    0,1963-09-03,BR047053920
    0,1963-09-04,BR047053920
    0,1963-09-05,BR047053920
    0,1963-09-06,BR047053920
    0,1963-09-07,BR047053920
    0,1963-09-08,BR047053920
    0,1963-09-09,BR047053920
    0,1963-09-10,BR047053920
    0,1963-09-11,BR047053920
    0,1963-09-12,BR047053920
    0,1963-09-13,BR047053920
    0,1963-09-14,BR047053920
    0,1963-09-15,BR047053920
    0,1963-09-16,BR047053920
    0,1963-09-17,BR047053920
    0,1963-09-18,BR047053920
    0,1963-09-19,BR047053920
    0,1963-09-20,BR047053920
    0,1963-09-21,BR047053920
    0,1963-09-22,BR047053920
    0,1963-09-23,BR047053920
    0,1963-09-24,BR047053920
    0,1963-09-25,BR047053920
    0,1963-09-26,BR047053920
    0,1963-09-27,BR047053920
    0,1963-09-28,BR047053920
    0,1963-09-29,BR047053920
    0,1963-09-30,BR047053920
    0,1963-10-01,BR047053920
    0,1963-10-02,BR047053920
    0,1963-10-03,BR047053920
    0,1963-10-04,BR047053920
    0,1963-10-05,BR047053920
    0,1963-10-06,BR047053920
    0,1963-10-07,BR047053920
    0,1963-10-08,BR047053920
    0,1963-10-09,BR047053920
    0,1963-10-10,BR047053920
    0,1963-10-11,BR047053920
    0,1963-10-12,BR047053920
    0,1963-10-13,BR047053920
    0,1963-10-14,BR047053920
    0,1963-10-15,BR047053920
    0,1963-10-16,BR047053920
    0,1963-10-17,BR047053920
    0,1963-10-18,BR047053920
    0,1963-10-19,BR047053920
    0,1963-10-20,BR047053920
    0,1963-10-21,BR047053920
    0,1963-10-22,BR047053920
    0,1963-10-23,BR047053920
    0,1963-10-24,BR047053920
    0,1963-10-25,BR047053920
    0,1963-10-26,BR047053920
    0,1963-10-27,BR047053920
    0,1963-10-28,BR047053920
    0,1963-10-29,BR047053920
    0,1963-10-30,BR047053920
    0,1963-10-31,BR047053920
    0,1963-11-01,BR047053920
    0,1963-11-02,BR047053920
    0,1963-11-03,BR047053920
    0,1963-11-04,BR047053920
    0,1963-11-05,BR047053920
    0,1963-11-06,BR047053920
    0,1963-11-07,BR047053920
    0,1963-11-08,BR047053920
    0,1963-11-09,BR047053920
  150,1963-11-10,BR047053920
    0,1963-11-11,BR047053920
  250,1963-11-12,BR047053920
    0,1963-11-13,BR047053920
   70,1963-11-14,BR047053920
  260,1963-11-15,BR047053920
    0,1963-11-16,BR047053920
    0,1963-11-17,BR047053920
    0,1963-11-18,BR047053920
    0,1963-11-19,BR047053920
    0,1963-11-20,BR047053920
    0,1963-11-21,BR047053920
    0,1963-11-22,BR047053920
    0,1963-11-23,BR047053920
    0,1963-11-24,BR047053920
    0,1963-11-25,BR047053920
    0,1963-11-26,BR047053920
    0,1963-11-27,BR047053920
    0,1963-11-28,BR047053920
    0,1963-11-29,BR047053920
    0,1963-11-30,BR047053920
    0,1964-02-01,BR047053920
    0,1964-02-02,BR047053920
    0,1964-02-03,BR047053920
    0,1964-02-04,BR047053920
    0,1964-02-05,BR047053920
    0,1964-02-06,BR047053920
    0,1964-02-07,BR047053920
    0,1964-02-08,BR047053920
  230,1964-02-09,BR047053920
   40,1964-02-10,BR047053920
  251,1964-02-11,BR047053920
  170,1964-02-12,BR047053920
   20,1964-02-13,BR047053920
    0,1964-02-14,BR047053920
  190,1964-02-15,BR047053920
   70,1964-02-16,BR047053920
   10,1964-02-17,BR047053920
    0,1964-02-18,BR047053920
    0,1964-02-19,BR047053920
   20,1964-02-20,BR047053920
    0,1964-02-21,BR047053920
  252,1964-02-22,BR047053920
  130,1964-02-23,BR047053920
   20,1964-02-24,BR047053920
    0,1964-02-25,BR047053920
    0,1964-02-26,BR047053920
    0,1964-02-27,BR047053920
    0,1964-02-28,BR047053920
    0,1964-02-29,BR047053920
    0,1964-03-01,BR047053920
    0,1964-03-02,BR047053920
    0,1964-03-03,BR047053920
    0,1964-03-04,BR047053920
    0,1964-03-05,BR047053920
   40,1964-03-06,BR047053920
    0,1964-03-07,BR047053920
    0,1964-03-08,BR047053920
    0,1964-03-09,BR047053920
  160,1964-03-10,BR047053920
   10,1964-03-11,BR047053920
    0,1964-03-12,BR047053920
    0,1964-03-13,BR047053920
    0,1964-03-14,BR047053920
   20,1964-03-15,BR047053920
    0,1964-03-16,BR047053920
  250,1964-03-17,BR047053920
   40,1964-03-18,BR047053920
    0,1964-03-19,BR047053920
    0,1964-03-20,BR047053920
    0,1964-03-21,BR047053920
    0,1964-03-22,BR047053920
    0,1964-03-23,BR047053920
    0,1964-03-24,BR047053920
    0,1964-03-25,BR047053920
    0,1964-03-26,BR047053920
    0,1964-03-27,BR047053920
    0,1964-03-28,BR047053920
    0,1964-03-29,BR047053920
   40,1964-03-30,BR047053920
    0,1964-03-31,BR047053920
    0,1964-04-01,BR047053920
    0,1964-04-02,BR047053920
    0,1964-04-03,BR047053920
  100,1964-04-04,BR047053920
   10,1964-04-05,BR047053920
   90,1964-04-06,BR047053920
    0,1964-04-07,BR047053920
    0,1964-04-08,BR047053920
   30,1964-04-09,BR047053920
    0,1964-04-10,BR047053920
    0,1964-04-11,BR047053920
    0,1964-04-12,BR047053920
    0,1964-04-13,BR047053920
   80,1964-04-14,BR047053920
    0,1964-04-15,BR047053920
    0,1964-04-16,BR047053920
    0,1964-04-17,BR047053920
    0,1964-04-18,BR047053920
    0,1964-04-19,BR047053920
    0,1964-04-20,BR047053920
    0,1964-04-21,BR047053920
    0,1964-04-22,BR047053920
    0,1964-04-23,BR047053920
    0,1964-04-24,BR047053920
    0,1964-04-25,BR047053920
  120,1964-04-26,BR047053920
    0,1964-04-27,BR047053920
  130,1964-04-28,BR047053920
    0,1964-04-29,BR047053920
    0,1964-04-30,BR047053920
    0,1964-05-01,BR047053920
    0,1964-05-02,BR047053920
