PRCP,DATE,STATION
    0,1965-10-01,BR046280950
    0,1965-10-02,BR046280950
    0,1965-10-03,BR046280950
    0,1965-10-04,BR046280950
    0,1965-10-05,BR046280950
    0,1965-10-06,BR046280950
    0,1965-10-07,BR046280950
    0,1965-10-08,BR046280950
    0,1965-10-09,BR046280950
    0,1965-10-10,BR046280950
    0,1965-10-11,BR046280950
    0,1965-10-12,BR046280950
    0,1965-10-13,BR046280950
    0,1965-10-14,BR046280950
   60,1965-10-15,BR046280950
    0,1965-10-16,BR046280950
   12,1965-10-17,BR046280950
   18,1965-10-18,BR046280950
    0,1965-10-19,BR046280950
    0,1965-10-20,BR046280950
    0,1965-10-21,BR046280950
    0,1965-10-22,BR046280950
    0,1965-10-23,BR046280950
    0,1965-10-24,BR046280950
    0,1965-10-25,BR046280950
   78,1965-10-26,BR046280950
  902,1965-10-27,BR046280950
    0,1965-10-28,BR046280950
    8,1965-10-29,BR046280950
    0,1965-10-30,BR046280950
    0,1965-10-31,BR046280950
  268,1965-11-01,BR046280950
  248,1965-11-02,BR046280950
    0,1965-11-03,BR046280950
    0,1965-11-04,BR046280950
    0,1965-11-05,BR046280950
    0,1965-11-06,BR046280950
    0,1965-11-07,BR046280950
    0,1965-11-08,BR046280950
    0,1965-11-09,BR046280950
    0,1965-11-10,BR046280950
    0,1965-11-11,BR046280950
  101,1965-11-12,BR046280950
    0,1965-11-13,BR046280950
   54,1965-11-14,BR046280950
    0,1965-11-15,BR046280950
    0,1965-11-16,BR046280950
    0,1965-11-17,BR046280950
    0,1965-11-18,BR046280950
   98,1965-11-19,BR046280950
  152,1965-11-20,BR046280950
  414,1965-11-21,BR046280950
  132,1965-11-22,BR046280950
    0,1965-11-23,BR046280950
  396,1965-11-24,BR046280950
  374,1965-11-25,BR046280950
   92,1965-11-26,BR046280950
   54,1965-11-27,BR046280950
    0,1965-11-28,BR046280950
    0,1965-11-29,BR046280950
    0,1965-11-30,BR046280950
    0,1965-12-01,BR046280950
    0,1965-12-02,BR046280950
   28,1965-12-03,BR046280950
    8,1965-12-04,BR046280950
    0,1965-12-05,BR046280950
  248,1965-12-06,BR046280950
  101,1965-12-07,BR046280950
    0,1965-12-08,BR046280950
  342,1965-12-09,BR046280950
   18,1965-12-10,BR046280950
    0,1965-12-11,BR046280950
    0,1965-12-12,BR046280950
    0,1965-12-13,BR046280950
    0,1965-12-14,BR046280950
    1,1965-12-15,BR046280950
    0,1965-12-16,BR046280950
    0,1965-12-17,BR046280950
  234,1965-12-18,BR046280950
    0,1965-12-19,BR046280950
    0,1965-12-20,BR046280950
