PRCP,SNOW,DATE,STATION
    0,,2019-11-11,US1KYSC0023
   30,,2019-11-12,US1KYSC0023
    3,,2019-11-13,US1KYSC0023
    0,,2019-11-14,US1KYSC0023
    0,,2019-11-15,US1KYSC0023
    0,,2019-11-16,US1KYSC0023
    0,,2019-11-17,US1KYSC0023
    0,,2019-11-18,US1KYSC0023
    0,,2019-11-19,US1KYSC0023
   15,,2019-11-20,US1KYSC0023
  145,,2019-11-22,US1KYSC0023
    8,,2019-11-23,US1KYSC0023
   84,,2019-11-24,US1KYSC0023
    0,,2019-11-25,US1KYSC0023
    0,,2019-11-26,US1KYSC0023
  221,,2019-11-27,US1KYSC0023
    0,,2019-11-28,US1KYSC0023
    0,,2019-11-29,US1KYSC0023
  234,,2019-11-30,US1KYSC0023
  312,,2019-12-01,US1KYSC0023
   13,,2019-12-02,US1KYSC0023
    5,,2019-12-03,US1KYSC0023
    0,,2019-12-04,US1KYSC0023
    0,,2019-12-05,US1KYSC0023
    3,,2019-12-06,US1KYSC0023
    0,,2019-12-07,US1KYSC0023
    0,,2019-12-08,US1KYSC0023
   20,,2019-12-09,US1KYSC0023
   79,,2019-12-10,US1KYSC0023
    0,,2019-12-11,US1KYSC0023
    0,,2019-12-12,US1KYSC0023
    3,,2019-12-13,US1KYSC0023
  130,,2019-12-14,US1KYSC0023
    8,,2019-12-15,US1KYSC0023
  145,,2019-12-16,US1KYSC0023
  442,,2019-12-17,US1KYSC0023
    0,,2019-12-18,US1KYSC0023
    0,,2019-12-19,US1KYSC0023
    0,,2019-12-20,US1KYSC0023
    0,,2019-12-21,US1KYSC0023
    0,,2019-12-22,US1KYSC0023
    0,,2019-12-23,US1KYSC0023
    0,,2019-12-24,US1KYSC0023
    0,,2019-12-25,US1KYSC0023
    0,,2019-12-26,US1KYSC0023
    0,,2019-12-27,US1KYSC0023
    3,,2019-12-28,US1KYSC0023
   56,,2019-12-29,US1KYSC0023
  414,,2019-12-30,US1KYSC0023
    0,,2019-12-31,US1KYSC0023
    0,,2020-01-01,US1KYSC0023
    0,,2020-01-02,US1KYSC0023
  124,,2020-01-03,US1KYSC0023
   86,,2020-01-04,US1KYSC0023
    0,,2020-01-05,US1KYSC0023
    0,,2020-01-06,US1KYSC0023
    0,,2020-01-16,US1KYSC0023
    0,,2020-01-17,US1KYSC0023
    8,,2020-01-18,US1KYSC0023
  127,,2020-01-19,US1KYSC0023
    0,,2020-01-20,US1KYSC0023
    0,,2020-01-21,US1KYSC0023
    0,,2020-01-22,US1KYSC0023
    0,,2020-01-23,US1KYSC0023
  175,,2020-01-24,US1KYSC0023
   99,,2020-01-25,US1KYSC0023
    0,,2020-01-26,US1KYSC0023
    0,,2020-01-27,US1KYSC0023
    0,,2020-01-28,US1KYSC0023
    0,,2020-01-29,US1KYSC0023
    0,,2020-01-30,US1KYSC0023
    0,,2020-01-31,US1KYSC0023
   56,,2020-02-01,US1KYSC0023
    0,,2020-02-02,US1KYSC0023
    3,,2020-02-03,US1KYSC0023
   25,,2020-02-04,US1KYSC0023
  142,,2020-02-05,US1KYSC0023
  104,,2020-02-06,US1KYSC0023
   51,,2020-02-07,US1KYSC0023
    8,,2020-02-08,US1KYSC0023
    8,,2020-02-09,US1KYSC0023
  127,,2020-02-10,US1KYSC0023
   97,,2020-02-11,US1KYSC0023
    0,,2020-02-12,US1KYSC0023
  320,,2020-02-13,US1KYSC0023
    5,,2020-02-14,US1KYSC0023
    0,,2020-02-15,US1KYSC0023
    0,,2020-02-16,US1KYSC0023
    0,,2020-02-17,US1KYSC0023
   18,,2020-02-18,US1KYSC0023
   51,,2020-02-19,US1KYSC0023
    0,,2020-02-20,US1KYSC0023
    3,,2020-02-21,US1KYSC0023
    0,,2020-02-22,US1KYSC0023
    0,,2020-02-23,US1KYSC0023
    5,,2020-02-24,US1KYSC0023
  198,,2020-02-25,US1KYSC0023
   23,,2020-02-26,US1KYSC0023
   48,,2020-02-27,US1KYSC0023
    0,,2020-02-28,US1KYSC0023
   10,,2020-02-29,US1KYSC0023
    0,,2020-03-01,US1KYSC0023
   20,,2020-03-02,US1KYSC0023
  178,,2020-03-03,US1KYSC0023
    0,,2020-03-05,US1KYSC0023
    3,,2020-03-06,US1KYSC0023
    0,,2020-03-07,US1KYSC0023
    0,,2020-03-08,US1KYSC0023
    0,,2020-03-09,US1KYSC0023
   18,,2020-03-10,US1KYSC0023
   43,,2020-03-11,US1KYSC0023
    0,,2020-03-12,US1KYSC0023
  366,,2020-03-13,US1KYSC0023
    0,,2020-03-14,US1KYSC0023
   94,,2020-03-15,US1KYSC0023
    0,,2020-03-16,US1KYSC0023
   18,,2020-03-17,US1KYSC0023
    0,,2020-03-18,US1KYSC0023
  102,,2020-03-19,US1KYSC0023
   84,,2020-03-20,US1KYSC0023
    0,,2020-03-21,US1KYSC0023
    0,,2020-03-22,US1KYSC0023
   30,,2020-03-23,US1KYSC0023
    0,,2020-03-24,US1KYSC0023
   53,,2020-03-25,US1KYSC0023
    0,,2020-03-26,US1KYSC0023
    0,,2020-03-27,US1KYSC0023
    0,,2020-03-28,US1KYSC0023
  104,,2020-03-29,US1KYSC0023
    0,,2020-03-30,US1KYSC0023
    0,,2020-03-31,US1KYSC0023
   18,,2020-04-01,US1KYSC0023
    3,,2020-04-02,US1KYSC0023
    0,,2020-04-03,US1KYSC0023
    0,,2020-04-04,US1KYSC0023
    0,,2020-04-05,US1KYSC0023
    0,,2020-04-06,US1KYSC0023
    0,,2020-04-07,US1KYSC0023
    0,,2020-04-08,US1KYSC0023
   97,,2020-04-09,US1KYSC0023
    3,,2020-04-10,US1KYSC0023
    0,,2020-04-11,US1KYSC0023
    0,,2020-04-12,US1KYSC0023
  406,,2020-04-13,US1KYSC0023
    0,,2020-04-14,US1KYSC0023
    0,,2020-04-15,US1KYSC0023
    0,,2020-04-16,US1KYSC0023
    0,,2020-04-17,US1KYSC0023
   58,,2020-04-18,US1KYSC0023
    0,,2020-04-19,US1KYSC0023
    0,,2020-04-20,US1KYSC0023
    0,,2020-04-21,US1KYSC0023
    0,,2020-04-22,US1KYSC0023
    5,,2020-04-23,US1KYSC0023
  318,,2020-04-24,US1KYSC0023
    0,,2020-04-25,US1KYSC0023
  290,,2020-04-26,US1KYSC0023
   48,,2020-04-27,US1KYSC0023
   18,,2020-04-28,US1KYSC0023
   10,,2020-04-29,US1KYSC0023
  109,,2020-04-30,US1KYSC0023
   33,,2020-05-01,US1KYSC0023
    3,,2020-05-02,US1KYSC0023
    0,,2020-05-03,US1KYSC0023
  218,,2020-05-04,US1KYSC0023
  104,,2020-05-05,US1KYSC0023
    8,,2020-05-06,US1KYSC0023
    0,,2020-05-07,US1KYSC0023
    0,,2020-05-08,US1KYSC0023
  201,,2020-05-09,US1KYSC0023
    0,,2020-05-10,US1KYSC0023
   10,,2020-05-11,US1KYSC0023
    0,,2020-05-12,US1KYSC0023
    8,,2020-05-13,US1KYSC0023
   41,,2020-05-14,US1KYSC0023
  254,,2020-05-16,US1KYSC0023
   18,,2020-05-17,US1KYSC0023
    0,,2020-05-18,US1KYSC0023
  681,,2020-05-19,US1KYSC0023
   71,,2020-05-20,US1KYSC0023
    0,,2020-05-21,US1KYSC0023
    0,,2020-05-22,US1KYSC0023
    0,,2020-05-23,US1KYSC0023
  381,,2020-05-24,US1KYSC0023
    0,,2020-05-25,US1KYSC0023
   18,,2020-05-26,US1KYSC0023
    5,,2020-05-27,US1KYSC0023
    5,,2020-05-28,US1KYSC0023
    5,,2020-05-29,US1KYSC0023
   20,,2020-05-30,US1KYSC0023
    0,,2020-05-31,US1KYSC0023
    0,,2020-06-01,US1KYSC0023
    0,,2020-06-02,US1KYSC0023
    0,,2020-06-03,US1KYSC0023
    0,,2020-06-04,US1KYSC0023
   99,,2020-06-05,US1KYSC0023
    0,,2020-06-06,US1KYSC0023
    0,,2020-06-07,US1KYSC0023
    0,,2020-06-08,US1KYSC0023
    0,,2020-06-09,US1KYSC0023
   20,,2020-06-10,US1KYSC0023
   15,,2020-06-11,US1KYSC0023
    0,,2020-06-12,US1KYSC0023
    0,,2020-06-13,US1KYSC0023
    0,,2020-06-14,US1KYSC0023
    0,,2020-06-15,US1KYSC0023
    0,,2020-06-16,US1KYSC0023
    0,,2020-06-17,US1KYSC0023
    0,,2020-06-18,US1KYSC0023
   89,,2020-06-19,US1KYSC0023
    0,,2020-06-20,US1KYSC0023
    0,,2020-06-21,US1KYSC0023
  132,,2020-06-22,US1KYSC0023
  104,,2020-06-23,US1KYSC0023
   15,,2020-06-24,US1KYSC0023
    0,,2020-06-25,US1KYSC0023
    0,,2020-06-26,US1KYSC0023
    0,,2020-06-27,US1KYSC0023
    8,,2020-06-28,US1KYSC0023
   13,,2020-06-29,US1KYSC0023
    3,,2020-06-30,US1KYSC0023
    0,,2020-07-01,US1KYSC0023
   89,,2020-07-02,US1KYSC0023
    0,,2020-07-03,US1KYSC0023
    0,,2020-07-04,US1KYSC0023
    0,,2020-07-05,US1KYSC0023
    0,,2020-07-06,US1KYSC0023
    8,,2020-07-07,US1KYSC0023
    0,,2020-07-08,US1KYSC0023
   20,,2020-07-09,US1KYSC0023
    0,,2020-07-10,US1KYSC0023
    0,,2020-07-11,US1KYSC0023
   99,,2020-07-12,US1KYSC0023
    0,,2020-07-13,US1KYSC0023
    0,,2020-07-14,US1KYSC0023
    0,,2020-07-15,US1KYSC0023
    0,,2020-07-16,US1KYSC0023
   23,,2020-07-17,US1KYSC0023
    0,,2020-07-18,US1KYSC0023
    0,,2020-07-19,US1KYSC0023
    0,,2020-07-20,US1KYSC0023
    0,,2020-07-21,US1KYSC0023
   81,,2020-07-22,US1KYSC0023
   20,,2020-07-23,US1KYSC0023
    8,,2020-07-24,US1KYSC0023
    0,,2020-07-25,US1KYSC0023
    0,,2020-07-26,US1KYSC0023
    0,,2020-07-27,US1KYSC0023
    3,,2020-07-28,US1KYSC0023
    0,,2020-07-29,US1KYSC0023
    0,,2020-07-30,US1KYSC0023
  361,,2020-07-31,US1KYSC0023
   94,,2020-08-01,US1KYSC0023
   15,,2020-08-02,US1KYSC0023
    0,,2020-08-03,US1KYSC0023
    8,,2020-08-04,US1KYSC0023
    0,,2020-08-05,US1KYSC0023
    0,,2020-08-06,US1KYSC0023
    0,,2020-08-07,US1KYSC0023
    0,,2020-08-08,US1KYSC0023
    0,,2020-08-09,US1KYSC0023
    0,,2020-08-10,US1KYSC0023
   66,,2020-08-11,US1KYSC0023
    0,,2020-08-12,US1KYSC0023
    0,,2020-08-13,US1KYSC0023
    0,,2020-08-14,US1KYSC0023
   25,,2020-08-15,US1KYSC0023
    0,,2020-08-16,US1KYSC0023
   66,,2020-08-17,US1KYSC0023
    0,,2020-08-18,US1KYSC0023
  191,,2020-08-19,US1KYSC0023
    0,,2020-08-20,US1KYSC0023
    0,,2020-08-21,US1KYSC0023
    3,,2020-08-22,US1KYSC0023
  160,,2020-08-23,US1KYSC0023
    3,,2020-08-24,US1KYSC0023
    0,,2020-08-25,US1KYSC0023
    0,,2020-08-26,US1KYSC0023
    0,,2020-08-27,US1KYSC0023
    0,,2020-08-28,US1KYSC0023
  193,,2020-08-29,US1KYSC0023
    0,,2020-08-30,US1KYSC0023
   86,,2020-08-31,US1KYSC0023
    8,,2020-09-01,US1KYSC0023
   81,,2020-09-02,US1KYSC0023
  157,,2020-09-03,US1KYSC0023
   13,,2020-09-04,US1KYSC0023
    0,,2020-09-05,US1KYSC0023
    0,,2020-09-06,US1KYSC0023
    0,,2020-09-07,US1KYSC0023
    0,,2020-09-08,US1KYSC0023
    0,,2020-09-09,US1KYSC0023
    0,,2020-09-10,US1KYSC0023
    0,,2020-09-11,US1KYSC0023
    0,,2020-09-12,US1KYSC0023
  389,,2020-09-13,US1KYSC0023
    0,,2020-09-14,US1KYSC0023
    0,,2020-09-15,US1KYSC0023
    0,,2020-09-16,US1KYSC0023
    0,,2020-09-17,US1KYSC0023
    0,,2020-09-18,US1KYSC0023
    0,,2020-09-19,US1KYSC0023
    0,,2020-09-20,US1KYSC0023
    0,,2020-09-21,US1KYSC0023
    0,,2020-09-22,US1KYSC0023
    0,,2020-09-23,US1KYSC0023
    0,,2020-09-24,US1KYSC0023
    0,,2020-09-25,US1KYSC0023
    0,,2020-09-26,US1KYSC0023
    0,,2020-09-27,US1KYSC0023
    0,,2020-09-28,US1KYSC0023
   71,,2020-09-29,US1KYSC0023
   84,,2020-09-30,US1KYSC0023
    0,,2020-10-01,US1KYSC0023
    0,,2020-10-02,US1KYSC0023
    0,,2020-10-03,US1KYSC0023
    0,,2020-10-04,US1KYSC0023
    0,,2020-10-05,US1KYSC0023
    0,,2020-10-06,US1KYSC0023
    0,,2020-10-07,US1KYSC0023
    0,,2020-10-08,US1KYSC0023
    0,,2020-10-09,US1KYSC0023
    0,,2020-10-10,US1KYSC0023
   13,,2020-10-11,US1KYSC0023
    8,,2020-10-12,US1KYSC0023
   15,,2020-10-13,US1KYSC0023
    0,,2020-10-14,US1KYSC0023
    0,,2020-10-15,US1KYSC0023
    5,,2020-10-16,US1KYSC0023
    0,,2020-10-17,US1KYSC0023
    0,,2020-10-18,US1KYSC0023
   10,,2020-10-19,US1KYSC0023
  432,,2020-10-20,US1KYSC0023
   71,,2020-10-21,US1KYSC0023
    0,,2020-10-22,US1KYSC0023
    0,,2020-10-23,US1KYSC0023
  150,,2020-10-24,US1KYSC0023
   23,,2020-10-25,US1KYSC0023
    3,,2020-10-26,US1KYSC0023
    0,,2020-10-27,US1KYSC0023
    8,,2020-10-28,US1KYSC0023
  330,,2020-10-29,US1KYSC0023
  234,,2020-10-30,US1KYSC0023
    0,,2020-10-31,US1KYSC0023
    0,,2020-11-01,US1KYSC0023
    0,,2020-11-02,US1KYSC0023
    0,,2020-11-03,US1KYSC0023
    0,,2020-11-04,US1KYSC0023
    0,,2020-11-05,US1KYSC0023
    0,,2020-11-06,US1KYSC0023
    0,,2020-11-07,US1KYSC0023
    0,,2020-11-08,US1KYSC0023
    0,,2020-11-09,US1KYSC0023
    0,,2020-11-10,US1KYSC0023
  122,,2020-11-11,US1KYSC0023
    8,,2020-11-12,US1KYSC0023
    0,,2020-11-13,US1KYSC0023
    0,,2020-11-14,US1KYSC0023
   48,,2020-11-15,US1KYSC0023
    8,,2020-11-16,US1KYSC0023
    0,,2020-11-17,US1KYSC0023
    0,,2020-11-18,US1KYSC0023
    0,,2020-11-19,US1KYSC0023
    0,,2020-11-20,US1KYSC0023
    0,,2020-11-21,US1KYSC0023
    0,,2020-11-22,US1KYSC0023
   48,,2020-11-23,US1KYSC0023
    0,,2020-11-24,US1KYSC0023
    5,,2020-11-25,US1KYSC0023
   58,,2020-11-26,US1KYSC0023
    0,,2020-11-27,US1KYSC0023
    0,,2020-11-28,US1KYSC0023
    0,,2020-11-29,US1KYSC0023
  132,,2020-11-30,US1KYSC0023
   66,,2020-12-01,US1KYSC0023
    0,,2020-12-02,US1KYSC0023
    0,,2020-12-03,US1KYSC0023
    5,,2020-12-04,US1KYSC0023
   10,,2020-12-05,US1KYSC0023
    3,,2020-12-07,US1KYSC0023
    0,,2020-12-08,US1KYSC0023
    0,,2020-12-09,US1KYSC0023
    0,,2020-12-10,US1KYSC0023
    0,,2020-12-11,US1KYSC0023
    0,,2020-12-12,US1KYSC0023
   10,,2020-12-13,US1KYSC0023
   56,,2020-12-14,US1KYSC0023
    0,,2020-12-15,US1KYSC0023
   15,,2020-12-16,US1KYSC0023
   48,,2020-12-17,US1KYSC0023
    0,,2020-12-18,US1KYSC0023
    0,,2020-12-19,US1KYSC0023
  127,,2020-12-20,US1KYSC0023
    3,,2020-12-21,US1KYSC0023
    0,,2020-12-22,US1KYSC0023
    0,,2020-12-23,US1KYSC0023
  117,,2020-12-24,US1KYSC0023
    5,,2020-12-25,US1KYSC0023
    0,,2020-12-26,US1KYSC0023
    0,,2020-12-27,US1KYSC0023
    0,,2020-12-28,US1KYSC0023
    0,,2020-12-29,US1KYSC0023
    0,,2020-12-30,US1KYSC0023
  196,,2020-12-31,US1KYSC0023
  160,,2021-01-01,US1KYSC0023
  180,,2021-01-02,US1KYSC0023
   25,,2021-01-03,US1KYSC0023
    5,,2021-01-04,US1KYSC0023
    0,,2021-01-05,US1KYSC0023
    5,,2021-01-06,US1KYSC0023
    0,,2021-01-07,US1KYSC0023
    3,,2021-01-08,US1KYSC0023
    0,,2021-01-09,US1KYSC0023
    0,,2021-01-10,US1KYSC0023
    0,,2021-01-11,US1KYSC0023
    0,,2021-01-12,US1KYSC0023
    0,,2021-01-13,US1KYSC0023
    0,,2021-01-14,US1KYSC0023
   23,,2021-01-15,US1KYSC0023
   20,,2021-01-16,US1KYSC0023
   13,,2021-01-17,US1KYSC0023
   25,,2021-01-18,US1KYSC0023
    3,,2021-01-19,US1KYSC0023
    0,,2021-01-20,US1KYSC0023
    0,,2021-01-21,US1KYSC0023
    0,,2021-01-22,US1KYSC0023
    0,,2021-01-23,US1KYSC0023
    0,,2021-01-24,US1KYSC0023
   20,,2021-01-25,US1KYSC0023
  528,,2021-01-26,US1KYSC0023
    0,    0,2021-01-27,US1KYSC0023
   51,,2021-01-28,US1KYSC0023
    0,    0,2021-01-29,US1KYSC0023
    0,    0,2021-01-30,US1KYSC0023
  196,,2021-01-31,US1KYSC0023
   30,,2021-02-01,US1KYSC0023
   15,,2021-02-02,US1KYSC0023
    0,    0,2021-02-03,US1KYSC0023
    0,    0,2021-02-04,US1KYSC0023
   53,,2021-02-05,US1KYSC0023
    0,    0,2021-02-06,US1KYSC0023
    0,    0,2021-02-07,US1KYSC0023
    0,    0,2021-02-08,US1KYSC0023
    8,,2021-02-09,US1KYSC0023
    8,,2021-02-10,US1KYSC0023
    0,    0,2021-02-11,US1KYSC0023
    0,    0,2021-02-12,US1KYSC0023
    0,    0,2021-02-13,US1KYSC0023
    0,    0,2021-02-14,US1KYSC0023
    0,    0,2021-02-15,US1KYSC0023
    0,,2021-02-16,US1KYSC0023
    0,    0,2021-02-17,US1KYSC0023
  335,,2021-02-18,US1KYSC0023
    0,    0,2021-02-19,US1KYSC0023
    0,    0,2021-02-20,US1KYSC0023
    0,    0,2021-02-21,US1KYSC0023
   36,,2021-02-22,US1KYSC0023
    0,    0,2021-02-23,US1KYSC0023
    0,    0,2021-02-24,US1KYSC0023
    0,    0,2021-02-25,US1KYSC0023
    0,    0,2021-02-26,US1KYSC0023
   71,,2021-02-27,US1KYSC0023
  279,,2021-02-28,US1KYSC0023
  376,,2021-03-01,US1KYSC0023
    0,    0,2021-03-02,US1KYSC0023
    0,    0,2021-03-03,US1KYSC0023
    0,    0,2021-03-04,US1KYSC0023
    0,    0,2021-03-05,US1KYSC0023
    0,    0,2021-03-06,US1KYSC0023
    0,    0,2021-03-07,US1KYSC0023
    0,    0,2021-03-08,US1KYSC0023
    0,    0,2021-03-09,US1KYSC0023
    0,    0,2021-03-10,US1KYSC0023
    0,,2021-03-11,US1KYSC0023
  224,,2021-03-12,US1KYSC0023
   46,,2021-03-13,US1KYSC0023
