PRCP,SNOW,DATE,STATION
    5,,2021-09-08,US1KYSH0012
   84,,2021-09-09,US1KYSH0012
    0,    0,2021-09-10,US1KYSH0012
    0,    0,2021-09-11,US1KYSH0012
    0,    0,2021-09-12,US1KYSH0012
    0,    0,2021-09-13,US1KYSH0012
    0,    0,2021-09-14,US1KYSH0012
    0,    0,2021-09-15,US1KYSH0012
   15,,2021-09-16,US1KYSH0012
    0,    0,2021-09-17,US1KYSH0012
    0,    0,2021-09-18,US1KYSH0012
    0,    0,2021-09-19,US1KYSH0012
    5,,2021-09-20,US1KYSH0012
  211,,2021-09-21,US1KYSH0012
  102,,2021-09-22,US1KYSH0012
  279,,2021-09-23,US1KYSH0012
    0,    0,2021-09-24,US1KYSH0012
    0,    0,2021-09-25,US1KYSH0012
    0,    0,2021-09-26,US1KYSH0012
    0,    0,2021-09-27,US1KYSH0012
    0,    0,2021-09-28,US1KYSH0012
    0,    0,2021-09-29,US1KYSH0012
    0,    0,2021-09-30,US1KYSH0012
    0,    0,2021-10-01,US1KYSH0012
    0,    0,2021-10-02,US1KYSH0012
   76,,2021-10-03,US1KYSH0012
  257,,2021-10-04,US1KYSH0012
,,2021-10-07,US1KYSH0012
    5,,2021-10-08,US1KYSH0012
    0,    0,2021-10-09,US1KYSH0012
    0,    0,2021-10-10,US1KYSH0012
    0,    0,2021-10-11,US1KYSH0012
    0,    0,2021-10-12,US1KYSH0012
    0,    0,2021-10-13,US1KYSH0012
   36,,2021-10-14,US1KYSH0012
    0,    0,2021-10-15,US1KYSH0012
  132,,2021-10-16,US1KYSH0012
    0,    0,2021-10-17,US1KYSH0012
    0,    0,2021-10-18,US1KYSH0012
    0,    0,2021-10-19,US1KYSH0012
    0,    0,2021-10-20,US1KYSH0012
    0,    0,2021-10-21,US1KYSH0012
    0,    0,2021-10-22,US1KYSH0012
    0,    0,2021-10-23,US1KYSH0012
,,2021-10-26,US1KYSH0012
    0,    0,2021-10-27,US1KYSH0012
    0,    0,2021-10-28,US1KYSH0012
   51,,2021-10-29,US1KYSH0012
  206,,2021-10-30,US1KYSH0012
   53,,2021-10-31,US1KYSH0012
    0,    0,2021-11-01,US1KYSH0012
    5,,2021-11-02,US1KYSH0012
    0,    0,2021-11-03,US1KYSH0012
    0,    0,2021-11-04,US1KYSH0012
    0,    0,2021-11-05,US1KYSH0012
    0,    0,2021-11-06,US1KYSH0012
    0,    0,2021-11-07,US1KYSH0012
    0,    0,2021-11-08,US1KYSH0012
    0,    0,2021-11-09,US1KYSH0012
    0,    0,2021-11-10,US1KYSH0012
    0,    0,2021-11-11,US1KYSH0012
  188,,2021-11-12,US1KYSH0012
