PRCP,DATE,STATION
    0,1964-10-01,BR046396720
    0,1964-10-02,BR046396720
    0,1964-10-03,BR046396720
    0,1964-10-04,BR046396720
    0,1964-10-05,BR046396720
    0,1964-10-06,BR046396720
    0,1964-10-07,BR046396720
    0,1964-10-08,BR046396720
    0,1964-10-09,BR046396720
    0,1964-10-10,BR046396720
    0,1964-10-11,BR046396720
    0,1964-10-12,BR046396720
    0,1964-10-13,BR046396720
    0,1964-10-14,BR046396720
    0,1964-10-15,BR046396720
    0,1964-10-16,BR046396720
    0,1964-10-17,BR046396720
    0,1964-10-18,BR046396720
    0,1964-10-19,BR046396720
    0,1964-10-20,BR046396720
    0,1964-10-21,BR046396720
    0,1964-10-22,BR046396720
    0,1964-10-23,BR046396720
    0,1964-10-24,BR046396720
    0,1964-10-25,BR046396720
    0,1964-10-26,BR046396720
   49,1964-10-27,BR046396720
   22,1964-10-28,BR046396720
    0,1964-10-29,BR046396720
    0,1964-10-30,BR046396720
    0,1964-10-31,BR046396720
    0,1964-11-01,BR046396720
    0,1964-11-02,BR046396720
    0,1964-11-03,BR046396720
   45,1964-11-04,BR046396720
    0,1964-11-05,BR046396720
    0,1964-11-06,BR046396720
  356,1964-11-07,BR046396720
    0,1964-11-08,BR046396720
    0,1964-11-09,BR046396720
   54,1964-11-10,BR046396720
    0,1964-11-11,BR046396720
  220,1964-11-12,BR046396720
    0,1964-11-13,BR046396720
    0,1964-11-14,BR046396720
    0,1964-11-15,BR046396720
    0,1964-11-16,BR046396720
    0,1964-11-17,BR046396720
    0,1964-11-18,BR046396720
    0,1964-11-19,BR046396720
  458,1964-11-20,BR046396720
   94,1964-11-21,BR046396720
    0,1964-11-22,BR046396720
    0,1964-11-23,BR046396720
    0,1964-11-24,BR046396720
    0,1964-11-25,BR046396720
  256,1964-11-26,BR046396720
    0,1964-11-27,BR046396720
    0,1964-11-28,BR046396720
    0,1964-11-29,BR046396720
    0,1964-11-30,BR046396720
    0,1964-12-01,BR046396720
  106,1964-12-02,BR046396720
  130,1964-12-03,BR046396720
    0,1964-12-04,BR046396720
   73,1964-12-05,BR046396720
    0,1964-12-06,BR046396720
    0,1964-12-07,BR046396720
   61,1964-12-08,BR046396720
    0,1964-12-09,BR046396720
    0,1964-12-10,BR046396720
    0,1964-12-11,BR046396720
    0,1964-12-12,BR046396720
    0,1964-12-13,BR046396720
    0,1964-12-14,BR046396720
    0,1964-12-15,BR046396720
    0,1964-12-16,BR046396720
    0,1964-12-17,BR046396720
    0,1964-12-18,BR046396720
    0,1964-12-19,BR046396720
    0,1964-12-20,BR046396720
