PRCP,SNOW,SNWD,DATE,STATION
    0,    0,,2008-08-10,US1KYSC0007
,,,2008-08-14,US1KYSC0007
   64,    0,,2008-08-15,US1KYSC0007
,,,2008-08-20,US1KYSC0007
    0,    0,,2008-08-21,US1KYSC0007
    0,    0,,2008-08-22,US1KYSC0007
    0,    0,,2008-08-23,US1KYSC0007
    0,    0,,2008-08-25,US1KYSC0007
    0,    0,,2008-08-26,US1KYSC0007
   48,    0,,2008-08-27,US1KYSC0007
    5,    0,,2008-08-28,US1KYSC0007
   10,    0,,2008-08-30,US1KYSC0007
    0,    0,,2008-09-01,US1KYSC0007
,,,2008-09-03,US1KYSC0007
,,,2008-09-05,US1KYSC0007
  135,    0,,2008-09-06,US1KYSC0007
    0,    0,,2008-09-08,US1KYSC0007
    0,    0,,2008-09-10,US1KYSC0007
    0,    0,,2008-09-11,US1KYSC0007
  160,    0,,2008-09-12,US1KYSC0007
    0,    0,,2008-09-13,US1KYSC0007
    0,    0,,2008-09-15,US1KYSC0007
,,,2008-09-17,US1KYSC0007
,,,2008-09-20,US1KYSC0007
    0,    0,,2008-09-22,US1KYSC0007
,,,2008-09-25,US1KYSC0007
,,,2008-09-27,US1KYSC0007
    0,    0,,2008-09-29,US1KYSC0007
,,,2008-09-30,US1KYSC0007
    0,    0,,2008-10-01,US1KYSC0007
,,,2008-10-04,US1KYSC0007
    0,    0,,2008-10-06,US1KYSC0007
,,,2008-10-08,US1KYSC0007
    5,    0,,2008-10-09,US1KYSC0007
    0,    0,,2008-10-10,US1KYSC0007
    0,    0,,2008-10-11,US1KYSC0007
    0,    0,,2008-10-13,US1KYSC0007
    0,    0,,2008-10-14,US1KYSC0007
    0,    0,,2008-10-15,US1KYSC0007
    0,    0,,2008-10-16,US1KYSC0007
,,,2008-10-20,US1KYSC0007
    0,    0,,2008-10-21,US1KYSC0007
,,,2008-10-23,US1KYSC0007
    0,    0,,2008-10-24,US1KYSC0007
  168,    0,,2008-10-25,US1KYSC0007
,,,2008-10-27,US1KYSC0007
    0,    0,,2008-10-28,US1KYSC0007
    0,    0,,2008-10-29,US1KYSC0007
    0,    0,,2008-10-30,US1KYSC0007
    0,    0,,2008-10-31,US1KYSC0007
,,,2008-11-05,US1KYSC0007
,,,2008-11-07,US1KYSC0007
   86,    0,,2008-11-08,US1KYSC0007
    0,    0,,2008-11-10,US1KYSC0007
,,,2008-11-12,US1KYSC0007
   99,    0,,2008-11-13,US1KYSC0007
    0,    0,,2008-11-14,US1KYSC0007
  107,    0,,2008-11-15,US1KYSC0007
,,,2008-11-18,US1KYSC0007
    0,    0,,2008-11-19,US1KYSC0007
    0,    0,,2008-11-20,US1KYSC0007
,,,2008-11-22,US1KYSC0007
  127,    0,,2008-11-24,US1KYSC0007
   81,    0,,2008-11-25,US1KYSC0007
    0,    0,,2008-11-26,US1KYSC0007
    0,    0,,2008-11-27,US1KYSC0007
    0,    0,,2008-11-28,US1KYSC0007
    0,    0,,2008-11-29,US1KYSC0007
,,,2008-12-01,US1KYSC0007
    0,    0,,2008-12-02,US1KYSC0007
    0,    0,,2008-12-03,US1KYSC0007
   38,    0,,2008-12-04,US1KYSC0007
    0,    0,,2008-12-05,US1KYSC0007
    0,    0,,2008-12-08,US1KYSC0007
,,,2008-12-10,US1KYSC0007
   10,    0,,2008-12-11,US1KYSC0007
    0,    0,,2008-12-12,US1KYSC0007
,,,2008-12-17,US1KYSC0007
    0,    0,,2008-12-18,US1KYSC0007
   25,,,2008-12-19,US1KYSC0007
   36,,,2008-12-20,US1KYSC0007
    0,    0,,2008-12-22,US1KYSC0007
    0,    0,,2008-12-23,US1KYSC0007
  318,,,2008-12-24,US1KYSC0007
,,,2008-12-26,US1KYSC0007
   33,,,2008-12-27,US1KYSC0007
,,,2008-12-30,US1KYSC0007
    0,    0,,2008-12-31,US1KYSC0007
    0,    0,,2009-01-01,US1KYSC0007
,,,2009-01-06,US1KYSC0007
  188,,,2009-01-07,US1KYSC0007
,,,2009-01-09,US1KYSC0007
,,,2009-01-12,US1KYSC0007
    3,,,2009-01-13,US1KYSC0007
    0,    0,,2009-01-14,US1KYSC0007
    0,    0,,2009-01-15,US1KYSC0007
    0,    0,,2009-01-16,US1KYSC0007
    0,    0,,2009-01-17,US1KYSC0007
    0,    0,,2009-01-19,US1KYSC0007
    0,    0,,2009-01-21,US1KYSC0007
    3,,,2009-01-23,US1KYSC0007
    0,    0,,2009-02-03,US1KYSC0007
    0,    0,,2009-02-06,US1KYSC0007
,,,2009-02-11,US1KYSC0007
   71,,,2009-02-12,US1KYSC0007
    0,    0,,2009-02-13,US1KYSC0007
    0,    0,,2009-02-14,US1KYSC0007
,,,2009-02-17,US1KYSC0007
   76,,,2009-02-18,US1KYSC0007
,,,2009-02-20,US1KYSC0007
    0,    0,,2009-02-21,US1KYSC0007
,,,2009-02-23,US1KYSC0007
    0,    0,,2009-02-24,US1KYSC0007
   20,,,2009-02-26,US1KYSC0007
  150,,,2009-02-27,US1KYSC0007
    0,    0,,2009-02-28,US1KYSC0007
    0,    0,,2009-03-04,US1KYSC0007
    0,    0,,2009-03-06,US1KYSC0007
    0,    0,,2009-03-07,US1KYSC0007
   61,,,2009-03-11,US1KYSC0007
    0,    0,,2009-03-12,US1KYSC0007
    0,    0,,2009-03-14,US1KYSC0007
,,,2009-03-17,US1KYSC0007
    0,    0,,2009-03-18,US1KYSC0007
   41,,,2009-03-19,US1KYSC0007
,,,2009-03-21,US1KYSC0007
    0,    0,,2009-03-22,US1KYSC0007
    0,    0,,2009-03-23,US1KYSC0007
   76,,,2009-03-25,US1KYSC0007
  135,,,2009-03-26,US1KYSC0007
   38,,,2009-03-28,US1KYSC0007
,,,2009-03-30,US1KYSC0007
    0,    0,,2009-03-31,US1KYSC0007
   58,,,2009-04-01,US1KYSC0007
,,,2009-04-09,US1KYSC0007
,,,2009-04-11,US1KYSC0007
,,,2009-04-13,US1KYSC0007
  137,,,2009-04-14,US1KYSC0007
    0,    0,,2009-04-15,US1KYSC0007
,,,2009-04-20,US1KYSC0007
   36,,,2009-04-21,US1KYSC0007
    0,    0,,2009-04-23,US1KYSC0007
,,,2009-04-29,US1KYSC0007
    5,,,2009-04-30,US1KYSC0007
  132,,,2009-05-01,US1KYSC0007
   58,,,2009-05-02,US1KYSC0007
,,,2009-05-04,US1KYSC0007
    0,    0,,2009-05-06,US1KYSC0007
  211,,,2009-05-07,US1KYSC0007
   61,,,2009-05-08,US1KYSC0007
  137,,,2009-05-09,US1KYSC0007
    5,,,2009-05-11,US1KYSC0007
   94,,,2009-05-14,US1KYSC0007
,,,2009-05-16,US1KYSC0007
,,,2009-05-20,US1KYSC0007
    0,    0,,2009-05-22,US1KYSC0007
    0,    0,,2009-05-23,US1KYSC0007
   46,,,2009-05-26,US1KYSC0007
   30,,,2009-05-27,US1KYSC0007
   18,,,2009-05-28,US1KYSC0007
  114,,,2009-05-29,US1KYSC0007
,,,2009-05-31,US1KYSC0007
    0,    0,    0,2009-06-01,US1KYSC0007
    0,    0,,2009-06-02,US1KYSC0007
  114,,,2009-06-03,US1KYSC0007
  173,,,2009-06-04,US1KYSC0007
   71,,,2009-06-05,US1KYSC0007
    0,    0,,2009-06-06,US1KYSC0007
    0,    0,,2009-06-08,US1KYSC0007
,,,2009-06-09,US1KYSC0007
  411,,,2009-06-11,US1KYSC0007
   38,,,2009-06-12,US1KYSC0007
   15,,,2009-06-13,US1KYSC0007
  173,,,2009-06-15,US1KYSC0007
    5,,,2009-06-16,US1KYSC0007
   25,,,2009-06-17,US1KYSC0007
    0,    0,,2009-06-18,US1KYSC0007
   48,,,2009-06-19,US1KYSC0007
   64,,,2009-06-20,US1KYSC0007
    0,    0,,2009-06-22,US1KYSC0007
    0,    0,,2009-06-23,US1KYSC0007
    0,    0,,2009-06-24,US1KYSC0007
,,,2009-07-01,US1KYSC0007
    5,,,2009-07-02,US1KYSC0007
,,,2009-07-06,US1KYSC0007
,,,2009-07-11,US1KYSC0007
    0,    0,,2009-07-14,US1KYSC0007
    0,    0,,2009-07-15,US1KYSC0007
   89,,,2009-07-17,US1KYSC0007
    8,,,2009-07-18,US1KYSC0007
,,,2009-07-24,US1KYSC0007
   61,,,2009-07-25,US1KYSC0007
   89,,,2009-07-27,US1KYSC0007
   76,,,2009-07-29,US1KYSC0007
   99,,,2009-07-30,US1KYSC0007
  617,,,2009-07-31,US1KYSC0007
   86,,,2009-08-03,US1KYSC0007
  523,,,2009-08-05,US1KYSC0007
,,,2009-08-08,US1KYSC0007
  119,,,2009-08-11,US1KYSC0007
,,,2009-08-15,US1KYSC0007
   86,,,2009-08-19,US1KYSC0007
  104,,,2009-08-20,US1KYSC0007
  236,,,2009-08-21,US1KYSC0007
    0,    0,,2009-08-22,US1KYSC0007
    0,    0,,2009-08-25,US1KYSC0007
   69,,,2009-08-28,US1KYSC0007
   61,,,2009-09-07,US1KYSC0007
  226,,,2009-09-08,US1KYSC0007
,,,2009-09-17,US1KYSC0007
    0,    0,,2009-09-19,US1KYSC0007
  460,    0,,2009-09-21,US1KYSC0007
  132,,,2009-09-22,US1KYSC0007
   43,,,2009-09-23,US1KYSC0007
   58,,,2009-09-24,US1KYSC0007
  363,,,2009-09-25,US1KYSC0007
  193,,,2009-09-26,US1KYSC0007
  127,,,2009-09-28,US1KYSC0007
    0,    0,,2009-09-30,US1KYSC0007
   76,,,2009-10-02,US1KYSC0007
   15,,,2009-10-03,US1KYSC0007
   15,,,2009-10-07,US1KYSC0007
  490,,,2009-10-09,US1KYSC0007
  165,,,2009-10-10,US1KYSC0007
    0,    0,,2009-10-12,US1KYSC0007
  135,,,2009-10-14,US1KYSC0007
  102,,,2009-10-15,US1KYSC0007
    5,,,2009-10-16,US1KYSC0007
    8,,,2009-10-19,US1KYSC0007
   53,,,2009-10-23,US1KYSC0007
   76,,,2009-10-24,US1KYSC0007
    0,    0,,2009-10-26,US1KYSC0007
    0,    0,,2009-10-27,US1KYSC0007
  208,,,2009-10-28,US1KYSC0007
,,,2009-10-30,US1KYSC0007
  305,,,2009-10-31,US1KYSC0007
    5,,,2009-11-05,US1KYSC0007
    0,    0,,2009-11-07,US1KYSC0007
    0,    0,,2009-11-09,US1KYSC0007
    0,    0,,2009-11-10,US1KYSC0007
,,,2009-11-12,US1KYSC0007
,,,2009-11-14,US1KYSC0007
   10,,,2009-11-17,US1KYSC0007
   76,,,2009-11-18,US1KYSC0007
   58,,,2009-11-19,US1KYSC0007
,,,2009-11-23,US1KYSC0007
    5,,,2009-11-24,US1KYSC0007
    0,    0,,2009-11-26,US1KYSC0007
    8,,,2009-11-27,US1KYSC0007
    0,    0,,2009-11-28,US1KYSC0007
  102,,,2009-11-30,US1KYSC0007
    0,    0,,2009-12-02,US1KYSC0007
  135,,,2009-12-03,US1KYSC0007
    5,,,2009-12-04,US1KYSC0007
    0,,,2009-12-05,US1KYSC0007
,,,2009-12-09,US1KYSC0007
    0,    0,,2009-12-12,US1KYSC0007
   91,,,2009-12-14,US1KYSC0007
    0,    0,,2009-12-18,US1KYSC0007
,,,2009-12-24,US1KYSC0007
,,,2009-12-26,US1KYSC0007
,,,2009-12-31,US1KYSC0007
    0,    0,,2010-01-14,US1KYSC0007
   13,,,2010-01-15,US1KYSC0007
    0,    0,,2010-01-16,US1KYSC0007
  221,,,2010-01-21,US1KYSC0007
   66,,,2010-01-22,US1KYSC0007
,,,2010-01-25,US1KYSC0007
    0,    0,,2010-01-27,US1KYSC0007
   46,,,2010-02-05,US1KYSC0007
  147,,,2010-02-06,US1KYSC0007
  102,,,2010-02-09,US1KYSC0007
    0,    0,,2010-02-20,US1KYSC0007
    0,    0,,2010-02-21,US1KYSC0007
   20,,,2010-02-22,US1KYSC0007
    5,,,2010-02-23,US1KYSC0007
   10,,,2010-03-01,US1KYSC0007
,,,2010-03-05,US1KYSC0007
  112,,,2010-03-13,US1KYSC0007
   76,,,2010-03-22,US1KYSC0007
   38,,,2010-03-23,US1KYSC0007
,,,2010-04-03,US1KYSC0007
   58,,,2010-04-10,US1KYSC0007
    0,    0,,2010-04-11,US1KYSC0007
,,,2010-04-17,US1KYSC0007
   10,,,2010-04-23,US1KYSC0007
   41,,,2010-04-24,US1KYSC0007
  287,,,2010-04-25,US1KYSC0007
   56,,,2010-04-26,US1KYSC0007
   28,,,2010-04-27,US1KYSC0007
   23,,,2010-04-28,US1KYSC0007
  269,,,2010-05-01,US1KYSC0007
  823,,,2010-05-02,US1KYSC0007
  465,,,2010-05-03,US1KYSC0007
    5,,,2010-05-04,US1KYSC0007
    0,    0,,2010-05-06,US1KYSC0007
   23,,,2010-05-08,US1KYSC0007
   15,,,2010-05-11,US1KYSC0007
    8,,,2010-05-12,US1KYSC0007
  163,,,2010-05-13,US1KYSC0007
  274,,,2010-05-17,US1KYSC0007
    8,,,2010-05-18,US1KYSC0007
  437,,,2010-05-22,US1KYSC0007
    0,    0,,2010-05-24,US1KYSC0007
,,,2010-05-29,US1KYSC0007
    0,    0,,2010-06-01,US1KYSC0007
    8,,,2010-06-05,US1KYSC0007
    0,    0,,2010-06-06,US1KYSC0007
    0,    0,,2010-06-07,US1KYSC0007
   97,,,2010-06-09,US1KYSC0007
   84,,,2010-06-10,US1KYSC0007
,,,2010-06-14,US1KYSC0007
  114,,,2010-06-15,US1KYSC0007
   94,,,2010-06-16,US1KYSC0007
   53,,,2010-06-19,US1KYSC0007
    0,    0,,2010-06-21,US1KYSC0007
  114,,,2010-06-28,US1KYSC0007
    0,    0,,2010-07-06,US1KYSC0007
,,,2010-07-09,US1KYSC0007
  165,,,2010-07-12,US1KYSC0007
   79,,,2010-07-13,US1KYSC0007
  196,,,2010-07-14,US1KYSC0007
    0,    0,,2010-07-16,US1KYSC0007
   99,,,2010-07-17,US1KYSC0007
    5,,,2010-07-18,US1KYSC0007
  150,,,2010-07-19,US1KYSC0007
  249,,,2010-07-20,US1KYSC0007
  503,,,2010-07-21,US1KYSC0007
   33,,,2010-07-22,US1KYSC0007
    0,    0,,2010-07-23,US1KYSC0007
    0,    0,,2010-07-24,US1KYSC0007
    0,    0,,2010-07-26,US1KYSC0007
,,,2010-07-29,US1KYSC0007
    3,,,2010-07-31,US1KYSC0007
    0,    0,,2010-08-01,US1KYSC0007
    0,    0,,2010-08-05,US1KYSC0007
   23,,,2010-08-12,US1KYSC0007
    5,,,2010-08-13,US1KYSC0007
   23,,,2010-08-14,US1KYSC0007
  224,,,2010-08-15,US1KYSC0007
    0,    0,,2010-08-18,US1KYSC0007
    5,,,2010-08-20,US1KYSC0007
    0,    0,,2010-08-21,US1KYSC0007
   53,,,2010-08-22,US1KYSC0007
    0,    0,,2010-08-24,US1KYSC0007
    0,    0,,2010-08-28,US1KYSC0007
    0,    0,,2010-08-29,US1KYSC0007
    0,    0,,2010-08-30,US1KYSC0007
    0,    0,,2010-08-31,US1KYSC0007
    0,    0,,2010-09-01,US1KYSC0007
    0,    0,,2010-09-03,US1KYSC0007
    0,    0,,2010-09-04,US1KYSC0007
    0,    0,,2010-09-06,US1KYSC0007
    0,    0,,2010-09-08,US1KYSC0007
    0,    0,,2010-09-11,US1KYSC0007
   76,,,2010-09-12,US1KYSC0007
    0,    0,,2010-09-14,US1KYSC0007
,,,2010-09-17,US1KYSC0007
    0,    0,,2010-09-19,US1KYSC0007
    0,    0,,2010-09-20,US1KYSC0007
    0,    0,,2010-09-21,US1KYSC0007
    0,    0,,2010-09-22,US1KYSC0007
    0,    0,,2010-09-23,US1KYSC0007
    0,    0,,2010-09-24,US1KYSC0007
   46,,,2010-09-25,US1KYSC0007
    0,    0,,2010-09-26,US1KYSC0007
    5,,,2010-09-27,US1KYSC0007
   30,,,2010-09-28,US1KYSC0007
,,,2010-10-02,US1KYSC0007
   15,,,2010-10-04,US1KYSC0007
    0,    0,,2010-10-08,US1KYSC0007
    0,    0,,2010-10-10,US1KYSC0007
    0,    0,,2010-10-11,US1KYSC0007
    0,    0,,2010-10-12,US1KYSC0007
   69,,,2010-10-14,US1KYSC0007
    0,    0,,2010-10-17,US1KYSC0007
    0,    0,,2010-10-22,US1KYSC0007
    0,    0,,2010-10-24,US1KYSC0007
    5,,,2010-10-25,US1KYSC0007
    5,,,2010-10-26,US1KYSC0007
  239,,,2010-10-27,US1KYSC0007
,,,2010-10-30,US1KYSC0007
    0,    0,,2010-11-01,US1KYSC0007
    8,,,2010-11-04,US1KYSC0007
    0,    0,,2010-11-05,US1KYSC0007
    5,,,2010-11-06,US1KYSC0007
    0,    0,,2010-11-07,US1KYSC0007
    0,    0,,2010-11-09,US1KYSC0007
    0,    0,,2010-11-10,US1KYSC0007
    5,,,2010-11-14,US1KYSC0007
  201,,,2010-11-17,US1KYSC0007
   23,,,2010-11-18,US1KYSC0007
   18,,,2010-11-20,US1KYSC0007
  203,,,2010-11-23,US1KYSC0007
   53,,,2010-11-25,US1KYSC0007
  551,,,2010-11-30,US1KYSC0007
  234,,,2010-12-05,US1KYSC0007
  226,,,2010-12-19,US1KYSC0007
   38,,,2010-12-22,US1KYSC0007
  102,,,2010-12-30,US1KYSC0007
   43,,,2011-01-01,US1KYSC0007
   58,,,2011-01-02,US1KYSC0007
,,,2011-01-19,US1KYSC0007
   20,,,2011-02-24,US1KYSC0007
  572,,,2011-02-25,US1KYSC0007
,,,2011-03-02,US1KYSC0007
    0,    0,,2011-03-03,US1KYSC0007
,,,2011-03-05,US1KYSC0007
,,,2011-03-08,US1KYSC0007
  330,,,2011-03-09,US1KYSC0007
  140,,,2011-03-10,US1KYSC0007
   43,,,2011-03-11,US1KYSC0007
,,,2011-03-16,US1KYSC0007
,,,2011-03-18,US1KYSC0007
,,,2011-03-19,US1KYSC0007
,,,2011-03-25,US1KYSC0007
,,,2011-03-31,US1KYSC0007
,,,2011-04-02,US1KYSC0007
,,,2011-04-06,US1KYSC0007
    0,    0,,2011-04-07,US1KYSC0007
,,,2011-04-12,US1KYSC0007
  127,,,2011-04-13,US1KYSC0007
,,,2011-04-16,US1KYSC0007
,,,2011-04-19,US1KYSC0007
  175,,,2011-04-20,US1KYSC0007
,,,2011-04-25,US1KYSC0007
   43,,,2011-04-26,US1KYSC0007
  124,,,2011-04-27,US1KYSC0007
  231,,,2011-04-28,US1KYSC0007
   46,,,2011-04-29,US1KYSC0007
,,,2011-05-03,US1KYSC0007
  185,,,2011-05-04,US1KYSC0007
    0,    0,,2011-05-11,US1KYSC0007
,,,2011-05-16,US1KYSC0007
,,,2011-05-19,US1KYSC0007
,,,2011-05-23,US1KYSC0007
  221,,,2011-05-24,US1KYSC0007
   13,,,2011-05-25,US1KYSC0007
  165,,,2011-05-26,US1KYSC0007
,,,2011-05-28,US1KYSC0007
,,,2011-06-01,US1KYSC0007
,,,2011-06-09,US1KYSC0007
    0,    0,,2011-06-10,US1KYSC0007
    5,,,2011-06-11,US1KYSC0007
,,,2011-06-16,US1KYSC0007
,,,2011-06-20,US1KYSC0007
,,,2011-06-24,US1KYSC0007
,,,2011-06-27,US1KYSC0007
  244,,,2011-06-28,US1KYSC0007
    0,    0,,2011-06-29,US1KYSC0007
   20,,,2011-07-07,US1KYSC0007
,,,2011-07-09,US1KYSC0007
,,,2011-07-12,US1KYSC0007
    3,,,2011-07-13,US1KYSC0007
    0,    0,,2011-07-14,US1KYSC0007
    0,    0,,2011-07-15,US1KYSC0007
   61,,,2011-07-25,US1KYSC0007
