PRCP,DATE,STATION
    0,1946-10-01,BR047053160
    0,1946-10-02,BR047053160
    0,1946-10-03,BR047053160
    0,1946-10-04,BR047053160
    0,1946-10-05,BR047053160
    0,1946-10-06,BR047053160
    0,1946-10-07,BR047053160
    0,1946-10-08,BR047053160
    0,1946-10-09,BR047053160
    0,1946-10-10,BR047053160
    0,1946-10-11,BR047053160
    0,1946-10-12,BR047053160
    0,1946-10-13,BR047053160
    0,1946-10-14,BR047053160
    0,1946-10-15,BR047053160
    0,1946-10-16,BR047053160
    0,1946-10-17,BR047053160
    0,1946-10-18,BR047053160
    0,1946-10-19,BR047053160
    0,1946-10-20,BR047053160
    0,1946-10-21,BR047053160
    0,1946-10-22,BR047053160
    0,1946-10-23,BR047053160
    0,1946-10-24,BR047053160
    0,1946-10-25,BR047053160
    0,1946-10-26,BR047053160
    0,1946-10-27,BR047053160
    0,1946-10-28,BR047053160
    0,1946-10-29,BR047053160
    0,1946-10-30,BR047053160
    0,1946-10-31,BR047053160
    0,1946-11-01,BR047053160
    0,1946-11-02,BR047053160
    0,1946-11-03,BR047053160
    0,1946-11-04,BR047053160
   50,1946-11-05,BR047053160
  400,1946-11-06,BR047053160
  130,1946-11-07,BR047053160
    0,1946-11-08,BR047053160
    0,1946-11-09,BR047053160
    0,1946-11-10,BR047053160
   30,1946-11-11,BR047053160
  120,1946-11-12,BR047053160
    0,1946-11-13,BR047053160
    0,1946-11-14,BR047053160
    0,1946-11-15,BR047053160
  140,1946-11-16,BR047053160
    0,1946-11-17,BR047053160
    0,1946-11-18,BR047053160
   90,1946-11-19,BR047053160
    0,1946-11-20,BR047053160
   80,1946-11-21,BR047053160
    0,1946-11-22,BR047053160
    0,1946-11-23,BR047053160
    0,1946-11-24,BR047053160
    0,1946-11-25,BR047053160
    0,1946-11-26,BR047053160
    0,1946-11-27,BR047053160
   20,1946-11-28,BR047053160
    0,1946-11-29,BR047053160
    0,1946-11-30,BR047053160
    0,1946-12-01,BR047053160
   10,1946-12-02,BR047053160
    0,1946-12-03,BR047053160
    0,1946-12-04,BR047053160
    0,1946-12-05,BR047053160
    0,1946-12-06,BR047053160
    0,1946-12-07,BR047053160
    0,1946-12-08,BR047053160
    0,1946-12-09,BR047053160
    0,1946-12-10,BR047053160
    0,1946-12-11,BR047053160
    0,1946-12-12,BR047053160
    0,1946-12-13,BR047053160
    0,1946-12-14,BR047053160
   10,1946-12-15,BR047053160
    0,1946-12-16,BR047053160
    0,1946-12-17,BR047053160
    0,1946-12-18,BR047053160
    0,1946-12-19,BR047053160
    0,1946-12-20,BR047053160
    0,1946-12-21,BR047053160
    0,1946-12-22,BR047053160
    0,1946-12-23,BR047053160
    0,1946-12-24,BR047053160
    0,1946-12-25,BR047053160
    0,1946-12-26,BR047053160
    0,1946-12-27,BR047053160
    0,1946-12-28,BR047053160
    0,1946-12-29,BR047053160
    0,1946-12-30,BR047053160
    0,1946-12-31,BR047053160
    0,1947-01-01,BR047053160
    0,1947-01-02,BR047053160
    0,1947-01-03,BR047053160
    0,1947-01-04,BR047053160
    0,1947-01-05,BR047053160
    0,1947-01-06,BR047053160
    0,1947-01-07,BR047053160
    0,1947-01-08,BR047053160
    0,1947-01-09,BR047053160
    0,1947-01-10,BR047053160
    0,1947-01-11,BR047053160
    0,1947-01-12,BR047053160
  130,1947-01-13,BR047053160
    0,1947-01-14,BR047053160
   90,1947-01-15,BR047053160
    0,1947-01-16,BR047053160
    0,1947-01-17,BR047053160
    0,1947-01-18,BR047053160
    0,1947-01-19,BR047053160
    0,1947-01-20,BR047053160
 1040,1947-01-21,BR047053160
    0,1947-01-22,BR047053160
  250,1947-01-23,BR047053160
   70,1947-01-24,BR047053160
   40,1947-01-25,BR047053160
  360,1947-01-26,BR047053160
  100,1947-01-27,BR047053160
    0,1947-01-28,BR047053160
    0,1947-01-29,BR047053160
  110,1947-01-30,BR047053160
    0,1947-01-31,BR047053160
    0,1947-02-01,BR047053160
    0,1947-02-02,BR047053160
    0,1947-02-03,BR047053160
    0,1947-02-04,BR047053160
    0,1947-02-05,BR047053160
    0,1947-02-06,BR047053160
    0,1947-02-07,BR047053160
    0,1947-02-08,BR047053160
    0,1947-02-09,BR047053160
    0,1947-02-10,BR047053160
    0,1947-02-11,BR047053160
    0,1947-02-12,BR047053160
    0,1947-02-13,BR047053160
    0,1947-02-14,BR047053160
    0,1947-02-15,BR047053160
    0,1947-02-16,BR047053160
   21,1947-02-17,BR047053160
    0,1947-02-18,BR047053160
    0,1947-02-19,BR047053160
  510,1947-02-20,BR047053160
   70,1947-02-21,BR047053160
  160,1947-02-22,BR047053160
    0,1947-02-23,BR047053160
    0,1947-02-24,BR047053160
    0,1947-02-25,BR047053160
    0,1947-02-26,BR047053160
    0,1947-02-27,BR047053160
    0,1947-02-28,BR047053160
    8,1947-03-01,BR047053160
    9,1947-03-02,BR047053160
    0,1947-03-03,BR047053160
    0,1947-03-04,BR047053160
    0,1947-03-05,BR047053160
    0,1947-03-06,BR047053160
    3,1947-03-07,BR047053160
   46,1947-03-08,BR047053160
    3,1947-03-09,BR047053160
    9,1947-03-10,BR047053160
    9,1947-03-11,BR047053160
   32,1947-03-12,BR047053160
   21,1947-03-13,BR047053160
   19,1947-03-14,BR047053160
    5,1947-03-15,BR047053160
    0,1947-03-16,BR047053160
    0,1947-03-17,BR047053160
    0,1947-03-18,BR047053160
  380,1947-03-19,BR047053160
   70,1947-03-20,BR047053160
    0,1947-03-21,BR047053160
   10,1947-03-22,BR047053160
  320,1947-03-23,BR047053160
   50,1947-03-24,BR047053160
    0,1947-03-25,BR047053160
  230,1947-03-26,BR047053160
    0,1947-03-27,BR047053160
    0,1947-03-28,BR047053160
    0,1947-03-29,BR047053160
  620,1947-03-30,BR047053160
    0,1947-03-31,BR047053160
    0,1947-04-01,BR047053160
  140,1947-04-02,BR047053160
    0,1947-04-03,BR047053160
    0,1947-04-04,BR047053160
    0,1947-04-05,BR047053160
    0,1947-04-06,BR047053160
    0,1947-04-07,BR047053160
    0,1947-04-08,BR047053160
    0,1947-04-09,BR047053160
    0,1947-04-10,BR047053160
    0,1947-04-11,BR047053160
    0,1947-04-12,BR047053160
    0,1947-04-13,BR047053160
    0,1947-04-14,BR047053160
    0,1947-04-15,BR047053160
    0,1947-04-16,BR047053160
    0,1947-04-17,BR047053160
    0,1947-04-18,BR047053160
    0,1947-04-19,BR047053160
    0,1947-04-20,BR047053160
    0,1947-04-21,BR047053160
    0,1947-04-22,BR047053160
    0,1947-04-23,BR047053160
   80,1947-04-24,BR047053160
    0,1947-04-25,BR047053160
    0,1947-04-26,BR047053160
    0,1947-04-27,BR047053160
    0,1947-04-28,BR047053160
    0,1947-04-29,BR047053160
    0,1947-04-30,BR047053160
    0,1947-05-01,BR047053160
    0,1947-05-02,BR047053160
    0,1947-05-03,BR047053160
    0,1947-05-04,BR047053160
    0,1947-05-05,BR047053160
    0,1947-05-06,BR047053160
    0,1947-05-07,BR047053160
    0,1947-05-08,BR047053160
    0,1947-05-09,BR047053160
    0,1947-05-10,BR047053160
    0,1947-05-11,BR047053160
    0,1947-05-12,BR047053160
    0,1947-05-13,BR047053160
    0,1947-05-14,BR047053160
    0,1947-05-15,BR047053160
    0,1947-05-16,BR047053160
    0,1947-05-17,BR047053160
    0,1947-05-18,BR047053160
    0,1947-05-19,BR047053160
    0,1947-05-20,BR047053160
    0,1947-05-21,BR047053160
    0,1947-05-22,BR047053160
    0,1947-05-23,BR047053160
    0,1947-05-24,BR047053160
    0,1947-05-25,BR047053160
    0,1947-05-26,BR047053160
    0,1947-05-27,BR047053160
    0,1947-05-28,BR047053160
    0,1947-05-29,BR047053160
    0,1947-05-30,BR047053160
