Year,Month,TMAX,TMIN,PRCP,SNOW,SNWD
1987,7,33.5953,21.6227,1.1424,0.0,0.0
1987,8,35.5538,22.1823,1.3941,0.0,0.0
1987,9,31.4779,17.2557,3.2344,0.0,0.0
1987,10,26.7382,10.9989,0.5344,0.0,0.0
1987,11,20.4033,6.69,3.4244,0.0,0.0
1987,12,15.4688,2.707,2.3296,0.0,0.0
1988,1,12.4892,-0.8048,0.4113,0.629,2.2535
1988,2,17.4256,2.8236,0.9458,0.468,0.4975
1988,3,21.886,5.9602,1.4435,0.0,0.0
1988,4,27.4181,10.6481,1.4319,0.0,0.0
1988,5,29.4853,15.5083,1.4212,0.0,0.0
1988,6,32.8157,18.9429,3.3181,0.0,0.0
1988,7,35.1452,21.8925,1.7438,0.0,0.0
1988,8,37.1728,22.4189,0.7834,0.0,0.0
1988,9,33.3562,18.3981,3.3571,0.0,0.0
1988,10,27.6138,12.6369,1.2295,0.0,0.0
1988,11,23.899,7.9586,1.02,0.0,0.0
1988,12,17.6332,3.4691,1.5235,0.0,0.0
1989,1,17.4539,4.5041,2.8359,0.0,0.0
1989,2,13.3837,2.4663,1.9689,0.0918,0.0
1989,3,21.7714,7.2101,2.7092,0.8894,1.3963
1989,4,26.6343,12.7795,1.3486,0.0,0.0
1989,5,30.145,18.3304,5.9244,0.0,0.0
1989,6,31.7672,19.8378,5.9233,0.0,0.0
1989,7,34.4286,21.5559,1.0618,0.0,0.0
1989,8,34.2102,21.1809,1.8341,0.0,0.0
1989,9,31.3462,16.2929,1.7448,0.0,0.0
1989,10,28.6954,12.6009,1.2843,0.0,0.0
1989,11,22.4114,7.929,0.9229,0.0,0.0
1989,12,12.0608,-2.8111,0.4258,0.0599,0.0
1990,1,19.13,4.6488,1.4903,0.0,0.0
1990,2,20.2128,5.7658,2.9061,0.0,0.0
1990,3,20.6839,9.2387,3.7124,0.0,0.0
1990,4,25.0143,13.1271,4.8129,0.0,0.0
1990,5,29.6848,17.6134,4.0949,0.0,0.0
1990,6,35.0282,22.2594,1.5748,0.0,0.0
1990,7,33.5691,21.1244,4.0516,0.0,0.0
1990,8,35.1899,21.47,1.5152,0.0,0.0
1990,9,32.211,19.5124,2.5848,0.0,0.0
1990,10,26.9664,11.0276,1.7922,0.0,0.0
1990,11,22.956,9.053,2.3271,0.0,0.0
1990,12,15.5067,1.3169,0.6244,0.119,0.119
1991,1,12.3336,1.2194,3.4387,0.0599,0.0
1991,2,19.3092,4.7776,1.4561,0.0,0.0
1991,3,23.7134,9.006,1.2341,0.0,0.0
1991,4,27.0143,14.5524,3.979,0.0,0.0
1991,5,29.0359,18.4406,3.1304,0.0,0.0
1991,6,32.5034,20.7923,4.091,0.0,0.0
1991,7,34.3935,21.8608,2.423,0.0,0.0
1991,8,34.0216,21.6019,2.7502,0.0,0.0
1991,9,29.0533,17.8852,3.5638,0.0,0.0
1991,10,28.0171,13.5332,3.4811,0.0,0.0
1991,11,18.5471,5.0967,1.1843,0.0,0.0
1991,12,16.1045,5.7048,7.8013,0.0,0.0
1992,1,14.0729,2.7262,3.5438,1.0553,0.7537
1992,2,19.0862,6.1365,5.4675,0.0,0.0
1992,3,22.7101,8.804,2.4051,0.0,0.0
1992,4,24.9486,11.8731,2.6105,0.0,0.0
1992,5,26.9562,15.6581,5.2313,0.0,0.0
1992,6,31.8097,20.0899,4.0437,0.0,0.0
1992,7,33.6092,21.97,2.3885,0.0,0.0
1992,8,32.6387,19.2456,1.8152,0.0,0.0
1992,9,31.7024,18.5476,2.4776,0.0,0.0
1992,10,28.7671,12.5947,0.6171,0.0,0.0
1992,11,18.863,5.6101,3.7952,0.0,0.0
1992,12,16.5889,4.6977,2.77,0.0,0.0
1993,1,13.9493,1.9779,2.112,0.0,0.0
1993,2,16.8204,3.8571,3.1286,0.0,0.0
1993,3,20.7502,7.0088,3.0392,0.0,0.0
1993,4,24.034,10.2455,2.7186,0.0,0.0
1993,5,27.8285,14.922,4.0982,0.0,0.0
1993,6,31.2486,20.8762,4.6781,0.0,0.0
1993,7,34.7493,22.5115,0.082,0.0,0.0
1993,8,36.4866,22.1622,0.335,0.0,0.0
1993,9,32.6405,17.3232,2.0962,0.0,0.0
1993,10,25.8558,11.6512,3.4986,0.0,0.0
1993,11,18.0852,3.9924,1.2081,0.1333,0.1323
1993,12,17.0184,3.9972,1.7272,0.0,0.0
1994,1,15.5589,2.2517,1.1949,0.0,0.0
1994,2,17.1775,2.7701,1.8042,0.102,0.0
1994,3,22.665,7.9816,1.9903,0.0,0.0
1994,4,26.0886,11.4914,2.1362,0.0,0.0
1994,5,27.3659,16.124,5.1424,0.0,0.0
1994,6,33.6981,21.1438,1.6043,0.0,0.0
1994,7,35.494,21.523,1.9862,0.0,0.0
1994,8,34.5765,20.8198,1.9401,0.0,0.0
1994,9,30.6271,17.0557,3.0467,0.0,0.0
1994,10,26.1826,14.6046,6.2336,0.0,0.0
1994,11,21.4919,10.0838,2.7195,0.0,0.0
1994,12,16.7037,5.4737,2.9733,0.0,0.0
1995,1,16.7028,3.6189,0.9791,0.6452,0.0
1995,2,19.6546,5.0934,1.3592,0.0,0.0
1995,3,19.8253,8.3802,2.8806,0.0,0.0
1995,4,24.9967,12.0438,3.6176,0.0,0.0
1995,5,28.4041,17.5429,4.7217,0.0,0.0
1995,6,31.2333,18.4043,2.9086,0.0,0.0
1995,7,35.076,20.9433,2.8115,0.0,0.0
1995,8,34.2192,22.065,3.2876,0.0,0.0
1995,9,31.3493,16.1903,2.3662,0.0,0.0
1995,10,28.5424,11.7355,0.582,0.0,0.0
1995,11,21.4716,6.5442,1.3805,0.0,0.0
1995,12,16.982,3.7088,1.2346,0.0,0.0
1996,1,16.8986,-0.2539,0.3963,0.47,0.0
1996,2,20.5043,4.5139,0.2266,0.2011,0.1553
1996,3,20.2392,4.3627,1.0138,0.0,0.0
1996,4,27.2605,10.1733,1.6581,0.0,0.0
1996,5,32.4629,19.8149,1.1991,0.0,0.0
1996,6,33.8338,20.6033,3.6686,0.0,0.0
1996,7,36.035,22.7276,1.5083,0.0,0.0
1996,8,33.3041,21.8641,6.4498,0.0,0.0
1996,9,29.9457,18.0852,4.5081,0.0,0.0
1996,10,26.3465,13.3161,1.8332,0.0,0.0
1996,11,20.914,7.8554,3.1268,0.181,0.0
1996,12,18.2258,3.3608,1.1101,0.47,0.0
1997,1,14.2935,1.4138,1.3963,0.8736,0.0
1997,2,15.7617,4.6613,4.7469,0.0,0.0
1997,3,22.2318,8.8788,2.9253,0.0,0.0
1997,4,22.2924,9.799,5.2052,0.0,0.0
1997,5,27.529,15.9912,5.4811,0.0,0.0
1997,6,31.1148,20.6543,5.3762,0.0,0.0
1997,7,34.9314,22.6087,0.5872,0.0,0.0
1997,8,35.0677,22.0378,1.0811,0.0,0.0
1997,9,33.3276,19.6386,1.7081,0.0,0.0
1997,10,26.0867,13.8959,4.441,0.0,0.0
1997,11,17.7421,6.1306,2.1507,0.119,0.0
1997,12,14.8834,1.8668,3.2475,0.1321,0.0
1998,1,17.5917,4.8853,2.3046,0.0,0.5397
1998,2,17.4791,5.1357,4.3393,0.0,0.0
1998,3,19.4645,7.1876,3.1313,0.3502,0.0
1998,4,25.2367,10.6505,1.0138,0.0,0.0
1998,5,32.4843,18.5871,0.8742,0.0,0.0
1998,6,35.2005,22.6381,1.7038,0.0,0.0
1998,7,37.6392,23.8525,1.0788,0.0,0.0
1998,8,35.4594,22.1235,2.9382,0.0,0.0
1998,9,32.5757,20.8938,3.861,0.0,0.0
1998,10,26.2438,14.9032,7.0341,0.0,
1998,11,20.4321,10.0975,3.9971,0.0,0.0
1998,12,15.3046,3.2613,1.9041,0.0,0.0
1999,1,18.2337,3.0651,0.7935,0.0,0.0
1999,2,21.7061,6.0209,0.2327,0.0,0.0
1999,3,20.882,7.9415,2.6682,0.0,0.0
1999,4,26.5819,13.3514,1.6395,0.0,0.0
1999,5,28.9945,16.5779,4.3926,0.0,0.0
1999,6,31.6448,20.8229,3.9271,0.0,0.0
1999,7,34.2258,21.1825,1.8903,0.0,0.0
1999,8,38.0447,21.629,0.6447,0.0,0.0
1999,9,33.5848,17.0457,1.051,0.0,0.0
1999,10,28.6982,10.4879,1.341,0.0,0.0
1999,11,24.9285,7.1561,0.235,0.0,0.0
1999,12,18.6224,1.9522,1.4871,0.0,0.0
2000,1,18.3594,2.8733,2.1267,0.0,0.1232
2000,2,21.7533,5.8749,1.4158,0.0,0.0
2000,3,23.7392,8.9018,2.2479,0.0,0.0
2000,4,26.089,11.2633,1.8514,0.0,0.0
2000,5,30.7696,17.6571,4.3295,0.0,0.0
2000,6,31.3495,19.5162,4.6043,0.0,0.0
2000,7,37.1761,22.2929,0.2052,0.0,0.0
2000,8,37.8199,22.5204,0.1339,0.0,0.0
2000,9,35.8952,16.8654,1.55,0.0,0.0
2000,10,26.0768,16.1042,4.379,0.0,0.0
2000,11,17.4571,7.1662,6.0178,0.0,0.0
2000,12,12.1878,1.0624,2.1828,0.0,0.0
2001,1,13.444,1.9744,2.5543,0.0,0.0
2001,2,18.3195,6.2679,2.5179,0.0,0.0
2001,3,17.5548,6.443,3.3258,0.0,0.0
2001,4,26.1,15.3072,1.1833,0.0,0.0
2001,5,29.721,17.8274,3.2543,0.0,0.0
2001,6,33.0439,20.8333,2.5839,0.0,0.0
2001,7,36.3419,22.9108,0.2145,0.0,0.0
2001,8,35.6808,22.7794,4.3597,0.0,0.0
2001,9,30.1911,18.3789,3.4428,0.0,0.0
2001,10,26.0323,12.3341,1.7679,0.0,0.0
2001,11,22.0219,10.6335,3.6825,0.0,0.0
2001,12,17.3978,5.3311,3.2099,0.0,0.0
2002,1,17.4935,3.7477,1.0204,0.0,0.0
2002,2,17.0232,2.2065,1.0405,0.0185,0.3036
2002,3,20.8801,6.9909,1.8457,0.0,0.0
2002,4,27.335,16.1383,2.0728,0.0,0.0
2002,5,29.9674,17.7763,1.7306,0.0,0.0
2002,6,32.8717,20.8106,2.8828,0.0,0.0
2002,7,32.3778,22.4347,4.9817,0.0,0.0
2002,8,35.0187,22.5365,0.779,0.0,0.0
2002,9,31.7449,19.1431,4.5583,0.0,0.0
2002,10,24.1841,14.8684,5.5763,0.0,0.0
2002,11,19.5953,6.2837,2.12,0.0,0.0
2002,12,16.5608,4.197,3.5585,0.0,0.0
2003,1,14.4983,1.8679,0.7758,0.0,0.0
2003,2,15.1424,4.2233,2.4086,0.0,0.0
2003,3,20.9351,7.949,1.2108,0.0,0.0
2003,4,26.9102,13.1878,0.6122,0.0,0.0
2003,5,31.2519,19.2104,1.1699,0.0,0.0
2003,6,32.4117,20.4895,3.985,0.0,0.0
2003,7,34.4436,22.2359,2.4457,0.0,0.0
2003,8,35.6235,22.3719,2.5462,0.0,0.0
2003,9,29.4883,18.3228,3.4083,0.0,0.0
2003,10,27.2065,14.0392,2.5409,0.0,0.0
2003,11,21.9069,9.9234,1.1006,0.0,0.0
2003,12,18.4606,3.1213,0.6785,0.0,0.0
2004,1,17.3729,5.1238,2.7008,0.0,0.0
2004,2,16.5058,3.7902,2.5149,13.2931,0.0
2004,3,23.8888,12.3773,1.5512,0.0,0.0
2004,4,25.0624,13.8521,4.5429,0.0,0.0
2004,5,28.8159,17.9706,2.1003,0.0,0.0
2004,6,32.0087,21.3414,6.7406,0.0,0.0
2004,7,33.4973,21.5187,1.8691,0.0,0.0
2004,8,33.4518,20.7256,3.0265,0.0,0.0
2004,9,31.769,19.2896,1.32,0.0,0.0
2004,10,29.3283,17.6042,4.8341,0.0,0.0
2004,11,21.8735,10.0363,6.2162,0.0,0.0
2004,12,17.5134,3.5943,0.61,1.9839,0.0
2005,1,18.2055,7.0082,1.9448,0.0,0.0
2005,2,18.2819,7.9652,2.4612,0.0,0.0
2005,3,22.7494,8.7923,1.7733,0.0,0.0
2005,4,26.9102,12.1487,0.7038,0.0,0.0
2005,5,29.1802,17.0955,2.8161,0.0,0.0
2005,6,34.0285,21.6152,1.1974,0.0,0.0
2005,7,34.7518,22.2865,2.2323,0.0,0.0
2005,8,34.3228,22.3013,3.9634,0.0,0.0
2005,9,34.5805,20.9386,0.7978,0.0,0.0
2005,10,27.5969,13.3281,0.9355,0.0,0.0
2005,11,24.0821,9.062,0.684,0.0,0.0
2005,12,17.0356,2.5569,0.3045,0.0,0.0
2006,1,21.2267,4.6363,1.272,0.0,0.0
2006,2,17.7525,3.5159,1.1607,0.0,0.0
2006,3,23.3283,10.6734,1.8532,0.0,0.0
2006,4,29.2508,15.8867,1.8728,0.0,0.0
2006,5,31.0518,17.756,3.1237,0.0,0.0
2006,6,33.9526,20.573,2.9047,0.0,0.0
2006,7,34.4524,22.3433,2.364,0.0,0.0
2006,8,36.8318,23.4582,0.6634,0.0,0.0
2006,9,31.4404,18.2409,3.6567,0.0,0.0
2006,10,28.0805,13.7566,3.14,0.0,0.0
2006,11,22.6324,8.2622,0.7289,0.0,0.0
2006,12,16.7769,4.182,2.2919,0.0,0.0
2007,1,12.2439,1.6215,4.0651,0.0,0.0
2007,2,16.7291,3.095,0.4268,0.0,0.0
2007,3,23.0289,11.9102,5.4916,0.0,0.0
2007,4,22.2804,10.6611,2.0098,0.0,0.0
2007,5,26.9173,17.8944,5.7226,0.0,0.0
2007,6,30.9276,21.2158,7.994,0.0,0.0
2007,7,30.7702,22.1341,7.1258,0.0,0.0
2007,8,33.7976,23.229,2.5129,0.0,0.0
2007,9,31.9125,20.4795,1.806,0.0,0.0
2007,10,28.2386,14.281,1.222,0.0,0.0
2007,11,23.024,9.2356,1.8467,0.0,0.0
2007,12,19.827,5.418,0.7981,0.0,0.0
2008,1,15.0892,1.876,0.8978,0.0,0.0
2008,2,21.3588,4.3768,0.7841,0.0,0.0
2008,3,23.0244,8.2031,3.2839,1.3097,0.0
2008,4,26.1158,12.2206,2.3093,0.0,0.0
2008,5,30.4605,18.5323,1.2748,0.0,0.0
2008,6,35.1267,22.5121,1.728,0.0,0.0
2008,7,35.1219,22.3382,1.2994,0.0,0.0
2008,8,34.6041,22.7637,3.9935,0.0,0.0
2008,9,31.5317,18.3275,1.2473,0.0,0.0
2008,10,27.95,12.3032,1.4497,0.0,0.0
2008,11,23.1058,8.3152,0.6533,0.0,0.0
2008,12,17.1078,2.9037,0.5277,0.0,0.0
2009,1,18.8931,3.0195,0.3667,0.0,0.0
2009,2,22.2756,6.9225,0.7018,0.0,0.0
2009,3,22.6492,9.63,2.5413,0.0,0.0
2009,4,25.72,12.5476,5.722,0.0,0.0
2009,5,29.1161,18.0715,2.8555,0.0,0.0
2009,6,34.8992,22.1679,2.2087,0.0,0.0
2009,7,36.7669,23.6803,1.4239,0.0,0.0
2009,8,36.7029,22.639,1.5161,0.0,0.0
2009,9,29.5354,19.111,6.1453,0.0,0.0
2009,10,24.3181,13.2028,7.6381,0.0,0.0
2009,11,21.7054,8.7227,2.4867,0.0,0.0
2009,12,11.6755,1.4684,2.1742,0.0,0.0
2010,1,13.6042,1.6452,2.9652,0.0,0.0
2010,2,11.6874,1.3268,3.31,0.0,0.0
2010,3,19.9107,6.4614,2.4181,0.0,0.0
2010,4,24.7327,12.974,1.7653,0.0,0.0
2010,5,30.171,18.4684,2.3439,0.0,0.0
2010,6,33.89,22.694,2.6387,0.0,0.0
2010,7,33.0465,23.3759,3.9735,0.0,0.0
2010,8,36.8737,23.5183,0.5258,0.0,0.0
2010,9,31.4789,20.55,9.0272,0.0,0.0
2010,10,28.1788,12.5199,0.3898,0.0,0.0
2010,11,22.0135,8.352,0.9317,0.0,0.0
2010,12,16.8336,3.354,1.0446,0.0,0.0
2011,1,13.8011,1.4969,2.5581,,
2011,2,17.2406,3.7766,0.9476,,
2011,3,24.0387,10.0839,0.1468,,
2011,4,29.4118,14.6745,0.8661,,
2011,5,30.1226,17.6087,2.3801,,
2011,6,36.4842,22.5906,1.085,,
2011,7,38.2059,24.3398,0.107,,
2011,8,39.7406,24.8939,0.2161,,
2011,9,35.3867,19.1089,0.6394,,
2011,10,27.7448,13.2607,2.6103,,
2011,11,22.1019,8.3537,1.8289,,
2011,12,14.39,4.4248,3.3161,,
2012,1,18.1859,4.1546,1.9764,,
2012,2,17.7998,6.4345,2.8753,,
2012,3,23.7223,12.4425,4.1086,,
2012,4,28.1628,15.1691,0.5389,,
2012,5,30.4253,18.6984,3.3468,,
2012,6,34.2963,21.7274,2.1817,,
2012,7,35.0086,22.9382,2.3737,,
2012,8,36.2263,22.7866,1.8263,,
2012,9,32.4982,19.4347,3.7472,,
2012,10,26.2241,13.4264,0.6457,,
2012,11,23.865,8.5446,0.2139,,
2012,12,19.0828,4.6409,0.5543,0.0,0.0
2013,1,16.1543,3.9097,2.5765,,
2013,2,19.3399,5.0481,1.3062,0.0,0.0
2013,3,21.5129,6.4957,1.1591,,
2013,4,24.3558,11.1335,2.6974,,
2013,5,28.5846,16.2644,2.6613,,
2013,6,34.3122,21.6289,1.4028,,
2013,7,34.6222,22.1903,2.7584,,
2013,8,36.2484,22.7543,0.8677,,
2013,9,33.47,20.6428,3.5867,,
2013,10,25.9697,13.8135,4.5716,,
2013,11,17.314,5.6827,2.1033,,
2013,12,13.1632,0.5955,1.569,,
2014,1,14.6632,-0.94,0.2309,,
2014,2,15.4664,2.3645,0.3851,,
2014,3,20.0361,4.3155,1.2735,,
2014,4,25.6133,11.9247,1.648,,
2014,5,28.6347,15.7467,5.7794,,
2014,6,31.7347,21.49,2.9,,
2014,7,34.1515,21.8591,2.8935,,
2014,8,35.8952,22.6367,0.7341,,
2014,9,32.2415,20.3308,1.7189,0.0,
2014,10,28.4974,15.4316,2.4465,,
2014,11,17.742,5.0653,3.0647,,
2014,12,15.8124,6.0971,1.1447,,
2015,1,12.2819,1.0576,2.5371,,
2015,2,14.6762,1.923,1.3486,,
2015,3,18.379,7.0231,3.45,,
2015,4,24.605,13.4258,4.1925,,
2015,5,26.5098,16.7882,13.1924,,
2015,6,31.6717,20.7966,3.8983,0.0,0.0
2015,7,35.0174,22.5759,0.4083,0.0,0.0
2015,8,36.5069,22.563,0.1497,0.0,0.0
2015,9,33.706,19.9273,0.7637,0.0,0.0
2015,10,29.1697,14.4257,6.5731,0.0,0.0
2015,11,19.8274,8.8605,5.4826,0.0,0.0
2015,12,17.4804,3.6703,2.7154,0.0,0.0
2016,1,13.9363,1.1315,0.5361,0.0,0.0
2016,2,19.5888,4.8747,1.2097,0.0,0.0
2016,3,22.5744,9.7906,3.3985,0.0,0.0
2016,4,25.0753,12.5667,5.3927,0.0,0.0
2016,5,27.2174,15.5796,4.9608,0.0,0.0
2016,6,32.398,21.0653,3.1985,0.0,0.0
2016,7,35.4548,23.3826,1.1835,0.0,0.0
2016,8,33.5813,22.8617,6.4909,0.0,0.0
2016,9,32.078,20.44,1.8488,0.0,0.0
2016,10,28.8125,15.4722,0.5157,0.0,0.0
2016,11,22.6601,11.5529,2.6873,0.0,0.0
2016,12,15.4797,4.6336,0.9429,0.0,0.0
2017,1,17.2619,4.2574,2.0168,0.0,0.0
2017,2,22.07,8.0579,2.5096,0.0,0.0
2017,3,23.8155,11.1665,1.6836,0.0,0.0
2017,4,26.0323,13.1703,2.9313,0.0,0.0
2017,5,29.0323,16.1348,2.6245,0.0,0.0
2017,6,32.4767,21.2407,2.9889,0.0,0.0
2017,7,35.831,23.0987,1.6436,0.0,0.0
2017,8,33.5234,22.3184,6.2645,0.0,0.0
2017,9,31.6627,19.2053,1.3648,0.0,0.0
2017,10,27.0075,12.2035,1.4855,0.0,0.0
2017,11,22.53,9.7392,0.7108,0.0,0.0
2017,12,14.9703,2.98,1.9926,0.1613,0.4032
2018,1,13.4096,-1.1129,0.219,0.0,0.0
2018,2,15.9027,3.9813,2.1894,0.0,0.0
2018,3,23.0573,9.6987,2.4374,0.0,0.0
2018,4,24.1787,9.1093,0.8093,0.0,0.0
2018,5,31.3466,18.8937,1.8376,0.0,0.0
2018,6,35.1045,22.881,1.3839,0.0,0.0
2018,7,37.3549,23.3336,0.9114,0.0,0.0
2018,8,35.5387,22.7948,1.7713,0.0,0.0
2018,9,29.6741,20.6277,6.722,0.0,0.0
2018,10,23.6884,14.285,8.6844,0.0,0.0
2018,11,17.6629,5.0025,1.9897,0.0,0.0
2018,12,14.8586,3.6383,4.0317,0.0,0.0
2019,1,14.0196,2.2302,1.7704,0.0,0.0
2019,2,16.2726,5.5358,1.028,0.0,0.0
2019,3,18.8896,6.7351,1.2821,0.0,0.0
2019,4,24.652,12.08,3.6787,0.0,0.0
2019,5,27.4703,17.889,5.1142,0.0,0.0
2019,6,31.8173,20.2933,4.012,0.0,0.0
2019,7,34.3563,22.2989,0.6097,0.0,0.0
2019,8,36.3535,23.8942,1.7077,0.0,0.0
2019,9,34.8693,22.2953,1.282,0.0,0.0
2019,10,25.1242,11.7339,2.8669,0.0,0.0
2019,11,18.3375,4.5075,1.42,0.0,0.0
2019,12,17.1773,2.9768,0.6844,0.0,0.0
2020,1,16.5051,4.4291,2.8543,0.0,0.0
2020,2,15.1621,2.494,2.8639,0.0,0.0
2020,3,22.9177,12.4135,4.1146,0.0,0.0
2020,4,24.5908,11.4625,2.7358,0.0,0.0
2020,5,29.166,17.0857,5.3001,0.0,0.0
2020,6,32.3576,20.6222,2.5453,0.0,0.0
2020,7,35.4955,23.656,1.7232,0.0,0.0
2020,8,36.669,22.5319,0.7265,0.0,0.0
2020,9,28.8934,18.1653,4.6752,0.0,0.0
2020,10,26.0993,12.3878,0.6481,0.0,0.0
2020,11,22.16,8.5811,0.78,,
2020,12,16.9581,2.0056,1.3105,0.0,0.0
2021,1,15.062,2.7006,2.2403,2.3421,2.0
2021,2,11.7902,-0.2312,0.7337,,
2021,3,22.5004,8.631,1.714,0.0,0.0
2021,4,23.3606,10.9057,1.594,0.0,0.0
2021,5,25.9686,16.8895,5.5249,0.0,0.0
2021,6,31.4175,21.5292,3.8817,0.0,0.0
2021,7,31.8823,22.2685,3.7499,0.0,0.0
2021,8,33.5758,22.8094,2.125,0.0,0.0
2021,9,33.3075,19.4658,0.9597,0.0,0.0
2021,10,27.8719,15.0381,5.1985,0.0,0.0
2021,11,20.3965,7.6853,1.6848,0.0,0.0
2021,12,21.5567,9.6028,0.6076,0.0,0.0
2022,1,14.5252,-0.2409,0.6797,0.0,0.0
2022,2,14.8625,0.6741,1.1967,0.0,0.0
2022,3,21.4491,5.715,0.9241,0.0,0.0
2022,4,26.7621,14.1666,1.8036,0.0,0.0
2022,5,31.7507,19.433,2.3817,0.0,0.0
2022,6,35.0806,22.6147,1.7878,0.0,0.0
2022,7,38.2659,24.4462,0.446,0.0,0.0
2022,8,35.7224,23.5597,2.6229,0.0,0.0
2022,9,32.7542,19.4558,0.805,0.0,0.0
2022,10,27.5142,13.6084,2.2425,0.0,0.0
2022,11,17.676,7.1643,2.9485,0.0,0.0
2022,12,15.3402,5.6556,0.8334,0.0,0.0
2023,1,17.9927,3.9967,0.4726,0.0,0.0
2023,2,16.7613,3.8419,2.2917,0.0,0.0
2023,3,23.2299,9.7366,1.6974,0.0,0.0
2023,4,23.7446,12.1846,4.9488,0.0,0.0
2023,5,27.5398,16.9183,4.4054,0.0,0.0
2023,6,33.56,21.668,2.0828,0.0,0.0
2023,7,36.9967,23.5921,0.5763,0.0,0.0
2023,8,39.5731,24.4968,0.4785,0.0,0.0
2023,9,34.847,21.5483,2.7944,0.0,0.0
2023,10,26.1483,13.883,5.4605,0.0,0.0
2023,11,18.6138,7.7459,0.6241,0.0,0.0
2023,12,17.2468,3.9983,2.4205,0.0,0.0
2024,1,10.837,-0.3395,1.719,,
2024,2,19.1476,7.4667,2.9333,,
